Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/30/1989,0.562,0.875,4.084,1.107,,,1.107,-5.504,,,,-5.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1989,6.206,1.047,4.448,1.176,,,1.176,-0.465,,,,-0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1989,4.745,1.045,4.529,-1.327,,,-1.327,0.498,,,,0.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1990,0.9,1.065,4.581,-10.719,,,-10.719,5.973,,,,5.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,3.56,1.278,5.116,-1.22,,,-1.22,-1.614,,,,-1.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,6.831,1.545,5.062,0.258,,,0.258,-0.034,,,,-0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,7.033,1.281,5.505,-0.425,,,-0.425,0.672,,,,0.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,10.943,-2.938,5.727,0.462,,,0.462,7.692,,,,7.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.943,,,
06/30/1991,12.256,1.451,5.585,1.393,,,1.393,3.827,,,,3.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,10.4,1.741,5.882,1.288,,,1.288,1.489,,,,1.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,15.594,1.75,6.135,0.785,,,0.785,6.924,,,,6.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,13.432,2.35,6.068,1.306,,,1.306,3.708,,,,3.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.432,,,
06/30/1992,10.613,2.506,6.661,-0.052,,,-0.052,1.498,,,,1.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,11.084,2.903,7.065,0.865,,,0.865,0.251,,,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,15.541,2.905,6.902,0.511,,,0.511,5.223,,,,5.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,20.225,4.155,7.417,2.134,,,2.134,6.519,,,,6.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.225,,,
06/30/1993,13.815,4.192,7.291,1.02,,,1.02,1.312,,,,1.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,8.197,4.633,7.729,0.816,,,0.816,-4.981,,,,-4.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,19.354,5.055,7.758,1.62,,,1.62,4.921,,,,4.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,23.431999,6.41,7.793,3.015,,,3.015,6.214,,,,6.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.431999,,,
06/30/1994,9.803,6.789,8.569,0.809,,,0.809,-6.364,,,,-6.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
