Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2000,,-2237.0,0.0,118.0,6378.0,,,,,,,,,,,,,,
06/30/2000,16243.489867,-3187.0,0.0,0.0,5692.0,18748.489867,,,1.154216,0.303598,,,,1.287052,16364.272344,18869.272344,24.193442,,
09/30/2000,20133.75,-2325.0,0.0,1085.0,4660.0,23553.75,,,1.169864,0.197845,,,,1.548876,20718.074685,24138.074685,30.708931,,
12/31/2000,26623.866955,-3434.0,0.0,0.0,4575.0,27764.866955,0.875366,19.662921,1.042856,0.164777,47.059097,,29.134173,1.694116,27639.5,28780.5,36.49997,,
03/31/2001,22623.211435,-4205.0,0.0,0.0,5141.0,23559.211435,0.73851,17.994012,1.041373,0.218216,,,23.46535,1.384045,23597.235337,24533.235337,31.293272,,
06/30/2001,23044.122585,-4748.0,0.0,0.0,5524.0,23820.122585,0.754924,18.116959,1.033675,0.231905,14.246485,,16.553247,1.420994,24006.509748,24782.509748,32.023237,,
09/30/2001,21557.883224,-4445.0,0.0,0.0,4149.0,21261.883224,0.670785,17.470588,0.98627,0.195138,8.053744,,15.633738,1.256019,22608.1152,22312.1152,29.292205,,
12/31/2001,22667.246712,-7473.0,0.0,0.0,5239.0,20433.246712,0.653655,49.5,0.901444,0.256396,4.528645,,43.199253,1.272148,22872.96,20638.96,28.557736,,
03/31/2002,22296.534246,-4024.0,0.0,0.0,5238.0,23510.534246,0.747672,35.795455,1.054448,0.222794,5.357916,,45.651523,1.53463,23293.179,24507.179,33.21511,,
06/30/2002,20214.098266,-3563.0,0.0,0.0,4748.0,21399.098266,0.669015,33.103448,1.058622,0.221879,4.939773,,36.76821,1.325514,21137.350176,22322.350176,30.488327,,
09/30/2002,15938.336657,-3647.0,0.0,0.0,5569.0,17860.336657,0.553191,22.989899,1.12059,0.311808,4.465084,,23.877455,1.045871,16449.901296,18371.901296,25.504623,,
12/31/2002,18935.52826,-2323.0,0.0,0.0,6851.0,23463.52826,0.709189,15.363636,1.239127,0.291985,5.629445,,14.619021,1.349642,19486.336305,24014.336305,33.506,,
03/31/2003,18475.687686,-4938.0,0.0,0.0,8199.0,21736.687686,0.649399,17.24183,1.176502,0.377196,4.85519,,13.270261,1.204983,19057.976539,22318.976539,31.036129,,
06/30/2003,21527.273436,-5714.0,0.0,0.0,9282.0,25095.273436,0.735156,15.225806,1.165743,0.36987,4.584449,,13.705775,1.216859,20709.16992,24277.16992,33.013848,,
09/30/2003,21322.557452,-5372.0,0.0,0.0,8638.0,24588.557452,0.707727,12.986111,1.153171,0.351302,3.676519,,11.838497,1.176205,21344.021789,24610.021789,32.34645,,
12/31/2003,25494.457233,-3733.0,0.0,0.0,9345.0,31106.457233,,,1.220126,0.30042,,,,1.470824,,,41.081652,,
03/31/2004,26953.27856,-3146.0,0.0,0.0,8775.0,32582.27856,,,1.208843,0.269318,,,,1.46286,27128.213461,32757.213461,43.131514,,
06/30/2004,26889.508245,-4459.0,0.0,0.0,9444.0,31874.508245,,,1.185388,0.296287,,,,1.495333,27175.416333,32160.416333,42.49617,,
09/30/2004,28775.820675,-3592.0,0.0,0.0,8538.0,33721.820675,,,1.17188,0.253189,,,,1.467762,29117.054607,34063.054607,45.293178,,
12/31/2004,29673.088839,-4051.0,0.0,1145.0,9135.0,35902.088839,0.925073,11.508523,1.209921,0.254442,5.514914,,13.017436,1.572997,30260.97,36489.97,49.013894,,
03/31/2005,28665.435042,-3925.0,0.0,,8812.0,33552.435042,0.846215,10.316623,1.170484,0.262634,4.765971,,10.661721,1.456395,28917.321465,33804.321465,45.765927,,
