Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
08/31/1989,2911.564603,-86.815002,0.0,0.0,1980.308983,4805.058583,3517.350975,56.301148,0.41213,,,,,,2912.558978,4806.052958,22.79526,,
11/30/1989,2503.863556,-52.563002,0.0,0.0,1972.633049,4423.933604,3556.15905,55.470889,0.4459,,,,,,2521.107981,4441.178029,20.926046,,
02/28/1990,2642.79995,-43.693001,0.0,0.0,2157.806007,4756.912956,3746.736,57.591621,0.453615,,,,,,2655.349922,4769.462929,22.4994,,
05/31/1990,2458.0025,-98.498999,0.0,0.0,2218.224091,4577.727592,3867.411103,57.356822,0.484569,0.652556,5.127573,11.068569,7.431043,,2451.296204,4571.021296,21.533735,,
08/31/1990,2083.311465,-67.517,0.0,0.0,2127.937023,4143.731488,3812.540051,55.814155,0.513532,0.568871,4.498975,9.540185,5.075527,,2094.105275,4154.525298,19.51718,,
11/30/1990,1590.873609,-247.104996,0.0,0.0,2363.978935,3707.747548,4076.617973,57.988729,0.637578,0.490892,3.985184,8.579015,3.603691,,1584.659603,3701.533543,17.406939,,
02/28/1991,2212.278771,-210.170006,0.0,0.0,2438.584061,4440.692826,4059.111038,60.076801,0.549145,0.577591,4.831204,11.04573,4.59391,,2199.243693,4427.657748,20.700214,,
05/31/1991,2151.984,-117.692002,0.0,0.0,2029.434006,4063.726004,3698.054001,54.878431,0.499402,0.52856,4.344684,10.139214,4.994746,,2151.963938,4063.705942,18.942637,,
08/31/1991,2125.683143,-172.202003,0.0,0.0,2117.120972,4070.602111,3811.751953,55.54194,0.5201,0.535777,4.522846,11.569371,,,2130.913642,4075.83261,18.970091,,
11/30/1991,1871.427351,-166.643002,0.0,0.0,1955.567978,3660.352327,3682.098923,53.110142,0.534257,0.484951,4.140839,11.261618,,,1873.554754,3662.479731,17.053132,,
