Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1994,744.400024,248.399994,406.5,136.300003,,,136.300003,-46.799999,,,-46.799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,641.0,267.5,361.600006,-137.5,,,-137.5,149.399994,,,149.399994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,791.200012,225.899994,490.899994,537.200012,,,537.200012,-462.799988,,,-462.799988,,,,,,,,,,,,,,,,,,,,,,,,,,791.200012,,,
12/31/1994,771.599976,482.399994,422.5,279.899994,,,279.899994,-413.200012,,,-413.200012,,,-220.0,,,,-220.0,,,,,,,,,,220.0,,,,,,,,,,,,
03/31/1995,1055.099976,316.0,501.899994,405.0,,,405.0,-167.800003,,,-167.800003,,,-204.0,,,,-204.0,,,,,,,,,,204.0,,,,,,,,,,,,
06/30/1995,919.599976,318.200012,415.899994,-666.599976,,,-666.599976,852.099976,,,852.099976,,,-271.0,,,,-271.0,,,,,,,,,,271.0,,,,,,,,,,,,
09/30/1995,764.299988,264.0,512.700012,-12.0,,,-12.0,-0.4,,,-0.4,,-201.5,-201.5,,,,-201.5,,,,,,,,,,0.0,,,,,,,,,562.799988,,,
12/31/1995,969.0,496.0,600.0,92.0,,,92.0,-219.0,,,-219.0,,,-1014.0,,,,-1014.0,,,,,,,,,,1014.0,,,,,,,,,,,,
03/31/1996,994.0,-25.0,1013.0,15.0,,,15.0,-9.0,,,-9.0,,,-335.0,,,,-335.0,,,,,,,,,,335.0,,,,,,,,,,,,
06/30/1996,1835.0,406.0,1203.0,31.0,,,31.0,195.0,,,195.0,,,-484.0,,,,-484.0,,,,,,,,,,484.0,,,,,,,,,,,,
09/30/1996,827.0,337.0,1162.0,-318.0,,,-318.0,-354.0,,,-354.0,,-551.0,-551.0,,,,-551.0,,,,,,,,,,0.0,,,,,,,,,276.0,,,
12/31/1996,1985.0,749.0,1447.0,-156.0,,,-156.0,-55.0,,,-55.0,,,-1851.0,,,,-1851.0,,,,,,,,,,1851.0,,,,,,,,,,,,
03/31/1997,1672.0,333.0,1173.0,54.0,,,54.0,112.0,,,112.0,,,-1475.0,,,,-1475.0,,,,,,,,,,1475.0,,,,,,,,,,,,
06/30/1997,1930.0,473.0,1151.0,158.0,,,158.0,148.0,-145.0,35.0,258.0,,-5476.0,-1744.0,,,,-1744.0,,,,,,,,,,-3732.0,-177.0,-253.0,-1109.0,,,,1185.0,,-3723.0,,,
09/30/1997,1477.0,411.0,1187.0,-90.0,,,-90.0,-31.0,,,-31.0,,,,,,,,,,,,,,,,,,,,,,,,,,1477.0,,,
12/31/1997,1171.0,755.0,854.0,-438.0,,,-438.0,,,,,,-1504.0,-487.0,,,,-487.0,,,,,,,,,,-1017.0,903.0,-90.0,964.0,,,,29.0,,570.0,,,
03/31/1998,1366.0,384.0,997.0,-167.0,,,-167.0,152.0,867.0,-35.0,-680.0,,-1051.0,57.0,57.0,,,,,,0.0,0.0,0.0,,,,,-1108.0,-605.0,-107.0,-563.0,0.0,0.0,0.0,65.0,,-290.0,,,
06/30/1998,1305.0,415.0,716.0,577.0,,,577.0,-403.0,-867.0,35.0,429.0,,-1505.0,-1147.0,,,,-1147.0,,,0.0,0.0,0.0,,,,,-358.0,456.0,-108.0,495.0,0.0,0.0,0.0,69.0,,256.0,,,
09/30/1998,1273.0,296.0,1077.0,588.0,,,588.0,-688.0,,,-688.0,,-1605.0,-737.0,,,,-737.0,,,0.0,0.0,0.0,,,,,-868.0,-394.0,-107.0,-278.0,154.0,184.0,-30.0,-163.0,,-726.0,,,
12/31/1998,1124.0,622.0,860.0,-120.0,,,-120.0,-238.0,,,-238.0,,-1465.0,-1000.0,0.0,,,-1000.0,,,0.0,0.0,0.0,,,,,-465.0,1408.0,0.0,1409.0,-19.0,0.0,-19.0,18.0,,1067.0,,,
03/31/1999,1420.0,226.0,831.0,276.0,,,276.0,87.0,,,87.0,,-1045.0,-625.0,0.0,,,-625.0,,,0.0,0.0,0.0,,,,,-420.0,-771.0,0.0,-708.0,99.0,99.0,0.0,-162.0,,-396.0,,,
06/30/1999,1908.0,368.0,761.0,238.0,,,238.0,541.0,,,541.0,,-1459.0,-652.0,0.0,,,-652.0,,,0.0,0.0,0.0,,,,,-807.0,-388.0,0.0,-443.0,58.0,58.0,0.0,-3.0,,61.0,,,
09/30/1999,1136.0,,871.0,119.0,,,119.0,62.0,,,62.0,,-1341.0,143.0,143.0,,,0.0,,,0.0,0.0,0.0,,,,,-1484.0,-240.0,0.0,17.0,47.0,47.0,0.0,-304.0,,-445.0,,575.0,
12/31/1999,958.0,315.0,456.0,-149.0,,,-149.0,336.0,,,336.0,,109.0,106.0,651.0,,,-545.0,,,0.0,0.0,0.0,,,,,3.0,-489.0,-434.0,-30.0,-75.0,0.0,-75.0,50.0,,578.0,,,
03/31/2000,1070.0,77.0,571.0,58.0,,,58.0,364.0,,,364.0,,-381.0,-352.0,37.0,,,-389.0,,,,,,,,,,-29.0,-821.0,0.0,-1013.0,242.0,282.0,-40.0,-50.0,,-132.0,,,
06/30/2000,856.0,361.0,602.0,-67.0,,,-67.0,-40.0,,,-40.0,,-283.0,-214.0,221.0,,,-435.0,,,0.0,0.0,0.0,,,,,-69.0,-743.0,0.0,-805.0,62.0,62.0,0.0,0.0,,-170.0,,,
09/30/2000,1539.0,417.0,1576.0,-972.0,,,-972.0,518.0,,,518.0,,-1326.0,47.0,71.0,,,-24.0,,,0.0,0.0,0.0,,,,,-1373.0,-62.0,0.0,-244.0,103.0,154.0,-51.0,79.0,,151.0,,583.0,
12/31/2000,467.0,-36.0,530.0,411.0,,,411.0,-438.0,,,-438.0,,-323.0,-349.0,107.0,,,-456.0,,,0.0,0.0,0.0,,,,,26.0,214.0,-438.0,853.0,-201.0,34.0,-235.0,0.0,,358.0,,,
03/31/2001,818.0,-567.0,419.0,1103.0,,,1103.0,-137.0,,,-137.0,,-882.0,-415.0,25.0,,,-440.0,,,0.0,0.0,0.0,,,,,-467.0,-473.0,0.0,-484.0,11.0,42.0,-31.0,0.0,,-537.0,,,
09/30/2001,896.0,53.0,397.0,320.0,,,320.0,126.0,,,126.0,,-544.0,-554.0,,,,-554.0,,,0.0,0.0,0.0,,,,,10.0,-2182.0,0.0,-1393.0,-789.0,18.0,-807.0,0.0,,-1830.0,,,
12/31/2001,-579.0,438.0,253.0,109.0,,,109.0,-1379.0,,,-1379.0,,-2540.0,-237.0,0.0,,,-237.0,,,0.0,0.0,0.0,,,,,-2303.0,3346.0,-428.0,3769.0,5.0,5.0,0.0,0.0,,227.0,,,
03/31/2002,1259.0,259.0,253.0,186.0,,,186.0,561.0,,,561.0,,-191.0,-249.0,0.0,,,-249.0,,,0.0,0.0,0.0,,,,,58.0,-44.0,0.0,-64.0,20.0,20.0,0.0,0.0,,1024.0,,,
06/30/2002,865.0,364.0,269.0,-472.0,,,-472.0,704.0,,,704.0,,-74.0,-254.0,0.0,,,-254.0,,,0.0,0.0,0.0,,,,,180.0,-464.0,0.0,-484.0,20.0,20.0,0.0,0.0,,327.0,,,
09/30/2002,741.0,175.0,267.0,286.0,,,286.0,13.0,,,13.0,,-371.0,-346.0,0.0,,,-346.0,,,0.0,0.0,0.0,,,,,-25.0,-1327.0,0.0,-1329.0,2.0,2.0,0.0,0.0,,-957.0,,674.0,
12/31/2002,-414.0,36.0,261.0,-15.0,,26.0,-41.0,-696.0,,,-696.0,,-187.0,-193.0,,,,-193.0,,,,,,,,,,6.0,742.0,,724.0,18.0,18.0,,,,141.0,,,
03/31/2003,1343.0,314.0,281.0,207.0,,,207.0,541.0,,,541.0,,-283.0,-255.0,0.0,,,-255.0,,,0.0,0.0,0.0,,,,,-28.0,-688.0,-429.0,-270.0,11.0,11.0,0.0,0.0,,372.0,,,
06/30/2003,646.0,502.0,284.0,-266.0,,,-266.0,126.0,,,126.0,,-238.0,-264.0,0.0,,,-264.0,,,0.0,0.0,0.0,,,,,26.0,-790.0,0.0,-802.0,12.0,12.0,0.0,0.0,,-382.0,,,
09/30/2003,1326.0,415.0,251.0,216.0,,,216.0,444.0,,,444.0,,-326.0,-337.0,0.0,,,-337.0,,,0.0,0.0,0.0,,,,,11.0,-787.0,0.0,-797.0,10.0,10.0,0.0,0.0,,213.0,,705.0,
12/31/2003,-2.0,688.0,273.0,424.0,,76.0,348.0,-1387.0,,,-1387.0,,-163.0,-208.0,0.0,,,-208.0,,,0.0,0.0,0.0,,,,,45.0,44.0,0.0,13.0,31.0,31.0,0.0,0.0,,-121.0,,,
03/31/2004,2506.0,537.0,284.0,349.0,,,349.0,1336.0,,,1336.0,,-266.0,-260.0,0.0,,,-260.0,,,0.0,0.0,0.0,,,,,-6.0,-828.0,-430.0,-508.0,110.0,110.0,0.0,0.0,,1412.0,,,
06/30/2004,899.0,604.0,323.0,-31.0,,,-31.0,3.0,,,3.0,,-434.0,-426.0,0.0,,,-426.0,,,0.0,0.0,0.0,,,,,-8.0,-590.0,0.0,-627.0,37.0,37.0,0.0,0.0,,-125.0,,,
09/30/2004,967.0,516.0,330.0,124.0,,,124.0,-3.0,,,-3.0,,-621.0,-533.0,0.0,,,-533.0,,,0.0,0.0,0.0,,,,,-88.0,-1327.0,0.0,-1081.0,-312.0,23.0,-335.0,66.0,,-981.0,,624.0,
01/01/2005,156.0,686.0,326.0,-167.0,,-11.0,-156.0,-689.0,-883.0,14.0,180.0,,-239.0,-347.0,0.0,,,-347.0,,,0.0,0.0,0.0,,,,,108.0,207.0,0.0,103.0,68.0,79.0,-11.0,36.0,,124.0,,,
04/02/2005,972.0,657.0,332.0,-327.0,,53.0,-380.0,384.0,-667.0,-12.0,1063.0,,-450.0,-426.0,0.0,,,-426.0,,,0.0,0.0,0.0,,,,,-24.0,-747.0,-490.0,-246.0,-35.0,398.0,-433.0,24.0,,-225.0,,0.0,
07/02/2005,731.0,811.0,350.0,-627.0,,-3.0,-624.0,123.0,406.0,53.0,-336.0,,-380.0,-414.0,0.0,,,-414.0,,,15.0,15.0,0.0,,,,,19.0,-1327.0,0.0,-516.0,-855.0,62.0,-917.0,44.0,,-976.0,,,
10/01/2005,1318.0,379.0,341.0,209.0,,-391.0,600.0,389.0,,,389.0,,-622.0,-636.0,0.0,,,-636.0,,,0.0,0.0,0.0,,,,,14.0,-1007.0,0.0,-40.0,-839.0,109.0,-948.0,-128.0,,-311.0,,,
12/31/2005,579.0,734.0,369.0,0.0,,-73.0,73.0,-524.0,-681.0,22.0,135.0,,-109.0,-203.0,0.0,,,-203.0,,,0.0,0.0,0.0,,,,,94.0,-374.0,0.0,752.0,-1141.0,39.0,-1180.0,15.0,,96.0,,,
04/01/2006,1602.0,733.0,357.0,243.0,,-30.0,273.0,269.0,557.0,-37.0,-251.0,,-274.0,-259.0,0.0,,,-259.0,,,0.0,0.0,0.0,,,,,-15.0,-1116.0,-519.0,-415.0,-219.0,298.0,-517.0,37.0,,212.0,,,
07/01/2006,1528.0,1125.0,356.0,367.0,,-32.0,399.0,-320.0,-15.0,7.0,-312.0,,739.0,-299.0,6.0,,,-305.0,,,1073.0,1073.0,0.0,,,,,-35.0,-2285.0,0.0,-232.0,-2067.0,292.0,-2359.0,14.0,,-18.0,,,
09/30/2006,2349.0,782.0,355.0,501.0,,-4.0,505.0,711.0,54.0,-55.0,712.0,,-583.0,-531.0,0.0,,,-531.0,,,0.0,0.0,0.0,,,,,-52.0,-1368.0,0.0,836.0,-2212.0,630.0,-2842.0,8.0,,398.0,1857.0,617.0,
12/30/2006,516.0,1701.0,374.0,-631.0,138.0,-92.0,-677.0,-928.0,-1553.0,24.0,601.0,,1236.0,-245.0,0.0,,,-245.0,,,0.0,,0.0,,,,,1481.0,-1726.0,0.0,-1205.0,-532.0,425.0,-957.0,11.0,,26.0,,,
03/31/2007,2244.0,931.0,360.0,35.0,,60.0,-25.0,918.0,1316.0,48.0,-446.0,,-286.0,-301.0,0.0,,,-301.0,,,0.0,0.0,0.0,,,,,15.0,-2213.0,-637.0,265.0,-1870.0,429.0,-2299.0,29.0,,-255.0,,,
06/30/2007,1094.0,1178.0,367.0,-20.0,,-64.0,44.0,-431.0,-286.0,13.0,-158.0,,-548.0,-485.0,,,,-485.0,,,4.0,4.0,0.0,,,,,-67.0,736.0,0.0,2336.0,-1678.0,264.0,-1942.0,78.0,,1282.0,,,
09/29/2007,1544.0,877.0,392.0,-14.0,,-71.0,57.0,289.0,153.0,-33.0,169.0,,-1020.0,-667.0,,,,-667.0,,,1.0,1.0,0.0,,,,,-354.0,-338.0,0.0,1300.0,-1638.0,87.0,-1725.0,0.0,,186.0,,,
12/29/2007,662.0,1250.0,385.0,272.0,103.0,-46.0,215.0,-1245.0,-1990.0,-34.0,779.0,,-324.0,-249.0,0.0,,,-249.0,,,0.0,0.0,0.0,,,,,-75.0,-594.0,0.0,335.0,-929.0,116.0,-1045.0,0.0,,-256.0,,,
03/29/2008,2603.0,1133.0,391.0,217.0,,106.0,111.0,862.0,1509.0,-94.0,-553.0,,-483.0,-347.0,0.0,,,-347.0,,,0.0,0.0,0.0,,,,,-136.0,-1674.0,-664.0,-220.0,-790.0,132.0,-922.0,0.0,,446.0,,,
06/28/2008,936.0,1284.0,402.0,-430.0,,-108.0,-322.0,-320.0,-219.0,-96.0,-5.0,,-574.0,-353.0,0.0,,,-353.0,,,0.0,0.0,0.0,,,,,-221.0,-1633.0,0.0,-850.0,-783.0,244.0,-1027.0,0.0,,-1271.0,,,
09/27/2008,1245.0,760.0,404.0,-137.0,,-80.0,-57.0,218.0,106.0,-105.0,217.0,,-781.0,-637.0,0.0,,,-637.0,,,0.0,0.0,0.0,,,,,-144.0,-52.0,0.0,1263.0,-1315.0,144.0,-1459.0,0.0,,412.0,2768.0,555.0,
12/27/2008,262.0,845.0,396.0,-276.0,114.0,-24.0,-366.0,-703.0,-779.0,-18.0,94.0,0.0,-248.0,-291.0,0.0,,0.0,-291.0,-291.0,0.0,0.0,,,-145.0,0.0,-145.0,0.0,188.0,780.0,0.0,1204.0,-104.0,0.0,-104.0,-320.0,0.0,794.0,,,
03/28/2009,1805.0,613.0,406.0,-90.0,111.0,-25.0,-176.0,876.0,1233.0,-56.0,-301.0,0.0,-465.0,-458.0,0.0,,0.0,-458.0,-458.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-6.0,-1766.0,-648.0,-1110.0,0.0,0.0,0.0,-8.0,,-426.0,,,
06/27/2009,1514.0,954.0,404.0,392.0,111.0,332.0,-51.0,-236.0,52.0,3.0,-291.0,0.0,-397.0,-378.0,0.0,,0.0,-378.0,-378.0,0.0,0.0,0.0,0.0,-23.0,0.0,-23.0,0.0,4.0,-1358.0,0.0,-1127.0,0.0,0.0,0.0,-231.0,,-241.0,,,
10/03/2009,1738.0,895.0,425.0,246.0,121.0,40.0,85.0,172.0,-38.0,-46.0,256.0,0.0,-645.0,-626.0,0.0,0.0,0.0,-626.0,-626.0,0.0,0.0,0.0,0.0,-7.0,0.0,-7.0,0.0,-12.0,-804.0,0.0,-819.0,-34.0,0.0,-34.0,49.0,,289.0,,,
01/02/2010,915.0,844.0,423.0,212.0,135.0,-6.0,83.0,-564.0,-1100.0,87.0,449.0,0.0,-2540.0,-307.0,0.0,,0.0,-307.0,-307.0,0.0,0.0,,,-2254.0,0.0,-2254.0,0.0,21.0,1426.0,0.0,1218.0,-25.0,0.0,-25.0,233.0,-14.0,-213.0,,,
04/03/2010,1574.0,953.0,424.0,-181.0,137.0,241.0,-559.0,378.0,752.0,-21.0,-353.0,0.0,-438.0,-500.0,0.0,,0.0,-500.0,-500.0,0.0,0.0,0.0,0.0,-7.0,0.0,-7.0,0.0,69.0,-1167.0,-653.0,-487.0,-215.0,0.0,-215.0,188.0,-98.0,-129.0,,,
07/03/2010,1883.0,1331.0,432.0,1175.0,119.0,229.0,827.0,-1055.0,-363.0,-67.0,-625.0,0.0,-485.0,-506.0,0.0,,0.0,-506.0,-506.0,0.0,0.0,0.0,0.0,-19.0,0.0,-19.0,0.0,40.0,-1414.0,0.0,-516.0,-1249.0,0.0,-1249.0,351.0,-108.0,-124.0,,,
10/02/2010,2206.0,835.0,434.0,4.0,131.0,-331.0,204.0,933.0,25.0,-126.0,1034.0,0.0,-1060.0,-797.0,0.0,0.0,0.0,-797.0,-797.0,0.0,0.0,0.0,0.0,-213.0,0.0,-213.0,0.0,-50.0,-1508.0,0.0,-396.0,-47.0,1133.0,-1180.0,-1065.0,133.0,-229.0,,,
01/01/2011,1119.0,1302.0,447.0,286.0,99.0,-61.0,248.0,-916.0,-1313.0,13.0,384.0,0.0,-881.0,-1213.0,0.0,,0.0,-1213.0,-1213.0,0.0,0.0,0.0,0.0,-163.0,0.0,-163.0,0.0,495.0,99.0,0.0,454.0,-393.0,404.0,-797.0,38.0,-20.0,317.0,,,
04/02/2011,1949.0,942.0,456.0,-36.0,119.0,256.0,-411.0,587.0,1292.0,-43.0,-662.0,0.0,-675.0,-632.0,0.0,,,-632.0,-632.0,0.0,0.0,,,-8.0,0.0,-8.0,0.0,-35.0,-1306.0,-756.0,-57.0,-805.0,0.0,-805.0,312.0,87.0,55.0,,,
07/02/2011,1822.0,1476.0,476.0,768.0,106.0,12.0,650.0,-898.0,-511.0,-75.0,-312.0,0.0,-611.0,-716.0,0.0,,0.0,-716.0,-716.0,0.0,0.0,,,-1.0,0.0,-1.0,0.0,106.0,-825.0,0.0,415.0,-1427.0,0.0,-1427.0,187.0,39.0,425.0,,,
10/01/2011,2104.0,1087.0,462.0,278.0,70.0,-80.0,288.0,277.0,14.0,-94.0,357.0,0.0,-1119.0,-998.0,0.0,,0.0,-998.0,-998.0,0.0,0.0,,,-12.0,0.0,-12.0,0.0,-109.0,-1201.0,0.0,835.0,-836.0,1128.0,-1964.0,-1200.0,-118.0,-334.0,,,
12/31/2011,1734.0,1464.0,485.0,74.0,100.0,-14.0,-12.0,-289.0,-643.0,52.0,302.0,0.0,-978.0,-634.0,0.0,,0.0,-634.0,-634.0,0.0,0.0,0.0,0.0,-361.0,0.0,-361.0,0.0,17.0,-130.0,0.0,565.0,-686.0,114.0,-800.0,-9.0,-45.0,581.0,,,
03/31/2012,1812.0,1143.0,488.0,-55.0,108.0,250.0,-413.0,236.0,831.0,18.0,-613.0,0.0,-1803.0,-1477.0,0.0,,0.0,-1477.0,-1477.0,0.0,0.0,0.0,0.0,-350.0,15.0,-365.0,0.0,24.0,-96.0,-1076.0,1339.0,-459.0,410.0,-869.0,100.0,52.0,-35.0,,,
06/30/2012,2885.0,1831.0,522.0,593.0,103.0,-83.0,573.0,-61.0,48.0,6.0,-115.0,0.0,-689.0,-740.0,0.0,,,-740.0,-740.0,0.0,0.0,0.0,0.0,-11.0,0.0,-11.0,0.0,62.0,-1454.0,0.0,-883.0,-53.0,320.0,-373.0,-518.0,-99.0,643.0,,,
09/29/2012,1535.0,1244.0,492.0,625.0,97.0,319.0,209.0,-826.0,-344.0,-58.0,-424.0,0.0,-1289.0,-933.0,0.0,0.0,0.0,-933.0,-933.0,0.0,0.0,0.0,0.0,-366.0,-15.0,-351.0,0.0,10.0,-1305.0,0.0,-597.0,-809.0,164.0,-973.0,101.0,72.0,-987.0,,,
12/29/2012,1144.0,1382.0,514.0,-276.0,100.0,-236.0,-140.0,-476.0,-934.0,95.0,363.0,0.0,-2465.0,-545.0,0.0,,0.0,-545.0,-545.0,0.0,0.0,0.0,0.0,-2265.0,0.0,-2265.0,0.0,345.0,1136.0,-1300.0,3255.0,-920.0,124.0,-1044.0,101.0,5.0,-180.0,,,
03/30/2013,2160.0,1513.0,550.0,-225.0,108.0,-11.0,-322.0,322.0,858.0,42.0,-578.0,0.0,-525.0,-574.0,0.0,,0.0,-574.0,-574.0,0.0,0.0,0.0,0.0,-35.0,10.0,-45.0,0.0,84.0,-826.0,-24.0,-410.0,-620.0,230.0,-850.0,228.0,-64.0,745.0,,,
06/29/2013,3413.0,1847.0,569.0,963.0,97.0,410.0,456.0,34.0,73.0,-59.0,20.0,0.0,-672.0,-690.0,0.0,,0.0,-690.0,-690.0,0.0,0.0,0.0,0.0,-10.0,-10.0,0.0,0.0,28.0,-2746.0,0.0,-1762.0,-636.0,164.0,-800.0,-348.0,-15.0,-20.0,,,
09/28/2013,2735.0,1394.0,559.0,529.0,97.0,-71.0,503.0,253.0,-371.0,-27.0,651.0,0.0,-1014.0,-987.0,0.0,0.0,0.0,-987.0,-987.0,0.0,0.0,0.0,0.0,-133.0,0.0,-133.0,0.0,106.0,-1778.0,0.0,-704.0,-1324.0,69.0,-1393.0,250.0,56.0,-1.0,,,
12/28/2013,1212.0,1840.0,561.0,-380.0,96.0,-85.0,-391.0,-809.0,-1175.0,97.0,269.0,0.0,-527.0,-658.0,0.0,,0.0,-658.0,-658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,-237.0,0.0,1169.0,-1624.0,94.0,-1718.0,218.0,18.0,466.0,,,
03/29/2014,2527.0,1917.0,580.0,-131.0,112.0,261.0,-504.0,161.0,706.0,37.0,-582.0,0.0,-484.0,-701.0,0.0,,0.0,-701.0,-701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,-2201.0,-1508.0,201.0,-1335.0,201.0,-1536.0,441.0,-161.0,-319.0,,,
06/28/2014,2936.0,2245.0,557.0,42.0,100.0,128.0,-186.0,92.0,-74.0,-73.0,239.0,0.0,-1281.0,-889.0,0.0,,0.0,-889.0,-889.0,0.0,0.0,0.0,0.0,-402.0,0.0,-402.0,0.0,10.0,-1652.0,0.0,514.0,-1780.0,53.0,-1833.0,-386.0,9.0,12.0,,,
09/27/2014,3105.0,1499.0,590.0,581.0,100.0,213.0,268.0,435.0,63.0,-142.0,514.0,0.0,-1053.0,-1063.0,0.0,,0.0,-1063.0,-1063.0,0.0,0.0,0.0,0.0,-13.0,0.0,-13.0,0.0,23.0,-2620.0,0.0,-1251.0,-1384.0,56.0,-1440.0,15.0,-101.0,-669.0,,,
12/27/2014,1855.0,2182.0,592.0,682.0,104.0,290.0,288.0,-1601.0,-1027.0,92.0,-666.0,0.0,-991.0,-998.0,0.0,0.0,0.0,-998.0,-998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,897.0,0.0,1718.0,-1238.0,65.0,-1303.0,417.0,-105.0,1656.0,,,
03/28/2015,2918.0,2108.0,584.0,-178.0,109.0,-88.0,-199.0,404.0,819.0,37.0,-452.0,0.0,-836.0,-907.0,0.0,0.0,0.0,-907.0,-907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,-3242.0,-1948.0,-1600.0,-315.0,170.0,-485.0,621.0,-172.0,-1332.0,,,
06/27/2015,2808.0,2483.0,575.0,-873.0,96.0,-369.0,-600.0,623.0,-21.0,-81.0,725.0,0.0,-1228.0,-1156.0,0.0,,,-1156.0,-1156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.0,-896.0,0.0,409.0,-978.0,57.0,-1035.0,-327.0,46.0,730.0,,,
10/03/2015,3328.0,1609.0,603.0,447.0,101.0,65.0,281.0,669.0,18.0,-47.0,698.0,0.0,-1190.0,-1204.0,0.0,0.0,0.0,-1204.0,-1204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-2273.0,-1115.0,2178.0,-3235.0,37.0,-3272.0,-101.0,-71.0,-206.0,,,
