Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
09/30/1989,,4.849,17.056,-0.844,-15.684,5.377,,,,,,,,,,,,,,,,,
12/31/1989,,5.259,17.608999,-11.342,-16.377001,-4.851,,,,,,,,,,,,,,,,,
03/31/1990,,-107.916,19.669001,85.468002,2.919,0.14,,,,,,,,,,,,,,,,,
06/30/1990,,-13.59,21.927,-3.899,-14.151,-9.713,,,,,,,,,,,,,,,-9.713,,
09/30/1990,,3.325,18.952,-11.169,-10.92,0.188,,,,,,,,,,,,,,,,,
12/31/1990,,1.14,20.337999,-15.025,9.014,15.467,,,,,,,,,,,,,,,,,
03/31/1991,,-1.629,20.610001,-6.677,-3.44,8.864,,,,,,,,,,,,,,,,,
06/30/1991,,-26.264999,19.645,45.546001,-39.382,-0.456,,,,,,,,,,,,,,,-0.456,,
09/30/1991,,7.449,18.697001,-1.042,-10.45,14.654,,,,,,,,,,,,,,,,,
12/31/1991,,-11.919,19.337,7.438,8.767,23.622999,,,,,,,,,,,,,,,,,
03/31/1992,,5.415,19.577,-52.152,34.509998,7.35,,,,,,,,,,,,,,,,,
06/30/1992,,-25.753,20.440001,20.559999,4.324,19.570999,,,,,,,,,,,,,,,19.570999,,
10/01/1992,,5.464,19.225,-7.921,-19.598,-2.83,,,,,,,,,,,,,,,,,
12/31/1992,,3.264,19.018999,-4.064,6.324,24.542999,,,,,,,,,,,,,,,,,
03/31/1993,,0.446,19.544001,0.092,-7.325,12.757,,,,,,,,,,,,,,,,,
07/01/1993,,0.451,22.855,12.141,-13.492,21.955,,,,,,,,,,,,,,,21.955,,
09/30/1993,,6.411,20.968,-3.257,-36.712002,-12.59,,,,,,,,,,,,,,,,,
12/31/1993,,1.656,18.007,4.402,-25.653,-1.588,,,,,,,,,,,,,,,,,
03/31/1994,,1.066,22.138,-11.136,23.191999,35.259998,,,,,,,,,,,,,,,,,
06/30/1994,,-7.454,25.152,-18.740999,5.745,4.702,,,,,,,,,,,,,,,4.702,,
09/30/1994,,-56.879002,22.398001,63.229,-25.195999,3.552,,,,,,,,,,,,,,,,,
12/31/1994,,20.754999,10.596,-8.515,-8.732,14.104,,,,,,,,,,,,,,,,,
03/31/1995,,10.896,17.419001,19.308001,15.294,62.917,,,,,,,,,,,,,,,,,
06/30/1995,,-4.015,24.385,39.693001,-11.372,48.691002,,,,,,,,,,,,,,,48.691002,,
09/30/1995,,32.43,21.983,19.724001,-22.554001,51.583,,,-20.002001,,,,,,,,,,,,,,
12/31/1995,,25.101999,17.445999,16.049,9.553,68.150002,,,-23.076,,,,,,,,,,,,,,
03/31/1996,,41.708,19.127001,3.099,-19.968,43.966,,,-13.983,,,,,,,,,,,,,,
06/30/1996,,48.672001,20.871,-34.306,25.511999,60.749001,-21.528,,-21.528,,,,,,,,,,,,39.221001,,
09/30/1996,,72.720001,19.302999,-17.496,-42.660999,31.865999,,,-15.108,,,,,,,,,,,,,,
12/31/1996,,52.435001,21.177999,-3.424,-10.364,59.825001,,,-17.375,,,,,,,,,,,,,,
03/31/1997,,68.453003,18.275999,-56.176998,33.321999,63.874001,,,-25.462,,,,,,,,,,,,,,
06/30/1997,,59.736,19.799999,-28.106001,13.416,64.846001,-32.540001,,-32.540001,,,,,,,,,,,,32.306,,
09/30/1997,,61.521,20.533001,-7.327,-39.310001,35.417,-19.468,8.314,-25.282,0.0,0.0,-2.5,-13.131,-6.015,70.119003,0.222,-6.253,23.896999,-94.386002,-0.715,2.818,,
12/31/1997,,55.960999,20.627001,-8.55,-1.732,66.306,-26.174999,0.015,-23.690001,0.0,0.0,-2.5,-50.66,-5.993,-15.1,1.469,-0.205,12.837,-41.577999,-2.09,-10.529,,
03/31/1998,,39.564999,19.889,12.494,-8.936,63.012001,-38.443001,0.018,-28.160999,0.0,0.0,-10.3,-6.538,-6.744,46.348,0.759,-0.193,10.614,-56.069,-1.253,18.031,,
06/30/1998,,22.052,20.486,74.915001,-74.585999,42.867001,-30.091,0.0,-30.091,0.0,0.0,0.0,-17.011999,-6.727,29.794001,12.946,-15.958,10.185,-47.346001,0.094,-4.236,,
09/30/1998,,38.250999,21.938,-4.346,10.03,65.873001,-28.975,0.0,-26.66,0.0,0.0,-2.315,34.537998,-6.53,150.022003,4.127,-4.991,8.668,-123.460999,6.703,71.435997,,
12/31/1998,,31.608999,22.502001,5.383,13.624,73.117996,-65.598999,0.321,-24.488001,0.0,0.0,-41.431999,55.679001,-6.23,-286.92099,406.365997,-6.194,9.195,-61.793999,1.257,63.198002,,
03/31/1999,,33.247002,21.891001,-6.681,-0.852,47.605,-27.568001,0.463,-27.987,0.0,0.0,-0.044,-36.353001,-6.95,2.13,47.865002,-55.210999,7.93,-25.1,-7.017,-16.316,,
