Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/30/2008,9.738,,,,2.011,2.8,,,2.272785,,,,1.273126,,,,
09/30/2008,8.569,6.229,,,1.762,,,,1.959404,1.424335,,,1.100434,0.79993,,,
12/31/2008,10.401,9.932,,20.333,1.384,,,1.384,2.373606,2.266576,,4.640182,1.358832,1.297559,,2.656391,
03/31/2009,3.298,8.067,,11.365,1.294,0.338,,1.632,0.739747,1.809442,,2.549189,0.428032,1.046977,,1.475009,
06/30/2009,2.567,0.532,0.0,3.099,1.555,2.367,0.0,3.922,0.545504,0.113053,0.0,0.658557,0.321474,0.066624,0.0,0.388098,
09/30/2009,53.874,0.0,0.0,53.874,1.768,7.062,0.0,8.83,10.782693,0.0,0.0,10.782693,6.611207,0.0,0.0,6.611207,
12/31/2009,48.912,0.0,0.0,48.912,1.891,4.816,,6.707,9.505246,0.0,0.0,9.505246,6.04952,0.0,0.0,6.04952,
03/31/2010,61.007,0.0,0.0,61.007,1.993,2.441,0.0,4.434,12.271791,0.0,0.0,12.271791,7.401211,0.0,0.0,7.401211,
06/30/2010,33.85,4.903,0.0,38.753,1.823,1.817,0.0,3.64,6.456511,0.935193,0.0,7.391703,4.060043,0.588077,0.0,4.64812,
09/30/2010,34.05,0.0,0.0,34.05,2.03,5.26,0.0,7.29,6.228826,0.0,0.0,6.228826,3.948755,0.0,0.0,3.948755,
12/31/2010,69.247,0.0,0.0,69.247,2.222,3.845,0.0,6.067,12.058034,0.0,0.0,12.058034,7.718605,0.0,0.0,7.718605,
03/31/2011,69.339,1.252,0.0,70.591,2.312,8.075,,10.387,11.616363,0.209748,0.0,11.826111,7.624044,0.137661,0.0,7.761705,
06/30/2011,69.328,2.892,0.0,72.22,2.299,7.589,,9.888,11.387442,0.475024,0.0,11.862466,7.29327,0.304237,0.0,7.597507,
09/30/2011,103.307,6.243,0.0,109.55,1.909,3.326,0.0,5.235,17.630144,1.065417,0.0,18.69556,10.659008,0.64414,0.0,11.303148,
12/31/2011,90.581,6.841,,97.422,2.056,3.17,,5.226,16.786912,1.267807,,18.054719,8.787327,0.66365,,9.450978,
03/31/2012,122.037,4.08,,126.117,2.239,2.323,,4.562,21.527799,0.719728,,22.247526,11.500935,0.384505,,11.88544,
06/30/2012,129.44,5.64,0.0,135.08,2.155,3.502,,5.657,21.941177,0.956028,0.0,22.897205,12.127606,0.528428,0.0,12.656034,
09/30/2012,136.785,2.585,0.0,139.37,2.249,5.136,0.0,7.385,22.150162,0.4186,0.0,22.568761,12.510621,0.236429,0.0,12.74705,
12/31/2012,129.896,2.128,0.0,132.024,2.32,4.875,0.0,7.195,20.41565,0.334456,0.0,20.750106,11.770185,0.192823,0.0,11.963008,
03/31/2013,139.025,5.341,0.0,144.366,2.438,3.384,0.0,5.822,22.022192,0.846039,0.0,22.868231,12.274442,0.471554,0.0,12.745997,
06/30/2013,,,,,,,,,27.022459,1.277859,0.0,28.300318,12.758071,0.603314,0.0,13.361384,
09/30/2013,145.66,2.594,0.0,148.254,2.559,2.149,1.943,6.651,27.231513,0.484955,0.0,27.716468,12.186694,0.217028,0.0,12.403722,
12/31/2013,155.956,4.044,,160.0,2.847,4.917,,7.764,30.094903,0.780373,0.0,30.875275,12.674033,0.328643,0.0,13.002675,
03/31/2014,175.881,3.014,0.0,178.895,2.765,4.213,0.0,6.978,34.334859,0.588382,0.0,34.923241,13.933111,0.238766,0.0,14.171877,
06/30/2014,175.918,1.317,0.0,177.235,2.796,4.818,0.0,7.614,38.839997,0.290773,0.0,39.130771,13.709395,0.102635,0.0,13.81203,
09/30/2014,167.411,7.292,0.0,174.703,2.671,2.333,0.0,5.004,72.955188,3.177744,0.0,76.132932,12.971242,0.564995,0.0,13.536237,
12/31/2014,207.397,12.226,,219.623,2.654,2.44,0.0,5.094,176.374491,10.397231,0.0,186.771722,14.983048,0.883247,0.0,15.866295,
03/31/2015,54.122,170.235,0.0,224.357,2.653,2.19,0.0,4.843,158.813345,499.530503,0.0,658.343848,3.782073,11.89611,0.0,15.678183,
06/30/2015,32.94,200.966,0.0,233.906,2.556,2.979,0.0,5.535,385.218103,2350.204654,0.0,2735.422758,2.229638,13.602957,0.0,15.832594,
09/30/2015,18.951,224.456,0.0,243.407,2.295,2.524,0.0,4.819,-48.839007,-578.45012,0.0,-627.289127,1.282891,15.19459,0.0,16.477481,
12/31/2015,17.754,222.266,0.0,240.02,2.264,1.749,0.0,4.013,-21.136972,-264.618132,0.0,-285.755104,1.203667,15.068953,0.0,16.27262,
03/31/2016,11.42,222.472,0.0,233.892,2.207,4.369,0.0,6.576,-15.476981,-301.505685,0.0,-316.982666,0.772328,15.045646,0.0,15.817974,
06/30/2016,11.8,237.64,0.0,249.44,0.0,0.0,0.0,5.856,-138.856201,-2796.422688,0.0,-2935.278889,0.79235,15.957122,0.0,16.749472,
09/30/2016,9.738,246.1,0.0,255.838,2.206,3.346,0.0,5.552,17.709963,447.568472,0.0,465.278435,0.64904,16.402621,0.0,17.051661,
12/31/2016,36.39,248.273,0.0,284.663,2.182,1.081,0.0,3.263,-33.628122,-229.429921,0.0,-263.058043,2.377337,16.21953,0.0,18.596868,
03/31/2017,28.719,255.376,0.0,284.095,2.196,1.344,0.0,3.54,-38.855666,-345.513584,0.0,-384.36925,1.826803,16.244352,0.0,18.071155,
06/30/2017,33.861,265.632,0.0,299.493,2.165,3.975,0.0,6.14,-39.324329,-308.490599,0.0,-347.814928,2.068306,16.225398,0.0,18.293704,
09/30/2017,20.924,291.424,,312.348,2.119,7.004,0.0,9.123,-43.239445,-602.227687,,-645.467132,1.253434,17.457501,,18.710935,
12/31/2017,35.124,285.982,0.0,321.106,2.162,6.468,0.0,8.63,-65.235318,-531.150403,0.0,-596.385721,2.04994,16.690751,0.0,18.740691,
03/31/2018,15.315,0.892,0.0,16.207,2.069,7.741,0.0,9.81,-31.266588,-1.821077,0.0,-33.087665,1.042197,0.060701,0.0,1.102898,
06/30/2018,14.703,4.773,0.0,19.476,2.026,1.36,0.0,3.386,-35.993537,-11.684497,0.0,-47.678034,0.966867,0.313872,0.0,1.280739,
09/30/2018,10.608,5.956,0.0,16.564,1.991,0.744,0.0,2.735,-778.283199,-436.977256,0.0,-1215.260455,0.686811,0.385619,0.0,1.07243,
12/31/2018,1.923,9.952,0.0,11.875,1.673,0.603,0.0,2.276,-20.827467,-107.787285,0.0,-128.614751,0.125085,0.647348,0.0,0.772434,
