Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
02/29/1992,99.411003,,,-59.632999,,39.778004,,-23.756001,,,,16.021999,-1.36,,1.473,,,-0.113,14.661999,-5.36,9.302,0.0,,,9.301999,0.0,9.302,0.0,,9.302,9.302,,138.506573,0.066667,0.066667,,138.506573,0.066667,0.066667,0.066667,
05/31/1992,104.085999,,,-62.405998,,41.680001,,-23.622999,,,,18.056999,-1.024,,1.216,,,-0.192,17.032999,-6.163,10.87,0.0,,,10.869999,0.0,10.87,0.0,0.0,10.87,10.87,,138.566997,0.076667,0.076667,0.076667,138.566997,0.076667,0.076667,0.076667,
08/31/1992,104.662003,,,-61.910999,,42.751003,,-26.197001,,,,16.554001,-1.143,,1.377,,,-0.234,15.411001,-5.846,9.565,0.0,,,9.565001,0.0,9.565,0.0,,9.565,9.565,,138.650127,0.07,0.07,,138.650127,0.07,0.07,0.07,
11/30/1992,110.980003,,,-65.736,,45.244003,,-25.056999,,,,20.187,-1.436,,1.777,,,-0.341,18.751,-7.104,11.647,0.0,,,11.647,0.0,11.647,0.0,,11.647,11.647,,138.948429,0.083333,0.083333,,138.948429,0.083333,0.083333,0.083333,
02/28/1993,112.804001,,,-66.579002,,46.224998,,-27.18,,,,19.045,-1.508,,1.881,,,-0.373,17.537,-6.523,11.014,0.0,,,11.014,0.0,11.014,0.0,,11.014,11.014,,139.226566,0.08,0.08,,139.226566,0.08,0.08,0.08,
05/31/1993,124.276001,,,-75.428001,,48.848,,-27.709,,,,21.139,-1.535,,2.011,,0.0,-0.476,19.604,-6.957,12.647,0.0,,,12.647,0.0,12.647,0.0,,12.647,12.647,,138.566997,0.09,0.09,0.09,138.566997,0.09,0.09,0.09,
08/31/1993,122.223999,,,-72.007004,,50.216995,,-30.417,,,,19.799999,-1.507,,1.813,,,-0.306,18.292999,-7.75,10.543,0.0,,,10.542999,0.0,10.543,0.0,,10.543,10.543,,139.911003,0.076667,0.076667,,139.911003,0.076667,0.076667,0.076667,
11/30/1993,129.783005,,,-76.704002,,53.079002,,-29.865999,,,,23.212999,-1.307,,1.754,,,-0.447,21.905999,-8.326,13.58,0.0,,,13.579999,0.0,13.58,0.0,,13.58,13.58,,140.040001,0.096667,0.096667,,140.040001,0.096667,0.096667,0.096667,
02/28/1994,129.384995,,,-77.560997,,51.823997,,-29.667999,,,,22.156,-1.077,,1.57,,,-0.493,21.079,-8.018,13.061,0.0,,,13.061,0.0,13.061,0.0,,13.061,13.061,,140.150997,0.093333,0.093333,,140.150997,0.093333,0.093333,0.093333,
05/31/1994,141.824005,,,-87.072998,,54.751007,,-29.495001,,,,25.256001,-1.083,,1.527,,,-0.444,24.173001,-9.187,14.986,0.0,,,14.986001,0.0,14.986,0.0,,14.986,14.986,,140.370003,0.106667,0.106667,0.106667,140.370003,0.106667,0.106667,0.106667,
08/31/1994,142.037003,,,-84.556,,57.481003,,-34.264999,,,,23.216,-1.023,,1.521,,,-0.498,22.193,-8.433,13.76,0.0,,,13.76,0.0,13.76,0.0,,13.76,13.76,,140.415,0.096667,0.096667,0.096667,140.415,0.096667,0.096667,0.096667,
11/30/1994,151.591003,,,-92.088997,,59.502006,,-32.792999,,,,26.709,-1.386,,1.824,,,-0.438,25.323,-9.567,15.756,0.0,,,15.756,0.0,15.756,0.0,,15.756,15.756,,140.486997,0.113333,0.113333,0.113333,140.486997,0.113333,0.113333,0.113333,
02/28/1995,151.216995,,,-91.858002,,59.358993,,-33.594002,,,,25.764999,-1.03,,1.726,,,-0.696,24.734999,-9.42,15.315,0.0,,,15.314999,0.0,15.315,0.0,,15.315,15.315,,140.795997,0.11,0.11,0.11,140.795997,0.11,0.11,0.11,
05/31/1995,170.253006,,,-102.762001,,67.491005,,-37.022999,,,,30.468,-1.758,,2.274,,,-0.516,28.71,-10.798,17.912001,0.0,,,17.912,0.0,17.912001,,,17.912001,17.912001,,141.0,0.126667,0.126667,0.126667,141.0,0.126667,0.126667,0.126667,
08/31/1995,170.343002,,,-101.086998,,69.256004,,-40.717999,,,,28.538,-2.089,,2.51,,,-0.421,26.449,-10.161,16.288,0.0,,,16.288,0.0,16.288,0.0,,16.288,16.288,,141.099003,0.116667,0.116667,0.116667,141.099003,0.116667,0.116667,0.116667,
11/30/1995,182.369003,,,-109.410004,,72.959,,-40.251999,,,,32.707001,-1.846,,2.293,,,-0.447,30.861001,-12.014,18.847,0.0,,,18.847001,0.0,18.847,0.0,,18.847,18.847,,141.159004,0.133333,0.133333,0.133333,141.159004,0.133333,0.133333,0.133333,
02/29/1996,182.977005,,,-109.855003,,73.122002,,-41.319,,,,31.802999,-1.503,,2.32,,,-0.817,30.3,-11.776,18.524,0.0,,,18.524,0.0,18.524,0.0,,18.524,18.524,,141.366005,0.13,0.13,0.13,141.366005,0.13,0.13,0.13,
05/31/1996,194.440994,,,-116.458,,77.982994,,-42.181999,,,,35.800999,-1.181,,1.95,,,-0.769,34.619999,-13.096,21.524,0.0,,,21.523999,0.0,21.524,0.0,,21.524,21.524,,141.569996,0.153333,0.153333,,141.569996,0.153333,0.153333,0.153333,
08/31/1996,192.786,,,-114.547,,78.239,,-45.221,45.221,,0.0,33.018,-1.135,1.135,1.989,-0.854,0.0,0.0,31.883,-12.186,19.697,0.0,,,19.697,0.0,19.697,0.0,0.0,19.697,19.697,,141.798,0.14,0.14,0.14,141.798,0.14,0.14,0.14,
11/30/1996,208.568,,,-124.697,,83.871,,-46.494,46.494,,0.0,37.377,-0.966,0.966,2.022,-1.056,0.0,0.0,36.411,-13.713,22.698,0.0,,,22.698,0.0,22.698,0.0,0.0,22.698,22.698,,142.2585,0.16,0.16,0.16,142.2585,0.16,0.16,0.16,
02/28/1997,209.952,,,-125.353,,84.599,,-47.439,47.439,,0.0,37.16,-0.846,0.846,2.007,-1.161,,0.0,36.314,-13.86,22.454,,,,22.454,,22.454,,0.0,22.454,22.454,,142.752,0.156667,0.156667,0.156667,142.752,0.156667,0.156667,0.156667,
05/31/1997,383.901,,,-229.058,,154.843,,-94.88,,,,59.963,-2.805,2.805,4.062,-1.257,0.0,0.0,57.158,-16.019,41.139,0.0,,,41.139,0.0,41.139,0.0,0.0,41.139,41.139,,150.7125,0.273333,0.273333,0.273333,150.7125,0.26,0.26,0.26,
08/31/1997,235.501,,,-138.561,,96.94,,-57.525,57.525,,0.0,39.415,-0.712,0.712,1.82,-1.108,0.0,0.0,38.703,-14.645,24.058,0.0,,,24.058,0.0,24.058,0.0,0.0,24.058,24.058,,145.218,0.166667,0.166667,0.166667,145.218,0.166667,0.166667,0.166667,
11/30/1997,251.984,,,-149.898,,102.086,,-56.748,56.748,,0.0,45.338,-0.442,0.442,1.644,-1.202,0.0,0.0,44.896,-16.92,27.976,0.0,,,27.976,0.0,27.976,0.0,0.0,27.976,27.976,,146.208,0.193333,0.193333,0.193333,146.208,0.193333,0.193333,0.193333,
02/28/1998,262.837,,,-155.029,,107.808,,-62.666,62.666,,0.0,45.142,-0.473,0.473,1.679,-1.206,0.0,0.0,44.669,-16.995,27.674,0.0,,,27.674,0.0,27.674,0.0,0.0,27.674,27.674,,146.8215,0.186667,0.186667,0.186667,149.2995,0.18,0.18,0.18,
05/31/1998,447.985,,,-266.758,,181.227,,-127.332,,,,53.895,-2.729,2.729,3.932,-1.203,0.0,0.0,51.166,-8.017,43.149,0.0,,,43.149,0.0,43.149,0.0,0.0,43.149,43.149,,154.4355,0.273333,0.273333,0.273333,154.4355,0.273333,0.273333,0.273333,
08/31/1998,354.345,,,-211.321,,143.024,,-86.43,86.43,,0.0,56.594,-1.236,1.236,2.443,-1.207,,0.0,55.358,-21.498,33.86,0.0,,,33.86,0.0,33.86,0.0,,33.86,33.86,,157.116,0.213333,0.213333,0.213333,160.1355,0.213333,0.213333,0.213333,
11/30/1998,367.327,,,-218.075,,149.252,,-83.317,83.317,,0.0,65.935,-1.365,1.365,2.538,-1.173,,0.0,64.57,-24.77,39.8,0.0,,,39.8,0.0,39.8,0.0,,39.8,39.8,,157.7625,0.253333,0.253333,0.253333,161.0415,0.246667,0.246667,0.246667,
02/28/1999,360.504,,,-210.966,,149.538,,-87.692,87.692,,0.0,61.846,-0.922,0.922,2.034,-1.112,0.0,0.0,60.924,-23.052,37.872,0.0,,,37.872,0.0,37.872,0.0,,37.872,37.872,,158.442,0.24,0.24,0.24,161.826,0.233333,0.233333,0.233333,
05/31/1999,669.392,,,-426.3441,,243.0479,,-146.141,,,,96.90701,-53.764999,8.247999,9.426999,-1.179,,45.517,43.142011,-15.735,27.40699,0.0,,,27.407011,0.0,27.40699,0.0,,27.40699,27.40699,,166.287,0.164817,0.164817,0.2,169.827,0.161382,0.161382,0.193333,
08/31/1999,457.375,,,-273.086,,184.289,,-111.387,111.387,,0.0,72.902,-2.979,2.979,4.109,-1.13,0.0,0.0,69.923,-26.758,43.165,0.0,,,43.165,0.0,43.165,0.0,0.0,43.165,43.165,,166.5015,0.26,0.26,0.26,169.764,0.253333,0.253333,0.253333,
11/30/1999,465.849,,,-275.683,,190.166,,-109.334,109.334,,0.0,80.832,-2.822,2.822,3.908,-1.086,0.0,0.0,78.01,-29.675,48.335,0.0,,,48.335,0.0,48.335,0.0,0.0,48.335,48.335,,166.8975,0.286667,0.286667,0.286667,169.8315,0.286667,0.286667,0.286667,
02/29/2000,473.929,,,-279.354,,194.575,,-112.701,112.701,,0.0,81.874,-2.739,2.739,3.998,-1.259,,0.0,79.135,-30.073,49.062,,,,49.062,,49.062,,0.0,49.062,49.062,,167.368005,0.29,0.29,0.29,169.316,0.29,0.29,0.29,
05/31/2000,504.838,,,-294.316,,210.522,,-122.372,,,,88.15,-3.459,2.625,3.892,-1.267,0.0,0.834,84.691,-31.866,52.825,0.0,,,52.825,0.0,52.825,0.0,0.0,52.825,52.825,,167.498,0.32,0.32,0.32,170.013,0.31,0.31,0.31,
08/31/2000,521.959,,,-304.694,,217.265,,-132.936,132.936,,0.0,84.329,-2.827,2.827,4.087,-1.26,0.0,0.0,81.502,-30.653,50.849,0.0,,,50.849,0.0,50.849,0.0,0.0,50.849,50.849,,168.366,0.3,0.3,0.3,171.217,0.3,0.3,0.3,
11/30/2000,539.052,,,-315.675,,223.377,,-129.921,129.921,,0.0,93.456,-2.756,2.756,3.883,-1.127,0.0,0.0,90.7,-34.167,56.533,0.0,,,56.533,0.0,56.533,0.0,0.0,56.533,56.533,,168.66,0.34,0.34,0.34,171.838,0.33,0.33,0.33,
02/28/2001,536.723,,,-316.807,,219.916,,-129.348,129.348,,0.0,90.568,-2.825,2.825,3.749,-0.924,0.0,0.0,87.743,-32.833,54.91,0.0,,,54.91,0.0,54.91,0.0,0.0,54.91,54.91,,168.89,0.32,0.32,0.32,171.758,0.32,0.32,0.32,
05/31/2001,562.966,,,-327.257,,235.709,,-136.149,,,,99.56,-3.051,2.342,3.4,-1.058,0.0,0.709,96.509,-36.35,60.159,0.0,,,60.159,0.0,60.159,0.0,0.0,60.159,60.159,,169.206,0.36,0.36,0.36,171.822,0.35,0.35,0.35,
08/31/2001,564.6,,,-328.578,,236.022,,-144.488,145.743,,-1.255,91.534,-1.835,1.835,3.086,-1.251,0.0,0.0,89.699,-33.159,56.54,0.0,,,56.54,0.0,56.54,0.0,0.0,56.54,56.54,,169.528,0.33,0.33,0.33,172.17,0.33,0.33,0.33,
11/30/2001,557.148,,,-322.993,,234.155,,-140.619,141.662,,-1.043,93.536,-1.431,1.431,2.721,-1.29,0.0,0.0,92.105,-34.12,57.985,0.0,,,57.985,0.0,57.985,0.0,0.0,57.985,57.985,,169.726,0.34,0.34,0.34,171.916,0.34,0.34,0.34,
02/28/2002,545.491,,,-316.151,,229.34,,-140.263,140.263,,0.0,89.077,-0.862,0.862,2.389,-1.527,0.0,0.0,88.215,-32.631,55.584,0.0,,,55.584,0.0,55.584,0.0,0.0,55.584,55.584,,169.786,0.33,0.33,0.33,172.293,0.32,0.32,0.32,
05/31/2002,603.813,,,-348.258,,255.555,,-152.801,,,,102.754,-1.188,1.188,2.756,-1.568,0.0,0.0,101.566,-37.424,64.142,0.0,,,64.142,0.0,64.142,0.0,0.0,64.142,64.142,,169.876,0.38,0.38,0.38,172.503,0.37,0.37,0.37,
08/31/2002,665.726,,,-383.713,,282.013,,-176.832,176.832,,0.0,105.181,-7.285,7.285,8.024,-0.739,0.0,0.0,97.896,-36.249,61.647,0.0,,,61.647,0.0,61.647,0.0,0.0,61.647,61.647,,170.036,0.36,0.36,0.36,172.199,0.36,0.36,0.36,
11/30/2002,680.958,,,-397.135,,283.823,,-175.846,175.846,,0.0,107.977,-7.4,7.4,8.012,-0.612,0.0,0.0,100.577,-37.237,63.34,0.0,,,63.34,0.0,63.34,0.0,0.0,63.34,63.34,,170.189,0.37,0.37,0.37,172.35,0.37,0.37,0.37,
02/28/2003,663.757,,,-389.341,,274.416,,-174.192,174.192,,0.0,100.224,-6.609,6.609,7.434,-0.825,0.0,0.0,93.615,-34.56,59.055,0.0,,,59.055,0.0,59.055,0.0,0.0,59.055,59.055,,170.322,0.35,0.35,0.35,171.963,0.34,0.34,0.34,
05/31/2003,676.144,,,-397.188,,278.956,,-168.567,,,,110.389,-6.718,6.718,7.447,-0.729,0.0,0.0,103.671,-38.46,65.211,0.0,,,65.211,0.0,65.211,0.0,0.0,65.211,65.211,,170.516,0.38,0.38,0.38,171.795,0.38,0.38,0.38,
08/31/2003,677.656,,,-390.208,,287.448,,-176.13,176.13,,0.0,111.318,-10.81,6.467,6.88,-0.413,0.0,4.343,100.508,-37.181,63.327,0.0,,,63.327,0.0,63.327,0.0,0.0,63.327,63.327,,170.652,0.37,0.37,0.39,171.922,0.37,0.37,0.39,
11/30/2003,701.309,,,-407.872,,293.437,,-176.954,176.954,,0.0,116.483,-5.908,5.908,6.468,-0.56,0.0,0.0,110.575,-40.918,69.657,0.0,,,69.657,0.0,69.657,0.0,0.0,69.657,69.657,,170.804,0.41,0.41,0.41,172.212,0.4,0.4,0.4,
02/29/2004,696.94,,,-401.229,,295.711,,-185.019,185.019,,0.0,110.692,-5.152,5.152,5.958,-0.806,0.0,0.0,105.54,-39.047,66.493,0.0,,,66.493,0.0,66.493,0.0,0.0,66.493,66.493,,171.088,0.39,0.39,0.39,172.684,0.39,0.39,0.39,
05/31/2004,738.154,,,-428.258,,309.896,,-189.515,,,,120.381,-4.924,4.924,5.795,-0.871,0.0,0.0,115.457,-42.729,72.728,0.0,,,72.728,0.0,72.728,0.0,0.0,72.728,72.728,,171.299,0.42,0.42,0.42,172.666,0.42,0.42,0.42,
08/31/2004,745.956,,,-427.118,,318.838,,-198.809,198.809,,0.0,120.029,-4.711,4.711,5.833,-1.122,0.0,0.0,115.318,-42.652,72.666,0.0,,,72.666,0.0,72.666,0.0,0.0,72.666,72.666,,171.449,0.42,0.42,0.42,172.66,0.42,0.42,0.42,
11/30/2004,756.84,,,-440.885,,315.955,,-194.431,194.431,,0.0,121.524,-4.704,4.704,6.218,-1.514,0.0,0.0,116.82,-43.26,73.56,0.0,,,73.56,0.0,73.56,0.0,0.0,73.56,73.56,,171.638,0.43,0.43,0.43,172.664,0.43,0.43,0.43,
02/28/2005,755.241,,,-433.787,,321.454,,-203.912,203.912,,0.0,117.542,-4.35,4.35,6.499,-2.149,0.0,0.0,113.192,-41.86,71.332,0.0,,,71.332,0.0,71.332,0.0,0.0,71.332,71.332,,171.802,0.42,0.42,0.42,172.79,0.41,0.41,0.41,
05/31/2005,809.246,,,-460.734,,348.512,,-213.08,,,,135.432,-3.769,3.769,5.898,-2.129,0.0,0.0,131.663,-48.703,82.96,0.0,,,82.96,0.0,82.96,0.0,0.0,82.96,82.96,,171.828,0.48,0.48,0.48,172.49,0.48,0.48,0.48,
08/31/2005,823.475,,,-467.987,,355.488,,-224.55,224.55,,0.0,130.938,-5.634,5.634,7.336,-1.702,0.0,0.0,125.304,-46.882,78.422,0.0,,,78.422,0.0,78.422,0.0,0.0,78.422,78.422,,168.939,0.46,0.46,0.46,169.564,0.46,0.46,0.46,
11/30/2005,835.785,,,-485.324,,350.461,,-221.044,221.044,,0.0,129.417,-6.152,6.152,7.484,-1.332,0.0,0.0,123.265,-46.426,76.839,0.0,,,76.839,0.0,76.839,0.0,0.0,76.839,76.839,,167.975,0.46,0.46,0.46,168.611,0.46,0.46,0.46,
02/28/2006,836.421,,,-483.451,,352.97,,-224.42,224.42,,0.0,128.55,-5.314,5.314,7.239,-1.925,0.0,0.0,123.236,-46.642,76.594,0.0,,,76.594,0.0,76.594,0.0,0.0,76.594,76.594,,168.038,0.46,0.46,0.46,168.599,0.45,0.45,0.45,
05/31/2006,907.927,,,-512.054,,395.873,,-241.736,,,,154.137,-7.923,7.923,9.723,-1.8,0.0,0.0,146.214,-54.687,91.527,0.0,,,91.527,0.0,91.527,0.0,0.0,91.527,91.527,,166.854,0.55,0.55,0.55,167.384,0.55,0.55,0.55,
08/31/2006,914.161,,,-523.68,,390.481,,-244.128,244.128,,0.0,146.353,-10.906,10.906,12.432,-1.526,0.0,0.0,135.447,-50.485,84.962,0.0,,,84.962,0.0,84.962,0.0,0.0,84.962,84.962,,160.77,0.53,0.53,0.53,161.147,0.53,0.53,0.53,
11/30/2006,923.266,,,-532.193,,391.073,,-248.628,248.628,,0.0,142.445,-10.86,10.86,12.483,-1.623,,0.0,131.585,-49.058,82.527,0.0,,,82.527,0.0,82.527,0.0,0.0,82.527,82.527,,160.312,0.51,0.51,0.51,160.721,0.51,0.51,0.51,
02/28/2007,905.398,,,-519.571,,385.827,,-253.128,253.128,,0.0,132.699,-10.245,10.245,11.584,-1.339,0.0,0.0,122.454,-45.727,76.727,0.0,,,76.727,0.0,76.727,0.0,0.0,76.727,76.727,,159.311,0.48,0.48,0.48,159.699,0.48,0.48,0.48,
05/31/2007,964.075,,,-550.101,,413.974,,-258.074,258.074,,0.0,155.9,-11.833,11.833,13.825,-1.992,0.0,0.0,144.067,-53.745,90.322,0.0,,,90.322,0.0,90.322,0.0,0.0,90.322,90.322,,158.683,0.569198,0.569198,0.569198,159.181,0.567417,0.567417,0.567417,
08/31/2007,969.128,,,-551.756,,417.372,0.0,-276.71,276.71,,0.0,140.662,-11.375,11.375,12.837,-1.462,,0.0,129.287,-48.224,81.063,0.0,,,81.063,0.0,81.063,0.0,0.0,81.063,81.063,,158.771,0.51,0.51,0.51,159.038,0.51,0.51,0.51,
11/30/2007,983.865,,,-563.297,,420.568,0.0,-275.125,275.125,,0.0,145.443,-11.197,11.197,12.993,-1.796,,0.0,134.246,-51.393,82.853,0.0,,,82.853,0.0,82.853,0.0,0.0,82.853,82.853,0.0,156.563,0.53,0.53,0.53,156.813,0.53,0.53,0.53,
02/29/2008,975.952,,,-564.727,,411.225,0.0,-273.194,273.194,,0.0,138.031,-12.112,12.112,13.622,-1.51,,0.0,125.919,-44.091,81.828,0.0,,,81.828,0.0,81.828,0.0,0.0,81.828,81.828,0.0,153.679,0.53,0.53,0.53,153.882,0.53,0.53,0.53,
05/31/2008,1008.955,,,-576.52,,432.435,,-279.116,,,,153.319,-12.067,12.067,13.371,-1.304,0.0,0.0,141.252,-51.591,89.661,0.0,,,89.661,0.0,89.661,0.0,0.0,89.661,89.661,,153.686,0.58,0.58,0.58,153.854,0.58,0.58,0.58,
08/31/2008,1002.179,1002.179,,-577.096,577.096,425.083,0.0,-287.295,287.295,,0.0,137.788,-11.966,11.966,13.031,-1.065,,0.0,125.822,-47.186,78.636,0.0,0.0,0.0,78.636,0.0,78.636,0.0,0.0,78.636,78.636,0.0,153.394,0.51,0.51,0.51,153.621,0.51,0.51,0.51,
11/30/2008,985.184,985.184,,-570.184,570.184,415.0,0.0,-284.608,284.608,,0.0,130.392,-11.938,11.938,12.768,-0.83,,0.0,118.454,-46.616,71.838,0.0,0.0,0.0,71.838,0.0,71.838,0.0,0.0,71.838,71.838,0.0,152.788,0.47,0.47,0.47,153.045,0.47,0.47,0.47,
02/28/2009,908.639,908.639,,-532.202,532.202,376.437,0.0,-257.129,257.129,,0.0,119.308,-11.867,11.867,12.407,-0.54,,0.0,107.441,-35.63,71.811,0.0,0.0,0.0,71.811,0.0,71.811,0.0,0.0,71.811,71.811,0.0,152.993,0.47,0.47,0.47,153.281,0.47,0.47,0.47,
05/31/2009,878.683,878.683,,-544.332,544.332,334.351,0.0,-312.774,253.677,,59.097,21.577,-11.701,11.701,12.03,-0.329,,0.0,9.876,-5.804,4.072,0.0,0.0,0.0,4.072,0.0,4.072,0.0,0.0,4.072,42.48505,38.41305,152.79,0.03,0.03,0.278062,153.199,0.03,0.03,0.278062,
08/31/2009,891.569,891.569,,-508.774,508.774,382.795,0.0,-283.904,264.427,,19.477,98.891,-11.679,11.679,12.038,-0.359,,0.0,87.212,-33.228,53.984,0.0,0.0,0.0,53.984,0.0,53.984,0.0,0.0,53.984,66.64405,12.66005,152.828,0.35,0.35,0.436072,152.828,0.35,0.35,0.432839,
11/30/2009,884.509,884.509,,-514.662,514.662,369.847,0.0,-263.458,259.406,,4.052,106.389,-12.265,12.265,12.579,-0.314,,0.0,94.124,-36.948,57.176,0.0,0.0,0.0,57.176,0.0,57.176,0.0,0.0,57.176,59.8098,2.6338,152.866,0.37,0.37,0.391256,152.866,0.37,0.37,0.387229,
02/28/2010,861.812,861.812,,-502.205,502.205,359.607,0.0,-275.596,275.596,,0.0,84.011,-11.153,11.153,11.575,-0.422,,0.0,72.858,-23.876,48.982,0.0,0.0,0.0,48.982,0.0,48.982,0.0,0.0,48.982,48.982,0.0,152.869,0.32,0.32,0.32,152.869,0.32,0.32,0.32,
05/31/2010,909.449,909.449,,-523.881,523.881,385.568,0.0,-284.05,286.93,,-2.88,101.518,-11.82,11.82,12.42,-0.6,,0.0,89.698,-34.22,55.478,0.0,0.0,0.0,55.478,0.0,55.478,0.0,0.0,55.478,53.606,-1.872,152.87,0.36,0.36,0.350664,152.87,0.36,0.36,0.347754,
08/31/2010,923.904,923.904,,-530.233,530.233,393.671,0.0,-293.425,293.425,,0.0,100.246,-11.696,11.696,12.274,-0.578,,0.0,88.55,-27.273,61.277,0.0,0.0,0.0,61.277,0.0,61.277,0.0,0.0,61.277,61.277,0.0,152.164,0.4,0.4,0.4,152.164,0.4,0.4,0.4,
11/30/2010,936.566,936.566,,-545.918,545.918,390.648,0.0,-288.304,288.304,,0.0,102.344,-11.767,11.767,12.161,-0.394,,0.0,90.577,-34.711,55.866,0.0,0.0,0.0,55.866,0.0,55.866,0.0,0.0,55.866,55.866,0.0,145.511,0.38,0.38,0.38,145.511,0.38,0.38,0.38,
02/28/2011,937.827,937.827,,-545.906,545.906,391.921,0.0,-283.045,283.045,,0.0,108.876,-12.24,12.24,12.52,-0.28,,0.0,96.636,-37.566,59.07,0.0,0.0,0.0,59.07,0.0,59.07,0.0,0.0,59.07,59.07,0.0,145.303,0.41,0.41,0.41,145.303,0.41,0.41,0.41,
