Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2004,,,,,,,56.259988,38.9984,,18.68407,18.438998,18.438998,,0.0,0.0,,
06/30/2004,,,,,,,48.947369,30.960527,,13.131579,13.578948,13.578948,,0.0,0.0,,
09/30/2004,,,,,,,55.349961,38.550398,,11.541607,11.446193,11.446193,,0.0,0.0,,
12/31/2004,,,,,,,-1.6959,-18.309627,,-43.002346,-14.801823,-14.801823,,,,,
03/31/2005,,1.553817,0.475307,-0.564253,,,50.435134,33.148349,27.887703,12.347703,6.909164,3.70305,,,,,
06/30/2005,,0.833067,0.483355,0.032442,,,73.750753,34.522203,37.723204,15.966701,8.999564,4.434387,,,,,
09/30/2005,,-0.187236,0.539446,0.289133,,,60.079655,30.172586,20.58422,11.308127,8.047357,2.411479,,,,,
12/31/2005,,3.044284,1.26657,2.12387,,,15.798084,29.593029,102.767826,10.917103,7.682035,1.931359,,0.0,536.768996,-13.296488,
03/31/2006,,3.024017,1.38,2.173833,,,48.630316,30.717188,25.273918,12.392544,8.870251,2.863171,,0.0,423.004104,-9.767698,
06/30/2006,,2.393951,1.246483,1.832513,,,47.895166,28.875662,9.895324,10.196963,8.15213,2.640042,,0.0,547.255173,-10.70707,
09/30/2006,,5.748547,1.726278,2.233333,4.587769,,47.321818,26.486197,13.856698,7.014654,20.815913,15.966327,,0.0,1086.297054,-56.69775,
12/31/2006,,4.57621,1.689837,2.167218,4.512836,,47.272044,25.903154,16.10286,9.01032,7.789137,3.611404,,0.0,480.887374,-17.430204,
03/31/2007,,8.051513,2.476616,2.911268,4.552707,,44.494859,25.120697,15.131804,7.184846,24.682611,20.832588,,0.0,651.483327,-44.402753,
06/30/2007,,7.80997,2.485993,2.884019,4.652481,,44.069084,24.005618,14.951214,8.349373,8.071581,2.695729,,0.0,680.561225,-45.341659,
09/30/2007,,3.875345,1.820716,2.101313,4.342203,,43.259498,20.913532,9.398452,4.862686,4.871223,-0.212493,,0.0,,,
12/31/2007,,3.415067,1.625083,1.856384,4.018706,,100.659006,20.257407,0.910111,5.29552,5.269235,0.238444,,0.0,7823.09922,-263.748985,
03/31/2008,,0.764692,1.11241,1.243485,3.854523,,44.99725,22.081766,11.233893,9.442412,9.233764,2.024496,,0.816139,874.678381,-5.923906,
06/30/2008,,0.853026,1.263504,1.407557,3.851437,,47.349244,23.295308,20.827157,10.947195,10.661194,2.499677,,5.085458,660.168966,-4.778386,
09/30/2008,,1.492741,1.638081,1.85365,4.12773,,47.934036,23.700146,31.725909,12.969665,12.383112,5.269829,,0.829161,293.746204,-2.89213,
12/31/2008,,3.513112,2.142809,2.492534,4.71678,,52.142673,27.578073,46.794145,17.084959,16.243389,9.376232,,0.553951,174.681211,-2.623634,
03/31/2009,,4.448257,2.403625,2.734008,4.986291,,50.396288,26.287098,40.214531,14.208028,13.676291,6.903188,,2.016185,239.45837,-6.203467,
06/30/2009,,5.297853,2.524696,2.865234,5.275812,,75.788835,27.641332,44.865678,13.678737,13.142632,6.626152,,1.358455,244.572636,-7.659246,
09/30/2009,,5.413449,2.605472,2.97564,5.556374,,52.614457,27.970863,56.56499,14.669754,13.788773,7.600458,,1.371612,221.413572,-6.572662,
12/31/2009,,5.593844,2.495323,2.860271,5.569899,,54.222083,29.500395,41.975472,14.66479,14.36439,8.414716,,,241.441188,-7.911999,
03/31/2010,,5.854481,2.456556,2.770918,5.614606,,52.779501,28.780523,37.500293,13.341398,12.955016,7.688016,,2.722226,253.187274,-8.96832,
06/30/2010,,4.663966,2.288799,2.567687,5.565009,,51.687903,27.42272,26.624585,10.078799,9.71924,4.603877,,2.613036,425.259245,-15.169981,
09/30/2010,,4.219741,2.101727,2.343275,5.456708,,48.30769,25.433499,19.856179,9.948376,9.69994,4.058766,,1.431015,483.367,-16.177095,
12/31/2010,,5.431331,2.254527,2.545919,5.872895,,54.917209,30.401555,32.622137,15.208319,14.757072,10.418063,,0.705766,193.323778,-5.068723,
03/31/2011,,6.450668,2.373811,2.667156,5.893611,,52.733299,29.777739,33.021268,15.558684,14.956469,12.355379,,1.085193,200.681993,-6.494661,
06/30/2011,,6.913127,2.607664,2.931484,6.117509,,51.396329,28.639583,32.051919,14.270516,13.701233,11.94187,,0.605808,204.692084,-7.237496,
09/30/2011,,7.353938,2.651012,2.981491,5.871012,,49.220041,26.190964,31.189219,13.781465,13.289649,11.667569,,1.208388,214.366302,-8.410427,
12/31/2011,,7.981907,2.734763,3.123142,5.691498,,54.256278,30.042644,27.360676,17.440838,16.89356,13.299484,,,198.642981,-7.873591,
03/31/2012,,8.941734,2.790453,3.134317,5.572127,,54.788309,30.343142,34.717808,17.398322,16.967098,13.848235,,1.442462,185.733345,-7.666048,
06/30/2012,,8.172226,2.948337,3.317822,5.627512,,53.375326,29.123423,32.741535,17.769934,17.23191,13.836169,,2.185812,177.619503,-6.343241,
09/30/2012,,6.828422,2.810292,3.194519,5.304769,,52.833604,28.344804,36.881005,16.620289,16.173838,13.319065,,1.231976,195.285076,-6.506467,
12/31/2012,,7.033231,2.81991,3.249421,5.560596,,52.600533,27.059839,16.858349,15.982055,15.602054,12.813951,,0.017887,201.700811,-7.152853,
03/31/2013,,7.888935,2.768151,3.127876,5.473467,,53.540196,27.509557,16.843477,14.421129,14.150459,11.903061,,2.27479,240.302881,-11.068403,
06/30/2013,,7.132515,2.756199,3.108451,5.469162,,79.777003,27.508514,19.306666,16.401835,16.086844,12.95096,,0.350989,212.77694,-8.043832,
09/30/2013,,9.206982,3.504736,3.991351,4.780692,,64.267794,22.447135,,40.447377,39.687869,36.597656,,0.228821,72.133624,2.565652,
12/31/2013,,9.415685,3.409815,3.911408,4.748659,,59.02145,25.740882,10.953678,14.613408,14.360343,11.282096,,,233.117482,-12.533923,
03/31/2014,,9.458596,3.298619,3.723158,4.478625,,51.498758,23.043857,,11.960624,11.754525,8.7524,,3.785398,319.949687,-20.804153,
06/30/2014,,8.143175,3.263163,3.672305,4.305572,,51.398196,23.029997,,15.277771,15.030415,10.34012,,1.637451,270.674536,-13.898326,
09/30/2014,,7.519303,3.015691,3.396587,4.2741,,48.034625,19.984182,,31.57822,30.997899,26.520551,,0.896916,102.882522,-0.216746,
12/31/2014,,4.640064,2.090321,2.365873,3.071979,,26.537786,-1.495818,,-8.440963,-8.207833,-12.684855,,,,,
03/31/2015,,7.227506,2.856871,3.178142,3.923691,,64.192873,36.722748,370.254073,30.084184,29.557388,25.01863,,1.350806,113.389476,-0.967725,
06/30/2015,,8.99193,3.58663,3.984734,4.859188,,52.849546,25.470919,77.45769,32.833367,32.241878,27.850676,,1.859727,100.714194,-0.06422,
09/30/2015,,7.225926,2.901084,3.215075,5.148751,,51.336616,23.88363,91.408646,13.266848,13.068678,8.835544,,2.943151,299.718674,-14.431524,
12/31/2015,,7.247914,2.833321,3.17082,5.269947,,31.872961,8.246893,53.766987,-3.311666,-3.19377,-8.000711,,,,,
03/31/2016,,5.331134,2.28565,2.506511,4.668682,,48.64964,23.426465,,12.362777,12.207283,7.759833,,3.27271,329.876038,-12.255,
06/30/2016,,2.293209,1.464855,1.59985,3.911821,,46.563249,21.808232,5.542113,9.893307,9.782807,5.428074,,4.233401,462.256649,-8.307302,
09/30/2016,,6.61198,2.891085,3.190454,3.905868,,45.5058,21.188263,10.534523,40.717161,40.122791,34.291122,,1.64489,69.241505,2.033746,
12/31/2016,,9.207215,3.610431,4.034785,4.670013,,48.951519,26.20066,143.8895,16.668198,16.483555,13.468057,,2.340417,180.069789,-7.372198,
03/31/2017,,10.179143,3.773872,4.151851,4.760061,,48.874891,24.934749,41.334915,15.359201,15.17303,12.013935,,2.561473,224.292086,-12.651869,
06/30/2017,,10.978243,3.991732,4.402278,4.958345,,46.462917,23.084724,35.95926,14.058754,13.896206,10.21875,,3.210072,258.614013,-17.413032,
09/30/2017,,3.032591,1.608629,1.762866,3.139799,,34.637209,10.846743,,2.045333,2.038775,-0.678772,,16.6611,,,
12/31/2017,,2.637171,1.477867,1.668249,2.967534,,41.420066,16.022804,,10.890498,10.067059,7.287766,,0.679526,358.434849,-6.815368,
03/31/2018,,2.980381,1.600332,1.794561,2.952491,,44.36569,19.320148,3.36947,14.790399,14.324501,11.593459,,2.973499,241.042666,-4.203609,
06/30/2018,,3.084713,1.636669,1.848143,3.035745,,44.556436,19.083107,7.09522,11.677942,11.320817,8.627946,,2.349358,319.450671,-6.769423,
09/30/2018,,3.028509,1.655113,1.855583,2.827513,,42.983442,18.085663,45.854376,11.739002,11.392153,8.748329,,2.62363,309.233216,-6.336646,
12/31/2018,,2.828026,1.46663,1.634965,2.761504,,41.495142,15.784686,12.064841,6.758221,6.624847,4.012762,,,667.33458,-16.044371,
03/31/2019,,2.948915,1.520039,1.670725,2.729285,,45.69701,17.377581,,14.855098,14.341295,11.770072,,3.405635,234.105012,-3.954643,
06/30/2019,,2.610143,1.410015,1.548349,2.723999,,46.645779,18.602967,10.702297,7.657871,7.513515,3.963302,,7.025683,708.76287,-15.889583,
09/30/2019,,2.478777,1.321998,1.446837,2.696787,,48.44792,20.430744,68.461989,8.379027,8.245481,6.178438,,6.665746,451.939711,-8.723801,
12/31/2019,,5.848134,2.475769,2.758776,2.679955,,45.488359,17.643115,174.92388,44.360941,42.704737,40.075153,,,71.449587,1.669666,
03/31/2020,,5.081278,2.43365,2.672446,1.727214,,38.251409,12.151646,,27.776961,27.208057,24.638635,,3.044769,122.658064,-1.151319,
06/30/2020,,5.233139,2.449267,2.692754,1.634575,,40.268279,15.388899,1.997419,7.651398,7.535889,5.405465,,13.136233,558.30949,-23.983973,
