Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1995,2251.0,,-1939.0,,312.0,,-203.0,,,,,,109.0,-120.0,,51.0,,0.0,69.0,-11.0,-5.0,-16.0,-58.0,,,42.0,,42.0,0.0,,42.0,42.0,,123.723,0.34,-0.14,-0.14,147.723,0.34,-0.14,-0.14,
03/31/1996,2201.0,,-1908.0,,293.0,,-188.0,,,,,,105.0,-36.0,,44.0,,0.0,-8.0,69.0,-29.0,40.0,0.0,,,40.0,,40.0,0.0,,40.0,40.0,,117.647003,0.34,0.34,0.34,120.0,0.33,0.33,0.33,
06/30/1996,2241.0,,-1908.0,,333.0,,-181.0,,,,,,152.0,-38.0,,39.0,,0.0,-1.0,114.0,-46.0,68.0,0.0,,,68.0,,68.0,0.0,,68.0,68.0,,119.297997,0.57,0.57,0.57,121.0,0.56,0.56,0.56,
09/30/1996,2045.0,,-1755.0,,290.0,,-180.0,,,,,,110.0,-39.0,,40.0,,0.0,-1.0,71.0,-27.0,44.0,0.0,,,44.0,,44.0,0.0,,44.0,44.0,,118.918999,0.37,0.37,0.37,120.0,0.36,0.36,0.36,
12/31/1996,2231.0,,-1377.0,,854.0,,-713.0,,,,,,141.0,-24.0,,46.0,,0.0,-22.0,117.0,-46.0,71.0,0.0,,,71.0,,71.0,0.0,,71.0,71.0,,118.333,0.6,0.6,0.6,120.599998,0.59,0.59,0.59,
03/31/1997,928.900024,,-658.599976,,270.300049,,-205.300003,,,,,,65.0,-48.799999,,33.299999,,0.0,15.5,16.200001,-5.7,10.5,-33.799999,,,44.3,0.0,44.299999,0.0,,44.299999,44.299999,,118.400002,0.37,0.09,0.09,120.599998,0.37,0.09,0.09,
06/30/1997,1020.700012,,-723.700012,,297.0,,-225.600006,,,,,,71.400002,-27.399999,,33.299999,,0.0,-5.9,44.000002,-15.4,28.6,-54.0,,,82.600003,0.0,82.599998,0.0,,82.599998,82.599998,,118.400002,0.7,0.24,0.25,120.5,0.69,0.24,0.25,
09/30/1997,1077.400024,,-764.900024,,312.5,,-238.100006,,,,,,74.400002,-174.999996,,33.299999,,0.0,141.699997,-100.599994,35.200001,-65.400002,25.700001,,,-91.099994,0.0,-91.099998,0.0,,-91.099998,-91.099998,,121.300003,-0.77,-0.55,0.14,121.300003,-0.77,-0.55,0.14,
12/31/1997,1180.599976,,-835.5,,345.099976,,-261.299988,,,,,,83.800003,-23.9,,33.299999,,0.0,-9.4,59.900003,-21.700001,38.200001,-34.099998,,,72.300001,0.0,72.300003,0.0,,72.300003,72.300003,,118.5,0.61,0.32,0.32,121.5,0.6,0.32,0.32,
03/31/1998,1099.199951,,-776.799988,,322.399963,,-250.899994,,,,,,71.5,-58.399998,,39.099998,,0.0,19.299999,13.100002,-5.1,8.0,-47.599998,,,55.600001,0.0,55.599998,0.0,,55.599998,55.599998,,118.400002,0.47,0.07,0.17,121.599998,0.459999,0.07,0.17,
06/30/1998,1125.300049,,-795.299988,,330.000061,,-236.0,,,,,,94.0,-44.4,,34.299999,,0.0,10.1,49.6,-19.4,30.200001,-39.099998,,,69.299999,0.0,69.300003,0.0,,69.300003,69.300003,,118.400002,0.59,0.25,0.3,122.099998,0.57,0.25,0.3,
09/30/1998,1048.0,,-723.099976,,324.900024,,-252.800003,,,,,,72.099998,-28.000001,,31.200001,,0.0,-3.2,44.099997,-17.200001,26.9,-1561.900024,,,1588.80002,0.0,1588.800049,0.0,,1588.800049,1588.800049,,115.0,13.81,0.23,0.23,118.099998,13.45,0.23,0.23,
12/31/1998,1220.199951,,-858.900024,,361.299927,,-271.100006,,,,,,90.199997,-350.39801,,31.5,,0.0,318.89801,-260.198013,97.5,-162.699997,18.5,,,-181.198013,0.0,-181.199997,0.0,,-181.199997,-181.199997,,102.400002,-1.77,-1.59,0.6,105.400002,-1.77,-1.59,0.54,
03/31/1999,1091.699951,,-774.900024,,316.799927,,-234.699997,,,,,,82.099998,-14.7,18.9,18.9,,0.0,-4.2,67.399999,-24.9,42.5,0.0,,,42.499999,0.0,42.5,0.0,0.0,42.5,42.5,,92.0,0.46,0.46,0.46,95.300003,0.45,0.45,0.45,
06/30/1999,1191.699951,,-838.299988,,353.399963,,-240.300003,,,,,,113.099998,-12.5,18.9,18.9,,0.0,-6.4,100.599999,-37.299999,63.299999,0.0,,,63.3,0.0,63.299999,0.0,0.0,63.299999,63.299999,,87.900002,0.72,0.72,0.72,90.800003,0.7,0.7,0.7,
09/30/1999,1106.400024,,-780.5,,325.900024,,-227.699997,,,,,,98.199997,-11.900001,22.6,22.6,,0.0,-10.7,86.299996,-31.9,54.400002,0.0,,,54.399997,0.0,54.400002,0.0,0.0,54.400002,54.400002,,87.900002,0.62,0.62,0.62,90.599998,0.6,0.6,0.6,
12/31/1999,1242.4,,-872.1,,370.3,,-253.1,,,,,,117.2,-1.8,24.4,24.4,,0.0,-22.6,115.4,-42.7,72.7,0.0,,,72.7,0.0,72.7,0.0,0.0,72.7,72.7,,87.9,0.83,0.83,0.8,90.3,0.8,0.8,0.77,
03/31/2000,1210.0,,-846.8,,363.2,,-263.2,199.0,,,,64.2,100.0,-18.6,19.1,25.8,-6.7,0.0,-0.5,81.4,-30.1,51.3,0.0,,,51.3,0.0,51.3,0.0,0.0,51.3,51.3,,87.9,0.58,0.58,0.58,89.8,0.57,0.57,0.57,
06/30/2000,1227.5,,-813.9,,413.6,,-284.4,174.1,,,,110.3,129.2,-17.8,,18.0,,0.0,-0.2,111.4,-41.2,70.2,0.0,,,70.2,0.0,70.2,0.0,0.0,70.2,70.2,,87.9,0.8,0.8,0.8,90.0,0.78,0.78,0.78,
09/30/2000,1176.7,,-780.8,,395.9,0.0,-273.3,171.4,,,,101.9,122.6,-19.6,,19.7,,0.0,-0.1,103.0,-38.1,64.9,,,,64.9,0.0,64.9,0.0,0.0,64.9,64.9,,87.9,0.74,0.74,0.74,90.0,0.72,0.72,0.72,
12/31/2000,1215.2,,-746.1,,469.1,,-327.8,,,,,,141.3,-17.2,26.5,26.5,,0.0,-9.3,124.1,-46.0,78.1,0.0,,,78.1,0.0,78.1,0.0,0.0,78.1,78.1,,87.9,0.89,0.89,0.89,90.2,0.87,0.87,0.87,
03/31/2001,1186.0,,-771.7,,414.3,,-302.9,185.8,,,,117.1,111.4,-20.5,20.6,20.6,-2.1,0.0,2.0,90.9,-31.8,59.1,0.0,,,59.1,0.0,59.1,0.0,0.0,59.1,59.1,,87.9,0.67,0.67,0.67,90.4,0.65,0.65,0.65,
06/30/2001,1184.3,,-773.3,,411.0,,-278.6,165.7,,,,112.9,132.4,-15.4,15.9,15.9,-1.7,0.0,1.2,117.0,-40.9,76.1,0.0,,,76.1,0.0,76.1,0.0,0.0,76.1,76.1,,87.9,0.87,0.87,0.87,90.5,0.84,0.84,0.84,
09/30/2001,1123.6,,-744.3,,379.3,,-261.6,158.2,,,,103.4,117.7,-13.8,13.8,13.8,-1.4,0.0,1.4,103.9,-36.4,67.5,0.0,,,67.5,0.0,67.5,0.0,0.0,67.5,67.5,,87.9,0.77,0.77,0.77,90.3,0.75,0.75,0.75,
03/31/2002,1185.800049,,-784.900024,,400.900024,,-285.299988,,,,,,115.599998,-10.5,10.5,11.9,-1.4,0.0,0.0,105.099999,-33.599998,71.5,0.0,,,71.5,0.0,71.5,0.0,0.0,71.5,71.5,,89.599998,0.8,0.8,0.8,92.400002,0.77,0.77,0.77,
06/30/2002,1320.099976,,-882.299988,,437.799988,,-292.700012,,,,,,145.100006,-8.4,9.0,10.0,-1.0,0.0,-0.6,136.700006,-43.799999,92.900002,0.0,,,92.900007,0.0,92.900002,0.0,0.0,92.900002,92.900002,,91.0,1.02,1.02,1.02,93.900002,0.99,0.99,0.99,
09/30/2002,1235.099976,,-798.799988,,436.299988,,-301.299988,,,,,,135.0,-3.0,4.4,5.6,-1.2,0.0,-1.4,132.0,-11.6,120.400002,0.0,,,120.4,0.0,120.400002,0.0,0.0,120.400002,120.400002,,91.699997,1.31,1.31,0.97,94.199997,1.28,1.28,0.94,
12/31/2002,1244.3,,-745.9,,498.4,,-360.0,,,,,,138.4,-3.4,8.5,15.9,-7.4,0.0,-5.1,135.0,-39.9,95.1,0.0,,,95.1,0.0,95.1,0.0,0.0,95.1,95.1,,91.8,1.04,1.04,1.03,94.0,1.01,1.01,1.0,
03/31/2003,1296.4,,-846.4,,450.0,,-329.9,200.3,,,,129.6,120.1,4.0,7.6,7.6,-22.7,0.0,11.1,124.1,-37.4,86.7,0.0,,,86.7,0.0,86.7,0.0,0.0,86.7,86.7,,91.8,0.94,0.94,0.85,93.7,0.92,0.92,0.83,
06/30/2003,1438.199951,,-949.599976,,488.599976,,-341.200012,,,,,,147.399994,-13.8,2.5,5.8,-3.3,0.0,11.3,133.599994,-41.5,92.099998,-7.8,,,99.899994,0.0,99.900002,0.0,0.0,99.900002,99.900002,,92.0,1.08,1.0,1.04,94.0,1.06,0.98,1.02,
09/30/2003,1375.199951,,-903.700012,,471.499939,,-333.100006,,,,,,138.399994,1.7,-5.3,6.0,-11.3,0.0,3.6,140.099994,-37.599998,102.5,-6.7,,,109.199995,0.0,109.199997,0.0,0.0,109.199997,109.199997,,92.300003,1.18,1.11,0.98,94.300003,1.16,1.09,0.96,
12/31/2003,1516.8,,-983.8,,533.0,,-379.9,,,,,,153.1,-20.2,1.5,1.5,,0.0,18.7,132.9,-23.3,109.6,1.5,,,108.1,0.0,108.1,0.0,0.0,108.1,108.1,,92.3,1.17,1.18,1.07,94.3,1.15,1.16,1.05,
03/31/2004,1511.099976,,-1003.400024,,507.699951,,-365.5,,,,,,142.199997,-16.6,11.3,11.3,,0.0,5.3,125.599997,-36.599998,89.0,0.1,,,88.899998,0.0,88.900002,0.0,0.0,88.900002,88.900002,,92.300003,0.96,0.96,0.95,94.5,0.94,0.94,0.93,
06/30/2004,1646.800049,,-1074.599976,,572.200073,,-399.299988,,,,,,172.899994,-25.2,11.3,11.3,,0.0,13.9,147.699994,-34.099998,113.599998,1.6,,,111.999996,0.0,112.0,0.0,0.0,112.0,112.0,,92.400002,1.21,1.23,1.21,94.5,1.18,1.2,1.18,
09/30/2004,1663.199951,,-1097.300049,,565.899902,,-402.799988,,,,,,163.100006,-8.4,11.3,11.3,,0.0,-2.9,154.700006,-44.400002,110.300003,0.5,,,109.800004,0.0,109.800003,0.0,0.0,109.800003,109.800003,,92.300003,1.19,1.2,1.2,94.300003,1.16,1.17,1.17,
12/31/2004,1830.8,,-1197.2,,633.6,,-447.2,,,,,,186.4,-9.1,-6.0,16.6,,0.0,15.1,177.3,-56.0,121.3,-0.3,,,121.6,0.0,121.6,0.0,0.0,121.6,121.6,,92.3,1.32,1.32,1.22,94.3,1.29,1.29,1.22,
03/31/2005,1765.900024,,-1296.400024,,469.5,,-307.200012,,,,,,162.300003,-29.3,5.9,20.1,-14.2,0.0,23.4,133.000003,-11.6,121.400002,4.9,,,116.500002,0.0,116.5,0.0,0.0,116.5,116.5,,92.300003,1.26,1.32,1.08,94.25,1.24,1.28,1.06,
06/30/2005,1863.900024,,-1353.0,,510.900024,,-307.100006,,,,,,203.800003,-19.599999,8.4,13.9,-5.5,0.0,11.2,184.200004,-53.200001,131.0,-6.7,,,137.700002,0.0,137.699997,0.0,0.0,137.699997,137.699997,,92.25,1.5,1.42,1.4,94.25,1.46,1.4,1.38,
09/30/2005,1734.599976,,-1270.0,,464.599976,,-261.399994,,,,,,203.199997,-26.9,1.3,17.9,-16.6,0.0,25.6,176.299997,-22.9,153.399994,-35.899999,,,189.299997,0.0,189.300003,0.0,0.0,189.300003,189.300003,,92.400002,2.04,1.66,1.38,94.449997,2.0,1.62,1.34,
12/31/2005,1676.4,,-1153.2,,523.2,,-313.1,,,,,,210.1,-30.1,16.7,23.1,-6.4,0.0,13.4,180.0,-57.0,123.0,207.0,,,-84.0,0.0,-84.0,0.0,0.0,-84.0,-84.0,,92.25,-0.92,1.32,1.36,94.05,-0.9,1.3,1.33,
03/31/2006,1791.5,,-1308.7,,482.8,,-301.7,,,,,,181.1,-33.3,16.2,19.9,-3.7,0.0,17.1,147.8,-44.9,102.9,-53.0,,,155.9,0.0,155.9,0.0,0.0,155.9,155.9,,92.3,1.7,1.12,1.2,93.9,1.66,1.1,1.18,
06/30/2006,1964.0,,-1413.0,,551.0,,-323.399994,,,,,,227.600006,-31.4,16.700001,21.5,-4.8,0.0,14.7,196.200006,-61.700001,134.5,-6.4,,,140.900006,0.0,140.899994,0.0,0.0,140.899994,140.899994,,92.150002,1.52,1.46,1.54,93.599998,1.5,1.44,1.52,
09/30/2006,2001.1,,-1437.8,,563.3,,-338.6,,,,,,224.7,-27.0,13.1,19.4,-6.3,0.0,13.9,197.7,-57.3,140.4,-3.1,,,143.5,0.0,143.5,0.0,0.0,143.5,143.5,,92.05,1.56,1.52,1.56,93.35,1.54,1.5,1.54,
12/31/2006,2051.3,,-1458.9,,592.4,,-373.0,,,,,,219.4,-33.8,14.8,25.4,-10.6,0.0,19.0,185.6,-63.7,121.9,-18.9,,,140.8,0.0,140.8,0.0,0.0,140.8,140.8,,92.0,1.52,1.32,1.48,93.55,1.5,1.3,1.46,
03/31/2007,2070.300049,,-1486.099976,,584.200073,,-360.299988,,,,,,223.899994,-25.899999,15.6,23.799999,-8.2,0.0,10.3,197.999995,-61.200001,136.800003,-3.2,,,139.999994,0.0,140.0,0.0,0.0,140.0,140.0,,90.599998,1.54,1.5,1.54,92.150002,1.52,1.48,1.52,
06/30/2007,2223.100098,,-1580.699951,,642.400146,,-373.700012,,,,,,268.700012,-28.5,8.9,19.1,-10.2,0.0,19.599999,240.200012,-41.0,199.199997,-14.5,,,213.700012,0.0,213.699997,0.0,0.0,213.699997,213.699997,,90.150002,2.38,2.22,1.88,91.849998,2.32,2.16,1.84,
09/30/2007,2181.2,,-1540.1,,641.1,,-374.4,,,,,,266.7,-25.0,13.2,25.8,-12.6,0.0,11.8,241.7,-73.1,168.6,-61.5,,,230.1,0.0,230.1,0.0,0.0,230.1,230.1,,90.1,2.56,1.88,1.88,91.85,2.5,1.84,1.84,
12/31/2007,2528.7,,-1828.1,,700.6,,-416.6,,,,,,284.0,-65.4,27.6,46.2,-18.6,0.0,37.8,218.6,-90.2,128.4,-29.9,,,158.3,0.0,158.3,0.0,0.0,158.3,158.3,43.0,90.25,1.74,1.42,1.92,91.95,1.72,1.4,1.88,
03/31/2008,2806.4,,-2045.5,,760.9,,-473.2,,,,,,287.7,-38.8,40.6,40.6,,0.0,-1.8,248.9,-78.0,170.9,-1.0,,,171.9,0.0,171.9,0.0,0.0,171.9,171.9,,90.35,1.9,1.88,1.86,91.7,1.88,1.86,1.84,
06/30/2008,3064.100098,,-2197.0,,867.100098,,-505.0,,,,,,362.100006,-34.5,23.5,31.4,-7.9,0.0,11.0,327.600007,-103.300003,224.300003,3.3,,,221.000004,0.0,221.0,0.0,0.0,221.0,221.0,,90.5,2.44,2.48,2.48,92.150002,2.4,2.44,2.44,
09/30/2008,2879.300049,,-2068.600098,,810.699951,,-477.700012,,,,,,333.0,-29.899999,21.0,29.299999,-8.3,0.0,8.9,303.100001,-98.599998,204.5,-11.8,,,216.300002,0.0,216.300003,0.0,0.0,216.300003,216.300003,,90.300003,2.4,2.26,2.3,91.900002,2.36,2.22,2.26,
12/31/2008,2945.0,,-2128.3,,816.7,,-511.9,,,,,,304.8,-96.9,32.8,39.5,-6.7,0.0,64.1,207.9,-32.4,175.5,-10.0,,,185.5,0.0,185.5,0.0,0.0,185.5,185.5,,90.25,2.06,1.94,1.66,91.2,2.04,1.92,1.64,
03/31/2009,2557.0,2557.0,-1888.0,1888.0,669.0,0.0,-447.0,383.0,,,53.0,11.0,222.0,-25.0,22.0,26.0,-4.0,,3.0,197.0,-10.0,187.0,3.0,3.0,0.0,184.0,0.0,184.0,0.0,0.0,184.0,194.15,7.15,91.0,2.02,2.04,2.133516,91.6,2.02,2.04,2.118056,
06/30/2009,2719.0,2719.0,-1950.0,1950.0,769.0,0.0,-466.0,389.0,,,57.0,20.0,303.0,-22.0,19.0,23.0,-4.0,,3.0,281.0,-81.0,200.0,-1.0,-1.0,0.0,201.0,0.0,201.0,0.0,0.0,201.0,213.0,13.0,91.25,2.2,2.18,2.334246,91.8,2.2,2.18,2.321612,
09/30/2009,2640.0,2640.0,-1880.0,1880.0,760.0,0.0,-671.0,381.0,,,58.0,232.0,89.0,-14.0,11.0,25.0,-14.0,,3.0,75.0,-11.0,64.0,5.0,5.0,0.0,59.0,0.0,59.0,0.0,0.0,59.0,69.85,5.85,91.35,0.64,0.7,0.764642,92.15,0.64,0.7,0.763484,
12/31/2009,2809.0,2809.0,-1974.0,1974.0,835.0,0.0,-551.0,408.0,,,90.0,53.0,284.0,-23.0,23.0,25.0,-2.0,,0.0,261.0,-68.0,193.0,-6.0,-6.0,0.0,199.0,0.0,199.0,0.0,0.0,199.0,218.35,25.35,91.45,2.18,2.12,2.387644,92.35,2.16,2.1,2.3745,
03/31/2010,2578.0,2578.0,-1860.0,1860.0,718.0,0.0,-473.0,378.0,,,63.0,32.0,245.0,-26.0,22.0,25.0,-3.0,,4.0,219.0,-75.0,144.0,-2.0,-2.0,0.0,146.0,0.0,146.0,0.0,0.0,146.0,155.05,11.05,91.65,1.6,1.56,1.691762,92.45,1.58,1.56,1.679524,
06/30/2010,2739.0,2739.0,-1958.0,1958.0,781.0,0.0,-457.0,375.0,,,60.0,22.0,324.0,-19.0,15.0,23.0,-8.0,,4.0,305.0,-79.0,226.0,-12.0,-12.0,0.0,238.0,,238.0,0.0,0.0,238.0,232.5,6.5,92.0,2.58,2.46,2.527174,92.75,2.56,2.44,2.51008,
09/30/2010,2643.0,2643.0,-1875.0,1875.0,768.0,0.0,-800.0,396.0,,,60.0,344.0,-32.0,-16.0,23.0,26.0,-3.0,,-7.0,-48.0,60.0,12.0,-133.0,-133.0,0.0,145.0,,145.0,0.0,0.0,145.0,10.7,-1.3,92.05,1.58,0.14,0.116242,92.65,1.56,0.14,0.116242,
12/31/2010,3035.0,3035.0,-2127.0,2127.0,908.0,0.0,-545.0,435.0,,,70.0,40.0,363.0,-21.0,24.0,26.0,-2.0,,-3.0,342.0,-70.0,272.0,3.0,3.0,0.0,269.0,,269.0,0.0,0.0,269.0,286.95,14.95,92.15,2.9,2.94,3.113944,92.8,2.88,2.92,3.0811,
03/31/2011,533.0,533.0,-365.0,365.0,168.0,0.0,-178.0,86.0,41.0,45.0,16.0,76.0,-10.0,-25.0,24.0,25.0,-1.0,,1.0,-35.0,13.0,-22.0,-143.0,-143.0,0.0,121.0,0.0,121.0,0.0,0.0,121.0,17.0,39.0,92.5,1.31,-0.23,0.183784,92.5,1.31,-0.23,0.183784,
06/30/2011,552.4,552.4,-376.4,376.4,176.0,0.0,-129.4,92.1,43.9,48.2,17.0,20.3,46.6,-18.2,21.1,22.0,-0.9,,-2.9,28.4,-9.7,18.7,-151.0,-151.0,0.0,169.7,0.0,169.7,0.0,0.0,169.7,32.6,13.9,92.6,1.83,0.2,0.352052,93.4,1.82,0.2,0.348822,
09/30/2011,515.9,515.9,-360.7,360.7,155.2,0.0,-166.5,71.6,43.6,28.0,15.8,79.1,-11.3,-22.5,,,,,22.5,-33.8,4.3,-29.5,-138.0,-138.0,0.0,108.5,0.0,108.5,0.0,0.0,108.5,20.5,50.0,92.7,1.17,-0.32,0.221144,92.7,1.17,-0.32,0.219374,
12/31/2011,509.9,509.9,-357.1,357.1,152.8,0.0,-426.0,85.7,40.6,45.1,15.6,324.7,-273.2,-4.9,7.0,,,,-2.1,-278.1,-268.5,-546.6,-17.6,-17.6,0.0,-529.0,0.0,-529.0,0.0,0.0,-529.0,-344.06,202.54,93.1,-5.68,-5.87,-3.695596,93.1,-5.68,-5.87,-3.695596,
03/31/2012,568.1,568.1,-397.9,397.9,170.2,0.0,-133.5,104.8,47.1,57.7,16.1,12.6,36.7,-1.6,,0.9,,,0.7,35.1,-24.6,10.5,7.3,7.3,0.0,3.2,0.0,3.2,0.0,0.0,3.2,36.8,26.3,94.3,0.03,0.11,0.390244,95.7,0.03,0.11,0.384817,
06/30/2012,557.9,557.9,-387.5,387.5,170.4,0.0,-113.4,87.1,45.8,41.3,16.6,9.7,57.0,-3.4,2.0,,,,1.4,53.6,-37.4,16.2,-0.6,-0.6,0.0,16.8,0.0,16.8,0.0,0.0,16.8,49.0,32.8,92.8,0.18,0.17,0.528017,93.9,0.18,0.17,0.519308,
09/30/2012,547.5,547.5,-381.3,381.3,166.2,0.0,-129.5,101.6,41.6,60.0,15.1,12.8,36.7,5.0,-6.3,,,,1.3,41.7,19.0,60.7,-12.3,-12.3,0.0,73.0,0.0,73.0,0.0,0.0,73.0,38.3,-22.4,92.5,0.79,0.65,0.414054,93.5,0.78,0.65,0.410428,
12/31/2012,554.3,554.3,-380.9,380.9,173.4,0.0,-152.3,112.6,40.0,72.6,14.9,24.8,21.1,-2.4,0.6,,,,1.8,18.7,3.4,22.1,-10.3,-10.3,0.0,32.4,,32.4,0.0,0.0,32.4,32.875,10.775,92.3,0.35,0.24,0.356176,93.5,0.35,0.24,0.355241,
03/31/2013,608.2,608.2,-417.7,417.7,190.5,0.0,-153.3,120.9,51.8,69.1,16.4,16.0,37.2,-2.7,2.0,,,,0.7,34.5,-15.0,19.5,-1.7,-1.7,0.0,21.2,-0.4,20.8,0.0,0.0,20.8,44.2,25.1,92.0,0.23,0.21,0.480435,93.2,0.22,0.2,0.469313,
06/30/2013,609.2,609.2,-411.4,411.4,197.8,0.0,-156.4,124.1,57.5,66.6,16.4,15.9,41.4,-2.2,1.8,,,,0.4,39.2,-14.4,24.8,-1.1,-1.1,0.0,25.9,-0.1,25.8,0.0,0.0,25.8,47.0,22.3,90.4,0.29,0.27,0.519912,91.6,0.28,0.27,0.51345,
09/30/2013,634.0,634.0,-431.1,431.1,202.9,0.0,-125.9,125.2,52.7,72.5,16.1,-15.4,77.0,2.3,-3.2,,,,0.9,79.3,354.4,433.7,2.3,2.3,0.0,431.4,-0.7,430.7,0.0,0.0,430.7,424.5,-8.5,90.4,4.76,4.79,4.695796,91.9,4.69,4.71,4.617508,
12/31/2013,645.5,645.5,-436.9,436.9,208.6,0.0,-180.6,145.9,56.4,89.5,18.4,16.3,28.0,-0.5,-0.7,,,,1.2,27.5,-15.4,12.1,-0.3,-0.3,0.0,12.4,-1.2,11.2,0.0,0.0,11.2,35.63,24.73,90.8,0.12,0.12,0.392401,92.4,0.12,0.12,0.387641,
03/31/2014,674.5,674.5,-459.7,459.7,214.8,0.0,-166.5,133.0,55.3,77.7,17.7,15.8,48.3,-1.1,0.6,,,,0.5,47.2,-13.0,34.2,1.0,1.0,0.0,33.2,-1.0,32.2,0.0,0.0,32.2,57.4,24.2,91.4,0.35,0.36,0.628009,92.8,0.35,0.36,0.620776,
06/30/2014,663.0,663.0,-448.2,448.2,214.8,0.0,-160.3,125.8,56.3,69.5,18.6,15.9,54.5,-0.5,,,,,0.5,54.0,-12.4,41.6,2.9,2.9,0.0,38.7,-0.4,38.3,0.0,0.0,38.3,55.4,14.2,91.7,0.42,0.45,0.604144,93.0,0.41,0.44,0.592688,
09/30/2014,657.1,657.1,-437.2,437.2,219.9,0.0,-100.2,122.6,53.5,69.1,20.1,-42.5,119.7,-0.7,0.2,,,,0.5,119.0,-38.0,81.0,0.3,0.3,0.0,80.7,-0.4,80.3,0.0,0.0,80.3,61.7,-18.9,91.6,0.88,0.88,0.673581,92.9,0.86,0.87,0.666555,
