Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2000,,12.949448,10.239529,12.5051,,38.962131,22.647468,14.275446,12.340253,14.803312,10.182904,10.182903,10.182903,,31.211988,8.585517,11.837671,
06/30/2000,,13.875879,10.722954,13.304667,,37.56199,25.093875,15.385066,31.409408,15.689631,10.582317,10.582317,10.582317,,32.552158,7.350409,12.855945,
09/30/2000,,14.618266,11.340775,14.153447,,39.092544,23.45329,14.986141,22.013355,14.95978,10.308264,10.308264,10.308264,,31.093477,7.58036,13.510149,
12/31/2000,,14.718732,11.448322,14.164319,,38.271366,24.322959,14.96872,20.963961,15.644053,10.778953,10.778954,10.778954,,31.098721,7.291329,13.645541,
03/31/2001,,14.38789,11.412929,13.852342,,36.518112,22.53414,13.796575,5.364213,14.303577,10.125858,10.125858,10.125858,,29.207513,8.125463,13.218807,
06/30/2001,,11.748368,9.142848,11.022875,,30.149421,14.086667,1.730643,-82.317746,2.651301,2.121041,2.121041,2.121041,,20.0,45.557813,6.396068,
09/30/2001,,9.289456,7.357487,8.627045,,31.897563,21.346582,7.953714,-30.472398,8.160937,5.853368,5.853368,5.853368,,28.275784,19.368154,7.49026,
12/31/2001,,5.74598,4.599142,5.788139,,30.097729,14.747155,1.79441,-40.744345,-0.902127,1.023868,1.023868,1.023868,,,115.056285,-0.865131,
03/31/2002,,3.403393,2.777782,3.56986,,32.395232,19.583793,6.165949,-30.066735,6.338123,4.820638,4.820638,4.820638,,23.942192,24.869175,2.556997,
06/30/2002,,4.25676,3.423758,4.487694,,32.242259,19.845401,7.285487,,7.883369,6.003809,5.991097,5.991097,,23.84209,17.990927,3.49093,
09/30/2002,,4.46608,3.653131,4.72726,,34.002634,21.047595,8.329959,12.504836,8.420956,6.385137,6.385137,6.385137,,24.175629,16.223883,3.741508,
12/31/2002,,5.820079,4.854909,5.440857,,32.20218,20.091551,7.309138,67.51157,8.161739,6.200493,6.200493,6.200493,,24.029754,17.028522,4.829006,
03/31/2003,,6.093234,5.102355,5.679637,,33.51528,20.226681,7.022928,17.057645,7.369742,5.596861,5.596861,5.596861,,24.056213,19.392033,4.911632,
06/30/2003,,4.560301,3.696773,4.209904,,26.207715,13.454437,-0.248285,,0.084022,0.412548,0.412548,0.412548,,,246.07943,-6.661662,
09/30/2003,,4.639563,3.765125,4.261509,,33.823772,19.937475,8.16486,5.349421,8.852914,6.462639,6.454184,6.454184,,26.999863,14.999064,3.943672,
12/31/2003,,5.160419,4.229607,4.716627,,32.659905,19.208644,8.766226,15.785237,10.326932,7.537406,7.507714,7.507714,,27.012153,11.55134,4.564322,
03/31/2004,,6.169198,5.049457,5.743151,,35.538251,21.144051,10.412314,22.335998,10.957686,8.000309,7.98924,7.98924,,26.989065,10.459414,5.523936,
06/30/2004,,8.880609,7.16322,8.341985,,35.513448,20.807133,10.449861,43.149642,12.105404,9.053413,9.053412,9.053412,,25.21181,8.207898,8.151698,
09/30/2004,,9.931938,8.041207,9.199974,,35.187665,20.457805,10.933103,20.518311,11.283289,8.232979,8.690939,8.690939,,27.033872,13.487919,8.592326,
12/31/2004,,9.967861,8.091388,9.359094,,33.984947,20.301526,10.39508,19.09059,10.99402,8.024633,8.015428,8.015428,,27.009112,13.536132,8.618598,
03/31/2005,,9.851441,7.969547,9.05503,,34.49633,19.001798,8.624735,,10.019385,7.312815,7.313794,7.313794,,27.013338,15.794141,8.29549,
06/30/2005,,7.443665,5.946848,8.123741,,33.418251,18.060712,9.28604,,1.799423,0.713307,0.758355,0.758355,,60.359116,137.928359,-2.82326,
09/30/2005,,,,,,32.405902,,9.816236,,9.899896,7.078499,7.073346,7.073346,,28.499258,20.059887,,
12/31/2005,,7.065812,5.677239,7.856199,,32.666045,19.183678,11.724419,30.755535,11.675376,8.34949,8.345331,8.345331,,28.48633,15.984088,5.936407,
03/31/2006,,7.712019,6.18263,8.767369,,33.65111,19.289433,11.830738,30.110242,11.884463,8.498779,8.49392,8.49392,,28.488325,15.090382,6.548245,
06/30/2006,,10.629884,8.295973,11.273505,,32.995322,20.313754,13.392847,32.272185,12.28121,8.990953,8.990953,8.990953,,26.790983,19.463112,8.560978,
09/30/2006,,,,,,32.476719,19.435957,12.429465,22.588232,12.89924,9.222044,9.222044,9.222044,,28.507078,18.015744,,
12/31/2006,,11.899948,9.158549,11.646935,,30.86796,17.957962,10.844368,6.464506,11.303252,7.913028,7.908013,7.908013,,29.993345,20.843991,9.419524,
03/31/2007,,11.792685,9.169987,11.43007,,31.100821,18.334131,10.968459,3.803337,11.444163,8.101222,8.093788,8.093788,,29.210881,21.125686,9.3014,
06/30/2007,,10.021769,7.654938,10.503646,,30.031269,39.639931,9.594771,,5.599181,4.132359,4.132359,4.132359,,26.197081,42.184692,5.794117,
09/30/2007,,8.86702,6.550595,9.125573,,29.793972,17.22007,9.527384,-74.706957,9.607247,6.725123,6.725123,6.725123,,29.999475,38.684011,5.436901,
12/31/2007,,8.359477,6.283909,8.618895,,30.076881,17.562622,10.387376,,10.052165,7.036456,7.036456,7.036456,,30.000591,34.393281,5.484378,
03/31/2008,,7.549311,5.657814,7.915479,,30.945597,18.258876,10.558626,,10.571639,6.11783,6.11783,6.11783,,42.129784,40.116114,4.520821,
06/30/2008,,8.286234,6.230424,7.872557,,31.025517,19.166709,11.405541,29.318875,10.43432,6.034119,6.034119,6.034119,,42.170463,38.046773,5.13359,
09/30/2008,,8.045364,5.940575,7.43376,,29.734977,14.881792,7.311573,,7.764501,5.279832,5.279832,5.279832,,32.000368,60.904638,3.145364,
12/31/2008,,2.396347,1.772557,2.061296,,26.40837,-5.793367,-15.2179,-108.033998,-12.333815,-13.085396,-13.085396,-13.085396,,,,,
03/31/2009,,-1.981988,-1.458953,-2.001721,,18.474539,-5.199005,-17.806539,-55.830539,-17.112231,-11.591588,-11.591588,-11.591588,,,,,
06/30/2009,,-13.886554,-9.742248,-12.719451,,24.051813,-27.502458,-38.336351,-105.603661,-38.201578,-38.64235,-38.64235,-38.64235,,,,,
09/30/2009,,-16.394576,-11.402047,-14.69554,,28.399055,6.666142,-2.322883,-46.680246,-1.954355,-2.245587,-2.245587,-2.245587,,,,,
12/31/2009,,-12.492448,-8.800418,-10.865632,,29.131441,12.18886,3.872523,206.394794,3.600173,1.896992,1.896992,1.896992,,47.308307,191.443696,11.423556,
03/31/2010,,-8.424006,-5.95355,-7.137684,,31.169096,16.090568,8.231719,60.726606,7.568089,5.083605,5.083605,5.083605,,32.828415,68.960764,-2.614747,
06/30/2010,,3.89876,2.462483,3.605404,,29.852096,14.270793,7.429447,101.798963,7.21807,4.694773,4.694773,4.694773,,34.95806,66.753205,1.296213,
09/30/2010,,8.006255,5.147676,7.300042,,30.643264,19.114554,12.529966,57.295463,12.342147,8.36653,8.36653,8.36653,,32.211712,35.406137,5.171549,
12/31/2010,,10.855642,7.15269,9.652179,,30.067168,18.967348,12.123377,47.143796,12.456612,8.683976,8.683976,8.683976,,30.286218,39.04577,6.616973,
03/31/2011,,12.019308,7.927191,10.546605,,29.80043,18.206673,11.241568,30.493839,11.195715,7.792177,7.792177,7.792177,,30.400368,44.929892,6.619046,
06/30/2011,,13.727579,8.744197,11.84245,,30.79922,18.669514,12.052763,71.082849,11.923942,8.457795,8.457795,8.457795,,29.068796,45.357679,7.501068,
09/30/2011,,13.623531,8.756956,11.728201,,31.27486,19.425525,12.882792,21.149479,12.763666,8.602381,8.602381,8.602381,,32.602581,43.584833,7.685738,
12/31/2011,,12.675427,8.284202,11.001463,,30.659703,18.315808,11.327102,-27.690519,11.25574,7.46457,7.46457,7.46457,,33.682106,54.933142,5.712417,
03/31/2012,,12.170283,8.109429,10.630558,,30.484064,17.595929,10.608544,-25.39051,10.650237,7.751111,7.751111,7.751111,,27.221231,54.302051,5.561569,
06/30/2012,,11.713326,7.805886,10.231345,,30.007478,17.501858,10.826463,-31.146173,11.079571,8.381924,8.381924,8.381924,,24.347936,53.940523,5.395097,
09/30/2012,,11.184883,7.429895,9.797617,,29.273732,17.501726,11.204346,-93.610995,11.246443,7.777551,7.777551,7.777551,,30.844348,54.486665,5.090613,
12/31/2012,,11.29892,7.595442,9.795563,,29.881114,17.17154,11.006629,8.511218,10.563946,7.274099,7.274099,7.274099,,31.142217,55.355655,5.044329,
03/31/2013,,10.410862,7.253897,9.133277,,29.141076,13.950857,7.027899,,6.873477,5.249057,5.249057,5.249057,,23.633169,87.242701,1.328145,
06/30/2013,,9.824918,6.76885,8.716592,,29.106965,16.01322,9.394371,,9.570602,6.472518,6.472518,6.472518,,32.370831,74.691118,2.486577,
09/30/2013,,10.059019,6.899667,9.09529,,32.311156,19.262426,13.148904,104.839041,12.642158,8.979278,8.979278,8.979278,,28.973534,50.879863,4.941004,
