Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
01/01/1983,6.09375,43.911439,4.25,6.15625,4.234375,,,,
04/01/1983,6.65625,9.230769,6.09375,6.859375,5.953125,,,,
07/01/1983,7.84375,17.840376,6.625,8.03125,6.40625,,,,
10/01/1983,8.28125,5.577689,7.8125,9.09375,7.578125,,,,
01/01/1984,10.0625,21.509434,8.25,10.1875,7.90625,,,,
04/01/1984,9.46875,-5.900621,10.046875,10.125,8.59375,,,,
07/01/1984,8.984375,-5.115512,9.5,11.03125,8.015625,,,,
10/01/1984,9.0,0.173913,8.96875,9.921875,7.65625,,,,
01/01/1985,9.703125,7.8125,9.0,9.96875,8.484375,,,,
04/01/1985,9.1875,-5.31401,9.71875,11.0625,8.96875,,,,
07/01/1985,8.0625,-12.244898,9.234375,9.296875,7.28125,,,,
10/01/1985,8.03125,-0.387597,8.03125,8.75,7.84375,,,,
01/01/1986,9.0,12.062257,8.0625,9.09375,7.9375,,,,
04/01/1986,9.5,5.555556,9.0,9.84375,8.9375,,,,
07/01/1986,8.46875,-10.855263,9.46875,9.46875,8.125,,,,
10/01/1986,7.53125,-11.070111,8.4375,8.546875,6.40625,,,,
01/01/1987,8.390625,11.410788,7.5625,8.625,7.4375,,,,
04/01/1987,10.140625,20.856611,8.390625,10.78125,8.390625,,,,
07/01/1987,11.25,10.939908,10.140625,11.84375,9.6875,,,,
10/01/1987,10.65625,-5.277778,11.28125,11.625,10.015625,,,,
01/01/1988,5.90625,-44.57478,10.6875,10.8125,5.09375,,,,
04/01/1988,7.15625,21.164021,5.953125,7.59375,5.390625,,85.216003,,
07/01/1988,6.984375,-2.401747,7.140625,7.625,6.125,,85.216003,,
10/01/1988,6.078125,-12.975391,6.953125,7.0,5.625,,85.216003,,
01/01/1989,8.03125,32.133676,6.109375,8.5,5.890625,,85.216003,,
04/01/1989,7.984375,-0.583658,8.0,8.40625,7.4375,,85.272003,,
07/01/1989,7.953125,-0.391389,8.03125,9.03125,7.9375,,85.272003,,
10/01/1989,7.1875,-9.626719,7.984375,8.21875,6.9375,,85.272003,,
01/01/1990,6.34375,-11.73913,7.1875,7.21875,6.0,,85.272003,,
04/01/1990,5.828125,-8.128079,6.34375,6.46875,5.5625,477.439989,81.832001,,
07/01/1990,6.546875,12.33244,5.796875,6.9375,5.71875,536.319988,81.919998,,
09/30/1990,4.59375,-29.832936,6.515625,6.84375,4.359375,544.818743,81.919998,,
12/31/1990,4.65625,1.360544,4.59375,5.078125,3.890625,552.641,118.599998,,
03/31/1991,4.625,-0.671141,4.59375,5.5625,4.0625,551.299986,118.688004,,
06/30/1991,4.984375,7.77027,4.609375,5.359375,4.34375,594.137485,119.199997,,
09/29/1991,4.671875,-6.269592,4.984375,5.109375,4.421875,556.887486,119.199997,,
12/31/1991,6.78125,45.150502,4.65625,6.8125,4.46875,805.1785,119.199997,,
03/30/1992,7.78125,14.746544,6.78125,8.25,6.65625,933.75,118.736,,
06/29/1992,8.46875,8.835341,7.78125,9.59375,7.09375,1172.074948,118.736,,
09/28/1992,8.40625,-0.738007,8.46875,8.96875,7.578125,1163.424949,120.0,,
