Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,70.488,,111.31,181.798,97.815,,,97.815,,8.670015,,13.691115,22.36113,3.180007,,5.021657,8.201664,
06/30/2008,219.698,,63.03,282.728,,,,,-1.255,26.256047,,7.532698,33.788745,9.3945,,2.695224,12.089724,
09/30/2008,277.153,,56.031,333.184,,,,,-1.549,33.557451,,6.784186,40.341637,12.369947,,2.500787,14.870734,
12/31/2008,269.451,,54.972,324.423,,,,,-6.428,33.437739,,6.821795,40.259534,12.228535,,2.494802,14.723338,
03/31/2009,250.647,,48.404,299.051,,,,,-2.168,32.370745,,6.251316,38.62206,11.385029,,2.198634,13.583663,
06/30/2009,252.504,,51.488,303.992,,,,,-3.084,30.713802,,6.26284,36.976642,12.062157,,2.45959,14.521747,
09/30/2009,190.677,55.448,53.301,299.426,,,,,1.813,22.198744,6.455293,6.205338,34.859375,9.059181,2.634368,2.532363,14.225912,
12/31/2009,62.722,,51.71,114.432,130.55,58.397,,188.947,1.138,7.120218,,5.870133,12.990351,2.960754,,2.440939,5.401693,
03/31/2010,56.818,58.908,45.64,161.366,,,,,0.23,6.430242,6.666772,5.165198,18.262212,2.963038,3.072031,2.380109,8.415178,
06/30/2010,45.018,,42.477,87.495,131.654,327.956,,,1.387,5.955676,,5.619513,11.575189,2.290059,,2.160799,4.450857,
09/30/2010,76.805,,42.742,119.547,124.694,,,124.694,0.265,9.576253,,5.329187,14.905441,3.583775,,1.994372,5.578147,
12/31/2010,129.474,,42.245,171.719,107.569,337.542,,445.111,1.385,15.560919,,5.077243,20.638162,5.761332,,1.879817,7.641149,
03/31/2011,348.72,287.073,42.703,678.496,,,,,0.458,40.659753,33.47189,4.979047,79.11069,15.504117,12.763287,1.898579,30.165983,
06/30/2011,323.214,,38.745,361.959,,291.245,,291.245,0.542,34.532923,,4.139604,38.672527,14.282779,,1.712136,15.994915,
09/30/2011,257.971,,38.912,296.883,64.772,404.918,,469.69,,25.17387,,3.797193,28.971063,9.150098,,1.380189,10.530287,
12/31/2011,124.698,124.491,32.399,281.588,59.612,152.313,,211.925,1.354,11.165192,11.146658,2.900937,25.212787,5.011754,5.003434,1.302153,11.317341,
03/31/2012,206.272,254.773,32.29,493.335,,,,,-0.109,17.461204,21.56688,2.733392,41.761476,7.670642,9.47425,1.200769,18.345661,
06/30/2012,201.472,274.382,32.859,508.713,,,,,,16.359926,22.280363,2.668216,41.308505,7.487021,10.196473,1.221093,18.904588,
09/30/2012,170.156,266.769,32.133,469.058,,,,,0.534,13.363386,20.950993,2.5236,36.83798,6.689082,10.487081,1.263195,18.439358,
12/31/2012,104.022,180.976,32.046,317.044,65.813,107.027,,172.84,0.447,7.861991,13.67818,2.422039,23.96221,3.887946,6.764194,1.197757,11.849897,
03/31/2013,118.25,211.024,31.31,360.584,66.14,93.22,,159.36,-0.736,8.75137,15.617329,2.31717,26.685869,3.943767,7.037882,1.044223,12.025872,
06/30/2013,151.139,232.05,31.865,415.054,79.237,1.351,,80.588,-0.181,10.775454,16.544004,2.271815,29.591273,4.988539,7.659111,1.051746,13.699395,
12/31/2013,148.3,215.0,31.8,395.1,81.1,1.4,,82.5,-0.2,9.770077,14.164306,2.095,26.029383,4.297679,6.23062,0.921552,11.449851,
03/31/2014,181.3,211.9,31.9,425.1,93.5,35.8,,129.3,0.1,11.609144,13.568547,2.042646,27.220337,4.605848,5.383228,0.810406,10.799482,
06/30/2014,,,,450.1,,,,,,,,,28.856264,,,,10.84709,
12/31/2014,292.7,255.4,32.3,580.4,0.0,35.2,0.0,35.2,,18.340748,16.003509,2.023936,36.368193,6.51168,5.681869,0.718576,12.912125,
03/31/2015,299.7,253.1,32.3,585.1,,,,,32.3,18.567623,15.680565,2.001115,36.249303,6.416734,5.419004,0.69156,12.527298,
06/30/2015,138.2,206.7,31.7,376.6,197.8,1.1,0.0,198.9,,8.279911,12.383919,1.899227,22.563058,2.752549,4.116874,0.631373,7.500797,
09/30/2015,141.7,192.1,31.7,365.5,193.2,1.1,0.0,194.3,,8.290428,11.239176,1.854669,21.384273,2.868015,3.888113,0.641609,7.397737,
12/31/2015,332.1,168.4,31.7,532.2,0.0,0.0,0.0,0.0,,19.215414,9.743679,1.834172,30.793265,6.394409,3.242452,0.610367,10.247227,
03/31/2016,331.5,143.0,31.2,505.7,,,,,31.2,18.75955,8.092355,1.765605,28.617509,6.231437,2.688071,0.586488,9.505996,
06/30/2016,337.0,132.7,30.6,500.3,,,,,30.6,18.056151,7.109944,1.63952,26.805615,6.058536,2.385661,0.550122,8.994319,
09/30/2016,342.7,124.0,31.0,497.7,,,,,31.0,17.638582,6.382212,1.595553,25.616347,5.251705,1.900238,0.475059,7.627002,
12/31/2016,,,,,,,,,,14.639268,5.529724,0.619969,20.788961,4.758809,1.797556,0.201534,6.757899,
03/31/2017,253.8,456.0,12.4,722.2,,,,,12.4,12.298299,22.096235,0.600863,34.995397,3.042217,5.465922,0.148635,8.656774,
06/30/2017,319.7,821.7,12.3,1153.7,,,,,12.3,14.853877,38.177763,0.571482,53.603122,3.755389,9.652183,0.144483,13.552055,
09/30/2017,440.9,855.3,12.3,1308.5,,,,,12.3,18.895174,36.654667,0.527128,56.076969,4.829928,9.369557,0.134743,14.334228,
12/31/2017,411.1,1023.3,12.3,1446.7,,,,,-0.1,17.0108,42.342864,0.508958,59.862623,4.91476,12.233699,0.147048,17.295507,
03/31/2018,382.2,1253.2,12.3,1647.7,,,,,12.3,15.273338,50.079923,0.491528,65.844789,3.951858,12.957793,0.127179,17.03683,
06/30/2018,385.4,1359.4,0.0,1744.8,,,,,0.0,14.424193,50.877653,0.0,65.301845,3.802889,13.41372,0.0,17.216609,
09/30/2018,381.7,1731.9,0.0,2113.6,,,,,0.0,9.17019,41.608207,0.0,50.778397,3.063772,13.901352,0.0,16.965124,
12/31/2018,329.1,1548.9,0.0,1878.0,,,,,-11.1,7.761792,36.53066,0.0,44.292453,2.797351,13.165657,0.0,15.963008,
03/31/2019,332.9,1742.5,0.0,2075.4,,,,,,7.581071,39.681636,0.0,47.262707,2.520843,13.19486,0.0,15.715703,
06/30/2019,739.7,2013.8,0.0,2753.5,2053.5,150.0,0.0,2203.5,,16.068907,43.746877,0.0,59.815784,5.601454,15.249707,0.0,20.851161,
09/30/2019,853.4,2606.8,0.0,3460.2,2054.4,100.0,0.0,2154.4,,17.572688,53.677621,0.0,71.250309,6.156532,18.805774,0.0,24.962306,
