Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1997,,46.3233,46.3233,,3.696801,1.298504,0.933051,0.43,0.43,0.43,0.43,0.43,0.43,0.51,1.108513,1.064108,,,,
06/30/1997,,46.3233,46.3233,,3.712214,1.258373,0.921415,0.42,0.42,0.42,0.42,0.42,0.42,0.55,1.053444,0.950191,,,,
09/30/1997,,46.3233,46.3233,,4.288619,1.442384,1.028985,0.52,0.52,0.52,0.52,0.52,0.52,0.55,1.220746,1.061755,,,,
12/31/1997,46.3233,46.3233,46.3233,,3.965564,1.25779,0.857236,0.35,0.35,0.35,0.35,0.35,0.35,0.59,0.718386,0.413075,2.922525,10.153357,,
03/31/1998,92.637001,93.0,92.300003,,1.570964,1.267606,1.115926,0.54,0.56,0.56,0.54,0.56,0.56,0.25,0.56338,0.335861,0.0,-0.237486,,
06/30/1998,91.794998,93.199997,92.300003,,1.289274,0.942579,0.866739,0.41,0.41,0.41,0.41,0.41,0.41,0.25,0.725894,0.56338,0.0,-0.305028,,
09/30/1998,87.913002,89.900002,89.599998,,1.595982,1.060268,0.9375,0.46,0.46,0.47,0.46,0.46,0.47,0.25,0.591518,0.412946,0.0,-1.069239,,
12/31/1998,87.081001,87.300003,87.0,,1.45977,1.252874,1.114943,0.54,0.54,0.38,0.54,0.54,0.38,0.25,0.333333,0.126437,0.0,-0.976103,,
03/31/1999,84.91,46.3233,46.3233,,3.84733,1.233742,0.83472,0.2,0.2,0.2,0.2,0.2,0.2,,0.749601,0.589034,1.254469,4.567424,,
06/30/1999,83.77,46.3233,46.3233,,3.979617,1.315817,0.959539,0.3,0.3,0.3,0.3,0.3,0.3,0.57,0.651357,0.546895,1.148239,4.476018,,
09/30/1999,82.542999,83.400002,82.800003,,1.678744,1.29227,1.147343,0.59,0.59,0.59,0.59,0.59,0.59,0.25,0.724638,0.44686,0.0,-0.799583,-0.799583,
12/31/1999,82.850998,83.099998,82.599998,,1.307506,1.113801,1.016949,2.48,2.48,0.49,2.47,2.47,0.48,0.25,0.205811,-0.169492,0.0,1.508733,1.508733,
03/31/2000,69.206575,69.207,69.207,,0.851807,0.711142,0.563512,1.16,1.16,1.16,1.16,1.16,1.16,0.57,0.718757,0.672129,2.56204,8.291929,,
06/30/2000,69.206575,69.209,69.192,,0.768138,0.60692,0.481168,0.3,0.3,0.3,0.3,0.3,0.3,0.57,0.446092,0.355084,1.823208,8.022735,,
09/30/2000,69.206575,69.228,69.181,,0.600439,0.472023,0.330857,0.14,0.14,0.14,0.14,0.14,0.14,0.57,0.43233,0.358928,1.687715,7.593281,,
12/30/2000,80.183998,80.699997,80.099998,,1.822722,1.285893,1.198502,0.7,0.7,0.7,0.69,0.69,0.69,0.25,0.137328,-0.037453,0.0,1.808341,1.808341,
03/31/2001,80.427,113.900002,112.699997,,1.038154,0.692103,0.629991,0.33,0.33,0.33,0.32,0.32,0.32,0.57,0.354925,0.239574,0.0,1.964514,,
06/30/2001,81.073997,113.900002,112.699997,,0.887311,0.514641,0.461402,0.24,0.24,0.24,0.24,0.24,0.24,0.57,0.088731,0.0,0.0,2.2942,2.2942,
09/30/2001,69.206573,113.900002,112.699997,,1.251109,0.913931,0.771961,0.43,0.43,0.43,0.42,0.42,0.42,0.57,0.638864,0.550133,2.023117,6.847297,,
12/31/2001,183.824997,180.600006,179.300003,,1.338539,0.368098,0.22309,1.26,1.26,0.25,1.25,1.25,0.24,1.14,0.563302,0.418293,1.049912,12.223582,12.223582,
03/31/2002,184.654999,185.300003,184.5,,1.490515,0.596206,0.455285,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.395664,0.303523,1.543419,12.542309,12.542309,
06/30/2002,184.811996,185.399994,184.699997,,1.467244,0.573904,0.443963,0.29,0.29,0.29,0.29,0.29,0.29,0.57,0.552247,0.406064,1.298617,12.26652,12.26652,
09/30/2002,184.860001,185.5,184.800003,,1.677489,0.676407,0.524892,0.38,0.38,0.38,0.38,0.38,0.38,0.57,0.708874,0.481602,1.460565,12.079411,12.079411,
12/31/2002,184.862,185.300003,184.800003,,1.520563,0.551948,0.405844,0.29,0.29,0.29,0.29,0.29,0.29,0.35,0.335498,-0.449134,1.330722,12.019777,12.019777,
03/31/2003,183.0,184.600006,184.100006,,1.48289,0.456274,0.320478,0.18,0.18,0.23,0.18,0.18,0.23,0.35,0.249864,0.157523,1.136612,11.748634,11.748634,
06/30/2003,183.0,183.5,183.0,,1.737705,0.601093,0.459016,0.32,0.32,0.32,0.31,0.31,0.31,0.35,0.786885,0.579235,1.327869,11.721311,11.721311,
09/30/2003,183.0,183.699997,183.0,,1.584699,0.546448,0.393443,0.25,0.25,0.27,0.25,0.25,0.27,0.35,0.595628,0.245902,1.535519,11.622951,11.622951,
12/31/2003,183.100006,183.699997,183.0,,1.721311,0.612022,0.480874,0.31,0.31,0.333,0.3,0.3,0.332,0.35,0.382514,-0.31694,1.419989,11.572911,11.572911,
03/31/2004,183.300003,184.0,183.199997,,2.712882,1.189956,1.042576,0.85,0.85,0.48,0.84,0.84,0.48,0.35,1.320961,1.097162,1.52755,12.084015,12.084015,
06/30/2004,183.300003,184.0,183.300003,,1.860338,0.616476,0.485543,0.31,0.31,0.29,0.31,0.31,0.29,0.35,0.845608,0.681942,1.789416,12.056737,12.056737,
09/30/2004,183.600006,184.199997,183.5,,1.978202,0.773842,0.626703,0.42,0.42,0.42,0.42,0.42,0.42,0.36,0.653951,0.52861,1.977124,12.129629,12.129629,
12/31/2004,183.7,184.4,183.7,,1.780076,0.615133,0.419162,0.4,0.4,0.3,0.4,0.4,0.3,0.36,0.451824,0.22319,1.888949,12.193794,12.193794,
03/31/2005,183.9,184.5,183.9,,2.175095,0.875476,0.728657,0.67,0.67,0.56,0.66,0.66,0.56,0.38,0.527461,0.375204,1.897771,12.495922,12.495922,
06/30/2005,184.0,184.6,184.0,,1.945652,0.706522,0.554348,0.37,0.37,0.37,0.37,0.37,0.37,0.38,0.711957,0.711957,2.086957,12.48913,12.48913,
09/30/2005,184.0,184.6,184.0,,2.320652,0.798913,0.63587,0.52,0.52,0.52,0.52,0.52,0.52,0.38,0.728261,-0.048913,2.222826,12.619565,,
12/31/2005,184.199997,184.600006,184.0,,2.125,0.668478,0.516304,0.36,0.36,0.34,0.36,0.36,0.34,0.38,0.483696,-1.440217,2.003257,12.62215,12.62215,
03/31/2006,184.4,184.7,184.2,,2.247557,0.857763,0.689468,0.51,0.5,0.5,0.51,0.5,0.5,0.4,0.760043,0.667752,2.272234,12.733189,,
06/30/2006,179.2,182.8,182.3,,2.084476,0.702139,0.543061,0.34,0.34,0.34,0.34,0.34,0.34,0.4,0.614372,0.416895,2.34933,12.03125,12.03125,
09/30/2006,167.5,178.9,178.5,,2.543417,0.941176,0.7507,0.51,0.51,0.51,0.51,0.51,0.51,0.4,0.941176,0.778711,2.322388,12.549254,,
12/31/2006,177.1,177.4,177.0,,2.141243,,0.491525,0.39,0.39,0.32,0.39,0.39,0.32,0.4,,,1.541502,11.795596,11.795596,
03/31/2007,166.7,177.5,177.1,,2.083569,0.621118,0.434783,0.26,0.26,0.26,0.25,0.25,0.25,0.42,0.214568,0.152456,1.259748,12.261548,,
06/30/2007,162.300003,176.100006,175.699997,,2.24815,0.717131,0.535003,0.34,0.33,0.33,0.34,0.33,0.33,0.42,0.415481,0.239044,0.659273,11.971657,,
09/30/2007,157.699997,173.600006,173.199997,,2.349885,0.785219,0.571594,0.34,0.34,0.34,0.34,0.34,0.34,0.42,1.114319,0.461894,1.065314,11.667724,,
12/31/2007,157.7,172.8,172.3,,2.925131,1.085316,0.899594,0.68,0.68,0.43,0.68,0.68,0.43,0.42,1.236216,0.586187,1.521877,12.054534,12.054534,
03/31/2008,171.1,172.1,171.6,,2.115385,0.594406,0.402098,0.22,0.22,0.22,0.22,0.22,0.22,0.42,-0.005828,-0.087413,0.689655,10.613676,,
06/30/2008,171.12737,171.6,171.1,,2.197545,0.584454,0.333139,0.18,0.18,0.18,0.18,0.18,0.18,0.42,0.555231,0.461718,0.73045,10.389922,,
09/30/2008,171.6,171.8,171.2,,2.418224,0.771028,0.578271,0.4,0.4,0.4,0.4,0.4,0.4,0.42,0.765187,0.286215,1.019814,10.41958,,
12/31/2008,166.0,167.399994,167.199997,,2.757177,0.771531,0.616029,0.57,0.57,0.52,0.57,0.57,0.52,0.42,1.166268,0.705742,2.222892,9.46988,9.46988,
03/31/2009,162.8,164.8,164.7,,2.853673,1.165756,0.965392,0.95,0.95,0.955373,0.95,0.95,0.952124,0.42,1.724347,1.621129,2.18059,9.668305,,
06/30/2009,162.8,162.9,162.8,,1.670762,0.472973,0.325553,0.19,0.19,0.19,0.19,0.19,0.19,0.42,0.675676,0.608108,2.13145,9.471744,,
09/30/2009,162.8,162.9,162.8,,1.805897,0.405405,0.233415,0.12,0.12,0.12,0.12,0.12,0.12,0.42,0.601966,0.4914,2.15602,9.189189,,
12/31/2009,162.8,163.0,162.8,,1.584767,0.448403,0.300983,0.17,0.17,0.09613,0.17,0.17,0.094233,0.42,0.29484,0.19656,1.836609,9.004914,9.004914,
03/31/2010,162.9,163.1,162.9,,1.945979,0.73051,0.58318,0.54,0.47,0.379067,0.54,0.47,0.379067,0.42,0.791897,0.712093,1.866176,9.122161,,
06/30/2010,161.6,162.5,162.3,,1.589649,0.492914,0.34504,0.21,0.21,0.20764,0.21,0.21,0.202,0.42,0.480591,0.369686,1.54703,8.700495,,
09/30/2010,161.6,161.8,161.6,,1.602723,0.464109,0.315594,0.2,0.2,0.2,0.2,0.2,0.2,0.42,0.649752,0.52599,1.652228,8.483911,,
12/31/2010,161.6,161.9,161.6,,2.20297,0.736386,0.587871,0.37,0.37,0.44927,0.37,0.37,0.44927,0.42,0.847772,0.72401,1.559406,8.502475,8.502475,
03/31/2011,161.9,162.1,161.8,,1.699629,0.506799,0.370828,0.23,0.23,0.226823,0.23,0.23,0.22198,0.42,0.469716,0.39555,1.56887,8.357011,,
06/30/2011,162.0,162.3,162.0,,1.753086,0.524691,0.388889,0.27,0.27,0.27,0.27,0.27,0.27,0.42,0.5,0.401235,1.561728,8.234568,,
09/30/2011,161.6,162.2,161.9,,1.809759,0.586782,0.426189,0.31,0.31,0.31,0.31,0.31,0.31,0.42,0.846201,0.753552,1.800743,8.050743,,
12/31/2011,161.3,161.6,161.4,,1.951673,0.675341,0.51425,0.38,0.38,0.38,0.38,0.38,0.38,0.42,0.495663,0.328377,1.574706,7.83013,7.83013,
03/31/2012,161.5,161.7,161.4,,2.08798,0.477076,0.309789,0.18,0.18,0.18,0.18,0.18,0.18,0.42,0.037175,-0.074349,1.690402,7.622291,,
06/30/2012,161.5,161.7,161.5,,1.820433,0.520124,0.340557,0.22,0.22,0.22,0.22,0.22,0.22,0.42,0.513932,0.408669,1.609907,7.442724,,
09/30/2012,161.6,161.9,161.5,,2.19195,0.681115,0.489164,0.36,0.36,0.36,0.36,0.36,0.36,0.42,0.916409,0.811146,1.980198,7.419554,,
12/31/2012,162.0,162.2,161.7,,2.189239,0.766852,0.599876,0.49,0.49,0.49,0.49,0.49,0.49,0.42,0.717378,0.123686,2.197531,7.549383,7.549383,
03/31/2013,162.7,162.8,162.3,,2.094886,0.640789,0.480591,0.35,0.35,0.35,0.35,0.35,0.35,0.42,0.006161,-0.080099,1.819299,7.621389,,
06/30/2013,163.0,163.4,162.9,,1.860037,0.53407,0.380602,0.28,0.28,0.28,0.28,0.28,0.28,0.44,0.853284,0.748926,2.177914,7.533742,,
09/30/2013,163.0,163.4,163.0,,2.245399,0.773006,0.558282,0.44,0.44,0.47373,0.44,0.44,0.471934,0.44,1.104294,0.02454,2.693252,7.546012,,
12/31/2013,177.0,170.4,170.0,,1.947059,0.570588,0.376471,0.24,0.24,0.295953,0.24,0.24,0.295953,0.44,0.494118,0.376471,2.446328,10.350282,10.350282,
03/31/2014,177.1,177.3,177.0,,1.79096,0.502825,0.322034,0.17,0.17,0.17,0.17,0.17,0.17,0.44,0.322034,0.20904,0.587239,10.095991,,
06/30/2014,177.1,177.4,177.1,,2.010164,0.654997,0.463015,0.31,0.31,0.31,0.31,0.31,0.31,0.44,0.745342,0.609825,0.604178,9.977414,,
09/30/2014,175.9,177.1,176.8,,2.121041,0.71267,0.514706,0.34,0.34,0.328054,0.34,0.34,0.32306,0.44,0.752262,0.61086,0.511654,9.687322,,
12/31/2014,174.2,176.2,175.9,,2.433201,0.733371,0.523024,0.39,0.39,0.39369,0.39,0.39,0.39369,0.44,0.767482,0.63104,0.528129,9.592423,9.592423,
03/31/2015,175.6,176.2,175.9,,2.30813,0.534395,0.346788,0.24,0.24,0.24,0.24,0.24,0.24,0.44,0.858442,0.767482,0.535308,9.214123,,
06/30/2015,174.9,175.7,175.5,,1.720798,0.438746,0.25641,0.12,0.12,0.10114,0.12,0.12,0.10114,0.44,0.433048,0.296296,0.474557,8.765009,,
09/30/2015,173.6,174.6,174.3,,2.375215,0.854848,0.659782,0.58,0.58,0.569994,0.58,0.58,0.569994,0.44,1.118761,0.986804,0.46659,8.675115,,
12/31/2015,174.2,174.2,173.8,,1.858458,0.500575,0.304948,0.19,0.19,0.20206,0.19,0.19,0.196418,0.44,0.235903,0.115075,0.505166,8.484501,8.484501,
