Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,EV/EBITDA,EV/Market Cap,Total Debt/EV,EV/Net Income,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/2003,1777.402008,-82.103996,0.0,0.0,640.562012,2335.860023,11.940193,13.024322,1.314199,0.27423,14.352178,1787.10405,2345.562065,28.912379,,
03/31/2004,2305.332402,-1.723,,,782.362,3085.971402,15.209022,16.668223,1.338623,0.253522,20.747421,2274.2448,3054.8838,36.785365,,
06/30/2004,1963.05785,-8.88,0.0,0.0,851.675,2805.85285,13.071453,14.300983,1.429328,0.303535,17.728827,1974.59275,2817.38775,33.3748,,
09/30/2004,2186.30016,-3.805,,,,,,,,,,2200.32288,,,,
12/31/2004,2318.85859,-3.365,0.0,0.0,843.178,3158.67159,13.297878,14.44466,1.362167,0.266941,26.126316,2334.7838,3174.5968,37.336985,,
03/31/2005,2127.16608,-1.779,0.0,0.0,877.642,3003.02908,12.145326,13.17118,1.411751,0.292252,23.986238,2131.584,3007.447,35.237308,,
06/30/2005,3008.9468,-0.802,,,1832.684,4840.8288,18.445258,20.049406,1.608812,0.378589,38.23357,2698.37,4530.252,48.586113,,
09/30/2005,3321.3334,-5.764,,,1811.319,5126.8884,17.255627,18.70308,1.543624,0.353298,39.426685,3344.936,5150.491,49.704678,,
12/31/2005,3314.80646,-1.641,0.0,0.0,1802.564,5115.72946,15.353744,16.748063,1.543297,0.352357,39.176075,3335.71552,5136.63852,49.416356,,
03/31/2006,3445.61028,-1.466,0.0,0.0,1854.551,5298.69528,14.437783,15.696024,1.53781,0.350001,40.097888,3460.674,5313.759,51.024549,,
06/30/2006,3522.673,-1.932,0.0,0.0,1882.909,5403.65,13.898777,15.005471,1.533963,0.348451,40.225483,3536.19112,5417.16812,51.970666,,
09/30/2006,4012.05254,-1.935,0.0,0.0,2007.128,6017.24554,15.054095,16.402324,1.499792,0.333563,43.649336,4030.05072,6035.24372,57.801996,,
12/31/2006,4491.71784,-1.246,0.0,0.0,2329.053,6819.52484,16.398914,17.785384,1.518244,0.341527,51.887034,4472.46224,6800.26924,64.252097,,
03/31/2007,4479.00882,0.0,0.0,0.0,2370.418,6849.42682,15.729348,16.952674,1.529228,0.346075,46.467593,4498.43075,6868.84875,64.426386,,
06/30/2007,4834.5175,-30.138,0.0,26.622,3284.642,8115.6435,15.294175,18.093256,1.678687,0.40473,27.239075,4271.15625,7552.28225,60.852417,,
09/30/2007,5524.8714,-28.573,0.0,26.781,3267.705,8790.7844,13.581262,17.734619,1.591129,0.371719,29.929743,5527.0242,8792.9372,65.87275,,
12/31/2007,6047.70775,-28.334,0.0,31.454,3360.499,9411.32675,12.503091,17.862508,1.556181,0.35707,33.335908,6061.01125,9424.63025,70.417182,,
03/31/2008,6214.15179,-51.347,0.0,32.316,3157.111,9352.23179,10.824656,16.640005,1.504989,0.337578,34.848795,6137.98443,9276.06443,67.589068,,
06/30/2008,5894.990964,-29.268,0.0,30.957,3251.418,9148.097964,10.152269,15.923915,1.551843,0.35542,57.63598,5906.03409,9159.14109,66.061938,,
09/30/2008,7081.551476,-115.923,0.0,28.901,3135.35,10129.879476,11.098586,25.574368,1.43046,0.309515,52.088606,6975.18822,10023.51622,70.693357,,
12/31/2008,5257.46484,-176.812,0.0,19.137,3136.998,8236.78784,8.90197,14.042796,1.566684,0.380852,36.854461,4802.08779,7781.41079,52.593593,,
03/31/2009,3243.42711,-95.806,0.0,17.864,2942.401,6107.88611,6.599489,10.504992,1.883158,0.481738,22.912965,3236.50845,6100.96745,42.578205,,
06/30/2009,4674.267649,-46.523,0.0,17.823,2616.304,7261.871649,7.825883,12.534602,1.553585,0.36028,25.498413,4613.6686,7201.2726,46.390045,,
09/30/2009,6029.2925,-70.889,0.0,17.409,2615.142,8590.9545,9.263024,11.350874,1.424869,0.304406,31.720135,6025.866,8587.528,54.857473,,
12/31/2009,6850.20888,-107.397,0.0,18.549,2670.101,9431.46188,10.109951,16.271409,1.376814,0.283106,35.390765,6853.70808,9434.96108,60.221834,,
03/31/2010,7447.33296,-132.729,0.0,17.987,2698.171,10030.76196,10.61599,17.068698,1.346893,0.26899,40.960945,7452.79316,10036.22216,63.950488,,
06/30/2010,7365.1404,-27.794,0.0,15.006,2580.849,9933.2014,10.382331,16.649907,1.348678,0.25982,46.293092,7391.85495,9959.91595,63.320423,,
09/30/2010,8101.38915,-33.79,0.0,14.704,2895.547,10977.85015,11.125046,17.961789,1.355058,0.263763,49.302091,8145.01737,11021.47837,69.880328,,
12/31/2010,8253.2672,-21.812,0.0,3.479,2900.044,11134.9782,10.972173,17.924862,1.34916,0.260445,45.233432,8303.96288,11185.67388,70.803918,,
03/31/2011,8857.493486,-41.899,0.0,3.043,2571.368,11390.005486,10.926902,18.158753,1.285917,0.225757,46.962898,8797.8489,11330.3609,69.825318,,
06/30/2011,9915.06726,-26.702,0.0,2.858,5007.08,14898.30326,12.859239,24.411682,1.502592,0.336084,72.980456,9379.48095,14362.71695,79.201638,,
09/30/2011,14223.31306,-57.482,0.0,177.324,6313.141,20656.29606,14.252789,26.01601,1.452284,0.305628,82.91439,14365.2236,20798.2066,71.742851,,
12/31/2011,15922.04017,-45.807,0.0,183.824,6429.116,22489.17317,12.876997,21.279779,1.412455,0.285876,61.699877,16021.16391,22588.29691,77.868672,,
03/31/2012,16502.8707,-53.224,0.0,181.764,6430.364,23061.7747,11.280169,18.853719,1.39744,0.278832,56.78352,16605.4223,23164.3263,79.793835,,
06/30/2012,18643.7544,-52.803,0.0,220.63,7204.727,26016.3084,11.326651,18.468127,1.395444,0.276931,56.497747,18468.40704,25840.96104,88.080402,,
09/30/2012,18396.9915,-58.53,0.0,217.976,7494.774,26051.2115,10.945023,18.238816,1.416058,0.287694,55.489384,18513.58575,26167.80575,88.149626,,
12/31/2012,18889.56752,-67.908,0.0,244.79,8413.646,27480.09552,11.113068,19.894645,1.454776,0.306172,75.744475,19227.60008,27818.12808,94.153123,,
03/31/2013,21380.7684,-57.69,0.0,265.765,8295.908,29884.7514,11.541821,20.579602,1.39774,0.277597,77.750565,21515.2368,30019.2198,102.314555,,
06/30/2013,20368.58932,-62.421,0.0,265.162,8420.073,28991.40332,10.893278,18.938789,1.423339,0.290433,68.227588,20499.24358,29122.05758,98.865113,,
09/30/2013,18058.1835,-54.672,0.0,251.237,9413.318,27668.0665,10.120006,17.611945,1.532162,0.340223,64.145044,18154.185,27764.068,94.227976,,
12/31/2013,16851.14592,-94.816,0.0,236.19,9364.992,26357.51192,9.375053,16.426516,1.564138,0.355306,58.119049,16957.57216,26463.93816,89.593805,,
03/31/2014,17828.35551,-59.791,0.0,238.37,9481.051,27487.98551,9.577652,16.976506,1.541813,0.344916,59.451093,17943.55965,27603.18965,93.387597,,
06/30/2014,18868.3478,-86.635,0.0,244.841,9602.439,28628.9928,9.747175,17.467748,1.517303,0.33541,58.885462,19005.9064,28766.5514,97.259095,,
09/30/2014,18233.55765,-64.595,0.0,237.457,10404.208,28810.62765,9.830157,17.848626,1.580088,0.361124,60.397486,18367.86525,28944.93525,97.886458,,
12/31/2014,21400.3707,-55.348,0.0,246.229,10844.351,32435.6027,11.071131,20.212927,1.515656,0.334335,68.175394,21329.316,32364.548,108.672543,,
03/31/2015,24160.93062,-120.225,0.0,330.32,11603.925,35974.95062,12.016187,22.182701,1.488972,0.322556,75.710917,24038.40306,35852.42306,108.72474,,
06/30/2015,20609.96833,-60.532,0.0,265.667,11507.861,32322.96433,10.581942,19.562253,1.568317,0.356027,66.428197,20739.67434,32452.67034,97.376804,,
09/30/2015,18666.07396,-65.231,0.0,259.071,11268.56,30128.47396,9.482671,18.053207,1.614077,0.374017,75.263796,18855.10828,30317.50828,90.485137,,
12/31/2015,18866.91906,-53.023,0.0,257.629,11206.996,30278.52106,9.213285,17.554598,1.604847,0.37013,72.463871,18983.39058,30394.99258,90.561524,,
03/31/2016,21248.0556,-51.701,0.0,248.073,11247.73,32692.1576,9.808366,18.576124,1.538595,0.34405,73.238237,21356.15792,32800.25992,96.869957,,
06/30/2016,24835.6251,-57.322,0.0,277.747,10901.131,35957.1811,10.671139,20.390652,1.447807,0.30317,81.772532,24946.02022,36067.57622,105.429274,,
09/30/2016,24988.32896,-89.279,0.0,291.184,11252.327,36442.56096,10.689843,19.939115,1.458383,0.308769,64.349541,25016.15718,36470.38918,103.005611,,
12/31/2016,22139.83248,-286.707,0.0,269.241,11127.326,33249.69248,9.655722,17.973399,1.501804,0.33466,51.213963,22346.8362,33456.6962,93.892796,,
03/31/2017,23080.28952,-91.284,0.0,240.653,11943.733,35173.39152,10.122783,18.825589,1.523958,0.339567,50.364404,23256.48288,35349.58488,99.118227,,
06/30/2017,24744.19032,-103.353,0.0,250.248,11907.997,36799.08232,10.449054,19.338564,1.487181,0.323595,52.046161,24895.44828,36950.34028,103.329315,,
09/30/2017,23196.89619,-85.063,0.0,238.717,11424.145,34774.69519,9.783084,17.973026,1.49911,0.328519,29.682563,23403.35829,34981.15729,97.637023,,
12/31/2017,21374.78181,-81.355,0.0,224.449,11276.062,32793.93781,9.175314,16.889631,1.534235,0.343846,24.17594,21554.63184,32973.78784,92.069441,,
03/31/2018,17647.83618,-92.543,0.0,195.784,11039.812,28790.88918,7.921748,14.839693,1.631412,0.383448,23.273903,17773.98909,28917.04209,80.803829,,
06/30/2018,20297.03695,-93.684,0.0,210.438,10402.898,30816.68895,8.371314,15.970912,1.518285,0.337574,24.619199,20445.05,30964.702,86.466337,,
09/30/2018,19384.40356,-86.107,0.0,203.472,10478.455,29980.22356,8.063893,15.746313,1.546616,0.349512,40.527617,19541.7249,30137.5449,84.104964,,
12/31/2018,20891.55348,-72.277,0.0,243.878,10733.699,31796.85348,8.488646,16.985653,1.521996,0.337571,77.654252,21051.44559,31956.74559,89.173725,,
03/31/2019,22868.67447,-82.514,0.0,262.736,10904.222,33953.11847,9.066304,18.209204,1.4847,0.321155,74.369057,23011.09839,34095.54239,94.7387,,
06/30/2019,25390.5213,-81.987,0.0,279.013,10489.85,36077.3973,9.611945,19.479942,1.4209,0.29076,72.074216,24985.54755,35672.42355,97.11853,,
09/30/2019,27219.96069,-148.063,0.0,406.995,12302.421,39781.31369,10.468742,21.334513,1.461476,0.309251,82.218957,27504.92375,40066.27675,106.731577,,
12/31/2019,21525.99166,-106.363,0.0,373.238,12409.969,34202.83566,8.831666,18.183403,1.588909,0.362835,78.987464,21736.39622,34413.24022,91.743589,,
03/31/2020,9998.3296,-2848.115,0.0,281.156,14422.636,21854.0066,5.543986,11.551958,2.185766,0.659954,28.005462,10076.7196,21932.3966,58.578523,,
06/30/2020,13662.51918,-992.824,0.0,320.618,12778.948,25769.26118,6.549713,14.292404,1.886128,0.495899,62.448379,13769.99888,25876.74088,69.070011,,
09/19/2020,16083.80449605,-992.824,0.0,320.618,12778.948,28190.54649605,7.16512496941728,15.6353211063592,1.75272874667018,0.453306146505197,68.3160421957887,16210.3948695068,28317.1368695068,69.0700105872861,,
09/30/2020,,,,,,,7.78830436955741,18.0152379110251,,,3750.23899109352,,,,,
12/31/2020,,,,,,,7.76299677701437,17.7723152270703,,,593.722678461911,,,,,
