Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,21.504999,-11.778,9.726999,-3.003,6.724,-0.536,0.0,2.505,8.693,-3.226,5.467,0.0,0.0,5.467,0.0,,5.467,,,5.467,,0.04,0.04,140.108002,0.04,0.04,0.04,140.108002,
06/30/1990,22.695,-12.111,10.584,-3.091,7.493,-0.269,0.0,2.381,9.605,-3.551,6.054,0.0,0.0,6.054,0.0,,6.054,,,6.054,,0.04175,0.042,140.815994,0.04175,0.04175,0.042,140.815994,
09/30/1990,26.795,-14.757,12.038,-3.015,9.023,-1.072,0.0,2.404,10.355,-3.823,6.532,0.0,0.0,6.532,0.0,,6.532,,,6.532,,0.045,0.045,142.076004,0.045,0.045,0.045,142.076004,
12/31/1990,28.257999,-5.73,22.527999,-13.406,9.122,-1.524,0.0,2.882,10.48,-3.879,6.601,0.0,0.0,6.601,0.0,,6.601,,,6.601,0.04675,0.04675,0.04675,141.892,0.04675,0.04675,0.04675,141.892,
03/31/1991,25.857,-11.59,14.267,-3.612,10.655,-4.43,0.0,5.831,12.056,-4.455,7.601,0.0,0.0,7.601,0.0,,7.601,,,7.601,,0.0525,0.0525,147.108002,0.0525,0.0525,0.0525,147.108002,
06/30/1991,32.014999,-16.618,15.396999,-3.409,11.988,-3.599,0.0,5.511,13.9,-5.147,8.753,0.0,0.0,8.753,0.0,,8.753,,,8.753,,0.0575,0.0575,153.324005,0.0575,0.0575,0.0575,153.324005,
09/30/1991,35.709999,-17.858999,17.851,-3.293,14.558,-4.022,0.0,5.271,15.807,-5.846,9.961,0.0,0.0,9.961,0.0,,9.961,,,9.960999,,0.065,0.065,153.919998,0.065,0.065,0.065,153.919998,
12/31/1991,46.166,-14.454,31.712,-15.448,16.264,-4.105,0.0,-95.329002,-83.170002,-5.221,-88.390999,0.0,0.0,-88.390999,0.0,,-88.390999,,,-88.391002,-0.615,-0.615,-0.615,143.979996,-0.615,-0.615,-0.615,143.979996,
03/31/1992,49.125999,-22.877001,26.248999,-3.765,22.483999,-4.383,0.0,5.573,23.673999,-7.575,16.099001,0.0,0.0,16.099001,0.0,,16.099001,,,16.099,,0.1,0.1,159.367996,0.1,0.1,0.1,159.367996,
06/30/1992,59.044998,-29.927999,29.116999,-4.964,24.153,-4.272,0.0,4.88,24.761,-7.945,16.816,0.0,0.0,16.816,0.0,,16.816,,,16.816,,0.105,0.105,160.917999,0.105,0.105,0.105,160.917999,
