Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1991,-1.505609,-1.669219,0.265882,-0.092101,,,-0.092101,-0.010171,,,-0.010171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,-1.195363,-1.534861,0.275749,-0.021054,,,-0.021054,0.084803,,,0.084803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,-1.377188,-2.976014,0.213659,1.259298,,,1.259298,0.125869,,,0.125869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,-1.11525,-2.472687,0.220705,1.027322,,,1.027322,0.10941,,,0.10941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,-1.312,-1.245572,0.229491,-0.166439,,,-0.166439,-0.12948,,,-0.12948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,-1.874844,-1.462442,0.236617,-0.389704,,,-0.389704,-0.259315,,,-0.259315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.874844,,,
09/30/1992,-1.424359,-2.111714,0.152545,0.080076,,,0.080076,0.454734,,,0.454734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.424359,,,
12/31/1992,-1.692467,-2.327641,0.164488,0.357869,,,0.357869,0.112817,,,0.112817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.692467,,,
03/31/1993,-2.044,-2.281,0.184,-0.027,,,-0.027,0.08,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,-2.044,-2.281,0.184,-0.027,,,-0.027,0.08,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,-1.997,-2.585,0.249,0.387,,,0.387,-0.048,,,-0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
