Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,427.062988,-189.582993,237.479996,-175.447998,62.032001,-15.148,,1.151,48.035002,-23.169001,24.865999,0.0,0.0,24.865999,0,,24.865999,,,24.866001,,0.25,0.25,100.807999,0.25,0.25,0.25,100.807999,
06/30/1990,441.627991,-189.580002,252.047989,-181.186005,70.862,-15.619,,7.343,62.585999,-27.700001,34.886002,0.0,0.0,34.886002,0,,34.886002,,,34.885998,,0.35,0.35,100.744003,0.35,0.35,0.35,100.744003,
09/30/1990,408.536011,-187.981003,220.555008,-178.703003,41.852001,-12.03,,2.702,32.524001,-8.769,23.754999,0.0,0.0,23.754999,0,,23.754999,,,23.755001,,0.24,0.24,100.860001,0.24,0.24,0.24,100.860001,
12/31/1990,442.856995,-198.649002,244.207993,-189.729004,54.479,-12.696,,-3.0,38.783,-15.367,23.416,0.0,0.0,23.416,0,,23.416,,,23.416,0.23,0.23,0.23,100.875999,0.23,0.23,0.23,100.875999,
03/31/1991,416.614014,-182.559998,234.054016,-187.207993,46.846001,-11.892,,3.134,38.088001,-20.124001,17.964001,0.0,0.0,17.964001,0,,17.964001,,,17.964,,0.18,0.18,100.896004,0.18,0.18,0.18,100.896004,
06/30/1991,442.886993,-186.248993,256.638,-185.429993,71.208,-10.73,,5.216,65.694001,-30.988001,34.706001,0.0,0.0,34.706001,0,,34.706001,,,34.706,,0.34,0.34,100.947998,0.34,0.34,0.34,100.947998,
09/30/1991,409.503998,-180.078003,229.425995,-185.406998,44.019001,-9.45,,1.2,35.769001,-19.761999,16.007,0.0,0.0,16.007,0,,16.007,,,16.007002,,0.16,0.16,101.099998,0.16,0.16,0.16,101.099998,
12/31/1991,456.074005,-188.072998,268.001007,-189.334,78.667,-9.094,,-49.737999,19.835001,-16.323,3.512,0.0,0.0,3.512,0,,3.512,,,3.512001,0.03,0.03,0.03,101.112999,0.03,0.03,0.03,101.112999,
03/31/1992,436.095001,-184.264008,251.830994,-189.380005,62.451,-8.618,,0.587,54.42,-27.472,26.948,-10.805,0.0,16.143,0,,16.143,,,26.948,,0.27,0.16,101.186996,0.27,0.27,0.16,101.186996,
06/30/1992,467.526001,-189.106003,278.419998,-191.535004,86.885002,-7.843,,0.169,79.211002,-37.182999,42.028,0.0,0.0,42.028,0,,42.028,,,42.028004,,0.41,0.41,101.276001,0.41,0.41,0.41,101.276001,
09/30/1992,438.138,-190.891998,247.246002,-195.630997,51.615002,-7.523,,-2.107,41.985002,-22.339001,19.646,0.0,0.0,19.646,0,,19.646,,,19.646001,,0.19,0.19,101.319,0.19,0.19,0.19,101.319,
12/31/1992,476.110992,-203.591995,272.518997,-192.779007,79.739998,-6.371,,-14.648,58.720998,-28.952,29.768999,0.0,0.0,29.768999,0,,29.768999,,,29.768998,0.3,0.3,0.3,100.886993,0.3,0.3,0.3,100.886993,
03/31/1993,463.434998,-198.804001,264.630997,-199.281006,65.349998,-5.833,,1.191,60.707998,-29.761999,30.945999,0.0,0.0,30.945999,0,,30.945999,,,30.945999,,0.31,0.31,100.245003,0.31,0.31,0.31,100.245003,
06/30/1993,487.042999,-205.350998,281.692001,-200.067993,81.624001,-5.813,,-0.944,74.867,-35.060001,39.806999,0.0,0.0,39.806999,0,,39.806999,,,39.806999,,0.4,0.4,99.767998,0.4,0.4,0.4,99.767998,
09/30/1993,468.68399,-204.132996,264.550995,-196.628006,67.922997,-5.696,,0.094,62.320996,-32.671001,29.65,0.0,0.0,29.65,0,,29.65,,,29.649995,,0.3,0.3,99.333,0.3,0.3,0.3,99.333,
12/31/1993,512.653992,-220.110992,292.543,-190.979996,101.563004,-5.213,,-8.006,88.344004,-41.200001,47.144001,0.0,0.0,47.144001,0,,47.144001,,,47.144003,0.47,0.47,0.47,99.570999,0.47,0.47,0.47,99.570999,
03/31/1994,499.212006,-193.151993,306.060013,-217.309998,88.75,-4.333,,-0.697,83.72,-40.537998,43.181999,-3.007,0.0,40.174999,0,,40.174999,,,43.182002,,0.43,0.4,99.971001,0.43,0.43,0.4,99.971001,
06/30/1994,524.153015,-206.503006,317.650009,-221.376999,96.273003,-3.89,,-4.646,87.737003,-41.716999,46.02,0.0,0.0,46.02,0,,46.02,,,46.020004,,0.46,0.46,100.014999,0.46,0.46,0.46,100.014999,
09/30/1994,501.023987,-209.738998,291.284988,-221.684006,69.600998,-4.04,,-0.936,64.624998,-30.879,33.745998,0.0,0.0,33.745998,0,,33.745998,,,33.745998,,0.34,0.34,99.018997,0.34,0.34,0.34,99.018997,
12/31/1994,566.588013,-236.718994,329.869019,-226.175995,103.693001,-4.595,,3.632,102.730001,-44.498001,58.231998,0.0,0.0,58.231998,0,,58.231998,,,58.232,0.6,0.6,0.6,97.221001,0.6,0.6,0.6,97.221001,
03/31/1995,545.357971,-231.423004,313.934967,-239.578995,74.356003,-4.635,,15.548,85.269003,-40.021999,45.247002,0.0,1.184,46.431,0,,46.431,,,46.431004,0.48,0.48,0.48,96.671997,0.48,0.48,0.48,96.671997,
06/30/1995,577.04303,-225.533005,351.510025,-267.684998,83.824997,-4.717,,5.565,84.672997,-37.060001,47.612999,0.0,1.705,49.318001,0,,49.318001,,,49.317996,0.51,0.51,0.51,96.800003,0.51,0.51,0.51,96.800003,
09/30/1995,549.27002,-251.423996,297.846024,-242.455994,55.389999,-4.628,,7.446,58.208,-26.110001,32.098,0.0,1.744,33.841999,0,,33.841999,,,33.841999,0.35,0.35,0.35,97.019997,0.35,0.35,0.35,97.019997,
12/31/1995,612.090027,-301.109009,310.981018,-220.511002,90.470001,-4.365,,8.645,94.750001,-36.686001,58.063999,0.0,1.917,59.980999,0,,59.980999,,,59.981,0.62,0.62,0.62,97.136002,0.62,0.62,0.62,97.136002,
03/31/1996,584.833984,-266.252014,318.58197,-249.630005,68.952003,-3.744,,3.006,68.214004,-32.346001,35.868,0.0,1.757,37.625,0,,37.625,,,37.625003,0.39,0.39,0.39,96.473999,0.38,0.38,0.38,97.434998,
06/30/1996,630.637024,-248.593002,382.044022,-289.951996,92.092003,-3.733,,2.693,91.052003,-40.847,50.205002,0.0,1.82,52.025002,0,,52.025002,,,52.025003,0.54,0.54,0.54,96.343002,0.53,0.53,0.53,97.117996,
09/30/1996,594.870972,-269.197998,325.672974,-263.401001,62.271999,-5.206,,12.632,69.697999,-30.535999,39.161999,0.0,1.514,40.675999,0,,40.675999,-8.8,,31.876,0.33,0.42,0.42,96.848,0.33,0.42,0.42,96.724998,
12/31/1996,671.25,-311.542999,359.707001,-246.042999,113.664001,-6.072,,-5.218,102.374002,-43.999001,58.297001,0.0,1.346,59.643002,0,,59.643002,,,59.721001,0.62,0.62,0.62,96.197998,0.62,0.62,0.62,95.807999,
03/31/1997,605.963013,-271.924988,334.038025,-271.876007,62.161999,-4.801,,-5.857,51.503999,-26.009001,25.495001,0.0,-0.096,25.399,0,,25.399,-7.602,,17.796998,0.23,0.27,0.27,95.57,0.22,0.26,0.26,96.266998,
06/30/1997,640.744019,-251.983002,388.761017,-310.734009,78.027,-5.151,,-5.538,67.338,-32.264,35.074001,0.0,-0.168,34.905998,0,,34.905998,,,34.906,0.36,0.36,0.36,95.820999,0.36,0.36,0.36,96.584999,
09/30/1997,636.325989,-290.015991,346.309998,-285.31601,60.993999,-4.97,,-4.453,51.571,-24.549,27.021999,0.0,-0.144,26.878,0,,26.878,10.6,,37.478,0.17,0.28,0.28,96.124001,0.17,0.28,0.28,97.059998,
12/31/1997,689.484985,-352.864014,336.620972,-278.515015,58.105999,-4.445,,-987.958008,-934.297009,45.026001,-889.270996,0.0,-0.044,-889.315002,0,,-889.315002,997.002014,,107.687006,0.4,-9.22,-9.22,96.455002,0.4,-9.22,-9.22,96.453125,
03/31/1998,621.481018,-285.631012,335.850006,-280.372009,55.478001,-2.682,,10.116,62.912001,-28.214001,34.698002,0.0,0.0,34.698002,0,,34.698002,-10.1,,24.598,0.25,0.36,0.36,96.877998,0.24,0.35,0.35,98.248001,
06/30/1998,601.142029,-229.602997,371.539032,-285.674988,85.863998,-1.838,,-140.858002,-56.832003,5.135,-51.696999,0.0,0.0,-51.696999,0,,-51.696999,98.0,,46.302997,0.47,-0.54,-0.54,96.475998,0.47,-0.54,-0.54,96.475998,
09/30/1998,443.625,-198.570007,245.054993,-184.164993,60.889999,-0.909,,-16.191,43.789999,-17.931,25.858999,0.0,0.0,25.858999,0,,25.858999,16.34,,42.199,0.38,0.28,0.28,93.928001,0.37,0.27,0.27,95.112999,
12/31/1998,491.858002,-244.371994,247.486008,-155.029999,92.456001,-1.764,,-68.903999,21.788002,-22.073,-0.285,0.0,-0.213,-0.498,0,,-0.498,75.599998,,75.102,0.59,-0.01,-0.01,93.235001,0.59,-0.01,-0.01,94.217003,
03/31/1999,462.082001,-194.591003,267.490997,-194.677002,72.814003,-1.581,0.0,10.252,81.485003,-29.962999,51.521999,0.0,0.0,51.521999,0,,51.521999,-12.6,,38.922003,0.44,0.56,0.56,91.393997,0.44,0.56,0.56,92.164001,
06/30/1999,510.571014,-225.496994,285.07402,-177.507004,107.567001,-1.242,0.0,-7.919922,98.405079,-41.193001,57.212002,0.0,0.0,57.212002,0,,57.212002,2.8,-1.2,58.812079,0.65,0.63,0.63,90.698997,0.64,0.62,0.62,91.676003,
09/30/1999,469.795013,-185.751999,284.043015,-199.899994,84.142998,-0.918,0.0,51.533001,134.757999,-31.957001,102.801003,0.0,0.0,102.801003,0,,102.801003,-57.606998,,45.194,0.51,1.14,1.14,90.040001,0.5,1.13,1.13,90.6875,
12/31/1999,559.387024,-241.852997,317.534027,-189.761993,127.772003,-1.528,0.0,-22.846001,103.398003,-42.388,61.009998,0.0,-0.116,60.894001,0,,60.894001,-9.69,,51.204002,0.86,0.68,0.68,89.635002,0.86,0.67,0.67,90.573997,
03/31/2000,550.752014,-221.947998,328.804016,-193.294998,135.509003,-0.347,0.0,8.19,143.352002,-55.999001,87.352997,0.0,1.317,88.669998,0,0.0,88.669998,-9.5,,79.170002,0.89,0.99,0.99,89.206001,0.88,0.98,0.98,90.197998,
06/30/2000,593.156982,-231.901001,361.255981,-203.350998,157.904999,-0.557,0.0,7.393,164.740999,-63.869999,100.871002,0.0,-0.308,100.563004,0,0.0,100.563004,-6.9,,93.663,1.08,1.15,1.15,87.602997,1.06,1.13,1.13,88.624001,
09/30/2000,500.290009,-229.268997,271.021011,-187.753998,83.266998,0.0,0.0,-86.648003,-3.381004,-31.601,-34.981998,0.0,1.086,-33.896,0,,-33.896,82.300003,,48.403999,0.55,-0.39,-0.39,87.475998,0.55,-0.39,-0.39,87.475998,
12/31/2000,558.419006,-238.701996,319.71701,-198.171997,121.544998,-1.133,0.0,-348.746002,-228.334004,-45.487,-273.821014,0.0,-0.478,-274.299011,0,,-274.299011,347.700012,,73.401009,0.84,-3.15,-3.15,87.129997,0.84,-3.15,-3.15,87.129997,
03/31/2001,459.868011,-230.569,229.299011,-198.757996,30.541,-0.069,0.0,-22.657,7.815001,-3.171,4.644,0.0,1.535,6.179,0,0.0,6.179,15.1,-6.6,14.679001,0.17,0.07,0.07,86.762001,0.17,0.07,0.07,87.407997,
06/30/2001,484.126007,-227.729004,256.397003,-183.470993,72.926003,-0.07,0.0,-7.281,65.575002,-23.544001,42.030998,0.0,1.213,43.243999,0,0.0,43.243999,9.1,-6.8,45.544002,0.52,0.5,0.5,86.147003,0.52,0.5,0.5,86.740997,
09/30/2001,397.559998,-205.171005,192.388992,-162.001999,30.386999,-0.06,0.0,-4.95,25.376999,-11.376,14.001,0.0,2.667,16.667999,0,0.0,16.667999,0.9,-0.2,17.367999,0.21,0.2,0.2,85.212997,0.2,0.19,0.19,85.777,
12/31/2001,431.528992,-213.337997,218.190994,-168.626999,49.563999,-0.301,0.0,-48.341999,0.921,27.297001,28.218,0.0,3.911,32.129002,0,0.0,32.129002,-2.854,,29.275001,0.34,0.38,0.38,84.625999,0.34,0.38,0.38,85.092003,
03/31/2002,392.890991,-201.061996,191.828995,-179.522995,12.306,-1.589,0.0,148.623993,159.340993,-31.878,127.462997,0.0,2.362,129.824997,0,0.0,129.824997,-150.229004,27.299999,6.895988,0.09,1.54,1.54,84.319,0.08,1.53,1.53,84.848999,
06/30/2002,417.023987,-199.186996,217.83699,-182.781998,35.055,-0.492,0.0,33.286999,67.849999,-16.315001,51.535,0.0,2.465,54.0,0,0.0,54.0,-34.299999,1.7,21.399999,0.25,0.64,0.64,84.060997,0.25,0.64,0.64,84.550003,
09/30/2002,352.408997,-193.550003,158.858994,-150.895004,7.964,-0.493,0.0,-3.772,3.699,-3.565,0.134,0.0,2.312,2.446,0,0.0,2.446,2.9,0.0,5.346,0.06,0.03,0.03,83.449997,0.06,0.03,0.03,83.767998,
12/31/2002,396.848999,-196.796005,200.052994,-156.485001,43.568001,-0.509,0.0,-16.419001,26.64,-11.983,14.657,0.0,0.578,15.235,0,0.0,15.235,19.700001,-6.7,28.235001,0.34,0.19,0.19,82.223999,0.34,0.18,0.18,82.518997,
03/31/2003,358.230011,-184.272003,173.958008,-156.378998,17.579,-0.453,0.0,55.875,73.001,-6.481,66.519997,0.0,0.412,66.931999,0,0.0,66.931999,-57.200001,0.0,9.732,0.12,0.82,0.82,81.791,0.12,0.82,0.82,82.028,
06/30/2003,393.585999,-196.261002,197.324997,-162.509003,34.816002,-0.745,0.0,18.511,52.582002,-22.139,30.443001,0.0,0.395,30.837999,0,0.0,30.837999,-15.9,7.3,22.238002,0.27,0.38,0.38,81.382004,0.27,0.38,0.38,81.674004,
09/30/2003,375.946014,-195.828995,180.11702,-163.300995,16.816,-0.664,0.0,6.194,22.346,5.779,28.125,0.0,0.452,28.577,0,0.0,28.577,2.306,0.0,30.883,0.38,0.35,0.35,81.507004,0.38,0.35,0.35,81.864998,
12/31/2003,420.722992,-201.074997,219.647995,-164.354004,55.293999,-0.968,0.0,18.603001,72.928999,-28.863001,44.066002,0.0,0.186,44.251999,0,0.0,44.251999,-9.3,,34.951998,0.43,0.54,0.54,81.664001,0.43,0.54,0.54,82.200996,
03/31/2004,401.621002,-198.033005,203.587997,-172.589996,30.997999,-0.648,0.0,-0.639,29.710999,-12.481,17.23,0.0,0.586,17.816,0,0.0,17.816,-2.761,0.966,16.020999,0.2,0.22,0.22,81.758003,0.2,0.22,0.22,82.211998,
06/30/2004,437.790009,-206.022995,231.767014,-175.477005,56.290001,-0.8,0.0,3.246,58.736001,-25.004,33.731998,0.0,0.309,34.041,0,0.0,34.041,,,34.041001,0.42,0.42,0.42,81.799004,0.41,0.41,0.41,82.210999,
09/30/2004,394.891998,-208.854004,186.037994,-165.610001,20.427999,-0.964,0.0,-0.829,18.635,-7.209,11.426,0.0,0.641,12.067,0,0.0,12.067,0.2,,12.266999,0.15,0.15,0.15,81.917999,0.15,0.15,0.15,82.294998,
12/31/2004,437.154999,-202.820999,234.334,-175.944,58.389999,-1.328,0.0,-8.059,49.002999,-13.884,35.118999,0.0,0.505,35.624001,0,0.0,35.624001,-0.2,,35.424,0.43,0.43,0.43,82.010002,0.43,0.43,0.43,82.400002,
03/31/2005,412.071991,-207.828003,204.243988,-187.274994,16.969,-4.009,0.0,1.069,14.029,-5.849,8.18,0.0,0.0,8.18,0,0.0,8.18,1.3,,9.48,0.11,0.1,0.1,82.250999,0.11,0.1,0.1,82.755997,
06/30/2005,454.197998,-218.436005,235.761993,-185.498993,50.263,-4.903,0.0,-23.951,21.409,-20.548,0.861,0.0,0.0,0.861,0,0.0,0.861,26.32,-0.14,27.041,0.33,0.01,0.01,82.713997,0.33,0.01,0.01,83.199997,
09/30/2005,396.753998,-208.070999,188.682999,-179.294998,9.388,-4.971,0.0,4.013,8.429999,-2.021,6.409,3.764,0.0,10.173,0,0.0,10.173,0.9,-1.1,6.208999,0.08,0.08,0.12,82.987,0.08,0.08,0.12,83.402,
12/31/2005,457.57901,-225.714005,231.865005,-188.738007,43.126999,-5.372,0.0,10.048,47.802999,-10.426,37.376999,3.804,0.0,41.181,0,0.0,41.181,-2.977,,34.399999,0.41,0.45,0.5,83.103996,0.41,0.45,0.49,83.450996,
03/31/2006,452.214996,-228.899994,223.315002,-200.998001,22.316999,-5.915,0.0,44.347,60.749,0.769,61.518002,0.0,0.0,61.518002,0,0.0,61.518002,-41.771,0.543023,20.290023,0.25,0.74,0.74,83.179001,0.25,0.74,0.74,83.570999,
