Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
04/28/1989,1521.124959,-52.153,0.0,55.583,344.241005,1868.795964,965.050995,35.670758,0.184205,,,,,,1577.266853,1924.937858,1.0318,,
07/29/1989,1289.043026,-17.26,0.0,0.0,381.503983,1653.287008,738.943972,51.628269,0.230755,,,,,,1168.016029,1532.260012,0.741485,,
10/28/1989,1196.849124,-18.302999,0.0,0.0,339.708,1518.254125,721.134998,47.107407,0.223749,,,,,,1250.416096,1571.821096,0.678869,,
01/27/1990,985.586014,-54.278,0.0,0.0,303.346008,1234.654022,531.797012,57.041691,0.245693,0.574596,6.470764,8.293449,12.183496,,986.384015,1235.452023,0.552954,,
04/27/1990,898.288707,-44.306999,0.0,0.0,302.033014,1156.014722,537.119005,56.232048,0.261271,0.52639,6.043258,7.790277,7.059878,,898.945364,1156.671379,0.517779,,
07/28/1990,1029.092709,-27.002001,0.0,0.0,347.658005,1349.748713,589.432999,58.981768,0.257572,0.59504,6.78017,8.742689,8.353368,,1029.550045,1350.206049,0.604561,,
10/27/1990,645.927517,-43.403999,0.0,0.0,324.667,927.190517,588.39901,55.178033,0.350162,0.394405,4.507643,5.796136,5.630713,,674.325014,955.588015,0.414932,,
01/26/1991,819.24525,-83.323997,0.0,0.0,315.220987,1051.14224,585.727986,53.816958,0.299884,0.42969,5.3196,7.048307,7.354562,,819.87384,1051.77083,0.471124,,
04/27/1991,1203.1875,-60.424,0.0,0.0,313.863995,1456.627495,591.748985,53.040056,0.215473,0.574422,7.27085,9.696951,11.742255,,1207.465519,1460.905514,0.652611,,
07/27/1991,1352.006841,-27.215,0.0,0.0,311.966986,1636.758827,596.313996,52.315892,0.1906,0.626432,8.107864,10.915,10.42876,,1358.536177,1643.288163,0.732989,,
10/26/1991,1029.490965,-31.787001,0.0,0.0,310.55899,1308.262954,614.842981,50.510293,0.237383,0.489598,6.494812,8.873971,9.89993,,1077.915285,1356.687274,0.585753,,
