Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2002,30.527,,-15.158,,15.369,,-19.423,,,,,,-4.054,-0.454,,0.531,,0.0,-0.077,-4.508,0.0,-4.508,0.0,,,-4.508,0.0,-4.508,0.0,0.0,-4.508,-4.508,,,,,,,,,,
06/30/2002,36.360001,,-18.091999,,18.268002,,-20.496,,,,,,-2.228,-10.887,,,,0.0,10.887,-13.115,0.0,-13.115,0.0,,,-13.115,0.0,-13.115,0.0,,-13.115,-13.115,,143.023994,-0.091429,-0.091429,0.0,143.023994,-0.091429,-0.091429,0.0,
09/30/2002,40.731,,-21.496,,19.235,,-22.665,,,,,,-3.43,0.58,,,,0.0,-0.58,-2.85,0.0,-2.85,0.0,,,-2.85,0.0,-2.85,0.0,0.0,-2.85,-2.85,,306.908,-0.009286,-0.009286,-0.000714,306.908,-0.009286,-0.009286,-0.000714,
12/31/2002,45.188,,-42.756,,2.432,,-5.233,,,,,,-2.801,0.486,,11.441,,0.0,-11.927,-2.315,0.0,-2.315,0.0,,,-2.315,0.0,-2.315,0.0,0.0,-2.315,-2.315,,324.1,-0.007143,-0.007143,-0.007143,324.1,-0.007143,-0.007143,-0.007143,
03/31/2003,55.669,,-30.007,,25.662,,-28.427,,,,,,-2.765,0.199,-0.39,0.191,-0.581,0.0,0.191,-2.566,0.0,-2.375,0.0,,,-2.566,0.0,-2.375,0.0,0.0,-2.375,-2.375,,318.318,-0.0075,-0.0075,0.006857,417.004,-0.005714,-0.005714,0.005214,
06/30/2003,63.187,,-35.241001,,27.945999,,-25.098,,,,,,2.848,0.465,,,,0.0,-0.465,3.313,0.0,3.313,0.0,,,3.313,0.0,3.313,0.0,0.0,3.313,3.313,,331.07201,0.01,0.01,0.015,431.368004,0.007857,0.007857,0.011429,
09/30/2003,72.202,,-38.648,,33.554,,-30.698,,,,,,2.856,0.447,,,,0.0,-0.447,3.303,0.0,3.303,0.0,,,3.303,0.0,3.303,0.0,0.0,3.303,3.303,,337.204,0.01,0.01,0.017857,440.44,0.007143,0.007143,0.013571,
12/31/2003,81.185,,-44.464,,36.721,,-35.188,,,,,,1.533,0.0,,,,0.0,,1.533,0.0,2.271,0.0,,,1.533,0.0,2.271,0.0,0.0,2.271,2.271,3.832,351.078,0.006429,0.006429,0.017143,449.974,0.005,0.005,0.013571,
03/31/2004,100.37,,-56.627,,43.743,,-50.093,,,,,,-6.35,0.529,-0.56,0.031,-0.591,0.0,0.031,-5.821,0.0,-5.79,0.0,,,-5.821,0.0,-5.79,0.0,0.0,-5.79,-5.79,,358.974,-0.015714,-0.015714,-0.004286,358.974,-0.015714,-0.015714,-0.004286,
06/30/2004,120.321,,-69.788,,50.533,,-47.916,,,,,,2.617,0.244,-0.274,0.03,-0.304,0.0,0.03,2.861,0.0,2.891,0.0,,,2.861,0.0,2.891,0.0,0.0,2.891,2.891,,363.286,0.008571,0.008571,0.02,454.825,0.005714,0.005714,0.015714,
09/30/2004,141.644,,-71.601,,70.043,,-51.645,,,,,,18.398,0.527,,,,0.0,-0.527,18.925,0.0,18.925,0.0,,,18.925,0.0,18.925,0.0,0.0,18.925,18.925,,365.477,0.051429,0.051429,0.061429,451.143,0.041429,0.041429,0.05,
12/31/2004,138.276,,-131.994,,6.282,,-4.153,,,,,,2.129,3.621,-2.422,0.17,-2.592,0.0,-1.199,5.75,-0.181,5.569,0.0,,,5.569,0.0,5.569,0.0,0.0,5.569,5.569,,364.6965,0.015714,0.015714,0.027143,452.067,0.012857,0.012857,0.025714,
03/31/2005,154.14,,-94.985,,59.155,0.0,-68.938,40.81,35.803,,,28.128,-9.783,1.013,-1.013,0.038,-1.051,0.0,0.0,-8.77,-0.044,-8.814,0.0,,,-8.814,0.0,-8.814,0.0,0.0,-8.814,-8.814,,369.712,-0.024286,-0.024286,-0.024286,369.712,-0.024286,-0.024286,-0.024286,
06/30/2005,164.497,,-100.311,,64.186,0.0,-59.732,31.236,26.338,,,28.496,4.454,1.243,-1.243,0.003,-1.246,,0.0,5.697,-0.013,5.684,,,,5.684,,5.684,,0.0,5.684,5.684,,372.33,0.015714,0.015714,0.015714,452.144,0.012857,0.012857,0.012857,
09/30/2005,174.317,,-99.067,,75.25,0.0,-69.73,40.887,32.867,,,28.843,5.52,1.478,-1.478,0.013,-1.491,0.0,0.0,6.998,-0.052,6.946,0.0,,,6.946,0.0,6.946,0.0,0.0,6.946,6.946,,375.851,0.018571,0.018571,0.018571,462.084,0.015714,0.015714,0.015714,
12/31/2005,193.0,,-119.931,,73.069,,-71.754,,,,,,1.315,3.095,-1.612,0.353,-1.965,0.0,-1.483,4.41,33.801,38.211,0.0,,,38.211,0.0,38.211,0.0,0.0,38.211,38.211,,371.4956,0.102857,0.102857,0.102857,438.487,0.087143,0.087143,0.087143,
03/31/2006,224.126,,-148.265,,75.861,,-71.079,,,,,,4.782,2.452,-2.452,0.0,-2.452,0.0,0.0,7.234,-2.83,4.404,0.0,,,4.404,0.0,4.404,0.0,,4.404,4.404,,386.491,0.011429,0.011429,0.011429,465.192,0.01,0.01,0.01,
06/30/2006,239.351,,-150.579,,88.772,0.0,-65.847,53.804,47.031,,,12.043,22.925,4.665,-3.701,0.0,-3.701,,-0.964,27.59,-10.553,17.037,,,,17.037,,17.037,,0.0,17.037,17.037,,408.681,0.041429,0.041429,0.041429,484.225,0.035714,0.035714,0.033286,
09/30/2006,255.95,,-158.793,,97.157,,-81.244,,,,,,15.913,5.829,-4.687,0.0,-4.687,0.0,-1.142,21.742,-8.961,12.781,0.0,,,12.781,0.0,12.781,0.0,0.0,12.781,12.781,,476.567,0.027143,0.027143,0.027143,492.415,0.025714,0.025714,0.025714,
