Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
06/30/2007,300.19,228.349,122.148,-14.875,,22.448,-37.323,-35.432,109.724,-10.678,,-134.478,,-173.98,-392.838,119.447,,,-512.285,,,0.0,0.0,0.0,,,,,218.858,22.246,0.0,11.343,,,,8.749,8.862,-0.113,2.154,,148.456,
09/30/2007,202.442,218.028,138.732,-24.156,24.686,-19.919,-28.923,-130.162,0.625,-1.638,,-129.149,,-95.344,-387.349,0.0,,,-387.349,,,0.0,0.0,0.0,,,,,292.005,-22.289,0.0,-27.379,,,,1.798,1.798,0.0,3.292,,84.809,
12/31/2007,510.989,222.152,171.526,66.786,5.49,-5.586,66.882,50.525,4.598,-2.817,,48.744,,-537.306,-531.624,0.0,,,-531.624,,,0.0,0.0,0.0,,,,,-5.682,-137.307,0.0,-23.079,,,,-107.267,0.0,-107.267,-6.961,,-163.624,
03/31/2008,280.391,212.044,149.885,-10.468,9.021,-53.513,34.024,-71.07,-86.969,2.075,,13.824,,-285.228,-327.931,0.0,,,-327.931,,,0.0,0.0,0.0,,,,,42.703,567.857,0.0,579.734,,,,-6.231,7.597,-13.828,-5.646,,563.02,
06/30/2008,351.604,176.413,156.156,61.853,10.883,21.471,29.499,-42.818,27.477,4.077,,-74.372,,-287.891,-423.894,0.0,,,-423.894,,,209.16,399.669,-190.509,,,,,-73.157,-254.218,0.0,-160.532,,,,-97.192,50.761,-147.953,3.506,,-190.505,
09/30/2008,427.885,193.983,169.854,52.096,12.947,3.32,35.829,11.952,-80.184,-2.839,,94.975,,-385.24,-361.431,0.0,,,-361.431,,,-209.16,,-209.16,,,,,185.351,-324.971,0.0,-205.001,,,,-115.533,3.641,-119.174,-4.437,,-282.326,
12/31/2008,402.944,-106.703,163.914,447.86,12.55,46.037,389.273,-102.127,-18.021,-30.087,,-54.019,,-498.744,-323.881,69.842,,,-393.723,,,0.0,0.0,0.0,,,,,-174.863,-83.608,0.0,-63.953,,,,-13.207,0.0,-13.207,-6.448,,-179.408,
03/31/2009,502.864,125.17,161.905,66.534,23.328,-16.184,59.39,149.255,181.054,5.91,,-37.709,0.0,-440.381,-390.515,0.0,0.0,0.0,-390.515,-390.515,0.0,-16.893,0.0,-16.893,0.0,0.0,0.0,0.0,-32.973,478.056,0.0,486.835,-8.341,1124.978,-629.802,-0.502,0.629,-1.131,-8.277,-0.71,539.829,
06/30/2009,504.451,-192.986,168.564,374.141,76.334,28.528,269.279,154.732,198.229,10.978,,-54.475,0.0,-341.369,-320.334,0.0,0.0,0.0,-320.334,-320.334,0.0,-5.721,0.0,-5.721,0.0,0.0,0.0,0.0,-15.314,-125.087,0.0,-122.784,-7.374,0.0,-115.41,-1.881,0.025,-1.906,-0.422,3.742,41.737,
09/30/2009,292.896,29.53,177.667,4.065,4.289,-34.346,34.122,81.634,88.967,20.864,,-28.197,0.0,-225.135,-217.349,0.0,0.0,0.0,-217.349,-217.349,0.0,-3.797,0.0,-3.797,0.0,0.0,0.0,0.0,-3.989,-163.962,0.0,-165.609,2.895,0.0,-168.504,1.78,1.792,-0.012,-0.133,7.599,-88.602,
12/31/2009,316.761,-47.26,171.357,78.657,2.774,-196.758,272.641,114.007,-17.72,15.243,,116.484,,-155.892,-151.077,7.08,7.08,0.0,-158.157,-158.157,0.0,26.411,,,0.0,0.0,0.0,0.0,-31.226,-169.634,0.0,-173.422,-5.337,0.0,-168.085,3.788,8.84,-5.052,0.0,1.529,-7.236,
03/31/2010,223.147,40.2,179.029,40.307,3.461,-2.701,39.547,-36.389,-8.568,1.929,,-29.75,,-134.928,-150.74,0.0,0.0,0.0,-150.74,-150.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.812,-111.494,0.0,-110.168,-3.337,0.0,-106.831,-1.726,2.751,-4.477,0.4,-1.931,-25.206,
06/30/2010,246.762,43.621,185.123,9.624,3.586,-9.45,15.488,8.394,-33.795,-9.237,,51.426,,-227.887,-218.715,0.0,0.0,0.0,-218.715,-218.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.172,-169.019,0.0,-169.567,-2.793,0.0,-166.774,-0.185,1.937,-2.122,0.733,-4.872,-155.016,
09/30/2010,212.225,-39.607,207.834,197.91,3.555,65.773,128.582,-153.912,-98.229,-0.471,,-55.212,,-968.812,-271.498,0.0,0.0,0.0,-271.498,-271.498,0.0,0.0,0.0,0.0,-680.23,0.0,-680.23,0.0,-17.084,645.519,0.0,652.014,1.481,1291.281,-640.748,0.648,0.665,-0.017,-7.143,3.158,-107.91,
12/31/2010,424.85,50.481,221.535,178.009,3.144,2.342,172.523,-25.175,-109.133,-7.422,,91.38,,-341.678,-284.336,4.988,4.988,0.0,-289.324,-289.324,0.0,0.0,0.0,0.0,-53.4,0.0,-53.4,0.0,-3.942,-79.085,0.0,-80.143,-1.649,5.667,-84.161,2.848,2.879,-0.031,-1.79,3.599,7.686,
03/31/2011,290.924,82.825,242.336,72.83,3.945,20.925,47.96,-107.067,-121.572,-35.22,,49.725,,-374.424,-353.083,5.491,5.491,0.0,-358.574,-358.574,0.0,-5.87,0.0,-5.87,0.0,0.0,0.0,0.0,-15.471,9.074,0.0,2.005,7.565,0.0,-5.56,7.07,9.424,-2.354,-0.001,2.46,-71.966,
06/30/2011,578.978,192.448,228.722,-72.35,4.162,26.383,-102.895,230.158,39.039,-4.587,,195.706,,-424.632,-644.671,0.0,0.0,0.0,-644.671,-644.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.039,-195.183,0.0,-195.049,3.638,1200.0,-1398.687,2.054,2.241,-0.187,-2.188,-0.077,-40.914,
09/30/2011,238.232,74.256,247.711,70.807,9.142,14.258,47.407,-154.542,-200.549,-37.106,,83.113,,-575.23,-418.817,110.535,110.535,0.0,-529.352,-529.352,0.0,-9.567,0.0,-9.567,-55.459,0.0,-55.459,0.0,-91.387,88.194,0.0,91.425,-6.129,797.578,-700.024,0.658,0.696,-0.038,-3.889,-4.557,-253.361,
12/31/2011,348.353,-105.85,253.242,248.471,3.995,-73.945,318.421,-47.51,-176.373,-37.983,,166.846,,-485.193,-439.997,70.023,70.023,0.0,-510.02,-510.02,0.0,-2.179,0.0,-2.179,0.0,0.0,0.0,0.0,-43.017,261.16,0.0,261.291,1.301,260.0,-0.01,1.824,,,-1.955,-1.206,123.114,
03/31/2012,244.183,134.09,247.661,111.241,4.454,38.802,67.985,-248.809,-137.696,7.883,,-118.996,,-429.679,-452.366,21.321,21.321,0.0,-473.687,-473.687,0.0,-0.791,0.0,-0.791,0.0,0.0,0.0,0.0,23.478,139.539,0.0,146.659,-2.269,150.0,-1.072,-7.089,0.0,-7.089,-0.031,1.404,-44.553,
06/30/2012,467.754,-72.789,261.238,212.317,4.33,-54.206,262.193,66.988,103.715,-1.247,,-35.48,,-396.537,-398.572,95.602,95.602,0.0,-494.174,-494.174,0.0,-0.004,0.0,-0.004,0.0,0.0,0.0,0.0,2.039,-100.007,0.0,-99.954,0.209,50.0,-150.163,-0.048,0.0,-0.048,-0.005,-4.834,-33.624,
09/30/2012,382.108,75.656,269.717,54.803,4.757,-65.712,115.758,-18.068,80.954,4.264,,-103.286,,-237.959,-253.908,0.0,0.0,0.0,-253.908,-253.908,0.0,-0.154,0.0,-0.154,0.0,0.0,0.0,0.0,16.103,6.392,0.0,5.315,0.312,510.0,-504.997,1.077,1.077,0.0,0.0,0.659,151.2,
12/31/2012,468.66,27.077,279.714,16.022,4.771,-50.626,61.877,145.847,153.564,3.547,,-11.264,,-115.453,-147.058,0.0,0.0,0.0,-147.058,-147.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.605,-300.015,0.0,-296.666,3.36,0.0,-300.026,2.453,3.512,-1.059,-5.802,0.168,53.36,
03/31/2013,179.295,99.121,273.423,-51.718,32.853,-5.371,-79.2,-141.531,-61.399,5.5,,-85.632,,-124.126,-228.934,6.605,6.605,0.0,-235.539,-235.539,0.0,0.0,0.0,0.0,-37.516,0.0,-37.516,0.0,142.324,-12.444,-12.891,-1.975,-1.975,0.0,0.0,1.027,1.027,0.0,1.395,-2.759,39.966,
06/30/2013,486.114,-4.361,284.396,22.119,5.971,-15.349,31.497,183.96,83.955,8.393,,91.612,,-217.935,-271.434,0.0,0.0,0.0,-271.434,-271.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.499,-320.988,-10.661,-307.995,288.289,11.569,-607.853,-0.85,2.173,-3.023,-1.482,-3.95,-56.759,
09/30/2013,309.307,-105.381,285.314,210.154,7.074,-10.815,213.895,-80.78,-44.124,6.327,,-42.983,,-168.942,-141.089,132.649,132.649,0.0,-273.738,-273.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.853,-253.493,-11.805,-239.372,38.439,698.517,-976.328,1.102,1.175,-0.073,-3.418,0.923,-112.205,
12/31/2013,443.508,150.603,278.878,-94.03,7.357,-71.742,-29.645,108.057,-22.993,19.192,,111.858,,-304.465,-228.21,169.284,169.284,0.0,-397.494,-397.494,0.0,0.0,0.0,0.0,-79.455,0.0,-79.455,0.0,3.2,-142.661,-11.811,-140.663,-329.174,318.511,-130.0,4.104,4.104,0.0,5.709,-2.39,-6.008,
03/31/2014,444.563,49.919,282.349,204.584,10.685,0.451,193.448,-92.289,-57.004,14.48,,-49.765,,-385.868,-374.86,21.605,21.605,0.0,-396.465,-396.465,0.0,-0.286,0.0,-0.286,-10.2,0.0,-10.2,0.0,-0.522,-112.463,-11.893,-93.916,-1.822,15.0,-107.094,4.931,4.931,0.0,-11.585,-9.266,-63.034,
06/30/2014,401.474,64.444,284.109,52.776,8.616,2.721,41.439,0.145,8.915,-21.103,,12.333,,-397.07,-418.477,47.738,47.738,0.0,-466.215,-466.215,0.0,0.02,,,0.0,0.0,0.0,0.0,21.387,77.385,-11.899,131.761,139.261,0.0,-7.5,-54.062,24.116,-78.178,11.585,2.288,84.077,
09/30/2014,398.307,106.048,287.257,-15.14,8.84,-8.06,-15.92,20.142,-181.072,-28.364,,229.578,,-424.39,-421.06,60.482,60.482,0.0,-481.542,-481.542,0.0,-0.053,0.0,-0.053,0.0,0.0,0.0,0.0,-3.277,27.609,-17.989,294.72,329.818,0.0,-35.098,-241.541,,,-7.581,-8.031,-6.505,
12/31/2014,537.567,-891.07,294.594,925.366,9.049,-235.307,1151.624,208.677,102.278,-30.411,0.0,136.81,,-509.581,-320.332,156.761,156.761,0.0,-477.093,-477.093,0.0,0.0,0.0,0.0,-62.334,0.0,-62.334,0.0,-126.915,77.317,-17.364,98.627,-433.814,653.275,-120.834,0.023,30.263,-30.24,-3.969,-8.607,96.696,
03/31/2015,307.17,123.634,281.019,-105.297,13.691,-68.623,-50.365,7.814,244.544,0.511,,-237.241,,340.101,-355.237,8.997,8.997,0.0,-364.234,-364.234,0.0,0.0,0.0,0.0,693.45,693.45,0.0,0.0,1.888,-555.469,-17.47,-533.632,-1.017,300.0,-832.615,0.182,0.182,0.0,-4.549,-6.95,84.852,
06/30/2015,210.234,-36.821,220.066,92.267,16.411,73.662,2.194,-65.278,204.518,7.252,,-277.048,,-277.741,-186.645,15.793,15.793,0.0,-202.438,-202.438,0.0,-1.718,,,-751.359,-693.45,-57.909,0.0,661.981,-83.727,-17.51,-64.356,61.496,0.0,-125.852,-6.41,1.016,-7.426,4.549,1.908,-149.326,
09/30/2015,87.607,-295.834,240.834,220.211,8.922,-105.79,317.079,-77.604,0.785,1.72,,-80.109,,-181.996,-172.001,5.374,5.374,0.0,-177.375,-177.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.995,-73.996,-17.509,-10.203,,,,-38.75,,,-7.534,-16.924,-185.309,
