Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
09/30/1990,,0.189,0.135,0.0,-1.657,-1.333,,,,,,,,,,,,,,,,,
12/31/1990,,0.4,0.152,0.0,1.761,2.313,,,,,,,,,,,,,,,,,
03/31/1991,,1.233,0.166,0.0,-2.188,-0.789,,,,,,,,,,,,,,,,,
06/30/1991,,1.832,0.372,0.0,0.12,2.324,,,,,,,,,,,,,,,2.324,,
09/30/1991,,2.774,0.368,0.0,-1.12,2.022,,,,,,,,,,,,,,,,,
12/31/1991,,3.891,0.441,0.0,0.441,4.773,,,,,,,,,,,,,,,,,
03/31/1992,,3.614,1.536,0.0,-1.655,3.495,,,,,,,,,,,,,,,,,
06/30/1992,,3.982,-0.13,0.0,-2.06,1.792,,,,,,,,,,,,,,,1.792,,
09/30/1992,,4.952,1.095,0.0,-0.648,5.399,,,,,,,,,,,,,,,,,
12/31/1992,,6.002,1.226,0.0,-0.963,6.265,,,,,,,,,,,,,,,,,
03/31/1993,,7.588,1.566,0.0,1.624,10.778,,,,,,,,,,,,,,,,,
06/30/1993,,9.262,2.321,0.0,-1.926,9.657,,,,,,,,,,,,,,,9.657,,
09/30/1993,,17.069,2.371,0.0,-8.811,10.629,,,,,,,,,,,,,,,,,
12/31/1993,,37.021999,16.889,0.0,-47.341999,6.569,,,,,,,,,,,,,,,,,
03/31/1994,,31.940001,11.766,0.0,20.110001,63.816002,,,,,,,,,,,,,,,,,
06/30/1994,,34.900002,11.062,0.0,19.176001,65.138,,,,,,,,,,,,,,,65.138,,
09/30/1994,,38.151001,5.025,-16.575001,3.871,30.472,,,-12.874,,,,,,,,,,,,,,
12/31/1994,,-4.101,20.568001,17.245001,65.736,99.447998,,,-14.959,,,,,,,,,,,,,,
03/31/1995,,38.985001,17.847,7.06,5.869,69.761002,,,-23.945,,,,,,,,,,,,,,
06/30/1995,,55.951,15.762,-38.584999,25.25,58.377998,-23.823999,,-23.823999,,,,,,,,,,,,34.553999,,
09/30/1995,,63.167999,15.981,15.767,-49.196999,45.719002,,,-26.540001,,,,,,,,,,,,,,
12/31/1995,,58.826,18.540001,-18.782,-60.092999,-1.509,,,-43.186001,,,,,,,,,,,,,,
03/31/1996,,29.187,20.780001,37.292,-54.918999,32.34,,,-39.066002,,,,,,,,,,,,,,
06/30/1996,,55.144001,28.604,-6.749,-48.931,28.068001,-63.226002,,-63.226002,,,,,,,,,,,,-35.158001,,
09/30/1996,,5.625,25.525999,44.886002,68.569,144.606003,,,-44.652,,,,,,,,,,,,,,
12/31/1996,,-172.884003,30.030001,147.994003,62.400002,67.540001,,,-46.334999,,,,,,,,,,,,,,
03/31/1997,,0.255,32.588001,-1.304,33.404999,64.944,,,-37.067001,,,,,,,,,,,,,,
06/30/1997,,-118.038002,46.745998,128.356003,75.575996,132.639999,,,18.115999,,,,,,,,,,,,,,
09/27/1997,,41.330002,39.240002,1.784,69.588997,151.942993,-186.067001,0.0,-22.530001,0.0,0.0,-163.537003,64.536003,0.0,0.0,0.0,0.0,64.536003,0.0,0.0,30.412001,,
12/27/1997,,47.452999,40.0,7.587,-53.557999,41.481998,-240.483002,0.0,-41.215,0.0,0.0,-199.268005,18.993,0.0,0.0,0.0,-12.0,30.993,0.0,0.0,-180.007996,,
03/28/1998,,-144.166,39.16,170.852997,-31.405001,34.442001,-80.239998,0.0,-32.408001,0.0,0.0,-47.832001,23.820999,0.0,0.0,0.0,0.0,23.820999,0.0,0.0,-21.976999,,
