Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EBIT,EBITDA,Gross Margin %,Pretax Income (Loss),Net Income,Source: Bloomberg
03/31/1990,,,108.153,,180.967993,180.967993,,,,,,,
06/30/1990,,,-5.668,,3.369,3.369,,,,,,,
09/30/1990,,,146.477005,,146.477007,146.477007,,,,,,,
12/31/1990,,,19.773001,,19.772999,19.772999,,,,,,,
03/31/1991,,,83.393997,,83.393997,83.393997,,,,,,,
06/30/1991,,,68.003998,,68.004004,68.004004,,,,,,,
09/30/1991,,,145.671997,,145.672007,145.672007,,,,,,,
12/31/1991,,,53.639,,53.638999,53.638999,,,,,,,
03/31/1992,,,88.719002,,88.718998,88.718998,,,,,,,
06/30/1992,,,64.669998,,64.669998,64.669998,,,,,,,
09/30/1992,,,140.940994,,140.941007,140.941007,,,,,,,
12/31/1992,,,70.507004,,70.506999,70.506999,,,,,,,
03/31/1993,,,91.596001,,91.596001,91.596001,,,,,,,
06/30/1993,,,67.582001,,67.582001,67.582001,,,,,,,
09/30/1993,,,116.239998,,116.239998,116.239998,,,,,,,
12/31/1993,,,0.0,,61.469002,61.469002,,,,,,,
03/31/1994,,,86.421997,,86.421998,86.421998,,,,,,,
06/30/1994,,,55.813,,55.813,55.813,,,,,,,
09/30/1994,,,117.850998,,117.850998,117.850998,,,,,,,
12/31/1994,,,0.0,,43.472,43.472,,,,,,,
03/31/1995,,,95.630997,,95.630997,95.630997,,,,,,,
06/30/1995,,,53.560001,,53.560002,53.560002,,,,,,,
09/30/1995,,,149.503006,,149.502999,149.502999,,,,,,,
12/31/1995,,,0.0,,64.301002,64.301002,,,,,,,
03/31/1996,,,115.944,,115.944001,115.944001,,,,,,,
06/30/1996,,,60.254002,,60.253998,60.253998,,,,,,,
09/30/1996,,,126.757004,,126.756997,126.756997,,,,,,,
12/31/1996,,,0.0,,78.712997,78.712997,,,,,,,
03/31/1997,,,96.141998,,79.860001,79.860001,,,,,,,
06/30/1997,,,53.548,,53.548001,53.548001,,,,,,,
09/30/1997,,,165.662003,,165.661995,165.661995,,,,,,,
12/31/1997,,,83.195,,83.194996,83.194996,,,,,,,
03/31/1998,,,85.829002,,85.828999,85.828999,,,,,,,
06/30/1998,,,64.727997,,64.728002,64.728002,,,,,,,
09/30/1998,,,185.281998,,185.282002,185.282002,,,,,,,
12/31/1998,,,60.431999,,60.432,60.432,,,,,,,
03/31/1999,,,91.470001,,91.469998,91.469998,,,,,,,
06/30/1999,,,62.417,,62.417,62.417,,,,,,,
09/30/1999,,,167.591003,,146.37,146.37,,,,,,,
12/31/1999,,,78.289001,,78.288999,78.288999,,,,,,,
03/31/2000,,,86.002998,,85.261,85.261,,,,,,,
06/30/2000,,,107.459999,,107.46,107.46,,,,,,,
09/30/2000,,,175.981003,,297.081,297.081,,,,,,,
12/31/2000,,,106.556999,,-11.443,-11.443,,,,,,,
03/31/2001,,,154.003006,,154.003,154.003,,,,,,,
06/30/2001,,,147.710007,,111.702,111.702,,,,,,,
09/30/2001,,,277.92099,,366.443,366.443,,,,,,,
12/31/2001,,,98.461998,,-90.538,-90.538,,,,,,,
03/31/2002,,,156.009003,,132.527,132.527,,,,,,,
06/30/2002,,,179.985001,,120.62,120.62,,,,,,,
09/30/2002,,,336.419006,,151.934,151.934,,,,,,,
12/31/2002,,,160.300995,,122.918999,122.918999,,,,,,,
03/31/2003,,,195.300003,,208.156,208.156,,,,,,,
06/30/2003,,,158.75,,157.0,157.0,,,,,,,
09/30/2003,,,337.0,,318.962,318.962,,,,,,,
12/31/2003,,,199.100006,,102.0,102.0,,,,,,,
03/31/2004,,,153.789993,,108.0,108.0,,,,,,,
06/30/2004,,,191.0,,154.0,154.0,,,,,,,
09/30/2004,,,244.699997,,303.0,303.0,,,,,,,
12/31/2004,,,148.800003,,194.0,194.0,,,,,,,
03/31/2005,,,127.0,,93.0,93.0,,,,,,,
06/30/2005,,,155.0,,-1.0,-1.0,,,,,,,
09/30/2005,,373.0,359.0,,450.0,450.0,,,,,,,
12/31/2005,,37.4,176.0,,155.0,155.0,,,,,,,
03/31/2006,,157.5,128.0,7.67073201493849,45.0,45.0,,,,,,,
06/30/2006,,160.5,78.0,-2.54775803298558,-47.0,-47.0,,,,,,,
09/30/2006,,430.0,233.0,-5.30934069881252,319.0,319.0,,,,,,,
12/31/2006,,211.0,162.279999,-4.30815384621862,254.0,254.0,,,,,,,
03/31/2007,,170.667,155.324005,3.0236150960053,275.0,275.0,,,,,,,
06/30/2007,,211.5,165.839996,-0.152178703530401,-193.0,-193.0,,,,,,,
09/30/2007,,478.0,293.299988,8.34111234169528,319.0,319.0,,,,,,,
12/31/2007,,199.0,103.57,-3.38927278710102,103.0,103.0,,,,,,,
03/31/2008,,248.0,146.410004,-7.76785714285714,209.0,209.0,,,,,,,
06/30/2008,,233.5,200.0,-9.03931901094447,205.0,205.0,,,,,,,
09/30/2008,,505.0,305.381012,-12.7319715938683,309.0,309.0,,,,,,,
12/31/2008,,166.333,123.860001,-18.1005078450694,107.0,107.0,,,,,,,
03/31/2009,,255.0,182.0,14.4463971880492,182.0,176.46,,,,,,,
06/30/2009,,296.667,180.600006,-5.92447916666666,174.0,175.0,,,,,,,
09/30/2009,,502.0,343.399994,-3.50247736203656,247.0,349.0,,,,,,,
12/31/2009,,220.0,138.710007,10.9134615384615,164.0,145.62,,,,,,,
03/31/2010,,,212.720001,,190.0,213.72,,,,,,,
06/30/2010,,,183.899994,,180.0,183.9,,,,,,,
09/30/2010,,,361.0,,361.0,363.94,,,,,,,
12/31/2010,,,133.0,,125.0,129.94,,,,,,,
03/31/2011,,,202.0,-10.9256823413351,184.0,188.0,,,,,,,
06/30/2011,,,211.0,-1.59214830970556,176.0,181.0,,,,,,,
09/30/2011,,,344.0,,291.0,343.0,,,,,,,
12/31/2011,,,-74.584,,-76.0,-66.25,,,,,,,
03/31/2012,,,143.0,-6.20234736247906,150.0,138.0,,,,,,,
06/30/2012,,,,,,,,,,,,,
09/30/2012,,,,,155.0,205.0,,,,,,,
12/31/2012,,,,,32.0,98.15,,,,,,,
03/31/2013,,292.5,,,153.0,153.0,,,,,,,
06/30/2013,,321.5,,,-17.0,352.0,,,,,,,
09/30/2013,,626.0,,,341.0,328.0,,,,,,,
12/31/2013,,199.5,,,195.0,196.15,,,,,,,
03/31/2014,,316.0,,,202.0,202.0,,,,,,,
06/30/2014,,301.0,,,202.0,190.0,,,,,,,
09/30/2014,,667.0,,,329.0,328.0,,,,,,,
12/31/2014,,212.0,,,136.0,130.8,,,,,,,
03/31/2015,,,,,260.0,253.0,,,,,,,
06/30/2015,,,,,215.0,209.0,,,,,,,
09/30/2015,,,,,448.0,448.0,,,,,,,
12/31/2015,,,,,128.0,111.45,,,,,,,
03/31/2016,,,,,209.0,205.0,,,,,,,
06/30/2016,,,,,272.0,267.0,,,,,,,
09/30/2016,,,,,446.0,441.0,,,,,,,
12/31/2016,,,,,104.0,94.85,,,,,,,
03/31/2017,,,,,199.0,193.8,,,,,,,
06/30/2017,,,,,274.0,271.4,,,,,,,
09/30/2017,,,,,341.0,425.5,,,,,,,
12/31/2017,,,,,444.0,208.6,,,,,,,
03/31/2018,,,,,235.0,253.17,,,,,,,
06/30/2018,,,,,265.0,263.42,,,,,,,
09/30/2018,,,,,404.0,396.1,,,,,,,
12/31/2018,,,,,123.0,189.08,,,,,,,
03/31/2019,,,,,249.0,249.0,,,,,,,
06/30/2019,,,,,328.0,328.79,,,,,,,
09/30/2019,,,,,521.0,500.46,,,,,,,
