Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
04/29/1989,309.924988,,-206.179993,,103.744995,,-77.546997,,,,26.198,-0.685,,0.685,,,,,25.513,-10.46,15.053,0.0,,,15.053,0.0,15.053,0.0,,15.053,15.053,,951.723015,0.015926,0.015926,,951.723015,0.015926,0.015926,0.015926,
07/29/1989,325.938995,,-224.692001,,101.246994,,-77.486,,,,23.761,-0.623,,0.623,,,,,23.138,-9.0,14.138,0.0,,,14.138,0.0,14.138,0.0,,14.138,14.138,,951.641956,0.014815,0.014815,,951.641956,0.014815,0.014815,0.014815,
10/28/1989,405.601013,,-248.798996,,156.802017,,-98.736,,,,58.066002,-1.01,,1.01,,,,,57.056002,-22.823999,34.231998,0.0,,,34.232002,0.0,34.231998,0.0,,34.231998,34.231998,,953.126965,0.035926,0.035926,,953.126965,0.035926,0.035926,0.035926,
02/03/1990,545.130981,,-366.565002,,178.565979,,-110.332001,,,,68.234001,-11.227,,0.442,,,,10.785,57.007001,-22.802,34.205002,0.0,,,34.205001,0.0,34.205002,0.0,,34.205002,34.205002,,951.126972,0.035926,0.035926,,951.126972,0.035926,0.035926,0.035926,
05/05/1990,402.368011,,-269.792999,,132.575012,,-96.936996,,,,35.638,-0.383,,0.383,,,,,35.255001,-14.101,21.153999,0.0,,,21.154001,0.0,21.153999,0.0,,21.153999,21.153999,,952.505997,0.022222,0.022222,,952.505997,0.022222,0.022222,0.022222,
08/04/1990,404.996002,,-273.868988,,131.127014,,-99.957001,,,,31.17,-0.333,,0.333,,,,,30.837,-11.675,19.162001,0.0,,,19.162,0.0,19.162001,0.0,,19.162001,19.162001,,956.394024,0.02,0.02,,956.394024,0.02,0.02,0.02,
11/03/1990,501.690002,,-305.407013,,196.28299,,-117.297997,,,,78.985001,-0.746,,0.746,,,,,78.239001,-30.513,47.726002,0.0,,,47.726,0.0,47.726002,0.0,,47.726002,47.726002,,956.672012,0.04963,0.04963,,956.672012,0.04963,0.04963,0.04963,
02/02/1991,624.726013,,-392.174011,,232.552002,,-139.988007,,,,92.564003,0.027,,,,,,-0.027,92.591003,-36.111,56.48,0.0,,,56.480003,0.0,56.48,0.0,,56.48,56.48,,953.099979,0.059259,0.059259,,953.099979,0.059259,0.059259,0.059259,
05/04/1991,490.299988,,-307.04599,,183.253998,,-115.463997,,,,67.790001,-0.72,,0.72,,,,,67.070001,-26.157,40.912998,0.0,,,40.913001,0.0,40.912998,0.0,,40.912998,40.912998,,955.732475,0.042963,0.042963,,955.732475,0.042963,0.042963,0.042963,
08/04/1991,523.05603,,-343.643005,,179.413025,,-123.732002,,,,55.681,-1.564,,1.564,,,,,54.117,-19.895,34.222,0.0,,,34.221999,0.0,34.222,0.0,,34.222,34.222,,959.633274,0.035556,0.035556,,959.633274,0.035556,0.035556,0.035556,
