Date,Price/T12M FFO per Share,Average,High,Low,Price/T12M Sales per Share,Price/T12M EBITDA per Share,P/Sales,P/Book,Price/Cash Flow per Share,Price/Free Cash Flow per Share,Source: Bloomberg
03/31/1994,,,,,,,,2.968531,,,
06/30/1994,,,,,,,,3.000337,,,
09/30/1994,,,,,,,,3.188882,,,
12/31/1994,,,,,3.568748,5.430267,3.568748,3.534267,8.578544,,
03/31/1995,,,,,3.209585,4.849432,3.209585,3.507966,8.276571,,
06/30/1995,,,,,2.975712,4.457486,2.975712,3.546003,6.903123,,
09/30/1995,,,,,3.111182,4.684193,3.111182,4.001755,8.327842,,
12/31/1995,11.764706,,,,3.006065,4.481287,3.006065,2.523224,7.140618,,
03/31/1996,11.343931,,,,2.880438,4.285187,2.880438,2.54103,6.633927,,
06/30/1996,11.731844,,,,2.987882,4.490395,2.987882,2.794503,7.214659,,
09/30/1996,12.094595,,,,3.156924,4.746918,3.156924,3.048856,6.911947,,
12/31/1996,13.75,,,,3.50465,5.333037,3.50465,2.828764,6.92678,,
03/31/1997,14.285714,,,,3.666095,5.562844,3.666095,3.103745,7.101801,,
06/30/1997,13.737624,,,,3.573616,5.346903,3.573616,3.139593,7.200287,,
09/30/1997,14.009662,,,,3.59156,5.435838,3.59156,3.420336,7.833089,,
12/31/1997,12.895928,,,,3.335733,5.000803,3.335733,3.426535,9.397884,,
03/31/1998,13.163717,,,,3.3627,5.029279,3.3627,3.388051,9.527688,,
06/30/1998,12.800218,,,,3.321172,4.993378,3.321172,3.10689,8.623297,,
09/30/1998,11.584052,,,,3.005784,4.468261,3.005784,2.923215,7.264928,,
12/31/1998,10.63278,,,,2.787923,4.173538,2.787923,1.504773,8.99222,,
03/31/1999,9.148185,,,,2.449384,3.650049,2.449384,1.352366,9.087222,,
06/30/1999,10.253906,,,,2.722825,4.031682,2.722825,1.586452,9.444612,,
09/30/1999,8.693609,,,,2.366089,3.484641,2.366089,1.417874,7.907722,,
12/31/1999,7.708333,,,,2.161596,3.190794,2.161596,1.767301,5.07258,,
03/31/2000,7.638889,,,,2.168062,3.229832,2.168062,1.15679,4.92149,,
06/30/2000,8.177083,,,,2.355757,3.542187,2.355757,1.259038,5.818009,,
09/30/2000,7.929104,,,,2.315087,3.506832,2.315087,1.233757,5.637264,,
12/31/2000,6.852679,10.097695,10.097695,10.097695,2.046028,3.075563,2.046028,1.780262,5.403087,10.097695,
03/31/2001,7.783688,10.934039,13.918915,9.867454,2.318684,3.479064,2.318684,2.162144,6.366624,13.918915,
06/30/2001,8.732394,14.520212,15.440801,13.513079,2.582585,3.91585,2.582585,2.496377,6.638815,14.381268,
09/30/2001,7.594502,13.994281,14.613224,11.450849,2.258504,3.447697,2.258504,2.273801,5.558885,11.450849,
12/31/2001,8.926174,12.784694,14.396719,11.321315,2.705543,4.167245,2.705543,2.590369,6.405762,14.396719,
03/31/2002,9.950495,14.932094,16.301849,11.961683,3.092453,4.798936,3.092453,2.7667,6.481905,11.961683,
06/30/2002,10.197368,11.706888,12.489346,11.148368,3.241629,5.041642,3.241629,2.999389,7.058457,,
09/30/2002,,,,,3.137438,4.886134,3.137438,2.709423,6.345406,,
12/31/2002,,,,,2.97972,4.659553,2.97972,1.984645,5.389765,,
03/31/2003,,,,,3.073953,4.829574,3.073953,2.080068,5.188579,,
06/30/2003,,,,,3.388173,5.364355,3.388173,2.303283,6.176962,,
09/30/2003,,,,,3.845011,5.369845,3.845011,2.307455,6.886323,,
12/31/2003,,,,,4.846351,6.764878,4.846351,2.702363,9.207284,,
03/31/2004,,,,,5.924029,8.272647,5.924029,3.330903,11.738573,,
06/30/2004,,,,,5.289114,7.353918,5.289114,3.006934,10.881767,,
09/30/2004,,,,,5.87465,9.194543,5.87465,3.413537,12.706106,,
12/31/2004,16.102564,,,,6.72723,10.917573,6.72723,4.041169,17.259294,,
03/31/2005,13.353383,,,,5.46384,8.916532,5.46384,3.540523,15.85771,,
06/30/2005,16.353659,,,,6.260637,10.230024,6.260637,4.572882,17.651176,,
09/30/2005,15.482179,,,,5.45874,9.193137,5.45874,4.597203,16.408479,,
