Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2004,,,,,,,8.338423,,7.675702,5.074337,5.074337,5.074337,,33.890909,,,
06/30/2004,,,,,,,9.149018,,7.792923,5.150955,5.150955,5.150955,,33.902141,10.454551,,
09/30/2004,,,,,,,6.782537,,5.958615,4.081924,4.081924,4.081924,,31.495414,13.252354,,
03/31/2005,,,,,,,10.31152,1510.629599,9.489227,6.142656,6.142656,6.142656,,35.267056,8.550462,,
06/30/2005,,,,,,,10.852728,132.403119,10.035677,6.809145,6.809145,6.809145,,32.150623,8.631616,,
09/30/2005,,,,,,,8.337,70.44058,7.52213,5.336002,5.336002,5.336002,,29.062628,10.745703,,
12/31/2005,,,,,,,8.754731,,7.940786,7.283571,7.283571,7.283571,,8.276444,7.644066,,
03/31/2006,,14.471627,2.152655,12.32989,5.923598,,13.352337,97.339384,12.558724,8.339025,8.419189,8.419189,,33.599746,6.468231,13.535569,
06/30/2006,,14.862629,2.249235,12.651806,4.898042,,12.697105,58.920668,11.911354,7.754183,7.754183,7.754183,,34.90091,8.508893,13.597984,
09/30/2006,,16.213799,2.387018,13.699503,0.672092,,12.416239,85.684933,11.644748,7.625856,7.625856,7.625856,,34.512489,8.306511,14.866998,
12/31/2006,,19.049473,2.839539,15.909139,3.169558,,18.367546,73.840383,17.674224,11.437907,11.437907,11.437907,,35.284816,4.879073,18.120035,
03/31/2007,,19.390613,2.929308,16.189669,4.947652,,14.233231,27.56803,13.48967,8.723095,8.723095,8.723095,,35.335005,6.816675,18.068818,
06/30/2007,,20.299872,2.979988,16.842973,7.353637,,12.968785,17.548017,12.22796,8.053365,8.053365,8.053365,,34.139753,8.719028,18.529921,
09/30/2007,,20.447364,3.044804,17.069391,9.424383,,13.938838,32.346615,13.22717,8.713886,8.713886,8.713886,,34.121311,7.556987,18.90216,
12/31/2007,,16.505611,2.518502,13.994177,8.263111,,9.71904,-795.427984,9.018459,5.53365,5.53365,5.53365,,38.640854,11.696127,14.575094,
03/31/2008,,16.266739,2.547298,13.869444,5.653186,,13.834223,6.997218,13.132077,8.580713,8.580713,8.580713,,34.658376,7.586041,15.032738,
06/30/2008,,16.988436,2.63458,14.463687,4.443951,,11.770976,,11.091179,8.447055,8.447055,8.447055,,23.839881,8.721585,15.506775,
09/30/2008,,10.089595,1.487492,8.88041,-0.458394,,-7.589017,-231.214467,-8.366184,-5.701049,-5.701049,-5.701049,,,,,
12/31/2008,,11.484293,1.746989,10.153974,-4.172053,,9.30574,,8.621783,8.215813,8.215813,8.215813,,4.708654,9.006467,10.449964,
03/31/2009,,8.671416,1.35893,7.912093,-4.224412,,8.288611,-143.278776,7.561125,3.859471,3.859471,3.859471,,48.9564,20.46264,6.897015,
06/30/2009,,8.010049,1.351693,7.370684,-3.505275,,13.04877,128.685259,12.381988,8.502869,8.502869,8.502869,,31.328725,9.192435,7.273731,
09/30/2009,,13.921387,2.356234,12.162262,-0.545664,,10.395883,184.125572,9.693014,6.710177,6.710177,6.710177,,30.773057,12.23036,12.218752,
12/31/2009,,10.056905,1.709466,8.880538,3.244095,,3.497252,-338.816097,2.802522,0.547215,0.547215,0.547215,,80.474205,147.713007,-4.798452,
03/31/2010,,11.735804,2.026454,10.291277,6.456977,,12.156112,113.118444,11.456757,7.252465,7.252465,7.252465,,36.697052,11.186658,10.42296,
06/30/2010,,10.179347,1.879033,9.084768,3.957436,,12.550472,-21.048644,11.842111,7.694036,7.694036,7.694036,,35.028171,10.855321,9.074346,
09/30/2010,,9.260165,1.811086,8.372929,4.674459,,11.442636,,10.725407,6.701606,6.701606,6.701606,,37.516539,12.167714,8.133414,
12/31/2010,,5.79579,1.068463,5.298783,4.316681,,-5.060653,-266.300968,-5.778101,-8.725165,-8.725165,-8.725165,,,,,
03/31/2011,,5.425277,0.996275,4.99605,3.638876,,11.281154,-25.739986,10.538226,6.959445,6.959445,6.959445,,33.959996,11.374267,4.808192,
06/30/2011,,5.326451,0.998339,5.048782,5.459641,,7.063741,-158.771171,6.332969,7.999275,7.999275,7.999275,,,10.64018,4.759707,
09/30/2011,,3.783889,0.732583,3.758517,2.627547,,6.18422,-218.908833,5.452888,3.591039,3.591039,3.591039,,34.144259,23.201913,2.905954,
12/31/2011,,11.18539,2.021631,10.101536,4.123903,,12.489137,,11.775153,7.53728,7.53728,7.53728,,35.989961,10.445512,10.017019,
03/31/2012,,11.561957,2.081341,10.416894,4.52331,,12.77056,96.444432,12.043278,7.875831,7.875831,7.875831,,34.603922,9.76418,10.433027,
06/30/2012,,11.415641,2.09398,10.200426,3.554374,,13.137478,201.825219,12.429542,7.944902,7.944902,7.944902,,36.080495,11.472483,10.105984,
09/30/2012,,12.062961,2.249105,10.767686,5.793884,,10.428376,115.391351,9.725465,5.887333,5.887333,5.887333,,39.464766,13.686178,10.412003,
12/31/2012,,9.617055,1.728553,8.700453,7.880697,,2.309188,,1.611448,1.156283,1.156283,1.156283,,28.2457,67.207229,3.153699,
03/31/2013,,8.616727,1.544775,7.416892,5.504563,,10.299434,,9.598335,5.476553,5.476553,5.476553,,42.942681,14.254542,7.388452,
06/30/2013,,8.191259,1.438488,7.121344,5.087134,,10.380308,,9.418634,5.966799,5.966799,5.966799,,36.649001,15.094778,6.954806,
09/30/2013,,8.09142,1.408521,7.137718,5.286694,,9.507538,,8.587918,5.70199,5.70199,5.70199,,33.604508,14.623257,6.908191,
12/31/2013,,9.759748,1.666881,8.504518,2.9696,,8.285491,62.176914,7.437127,4.532833,4.532833,4.532833,,39.051289,16.918338,8.108561,
03/31/2014,,9.868529,1.718927,8.488651,4.022738,,10.305542,10.349657,9.608548,5.605562,5.605562,5.605562,,41.66068,13.246384,8.561306,
06/30/2014,,10.220378,1.747243,8.717085,5.870833,,7.958396,,7.430195,5.506305,5.506305,5.506305,,25.892862,14.450944,8.743437,
09/30/2014,,10.468005,1.765921,8.834173,4.619994,,8.8262,5.358937,8.316448,5.191401,5.191401,5.191401,,37.576696,13.862734,9.016854,
12/31/2014,,9.404235,1.536974,7.920483,5.37691,,3.951355,,3.428499,1.88813,1.88813,1.88813,,44.928386,38.558419,5.778111,
03/31/2015,,7.505619,1.269105,6.675197,4.270163,,3.731649,,3.201442,1.925799,1.925799,1.925799,,39.8459,37.634881,4.680888,
06/30/2015,,5.362427,0.888019,4.90734,4.28468,,2.034221,,1.513293,1.239709,1.239709,1.239709,,18.078701,65.924548,1.827271,
09/30/2015,,2.504767,0.40995,2.6476,3.139142,,-0.728921,-152.673883,-1.272653,-0.277094,-0.277094,-0.277094,,,,,
12/31/2015,,2.917074,0.459603,2.995359,0.541213,,4.866683,,4.325792,2.580388,2.580388,2.580388,,40.348776,50.59321,1.441232,
03/31/2016,,6.435894,1.021193,5.703196,0.302542,,16.395809,,15.720605,10.263097,10.263097,10.263097,,34.71564,14.745917,5.486862,
06/30/2016,,9.504462,1.478811,8.288119,-1.090177,,13.944821,,13.099344,9.417065,9.417065,9.417065,,28.110403,19.207915,7.678853,
09/30/2016,,13.056389,1.970904,11.07081,1.931999,,12.807371,,12.044054,7.873071,7.873071,7.873071,,34.631055,20.844875,10.334801,
12/31/2016,,13.115556,1.892747,11.125651,2.550856,,3.914245,-6.96456,3.122254,1.787145,1.787145,1.787145,,42.761054,96.784391,0.421745,
03/31/2017,,11.206949,1.633337,9.393521,3.488912,,14.67612,-20.872483,13.864003,9.26845,9.26845,9.26845,,33.147373,20.653686,8.892301,
06/30/2017,,9.956581,1.469072,8.52214,4.539062,,11.940019,-30.207805,11.165261,7.510153,7.510153,7.510153,,32.73643,24.352824,7.531872,
09/30/2017,,5.507645,0.759354,5.032422,9.099965,,-6.013616,-133.34679,-6.782653,-3.611952,-3.611952,-3.611952,,,,,
12/31/2017,,12.417699,1.688325,10.495187,6.645288,,10.175355,,9.441727,18.66277,18.66277,18.66277,,,9.651646,11.219187,
03/31/2018,,11.524799,1.554304,9.000315,4.977956,,9.642378,,8.330282,6.468937,6.468937,6.468937,,22.344322,28.018868,8.295681,
06/30/2018,,9.200942,1.183648,7.646017,27.29788,,5.694164,,4.274717,3.657804,3.657804,3.395753,,14.431673,51.372629,4.474176,
09/30/2018,,11.318375,1.420994,9.751301,24.152769,,4.506012,28.907735,3.338766,2.334493,2.334493,2.127472,,30.079156,73.498965,2.999486,
12/31/2018,,5.047641,0.68831,5.235866,20.170546,,2.986621,,1.851532,1.148036,1.078981,0.876133,,37.995338,185.714286,-4.32655,
03/31/2019,,6.238108,0.832252,5.590372,22.457178,,9.997537,10.727729,8.909509,6.922319,6.803252,6.610281,,22.304147,23.229814,4.789007,
06/30/2019,,7.077525,0.907126,6.194417,0.36415,,8.241996,14.78005,7.200943,5.602043,5.66097,5.480259,,22.204037,26.762189,5.183424,
09/30/2019,,4.937129,0.642242,4.797498,-1.848158,,0.304085,,-0.984276,-2.128596,-2.192614,-2.380667,,,,,
12/31/2019,,6.948104,0.896223,6.225312,5.518609,,7.834561,46.648238,6.860037,4.941682,4.895641,4.715316,,27.964206,31.244915,4.777175,
03/31/2020,,6.897226,0.867613,6.180503,4.067398,,5.250234,,4.256314,6.072654,6.029779,5.846586,,,25.333333,5.149928,
06/30/2020,,6.95832,0.928436,6.252383,3.775533,,10.256514,,9.176242,7.217996,7.205859,7.019744,,21.340388,22.824207,5.370139,
