Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/30/1998,,-491.093994,0.0,0.0,1212.578999,,,1929.233002,62.852906,,,,,,,,,,,
12/31/1998,,-806.593018,487.375,0.0,1111.578037,,,2373.273042,46.837343,,,,,,,,,,,
03/31/1999,,-564.348022,500.419006,0.0,1082.530947,,,2354.938973,45.968535,,,,,,,,,,,
06/30/1999,,-676.08197,484.958008,0.0,1384.206977,,,2664.788985,51.944337,,,,,,,,,,,
09/30/1999,,-257.265991,0.0,0.0,4502.551235,,,13735.152384,32.781225,,,,,,,,,,,
12/31/1999,,-1633.499023,2084.697021,351.338013,5024.039945,,,16678.589933,30.12269,,,,,,,,,,,
03/31/2000,,-1250.953003,2485.26709,478.029999,6043.31111,,,17959.650679,33.64938,,,,,,,,,,,
06/30/2000,,-2294.501953,3156.960938,490.931,6241.523825,,,22967.407137,27.17557,,,,,,,,,,,
09/30/2000,,-1191.713989,3157.50293,497.721985,6103.307983,,,22205.161953,27.485987,,,,,,,,,,,
12/31/2000,,-1477.0,3158.0,949.0,7271.0,,,23078.0,31.506196,,,,,,,,,,,
03/31/2001,,-1245.0,3159.0,918.0,8385.0,,,22789.0,36.794067,,,,,,,,,,,
06/30/2001,,-1923.0,3159.0,874.0,6109.0,,,18957.0,32.225563,,,,,,,,,,,
09/30/2001,,-2260.0,3160.0,828.0,7647.0,,,18519.0,41.292726,,,,,,,,,,,
12/13/2001,,-607.0,3161.0,0.0,0.0,,,-9034.0,,,,,,,,,,,,
12/31/2002,,-423.0,2444.0,,0.0,,,-8491.0,,,,,,,,,,,,
03/31/2003,,-332.0,2430.0,0.0,0.0,,,-8562.0,,,,,,,,,,,,
06/30/2003,,-226.0,2429.0,0.0,0.0,,,-8633.0,,,,,,,,,,,,
09/30/2003,,-208.0,1900.0,0.0,0.0,,,-9239.0,,,,,,,,,,,,
12/31/2003,682.0,-290.0,0.0,0.0,400.0,,792.0,795.0,50.314465,0.505051,0.27367,,,-1.994934,-1.442608,,,36.0,,
03/31/2004,440.0,-214.0,2.0,0.0,378.0,,606.0,673.0,56.166419,0.623762,0.214513,,,,,440.0,606.0,27.545455,,
06/30/2004,343.2,-139.0,2.0,0.0,411.0,,617.2,601.0,68.386023,0.665911,0.227833,,,,,343.2,617.2,28.054545,,
09/30/2004,363.44,-88.0,2.0,0.0,372.0,,649.44,466.0,79.828326,0.572801,0.246654,,,,,363.44,649.44,29.52,,
12/31/2004,400.07599,-365.0,2.0,0.0,754.0,,791.07599,805.0,93.664596,0.953132,0.318084,,,,,399.102,790.102,35.870459,,
03/31/2005,349.550439,-277.0,2.0,0.0,727.0,,801.550439,697.0,104.304161,0.906992,0.341521,,,,,345.276974,797.276974,35.634611,,
06/30/2005,384.879617,-305.0,2.0,0.0,705.0,,786.879617,634.0,111.198738,0.895944,0.35477,,,,,384.460622,786.460622,34.899315,,
09/30/2005,327.433381,-260.0,2.0,0.0,446.0,,515.433381,307.0,145.276873,0.865291,0.247924,,,,,331.78787,519.78787,23.155932,,
12/31/2005,362.064849,-224.0,2.0,0.0,711.0,,851.064849,538.0,132.156134,0.835424,0.432452,,,,,361.6368,850.6368,37.679906,,
03/31/2006,645.747502,-154.0,2.0,0.0,732.0,,1225.747502,476.0,153.781513,0.597187,0.64581,,,,,608.088387,1188.088387,50.301873,,
06/30/2006,648.101884,-456.0,2.0,0.0,890.0,,1084.101884,804.0,110.696517,0.820956,0.58285,,,,,506.490282,942.490282,29.724478,,
09/30/2006,747.369844,-417.0,2.0,0.0,635.0,,967.369844,504.0,125.992063,0.656419,0.52432,,,,,747.351624,967.351624,26.534496,,
12/31/2006,898.756744,-459.0,2.0,0.0,1054.0,,1495.756744,859.0,122.700815,0.70466,0.799442,,,,,901.160533,1498.160533,40.85736,,
03/31/2007,1014.949403,-378.0,2.0,0.0,1314.0,,1952.949402,1024.0,128.320312,0.672828,1.017691,,,,,1009.176932,1947.176933,52.91506,,
06/30/2007,698.005872,-462.0,2.0,0.0,1661.0,0.0,1899.005872,1298.0,127.966102,0.874668,0.947135,,,,,697.254278,1898.254278,51.365228,,
09/30/2007,1149.076344,-369.0,2.0,0.0,1400.0,,2182.076344,1326.0,105.580694,0.641591,1.023008,121.226464,,,,875.144716,1908.144716,40.03056,,
12/31/2007,1202.872568,-397.0,2.0,0.0,1398.0,,2205.872568,1335.0,104.719101,0.633763,0.975618,19.872726,,,,868.799978,1871.799978,40.436112,,
03/31/2008,840.725209,-362.0,2.0,0.0,1403.0,,1883.725209,1288.0,108.928571,0.744801,0.788499,10.642515,,,,829.533779,1872.533779,33.967429,,
06/30/2008,1005.520172,-318.0,2.0,0.0,1392.0,0.0,2081.520172,1242.0,112.077295,0.668742,0.833942,8.53082,,,,998.809697,2074.809697,37.137467,,
09/30/2008,853.665512,-346.0,2.0,0.0,1344.0,,1853.665512,1145.0,117.379913,0.72505,0.72099,7.414662,,,,851.632299,1851.632299,32.918712,,
12/31/2008,450.168717,-360.0,2.0,0.0,1246.0,,1338.168717,1000.0,124.6,0.931123,0.514878,5.1867,,,,440.809744,1328.809744,23.602394,,
03/31/2009,406.107842,-306.0,2.0,0.0,1231.0,,1333.107842,971.0,126.776519,0.923406,0.517511,4.644975,,,,398.463905,1325.463905,22.978514,,
06/30/2009,552.03303,-268.0,2.0,0.0,1264.0,,1550.03303,979.0,129.111338,0.815466,0.606667,4.828763,119.23331,,,721.002442,1719.002442,25.776181,,
09/30/2009,860.130457,-429.0,2.0,0.0,1429.0,,1862.130457,1096.0,130.383212,0.767401,0.736311,5.460793,64.211395,,,859.93213,1861.93213,30.958636,,
12/31/2009,858.132392,-477.0,2.0,0.0,1422.0,0.0,1805.132392,1062.0,133.898305,0.787754,0.711803,5.641039,902.566196,,,857.6277,1804.6277,29.97572,,
03/31/2010,915.218863,-359.0,2.0,0.0,1453.0,0.0,2011.218863,1004.0,144.721116,0.722447,0.781056,6.265479,,,,913.052428,2009.052428,33.292546,,
06/30/2010,639.103687,-328.0,2.0,0.0,1450.0,,1763.103687,963.0,150.571132,0.822413,0.685499,5.492535,,,,638.789779,1762.789779,29.159597,,
09/30/2010,777.138561,-311.0,2.0,0.0,1476.0,0.0,1944.138561,974.0,151.540041,0.759205,0.754419,5.734922,97.206928,,,777.136633,1944.136633,32.146366,,
12/31/2010,781.6304,-372.0,2.0,0.0,1461.0,0.0,1872.6304,984.0,148.47561,0.780186,0.717758,4.993681,29.724292,,,781.577041,1872.577041,30.953741,,
03/31/2011,850.023352,-265.0,2.0,0.0,1495.0,0.0,2082.023352,970.0,154.123711,0.718052,0.794059,5.464628,26.692607,,,845.714444,2077.714444,34.095257,,
06/30/2011,2348.38761,-259.0,2.0,0.0,1529.0,0.0,3620.38761,981.0,155.861366,0.42233,1.348878,9.452709,44.696143,,,2346.901959,3618.901959,59.168459,,
09/06/2020,,-259.0,2.0,0.0,1529.0,0.0,,981.0,155.861365953109,,,,,,,,,59.1684591888226,,
09/30/2011,,,,,,,,,,,,,,,,,,,,
12/31/2011,,,,,,,,,,,,,,,,,,,,
