Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/1992,,,,,,,,,,,33.815246,33.815246,,,,,
03/31/1993,,,,,,,0.0,,,,45.399086,45.399086,,,,,
06/30/1993,,,,,,,0.0,,,,42.569292,42.569292,,,,,
09/30/1993,,,,,,,100.0,,,,43.007648,43.007648,,,,,
12/31/1993,,,,,,,51.54317,,51.54317,51.54317,51.54317,51.54317,,0.0,5.102303,,
03/31/1994,,,,,,,15.918175,,15.918175,15.918175,15.918175,15.918175,,0.0,26.651312,,
06/30/1994,,,,,,,-226.228546,-452.202948,-226.228546,-226.228546,-226.228546,-226.228546,,,,,
09/30/1994,,-3.718306,-1.854587,,,,30.493597,,30.493597,30.493597,30.493597,30.493597,,0.0,11.681364,-3.283957,
12/31/1994,,-11.249405,-5.266196,,,,1.334762,-111.626311,1.334762,1.334762,1.334762,1.334762,,0.0,379.489041,31.440854,
03/31/1995,,-8.545642,-3.975091,,,,33.160693,76.263901,33.160693,33.160693,33.160693,33.160693,,0.0,9.968032,-7.69381,
06/30/1995,,16.163178,6.893011,16.163178,16.904608,,47.785462,267.535759,47.785462,47.785462,47.785462,47.785462,,0.0,6.637926,15.090278,
09/30/1995,,18.769476,8.090997,18.769476,17.054736,,43.929446,82.396053,43.929446,43.929446,43.929446,43.929446,,0.0,7.432782,17.374382,
12/31/1995,,24.815277,10.664963,24.815277,19.969985,,45.031582,87.716992,45.031582,45.031582,45.031582,45.031582,,0.0,6.901086,23.102754,
03/31/1996,,24.303809,10.395778,24.303809,22.207906,,28.406329,11.243292,28.406329,28.406329,28.406329,28.406329,,0.0,11.4501,21.520999,
06/30/1996,,19.744884,8.459087,19.744884,20.479333,,26.923887,-500.824187,26.923887,26.923887,26.923887,26.923887,,0.0,15.757679,16.633548,
09/30/1996,,15.716715,7.415408,15.716715,20.379651,,35.273016,0.149822,35.273016,35.273016,35.273016,35.273016,,0.0,12.046987,13.823325,
12/31/1996,,16.358651,7.831839,16.358651,17.874924,,47.295768,55.383586,47.295768,47.295768,47.295768,47.295768,,0.0,8.294829,15.001729,
03/31/1997,,18.001631,8.280594,18.001631,16.105901,,36.357488,146.541974,36.357488,36.357488,36.357488,36.357488,,0.0,16.586486,15.015793,
06/30/1997,,20.914722,9.737079,20.914722,14.742583,,48.352765,104.769605,48.352765,48.352765,48.352765,48.352765,,0.0,9.561821,18.914894,
09/30/1997,,18.346163,9.026728,18.346163,17.62427,,48.814685,270.754563,48.814685,48.814685,48.814685,48.814685,,0.0,7.208563,17.023668,
12/31/1997,,17.984203,9.201958,18.138927,9.407093,,45.984253,-74.717741,44.463715,44.463715,44.463714,44.463714,,0.0,11.598532,15.898299,
03/31/1998,,24.47597,10.56457,24.828795,37.777711,,58.944396,79.909782,57.778634,55.661313,55.66131,55.66131,,3.664541,5.212968,23.200046,
06/30/1998,,22.182816,10.255825,,37.880321,,49.031259,50.83555,47.687992,46.332836,46.332836,46.332836,,2.841714,9.260456,20.128586,
09/30/1998,,16.792008,7.559972,16.950728,35.676085,,9.153451,-2008.656175,4.126994,5.272688,5.272687,5.272687,,,33.303727,11.199644,
03/31/1999,,17.092466,8.099197,,39.790028,,35.655326,16.282643,34.490816,33.166412,33.166412,33.166412,,3.839876,13.516013,14.782246,
06/30/1999,,11.404982,4.598897,11.097582,16.147473,,18.950367,-527.844259,17.93982,16.843742,16.843742,16.843742,,6.109753,30.838666,7.887838,
09/30/1999,,6.143456,1.213679,,95.805889,,6.16434,,1.997224,1.398841,1.398841,1.398841,,29.960703,144.494017,-2.73347,
12/31/1999,,8.93988,1.875855,8.050383,87.514478,,18.716398,21.427789,14.20013,13.104875,13.104875,13.104875,,7.712994,15.73384,7.533294,
03/31/2000,,9.62993,2.09836,,91.421761,,19.688043,13.187249,15.434432,12.979953,12.979953,12.979953,,15.902618,13.671761,8.313349,
06/30/2000,,10.553834,2.283585,10.471561,88.929323,,14.012061,11.781289,9.921513,8.638625,8.638625,8.234855,,12.930369,26.006168,7.809186,
09/30/2000,,12.506796,1.909522,10.294538,6.553333,,16.225215,51.44959,12.149806,10.352766,10.352766,9.872173,,14.790689,22.455837,9.69829,
12/31/2000,,10.629179,1.75687,9.193573,7.800492,,15.135321,,10.720896,9.148519,9.148519,8.623348,,14.666467,28.188633,7.632959,
03/31/2001,,9.173486,1.542298,8.356342,9.252787,,14.307435,,10.812066,9.076479,7.617823,7.209374,,16.052321,22.328454,7.125189,
06/30/2001,,9.464668,1.59605,8.548476,9.277889,,12.477708,5.23229,9.371531,8.229554,8.229554,7.828142,,12.185595,27.8189,6.831701,
09/30/2001,,-2.039366,-0.237476,0.69057,11.043867,,-30.673391,,-33.88107,-28.896534,-28.896534,-29.315432,,,,,
12/31/2001,,-2.984458,-0.425151,,,,2.286148,,-0.065727,2.360907,2.360907,2.033549,,,92.853199,-0.213293,
03/31/2002,,-1.582547,-0.187745,0.629521,,,17.397466,,14.408115,12.853979,12.853979,12.437113,,10.786529,20.526151,-1.257711,
06/30/2002,,-2.020062,-0.261631,,,,10.86512,,7.667527,6.39494,6.39494,6.000103,,16.597097,45.732164,-1.096244,
09/30/2002,,4.636582,0.769643,4.822566,,,-0.808367,132.021558,-3.403189,-3.012252,-3.012252,-3.354255,,,,,
12/31/2002,,0.814492,0.188682,,,,-13.186571,,-15.435811,-8.094691,-8.094691,-8.402647,,,,,
03/31/2003,,1.458365,0.300649,2.641817,,,15.407745,11.027292,13.400064,11.057195,11.057195,10.483879,,17.48401,19.165097,1.178868,
06/30/2003,,4.945874,0.913928,5.139636,,,19.129904,32.543072,17.46639,14.108627,14.108627,13.840369,,19.224136,14.024788,4.252226,
09/30/2003,,10.367358,1.826464,9.765837,,,17.464388,60.650696,15.803271,13.295715,13.295715,12.875678,,15.867327,15.222316,8.789206,
12/31/2003,,18.072105,3.031828,15.44598,12.026535,,17.686552,77.126844,16.281829,14.045177,14.045177,13.697685,,13.737105,12.120709,15.881638,
03/31/2004,,19.72552,3.301911,16.519887,10.534486,,0.0,,-1.529332,-5.76239,15.435127,15.435127,,,,,
06/30/2004,,19.432913,3.32957,15.895734,11.010254,,19.491525,21.638993,17.992177,13.787484,13.787484,13.428944,,23.369565,14.389078,16.636696,
