Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/31/2009,232,-204,49,91,40,-3,54,296,-25,206,115,0,-7,-8,14,14,0,-22,-22,0,0,0,0,0,0,0,0,1,-239,0,0,0,0,0,0,0,0,-239,14,0,,,
04/03/2010,26,-212,49,67,38,-7,36,122,148,105,-131,0,-35,-19,0,0,0,-19,-19,0,0,0,0,-20,0,-20,0,4,-51,0,0,0,0,0,0,0,0,-51,60,0,,,
07/03/2010,31,80,62,-90,40,4,-134,-21,-97,-45,121,0,-21,-23,0,0,0,-23,-23,0,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,23,-33,0,,,
10/02/2010,324,-34,58,113,42,17,54,187,-276,-226,689,0,-65,-26,0,0,0,-26,-26,0,0,0,0,-46,0,-46,0,7,-265,0,0,0,0,0,0,0,0,-265,6,0,,,
12/31/2010,225,80,61,36,43,-9,2,48,-3,12,39,0,-156,-75,0,0,0,-75,-75,0,0,0,0,-82,0,-82,0,1,-90,0,0,0,0,0,0,0,0,-90,21,0,,,
04/02/2011,107,-81,54,106,40,-11,77,28,21,-16,23,0,-61,-50,0,0,0,-50,-50,0,0,0,0,-11,0,-11,0,0,3063,0,0,0,0,0,16,16,0,3047,7,3116,19.0,1.0,
07/02/2011,0,-56,56,52,46,-4,10,-52,-284,115,117,0,-84,-46,0,0,0,-46,-46,0,0,0,0,-33,0,-33,0,-5,-14,0,0,0,0,0,0,0,0,-14,8,-90,,,
10/01/2011,25,-32,57,17,34,-31,14,-17,17,-19,-15,0,-46,-40,0,0,0,-40,-40,0,0,0,0,-21,0,-21,0,15,120,0,0,0,0,0,0,0,0,120,-47,52,,,
12/31/2011,225,-80,54,67,36,0,31,184,-17,42,159,0,-40,-64,0,0,0,-64,-64,0,0,0,0,-7,0,-7,0,31,195,0,0,0,0,0,0,0,0,195,-7,373,,,
03/31/2012,-98,-86,49,62,48,-3,17,-123,74,138,-335,0,-319,-33,0,0,0,-33,-33,0,0,0,0,-20,0,-20,0,-266,21,0,0,0,0,0,22,22,0,-1,10,-386,6.0,1.0,
