Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Market Cap,EV/EBITDA,EV/EBIT,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,4154.854708,-7176.0,0.0,0.0,26152.0,23130.854708,28055.0,93.216895,1.130611,5.567187,,,12.154942,4154.353053,23130.353053,32.127311,,
06/30/1990,4531.006594,-8826.0,0.0,0.0,31049.0,26754.006594,33047.0,93.954065,1.160536,5.90465,,,13.390394,4530.490768,26753.490768,37.150088,,
09/30/1990,3256.209193,-5897.0,0.0,0.0,27985.0,25344.209193,30082.0,93.029054,1.104197,7.783348,,,12.085937,3255.881596,25343.881596,35.187219,,
12/31/1990,2926.745853,-4859.0,0.0,0.0,30941.0,29008.745853,33077.0,93.542341,1.066609,9.911604,7.779229,49.418647,13.580874,2926.46244,29008.46244,40.265891,,
03/31/1991,4758.686728,-7064.0,0.0,0.0,31425.0,29119.686728,33658.0,93.365619,1.079167,6.11927,7.569453,47.815578,13.040612,4756.585036,29117.585036,40.412676,,
06/30/1991,4831.409204,-8198.0,0.0,0.0,28836.0,25469.409204,31169.0,92.514999,1.132182,5.271632,6.600002,40.299698,10.917021,4833.220074,25471.220074,35.363862,,
09/30/1991,6281.20177,-7859.0,0.0,0.0,31501.0,29923.20177,33953.0,92.778252,1.052728,4.763929,7.647125,44.728254,12.20359,6281.685096,29923.685096,41.535509,,
12/31/1991,8252.734852,-7987.0,0.0,0.0,30262.0,30527.734852,32828.0,92.183502,0.991295,3.699105,7.726584,38.159669,11.897013,8252.750063,30527.750063,42.385581,,
03/31/1992,7669.215871,-10521.0,0.0,0.0,25154.0,22302.215871,27828.0,90.390973,1.12787,2.908018,5.620518,27.032989,8.340395,7668.832344,22301.832344,30.958272,,
06/30/1992,7162.592022,-12690.0,562.0,0.0,32480.0,27514.592022,35820.0,90.6756,1.180465,3.841429,6.832528,31.373537,9.904461,7156.987621,27508.987621,38.174205,,
09/30/1992,7662.197609,-14723.0,562.0,0.0,36750.0,30251.197609,40208.0,91.399721,1.214828,3.94811,7.447365,33.913899,10.445856,7661.049767,30250.049767,41.948667,,
12/31/1992,8723.601861,-6453.0,562.0,0.0,29631.0,32463.601861,33201.0,89.247312,0.912745,3.721353,7.811261,36.030635,10.792421,8707.5,32447.5,45.005113,,
03/31/1993,9035.783094,-11293.0,562.0,0.0,41183.0,39487.783094,44901.0,91.719561,1.04293,4.370156,9.386209,39.88665,12.511972,9038.189302,39490.189302,54.763519,,
06/30/1993,10077.9501,-10141.0,562.0,0.0,35572.0,36070.9501,39429.0,90.21786,0.986168,3.579195,8.225986,35.855815,10.947178,10074.2064,36067.2064,49.996882,,
09/30/1993,9137.255545,-10906.0,862.0,0.0,52702.0,51795.255545,56989.0,92.477496,1.017506,5.668579,11.208668,49.28188,15.122702,9140.343904,51798.343904,71.742954,,
12/31/1993,9004.232751,-3216.0,862.0,0.0,49993.0,56643.232751,54395.0,91.907344,0.882594,6.290734,11.330913,50.215632,16.000913,9003.185575,56642.185575,78.437589,,
03/31/1994,9162.912655,-9884.0,862.0,0.0,62908.0,63048.912655,67514.0,93.177711,0.997765,6.880881,11.526309,51.721832,16.839987,9163.216988,63049.216988,87.301179,,
06/30/1994,10938.218323,-8162.0,862.0,0.0,73340.0,76978.218323,78145.0,93.851174,0.952737,7.037546,13.242425,58.361045,19.522754,10924.545448,76964.545448,106.442888,,
09/30/1994,9647.264114,-11688.0,862.0,0.0,83947.0,82768.264114,88926.0,94.400963,1.014241,8.579455,13.330369,58.617751,20.104023,9649.079496,82770.079496,114.482097,,
12/31/1994,9128.5315,-11442.0,862.0,0.0,93279.0,91827.5315,98441.0,94.75625,1.015806,10.059398,14.381759,61.961897,21.35524,9128.026803,91827.026803,126.9999,,
03/31/1995,10935.798729,-17158.0,862.0,0.0,101673.0,96312.798729,107024.0,95.000187,1.055654,8.807111,14.076703,65.42989,21.45529,10935.798729,96312.798729,133.207561,,
06/30/1995,12424.155998,-15134.0,862.0,0.0,108484.0,106636.155998,114027.0,95.138871,1.017328,8.58297,14.336671,71.471954,22.780636,12424.155998,106636.155998,147.519794,,
09/30/1995,12442.292212,-8252.0,862.0,0.0,120900.0,125952.292212,126603.0,95.495367,0.959887,10.122917,15.541991,82.26799,26.017825,12467.937738,125977.937738,174.936661,,
12/31/1995,14928.964416,-7483.0,862.5,0.0,119961.0,128269.464415,125824.0,95.340317,0.935226,8.591987,14.474099,80.876081,25.651328,14985.745083,128326.245083,179.357723,,
03/31/1996,15192.828438,-5423.0,862.5,0.0,124278.0,134910.328438,130290.0,95.385678,0.92119,8.879869,14.286808,81.714312,26.198724,15377.309563,135094.809563,189.252211,,
06/30/1996,15240.887718,-9756.0,1112.5,0.0,143363.0,149960.387718,149770.0,95.722107,0.956006,9.839347,14.840216,86.632229,28.323805,15453.697083,150173.197083,210.316049,,
09/30/1996,17242.722166,-7911.0,1112.5,0.0,146954.0,157398.222166,153454.0,95.764203,0.933645,9.128386,14.670353,88.975818,29.215447,17548.09375,157703.59375,222.789669,,
12/31/1996,19163.306948,-9141.0,1400.0,0.0,156981.0,168403.306948,163712.0,95.888512,0.932173,8.7878,14.826845,93.713582,31.58944,19340.680677,168580.680677,242.488354,,
03/31/1997,18779.963531,-7665.0,1400.0,0.0,157553.0,170067.963531,164364.0,95.856149,0.926412,9.05582,14.158172,93.341363,31.430043,19024.179016,170312.179016,246.771087,,
06/30/1997,23909.40918,-367.0,2000.0,0.0,165770.0,191312.40918,173277.0,95.66763,0.866488,8.001553,15.153458,104.5423,34.73986,24316.425171,191719.425171,280.054361,,
09/30/1997,23984.98082,-186.0,1437.0,0.0,163860.0,189095.98082,171008.0,95.820079,0.866544,7.883933,14.460196,100.26298,33.110835,24250.201355,189361.201355,277.908637,,
12/31/1997,28459.29075,-438.0,1587.0,0.0,172842.0,202450.29075,180363.0,95.830076,0.85375,7.11368,14.838045,103.080596,34.117002,28774.953348,202765.953348,298.32996,,
03/31/1998,32197.728287,-557.0,1987.0,0.0,196982.0,230609.728287,205186.0,96.001677,0.854179,7.162298,16.21272,112.49255,37.09341,32434.203529,230846.203529,339.761516,,
06/30/1998,31889.548851,-287.0,1987.0,0.0,203933.0,237522.548851,212346.0,96.03807,0.858584,7.448288,15.904818,110.21928,36.962737,32123.120636,237756.120636,350.535061,,
09/30/1998,33620.292351,-1286.0,2607.0,0.0,236547.0,271488.292351,245835.0,96.221856,0.871297,8.075132,17.142659,121.36267,40.635877,33838.295242,271706.295242,400.728416,,
12/31/1998,44795.597851,-2565.0,2807.0,0.0,287396.0,332433.597851,298231.0,96.36691,0.864522,7.421122,19.263696,141.100848,41.409267,44489.452866,332127.452866,478.198551,,
03/31/1999,39866.230789,-2168.0,2657.0,0.0,299196.0,339551.230789,310082.0,96.489316,0.881151,8.517264,17.992329,132.17253,41.262757,40128.033897,339813.033897,488.14572,,
06/30/1999,40366.782227,-1214.0,2657.0,0.0,314412.0,356221.782227,324967.0,96.751978,0.88263,8.824627,17.493581,127.586598,45.102783,40648.431274,356503.431274,511.828346,,
09/30/1999,36225.80127,-1992.0,2907.0,0.0,341146.0,378286.80127,352286.0,96.837797,0.901818,10.442469,17.101573,126.686806,45.947626,36411.69873,378472.69873,543.00838,,
12/31/1999,32712.720348,-5144.0,3195.0,0.0,360711.0,391474.720348,372236.0,96.903846,0.921416,11.967049,16.705416,123.845214,46.995765,32948.078808,391710.078808,563.199234,,
03/31/2000,30738.371994,-31.0,3195.0,0.0,378074.0,411976.371994,389966.0,96.950503,0.917708,13.402674,16.652911,127.271045,47.36994,30846.58606,412084.58606,592.230647,,
06/30/2000,27996.920288,-518.0,3195.0,0.0,384286.0,414959.920288,396534.0,96.911236,0.92608,14.821627,15.827291,125.214219,45.83673,28266.772797,415229.772797,600.275909,,
09/30/2000,37400.32795,-224.0,3195.0,0.0,406936.0,447307.32795,420128.0,96.860005,0.909746,11.959984,16.212074,130.258395,44.744156,37504.183121,447411.183121,646.586641,,
12/31/2000,47701.721924,-366.0,3195.0,0.0,426899.0,477429.721924,441736.0,96.641207,0.894161,10.008648,16.414417,135.09613,41.009253,47928.045914,477656.045914,689.3456,,
03/31/2001,44962.715131,-608.0,3922.0,2865.0,462851.0,513992.715131,486207.0,95.196285,0.900501,11.431532,,207.506143,31.021348,44827.998201,513857.998201,741.106217,,
06/30/2001,47221.325446,-973.0,4296.0,2784.0,501528.0,554856.325446,525293.0,95.475858,0.903888,11.750122,,198.446468,33.254799,47334.423682,554969.423682,799.595788,,
09/30/2001,45178.836365,-583.0,4296.0,2702.0,542595.0,594188.836365,571405.0,94.958042,0.913169,13.151929,,108.05398,27.241373,45255.535889,594265.535889,854.875368,,
12/31/2001,45472.814795,-3464.0,4596.0,2619.0,578368.0,627591.814795,600611.0,96.296605,0.921567,13.801473,,125.068118,41.7615,45553.063916,627672.063916,902.616319,,
03/31/2002,44092.021385,-2054.0,4609.0,2533.0,620145.0,669325.021385,646658.0,95.899997,0.926523,15.180185,,98.444627,34.552941,44100.704592,669333.704592,961.968294,,
06/30/2002,42577.206812,-3534.0,4609.0,2455.0,619112.0,665219.206812,648742.0,95.432699,0.930689,15.623834,,76.138172,29.478827,42639.50874,665281.50874,956.178634,,
09/30/2002,38770.058453,-7116.0,4609.0,2400.0,640315.0,678978.058453,678633.0,94.353649,0.943057,17.512949,,49.545976,21.686354,38872.356409,679080.356409,978.973852,,
12/31/2002,40589.551442,-10792.0,4609.0,2309.0,665696.0,702411.551442,699335.0,95.189859,0.947729,17.305231,,44.851003,26.286874,40830.35746,702652.35746,1021.873872,,
03/31/2003,,,,,,,,,,,,,,36547.507532,,,,
06/30/2003,,,,,,,,,,,,,,34976.774309,,,,
09/30/2003,,,,,,,,,,,,,,36060.564523,,,,
12/31/2003,40157.634222,-23142.0,4609.0,1929.0,739613.0,763166.634222,773029.0,95.677264,0.969137,19.004273,,85.270015,28.393728,40188.545513,763197.545513,1108.329187,,
03/31/2004,,,,,,,,,,,,,,40802.662958,,,,
06/30/2004,,,,,,,,,,,,,,43724.919303,,,,
09/30/2004,,,,,,,,,,,,,,44983.633052,,,,
12/31/2004,50897.663527,-35253.0,4609.0,1509.0,731697.0,753459.663527,764622.0,95.693951,0.971116,14.803423,,180.124232,28.106825,51076.088279,753638.088279,1091.012305,,
03/31/2005,43664.815978,-19745.0,4609.0,1399.0,717692.0,747619.815978,747182.0,96.05317,0.959969,17.12179,,312.942577,31.837996,43798.105347,747753.105347,1082.097137,,
06/30/2005,45137.854095,-9236.0,4609.0,1291.0,716002.0,757803.854095,749256.0,95.561731,0.944838,16.788655,,,27.703585,45202.303814,757868.303814,1095.123957,,
09/30/2005,39098.55,-10400.0,4600.0,1200.0,723000.0,757498.55,751900.0,96.156404,0.954457,19.374083,,330.49675,32.792145,39163.028957,757563.028957,1093.860722,,
12/31/2005,45269.054643,-10468.0,4609.0,949.0,748792.0,789151.054643,776932.0,96.378061,0.948858,17.432462,,335.808959,34.946021,45347.934119,789229.934119,1139.211363,,
03/31/2006,,,,,,,,,,,,,,42370.356488,,,,
06/30/2006,,,,,,,,,,,,,,39509.412317,,,,
09/30/2006,,,,,,,,,,,,,,44809.63147,,,,
12/31/2006,44899.158686,-11359.0,6109.0,516.0,744341.0,784506.158686,771771.0,96.445837,0.948802,17.472625,,418.626552,37.707578,46610.668612,786217.668612,1186.391232,,
03/31/2007,,,,,,,,,,,,,,39345.25824,,,,
06/30/2007,,,,,,,,,,,,,,39806.0888,,,,
09/30/2007,38124.272754,-12227.0,8109.0,281.0,735262.0,769549.272754,761363.0,96.571806,0.955445,20.185284,,,43.450357,38201.71677,769626.71677,1191.133609,,
12/31/2007,22018.306503,-8574.0,14109.0,176.0,738557.0,766286.306503,765457.0,96.485759,0.963813,34.802236,,,60.744059,20124.4676,764392.4676,1185.712192,,
03/31/2008,16375.000331,-25578.0,14109.0,133.0,759769.0,764808.000331,775926.0,97.917714,0.993411,46.705831,,,399.377546,16365.27816,764798.27816,1182.591644,,
06/30/2008,10611.046049,-58818.0,14109.0,131.0,835812.0,801845.046049,848891.0,98.459284,1.042361,75.567012,,,,10608.6352,801842.6352,1239.299,,
09/30/2008,1106.638248,-58180.0,15109.0,95.0,783950.0,742080.638248,770250.0,101.778643,1.056422,670.572014,,,,2225.4453,743199.4453,1146.678144,,
12/31/2008,472.500014,-45326.0,28909.0,94.0,843021.0,827170.500014,812384.0,103.771246,1.019162,1750.625345,,,,2379.08679,829077.08679,1277.956502,,
03/31/2009,492.61913,-87804.0,59709.0,96.0,909511.0,882004.61913,903503.0,100.664967,1.031186,1790.439236,,,,2474.34568,883986.34568,1360.733819,,
06/30/2009,401.949195,-55162.0,65809.0,95.0,836978.0,848121.949195,845210.0,99.026041,0.98686,2110.022756,,,,2017.30392,849737.30392,1308.214109,,
09/30/2009,1167.003362,-65170.0,65809.0,95.0,803781.0,805682.003362,814187.0,98.721915,0.997641,690.385332,,,,5855.7096,810370.7096,1242.693598,,
12/31/2009,953.103412,-71683.0,65809.0,94.0,780604.0,775777.103412,784976.0,99.44304,1.006222,813.948511,,,,4781.52486,779605.52486,1196.504312,,
03/31/2010,824.364113,-80936.0,65809.0,89.0,2351848.0,2337634.364113,2341323.0,100.449532,1.00608,2835.681863,,,,4129.14465,2340939.14465,3601.315965,,
06/30/2010,268.098078,-91745.0,76409.0,0.0,2326345.0,2311277.098078,2324607.0,100.074765,1.006519,8621.013315,,,,1341.918774,2312350.918774,3560.478499,,
09/30/2010,192.152742,-72865.0,78209.0,0.0,2269894.0,2275430.152742,2269836.0,100.002555,0.997567,11841.778188,,,,961.643024,2276199.643024,3505.166344,,
12/31/2010,197.878114,-83536.0,78309.0,0.0,2242588.0,2237558.878114,2242187.0,100.017884,1.002248,11307.763289,,,,990.08861,2238351.08861,3446.747598,,
03/31/2011,253.377616,-72090.0,78809.0,0.0,2225998.0,2232970.377616,2227235.0,99.94446,0.996878,8812.816285,,,,1266.32415,2233983.32415,3436.998351,,
06/30/2011,227.397349,-51097.0,78809.0,0.0,2180123.0,2208062.397349,2178645.0,100.06784,0.987347,9710.150119,,,,1135.73845,2208970.73845,3398.552542,,
09/30/2011,155.282623,-28770.0,80288.0,0.0,2162457.0,2214130.282623,2156466.0,100.277816,0.976662,14258.712507,,,,775.434544,2214750.434544,3407.832289,,
12/31/2011,137.741764,-40486.0,86280.0,0.0,2131983.0,2177914.741764,2131837.0,100.006849,0.97891,15811.578697,,,,687.544832,2178464.544832,3352.054684,,
03/31/2012,195.010087,-32918.0,86426.0,0.0,2100251.0,2153954.010087,2100233.0,100.000857,0.975068,11045.34665,,,,972.4506,2154731.4506,3313.603995,,
06/30/2012,162.508406,-58040.0,86445.0,0.0,2050356.0,2078923.508406,2051442.0,99.947062,0.986259,12792.713699,,,,809.92775,2079570.92775,3198.178425,,
09/30/2012,167.708675,-53588.0,86445.0,0.0,1997668.0,2030692.708675,2002575.0,99.754965,0.983737,12108.453614,,302.456465,,835.785066,2031360.785066,3123.981032,,
12/31/2012,170.958843,-46076.0,86445.0,0.0,1967042.0,2007581.958843,1975869.0,99.55326,0.979807,11743.071756,,212.554998,,851.967986,2008262.967986,3088.427872,,
03/31/2013,440.158019,-66379.0,86445.0,0.0,1955849.0,1976355.158019,1965820.0,99.492782,0.989624,4490.103721,,147.181647,,2193.207875,1978108.207875,3040.361482,,
06/30/2013,877.55337,-54016.0,86445.0,0.0,1945916.0,1979222.55337,1953273.0,99.62335,0.983172,2255.387105,,128.262754,,4371.06375,1982716.06375,3044.772591,,
09/30/2013,819.049812,-50555.0,86445.0,0.0,1935577.0,1972286.049812,1969013.0,98.30189,0.981388,2408.017219,,102.027109,,4079.59146,1975546.59146,3034.101696,,
12/31/2013,1885.114646,-73664.0,86445.0,0.0,1940751.0,1955417.114646,1953586.0,99.343003,0.9925,1037.293471,,77.097233,,9389.0255,1962921.0255,3008.151067,,
03/31/2014,2509.155909,-45652.0,86445.0,0.0,1900325.0,1943627.155909,1907224.0,99.63827,0.977721,774.613944,,73.118169,,12494.82,1953612.82,2990.009825,,
06/30/2014,2509.155909,-48793.0,86445.0,0.0,1898675.0,1938836.155909,1902965.0,99.774562,0.979286,772.704537,,81.911118,,12490.96,1948817.96,2982.639514,,
09/30/2014,1716.106632,-46147.0,86445.0,0.0,1903551.0,1945565.106632,1908737.0,99.728302,0.978405,1133.708751,,96.405783,,8543.04,1952392.04,2992.991103,,
12/31/2014,1339.090432,-62831.0,86445.0,0.0,1929542.0,1954495.090432,1932193.0,99.862798,0.987233,1459.569155,,177.649072,,6664.1,1959820.1,3006.71246,,
03/31/2015,1482.102048,-57573.0,86445.0,0.0,1935629.0,1965983.102048,1938175.0,99.868639,0.98456,1326.482953,,326.304249,,7378.08,1971879.08,3024.381134,,
06/30/2015,1436.597017,-42502.0,86445.0,0.0,1929069.0,1974448.597017,1934782.0,99.704721,0.977017,1374.3928,,196.111303,,7147.14,1980159.14,3037.408089,,
09/30/2015,1430.101116,-43738.0,86445.0,0.0,1947389.0,1991526.101116,1948688.0,99.93334,0.977838,1392.577125,,313.034596,,7114.8,1997210.8,3063.669675,,
12/31/2015,1053.074458,-69239.0,86445.0,0.0,1970427.0,1988686.074458,1973367.0,99.851016,0.990819,1888.45723,,214.436713,,5239.08,1992872.08,3059.300712,,
03/31/2016,871.06275,-46256.0,72336.0,0.0,1955618.0,1982569.06275,1956618.0,99.948891,0.986406,2276.034722,,248.50452,,4333.56,1986031.56,3049.886527,,
