Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
12/31/1993,,5709.544922,8637.728516,-2928.184082,313.153015,0.0,6022.698242,11.121,0.0,49.230999,340.05899,234.242996,168.315994,168.315994,802.969971,0.0,,,0.0,978.231018,978.231018,7803.898926,,0.16,177.714005,274.65799,310.791992,244.932007,1008.255981,1018.890991,206.240997,2645.212891,185.628006,4055.9729,1.453,1312.426025,907.802002,517.989014,0.0,2739.670044,7803.898926,
09/30/1994,,5911.794922,9013.71582,-3101.920898,228.904999,0.0,6140.700195,84.107002,0.0,26.599001,265.595001,276.652008,23.481001,139.042999,791.995972,0.0,,,0.0,1088.239014,1088.239014,8020.935059,,60.16,325.501007,201.421005,288.727997,145.899994,1021.710022,1054.927979,198.511002,2715.434082,245.755005,4214.628052,1.484,1359.465942,945.679016,477.967987,0.0,2784.596954,8020.935059,
12/31/1994,,5960.143066,9123.945312,-3163.802002,238.75,0.0,6198.893066,71.879997,0.0,11.288,299.509003,280.191986,148.835999,148.835999,811.705017,0.0,,,0.0,1139.244019,1139.244019,8149.841797,,60.400002,228.899994,266.46701,316.545013,132.091995,1004.403992,1071.104004,195.878006,2715.269043,270.987,4253.238037,1.552,1535.657959,877.060974,477.928986,0.0,2892.199921,8149.841797,
03/31/1995,,5968.587891,9186.592773,-3218.004883,234.815994,0.0,6203.403809,37.278999,0.0,5.544,279.257996,263.362,154.886002,154.886002,740.328979,0.0,,,0.0,1142.964966,1142.964966,8086.698242,,174.399994,230.100998,186.005005,353.769012,137.548996,1081.823975,1062.83606,193.306,2516.416992,287.492004,4060.051025,1.559,1553.478027,911.856995,477.928986,0.0,2944.822968,8086.698242,
06/30/1995,,5980.088867,9242.803711,-3262.715088,241.987,0.0,6222.076172,25.205999,0.0,4.646,251.888,275.272003,181.675995,181.675995,738.687988,0.0,,,0.0,1146.98999,1146.98999,8107.753906,,150.399994,244.0,184.399994,318.527008,135.339996,1032.666992,1074.723999,190.804001,2652.38208,296.729004,4214.639038,1.566,1570.873047,900.093994,387.915009,0.0,2860.447968,8107.753906,
09/30/1995,,6011.289062,9328.30957,-3317.020996,213.921997,0.0,6225.210938,87.443001,0.0,86.596001,267.475006,253.975006,166.951004,166.951004,862.440002,0.0,,,0.0,1156.280029,1156.280029,8243.930664,,134.399994,284.0,173.054001,344.768005,136.033997,1072.255981,1085.703003,188.222,2694.676025,286.46701,4255.067993,1.572,1585.469971,941.651978,387.912994,0.0,2916.606964,8243.930664,
12/31/1995,,6115.295898,9482.697266,-3367.400879,135.852005,0.0,6251.147949,35.051998,0.0,2.336,371.149994,228.977997,149.169006,149.169006,786.684998,0.0,,,29.612,1152.619019,1182.231019,8220.064453,,201.899994,165.800003,263.403015,373.179993,141.938004,1146.220947,1120.900024,185.725998,2530.766113,299.710999,4137.103149,1.577,1597.050049,950.216003,387.897003,0.0,2936.739959,8220.064453,
03/31/1996,,6097.03418,9514.959961,-3417.926025,135.044998,0.0,6232.079102,67.561996,0.0,1.387,191.774994,199.809006,125.249001,125.249001,585.781982,0.0,,,0.0,1223.152954,1223.152954,8041.01416,,60.400002,96.300003,280.813995,365.97699,133.052994,936.544006,1141.769043,182.815002,2522.783936,279.647003,4127.014893,1.577,1595.435059,992.557983,387.88501,0.0,2977.454956,8041.01416,
06/30/1996,,6093.394043,9568.803711,-3475.409912,148.826004,0.0,6242.220215,61.326,0.0,1.675,141.125,216.796005,101.262001,101.262001,522.184021,0.0,,,0.0,1666.984009,1666.984009,8431.387695,,50.400002,573.5,257.951996,303.019989,137.785004,1322.656982,1119.324951,180.386993,2523.300049,335.696014,4158.708008,1.577,1594.920044,980.435974,373.089996,0.0,2950.022919,8431.387695,
09/30/1996,,6088.937012,9626.777344,-3537.840088,164.552994,0.0,6253.490234,28.622,0.0,1.72,105.568001,205.453003,55.505001,55.505001,396.868011,0.0,,,0.0,1948.203003,1948.203003,8598.560547,,140.399994,817.453979,262.179993,273.997009,140.082001,1634.113037,1120.14502,177.959,2383.826904,501.856995,4183.787964,1.577,1592.392944,992.455017,194.235001,0.0,2780.659988,8598.560547,
