Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1989,,,,,,,,,,,,,,,,,,,
03/31/1990,7957.239367,-98.431999,0.0,845.642029,3239.820923,11944.27032,,,1.501057,0.271245,,,,2.444925,8011.892712,11998.923664,13.431333,,
06/30/1990,8123.980123,-72.07,0.0,858.901001,2827.618042,11738.429166,,,1.444911,0.240886,,,,2.320476,8123.980123,11738.429166,13.199865,,
09/30/1990,6255.821846,-108.591003,0.0,851.190002,3035.641968,10034.062813,,,1.603956,0.302534,,,,2.016335,6390.585159,10168.826126,11.628681,,
12/31/1990,6860.605625,-83.038002,0.0,887.219971,2572.299988,10237.087582,0.810093,8.961187,1.492155,0.251273,4.416837,,12.72241,2.030793,6887.000956,10263.482913,12.201476,,
03/31/1991,7261.90163,-97.307999,0.0,911.286987,3236.495972,11312.376591,0.879307,10.492424,1.557771,0.286102,4.374895,,15.776955,2.15557,7262.628356,11313.103316,13.484451,,
06/30/1991,7000.439607,-96.723999,0.0,930.906982,2761.233032,10595.855622,0.801236,8.729294,1.513599,0.260596,3.958025,,13.004959,1.962563,6984.520074,10579.93609,12.629088,,
09/30/1991,7558.0511,-176.632996,0.0,948.434998,2629.649048,10959.50215,0.824056,10.368397,1.450043,0.239942,4.309166,,14.634426,2.011688,7624.393234,11025.844284,13.518634,,
12/31/1991,7128.340391,-101.815002,0.0,991.124023,3344.944946,11362.594358,0.835088,8.314351,1.594003,0.294382,4.184581,,12.759276,2.00502,7380.519,11614.772967,14.545275,,
03/31/1992,7117.324448,-103.054001,0.0,1006.309021,2520.491028,10541.070496,0.76433,7.468663,1.481044,0.239111,5.252396,,9.502281,1.819039,7177.813768,10601.559816,13.236831,,
06/30/1992,7258.538389,-118.975998,0.0,1030.912964,1853.811951,10024.287306,0.727287,7.824561,1.381034,0.184932,4.9805,,9.240491,1.695346,7305.814834,10071.563751,12.832106,,
09/30/1992,8145.512253,-144.335007,0.0,1033.06604,1756.05096,10790.294246,0.779558,9.536966,1.324692,0.162744,5.915145,,10.771079,1.794551,8145.512253,10790.294246,13.812673,,
12/31/1992,7820.017255,-105.307999,0.0,933.760986,2370.581971,11019.052213,0.804812,,1.409083,0.215135,6.643542,,89.867821,1.993681,7818.69564,11017.730598,14.105506,,
03/31/1993,7152.089691,-128.207001,0.0,986.111023,1671.695007,9681.688721,0.699647,66.26506,1.353687,0.172666,4.99227,,88.414014,1.656802,7157.260208,9686.859238,12.408795,,
06/30/1993,6058.176659,-91.946999,0.0,998.504028,1706.046997,8670.780685,0.629655,124.50658,1.431253,0.196758,4.7462,,184.61029,1.445854,6105.867375,8718.471401,11.286023,,
09/30/1993,,,,,,,,,,,,,,,,,,,
12/31/1993,5721.825186,-155.703003,0.0,1033.274048,2808.919922,9408.316153,,,1.644286,0.298557,,,,1.535501,5842.352907,9528.843874,12.743215,,
03/31/1994,5467.659879,-96.075996,0.0,965.252014,6315.546143,12652.382039,,,2.31404,0.499159,,,,2.217211,5520.342948,12705.065108,17.307089,,
06/30/1994,5158.710052,-133.835007,0.0,918.911011,5873.710938,11817.496994,,,2.290785,0.497035,,,,2.152561,5188.293877,11847.080818,16.417294,,
09/30/1994,5246.382023,-144.326996,0.0,864.68103,5538.213867,11504.949925,0.855038,16.549625,2.19293,0.481377,7.344741,,35.174836,2.083023,5297.727674,11556.295576,16.150018,,
12/31/1994,5122.584375,-160.557007,0.0,844.760986,6715.911133,12522.699487,0.929717,19.391741,2.444606,0.536299,8.352637,,46.755452,2.316739,5126.84125,12526.956362,17.697927,,
03/31/1995,5817.955036,-133.610001,0.0,945.208984,4966.994141,11596.548161,0.829685,12.959318,1.993234,0.428317,6.037341,,23.755192,1.919002,5818.448892,11597.042016,16.402658,,
06/30/1995,7128.836044,-209.796005,0.0,1077.329956,7007.197021,15003.567017,0.99262,11.645813,2.104631,0.467035,9.784159,,17.701089,2.154636,7128.836044,15003.567017,21.221693,,
09/30/1995,8616.465054,-258.891998,0.0,1117.004028,6746.905762,16221.482845,0.981061,12.575236,1.882615,0.415924,16.825554,,14.749524,2.22806,8616.465054,16221.482845,22.944365,,
12/31/1995,9235.161375,-241.699997,0.0,1339.300049,5022.300049,15355.061476,0.830699,11.654275,1.662674,0.327078,11.848956,14.792931,8.696303,1.863772,9232.575235,15352.475336,21.718677,,
03/31/1996,8896.391514,-403.299988,0.0,1301.400024,6756.799805,16551.291355,0.834758,10.686483,1.86045,0.408234,23.943725,44.200663,8.62033,2.061002,8893.90023,16548.800072,23.410662,,
