Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1991,11.009999,,,,,,,,,,,,,,,,,,,,,,,,,,0.584,,,0.584,0.584,,335.999969,0.001875,0.001875,,335.999969,0.001875,0.001875,0.001875,
06/30/1991,11.796999,,,,,,,,,,,,,,,,,,,,,,,,,,0.859,,,0.859,0.859,,335.999969,0.0025,0.0025,,335.999969,0.0025,0.0025,0.0025,
09/30/1991,11.753999,,,,,,,,,,,,,,,,,,,,,,,,,,0.738,,,0.738,0.738,,335.999969,0.002188,0.002188,,335.999969,0.002188,0.002188,0.002188,
12/31/1991,12.494002,,-35.491001,,-22.996999,,-6.957,,,,4.607,0.043,,0.146,,0.0,,-0.189,4.65,-1.784,2.866,0.0,,,2.866,0.0,0.685,0.0,,0.685,0.685,,,0.002031,0.002031,,,0.002031,0.002031,0.002031,
03/31/1992,14.939,,-11.727,,3.212,,-1.922,,,,1.29,0.007,,0.031,,0.0,,-0.038,1.297,-0.495,0.802,0.0,,,0.802,0.0,0.802,0.0,,0.802,0.802,,336.0,0.002188,0.002188,,336.0,0.002188,0.002188,0.002188,
06/30/1992,16.85,,-13.058,,3.792001,,-2.021,,,,1.771,0.039,,0.028,,0.0,,-0.067,1.81,-0.672,1.138,0.0,,,1.138,0.0,1.138,0.0,,1.138,1.138,,378.687988,0.002969,0.002969,,378.687988,0.002969,0.002969,0.002969,
09/30/1992,18.714001,,-14.578,,4.136001,,-2.205,,,,1.931,0.17,,0.0,,0.0,,-0.17,2.101,-0.788,1.313,0.0,,,1.313,0.0,1.313,0.0,,1.313,1.313,,464.0,0.002813,0.002813,,464.0,0.002813,0.002813,0.002813,
12/31/1992,20.356001,,-15.489,,4.867001,,-2.829,,,,2.038,0.13,,0.0,,0.0,,-0.13,2.168,-0.798,1.37,0.0,,,1.37,0.0,1.37,0.0,,1.37,1.37,,438.4,0.003281,0.003281,0.003281,438.4,0.003281,0.003281,0.003281,
03/31/1993,26.714001,,-20.927999,,5.786001,,-3.262,,,,2.524,0.072,,0.0,,0.0,,-0.072,2.596,-0.978,1.618,0.0,,,1.618,0.0,1.618,0.0,,1.618,1.618,,470.399994,0.003437,0.003437,,470.399994,0.003437,0.003437,0.003437,
06/30/1993,29.500999,,-23.062,,6.438999,,-3.421,,,,3.018,0.046,,0.0,,0.0,,-0.046,3.064,-1.153,1.911,0.0,,,1.911,0.0,1.911,0.0,,1.911,1.911,,470.399994,0.004062,0.004062,,470.399994,0.004062,0.004062,0.004062,
09/30/1993,30.711,,-23.214001,,7.497,,-3.757,,,,3.74,-0.018,,0.071,,0.0,,-0.053,3.722,-1.484,2.238,0.0,,,2.238,0.0,2.238,0.0,,2.238,2.238,,470.399994,0.004688,0.004688,,470.399994,0.004688,0.004688,0.004688,
12/31/1993,177.942001,,-169.194,,8.748001,,-5.151,,,,3.597,0.065,,,,0.0,,-0.065,3.662,-1.33,2.332,0.0,,,2.332,0.0,2.332,0.0,,2.332,2.332,,470.464,0.005,0.005,0.005,470.464,0.005,0.005,0.005,
03/31/1994,83.082001,,-73.364998,,9.717003,,-5.448,,,,4.269,0.055,,0.006,,0.0,,-0.061,4.324,-1.643,2.681,0.0,,,2.681,0.0,2.681,0.0,,2.681,2.681,,471.040009,0.005625,0.005625,,471.040009,0.005625,0.005625,0.005625,
06/30/1994,89.969002,,-79.022003,,10.946999,,-6.182,,,,4.765,0.072,,0.003,,0.0,,-0.075,4.837,-1.92,2.917,0.0,,,2.917,0.0,2.917,0.0,,2.917,2.917,,471.488007,0.00625,0.00625,,471.488007,0.00625,0.00625,0.00625,
09/30/1994,100.699997,,-88.056,,12.643997,,-6.981,,,,5.663,0.066,,0.036,,0.0,,-0.102,5.729,-2.216,3.513,0.0,,,3.513,0.0,3.513,0.0,,3.513,3.513,,486.015991,0.006875,0.006875,,486.015991,0.006875,0.006875,0.006875,
12/31/1994,110.752998,,-97.708,,13.044998,,-7.271,,,,5.774,0.112,,0.023,,0.0,,-0.135,5.886,-2.274,3.612,0.0,,,3.612,0.0,3.612,0.0,,3.612,3.612,,487.136,0.0075,0.0075,0.0075,487.136,0.0075,0.0075,0.0075,
03/31/1995,118.029999,,-102.220001,,15.809998,,-8.983,,,,6.827,0.134,,0.035,,0.0,,-0.169,6.961,-2.696,4.265,0.0,,,4.265,0.0,4.265,0.0,,4.265,4.265,,487.743988,0.00875,0.00875,,487.743988,0.00875,0.00875,0.00875,
06/30/1995,135.154007,,-118.540001,,16.614006,,-9.386,,,,7.228,0.162,,0.034,,0.0,,-0.196,7.39,-2.864,4.526,0.0,,,4.526,0.0,4.526,0.0,,4.526,4.526,,487.29599,0.009375,0.009375,,487.29599,0.009375,0.009375,0.009375,
09/30/1995,138.518005,,-121.955002,,16.563004,,-9.199,,,,7.364,0.224,,0.006,,0.0,,-0.23,7.588,-2.756,4.832,0.0,,,4.832,0.0,4.832,0.0,,4.832,4.832,,489.312012,0.009688,0.009688,,489.312012,0.009688,0.009688,0.009688,
12/31/1995,152.757996,,-135.567993,,17.190003,,-9.732,,,,7.458,0.237,,0.011,,0.0,,-0.248,7.695,-2.991,4.704,0.0,,,4.704,0.0,4.704,0.0,,4.704,4.704,,493.152,0.009687,0.009687,0.009687,493.152,0.009687,0.009687,0.009687,
03/31/1996,168.389008,,-148.985001,,19.404007,,-10.387,,,,9.017,0.222,,0.013,,0.0,,-0.235,9.239,-3.659,5.58,0.0,,,5.58,0.0,5.58,0.0,,5.58,5.58,,482.59201,0.011563,0.011563,0.011563,495.455994,0.01125,0.01125,0.01125,
06/30/1996,184.723999,,-162.796997,,21.927002,,-12.255,,,,9.672,0.892,,0.013,,0.0,,-0.905,10.564,-4.161,6.403,0.0,,,6.403,0.0,6.403,0.0,,6.403,6.403,,512.255981,0.0125,0.0125,0.0125,530.208008,0.012187,0.012187,0.012187,
09/30/1996,194.324005,,-172.315994,,22.008011,,-11.668,,,,10.34,1.104,,0.013,,0.0,,-1.117,11.444,-4.43,7.014,0.0,,,7.014,0.0,7.014,0.0,,7.014,7.014,,535.64801,0.013125,0.013125,0.013125,535.64801,0.013125,0.013125,0.013125,
12/31/1996,226.177994,,-200.783997,,25.393997,,-14.793,,,,10.601,1.232,,0.02,,0.0,,-1.252,11.833,-4.682,7.151,0.0,,,7.151,0.0,7.151,0.0,,7.151,7.151,,523.392032,0.01375,0.01375,0.01375,531.552,0.013437,0.013437,0.013437,
03/31/1997,261.98999,,-237.298004,,24.691986,,-13.298,,,,11.394,1.241,,0.018,,0.0,,-1.259,12.635,-4.994,7.641,0.0,,,7.641,0.0,7.641,0.0,,7.641,7.641,,520.544006,0.014687,0.014687,0.014687,525.952026,0.014375,0.014375,0.014375,
06/30/1997,300.515015,,-274.906006,,25.609009,,-13.733,,,,11.876,1.285,,0.018,,0.0,,-1.303,13.161,-5.03,8.131,0.0,,,8.131,0.0,8.131,0.0,,8.131,8.131,,520.447998,0.015625,0.015625,0.015625,527.231995,0.015625,0.015625,0.015625,
09/30/1997,319.937012,,-291.589996,,28.347015,,-15.758,,,,12.589,1.58,,0.029,,0.0,,-1.609,14.169,-5.556,8.613,0.0,,,8.612999,0.0,8.613,0.0,,8.613,8.613,,524.799988,0.01625,0.01625,0.01625,531.007996,0.01625,0.01625,0.01625,
12/31/1997,348.191986,,-315.372986,,32.819,,-19.827999,,,,12.991,1.75,,0.16,,0.0,,-1.91,14.741,-5.697,9.044,0.0,,,9.044,0.0,9.044,0.0,,9.044,9.044,,527.64801,0.017188,0.017188,0.017188,534.59198,0.016875,0.016875,0.016875,
03/31/1998,371.362,,-338.492004,,32.869995,,-18.826,,,,14.044,2.124,,0.014,,0.0,,-2.138,16.168,-6.29,9.878,0.0,,,9.878,0.0,9.878,0.0,,9.878,9.878,,528.864014,0.01875,0.01875,0.01875,537.280029,0.018437,0.018437,0.018437,
06/30/1998,807.406006,,-743.557007,,63.848999,,-39.265999,,,,24.583,-6.767,,6.867,,0.0,,-0.1,17.816,-8.248,9.568,0.0,,,9.568,0.0,9.568,0.0,,9.568,9.568,,529.599976,0.018125,0.018125,0.02,538.271973,0.017812,0.017812,0.019687,
09/30/1998,807.31897,,-738.544006,,68.774963,,-43.153,,,,25.622,-5.118,,6.912,,0.0,,-1.794,20.504,-9.201,11.303,0.0,,,11.302999,0.0,11.303,0.0,,11.303,11.303,,529.952026,0.02125,0.02125,0.02125,538.911987,0.02125,0.02125,0.02125,
12/31/1998,838.784973,,-764.403992,,74.380981,,-47.744999,,,,26.636,-4.884,,6.437,,0.0,,-1.553,21.752,-9.827,11.925,0.0,,,11.925,0.0,11.925,0.0,,11.925,11.925,,530.320007,0.0225,0.0225,0.0225,542.192017,0.021875,0.021875,0.021875,
03/31/1999,899.086975,,-823.646973,,75.440002,,-46.439999,,,,29.0,-4.829,,6.222,-1.393,0.0,,0.0,24.171,-10.628,13.543,0.0,,,13.543,0.0,13.543,0.0,,13.543,13.543,,531.375977,0.025625,0.025625,0.025625,546.463989,0.025,0.025,0.025,
06/30/1999,996.749023,,-869.989014,,126.76001,,-81.897003,,,,44.862999,-31.187001,,23.231001,-1.444,0.0,,9.4,13.675998,-6.658,7.018,6.597,,,0.420998,0.0,0.421,0.0,,0.421,0.421,,544.880005,0.000625,0.0125,0.02375,559.231995,0.000625,0.0125,0.023125,
09/30/1999,1083.495972,,-958.987,,124.508972,,-78.761002,,,,45.748001,-14.729,,15.794,-1.065,0.0,,0.0,31.019001,-13.471,17.548,0.553,,,16.995002,0.0,16.995001,0.0,,16.995001,16.995001,,615.679993,0.0275,0.02875,0.02875,629.664001,0.026875,0.028125,0.028125,
12/31/1999,1305.771973,,-1174.281982,,131.48999,,-87.096001,,,,44.394001,152.205995,,14.763,-1.861,0.0,,-165.107994,196.599996,-77.341003,119.259003,0.0,,,119.258992,0.0,119.259003,0.0,,119.259003,119.259003,,616.512024,0.19375,0.19375,0.031875,630.447998,0.189375,0.189375,0.03125,
03/31/2000,1472.540039,,-1343.062988,,129.477051,,-83.371002,,,,46.105999,-9.851,,14.201,-1.381,0.0,,-2.969,36.254999,-14.823,21.431999,0.0,,,21.431999,0.0,21.431999,0.0,0.0,21.431999,21.431999,,616.640016,0.035,0.035,0.035,627.296016,0.034375,0.034375,0.034375,
06/30/2000,1650.250977,,-1515.963989,,134.286987,,-87.420998,,,,46.866001,-163.520997,,13.183,-2.046,0.0,,152.383997,-116.654996,42.478001,-74.176003,0.0,,,-74.176995,0.0,-74.177002,0.0,,-74.177002,-74.177002,,604.992004,-0.1225,-0.1225,0.0375,616.112,-0.120625,-0.120625,0.036875,
09/30/2000,1732.151001,,-1603.650024,,128.500977,,-82.686996,,,,45.813999,-3.749,,10.861,-2.774,0.0,,-4.338,42.064999,-17.292,24.773001,0.898,,,23.874999,0.0,23.875,0.0,0.0,23.875,23.875,,613.296021,0.03875,0.04,0.04,628.640015,0.038125,0.039375,0.039375,
03/31/2001,2090.54,,-1945.641,,144.899,0.0,-89.798,89.798,,0.0,55.101,-7.734,7.734,9.144,-1.41,,,0.0,47.367,-19.288,28.079,,,,28.079,0.0,28.079,0.0,0.0,28.079,28.079,,1240.64,0.0225,0.0225,0.0225,1274.144,0.021875,0.021875,0.021875,
06/30/2001,2247.343018,,-2097.059082,,150.283936,0.0,-92.589996,92.59,,-4e-06,57.694,-7.013,6.355,8.629,-2.274,0.0,0.658,0.0,50.681,-20.437,30.243999,0.0,,,30.244,0.0,30.243999,0.0,0.0,30.243999,30.243999,,624.080016,0.04875,0.04875,0.04875,641.023984,0.0475,0.0475,0.0475,
09/30/2001,2381.252,,-2236.799,,144.453,0.0,-84.222,84.222,,0.0,60.231,-7.015,6.58,8.417,-1.837,,0.435,0.0,53.216,-20.653,32.563,0.372,,,32.191,0.0,32.191,0.0,0.0,32.191,32.191,,627.056,0.05125,0.05125,0.05125,644.896,0.05,0.05,0.05,
12/31/2001,1868.86499,,-1712.632855,,156.232135,0.0,-92.081007,92.081007,,0.0,64.151,-7.170998,6.43,8.029,-1.599,0.0,0.741,-2e-06,56.98,-22.794,34.186001,0.0,,,34.186,0.0,34.185999,0.0,0.0,34.185999,34.185999,,619.824,0.055,0.055,0.055,633.48,0.05375,0.05375,0.05375,
03/31/2002,2551.021973,,-2376.36499,,174.656982,,-96.387001,,,,78.269997,-8.105,,8.128,-1.06,0.0,,1.037,70.164996,-26.195999,43.969002,0.0,,,43.968997,0.0,43.969002,0.0,0.0,43.969002,43.969002,,621.487976,0.07125,0.07125,0.07125,636.599976,0.06875,0.06875,0.06875,
06/30/2002,3167.523926,,-2955.419922,,212.104004,,-121.310997,,,,90.792999,-11.368,10.335,11.654,-1.319,0.0,1.033,0.0,79.424999,-30.725,48.700001,0.0,,,48.699999,0.0,48.700001,0.0,0.0,48.700001,48.700001,,626.936,0.0775,0.0775,0.0775,642.216,0.07625,0.07625,0.07625,
09/30/2002,3187.458008,,-2975.996094,,211.461914,,-112.162003,,,,99.300003,-12.388,,12.555,-1.391,0.0,,1.224,86.912003,-33.470001,53.442001,0.0,,,53.442002,0.0,53.442001,0.0,0.0,53.442001,53.442001,,622.632019,0.08625,0.08625,0.08625,635.59198,0.08375,0.08375,0.08375,
12/31/2002,3364.509093,,-3139.313994,,225.195099,0.0,-121.831999,121.831999,,0.0,103.363001,-11.862,10.607,11.553,-0.946,0.0,1.255,1e-06,91.501,-34.776,56.724996,0.0,,,56.725,0.0,56.724996,0.0,0.0,56.724996,56.724996,,620.655936,0.091395,0.091395,0.091395,634.936048,0.08934,0.08934,0.08934,
03/31/2003,3223.980957,,-3014.36792,,209.613037,,-101.786003,,,,107.827003,-11.373,,10.702,-0.868,0.0,,1.539,96.454004,-36.805,59.648998,1.028,,,58.621004,0.0,58.620998,0.0,0.0,58.620998,58.620998,,620.375977,0.095,0.09625,0.09625,632.599976,0.0925,0.09375,0.09375,
06/30/2003,3334.197021,,-3116.961914,,217.235107,,-106.955002,,,,110.279999,-14.864,,14.04,-0.721,0.0,,1.545,95.415999,-36.41,59.006001,0.0,,,59.005999,0.0,59.006001,0.0,0.0,59.006001,59.006001,,626.687992,0.09375,0.09375,0.09875,640.168032,0.0925,0.0925,0.0975,
09/30/2003,3248.602051,,-3041.824951,,206.7771,,-93.286003,,,,113.490997,-9.11,,8.43,-0.756,0.0,,1.436,104.380997,-39.839001,64.542,0.0,,,64.541996,0.0,64.542,0.0,0.0,64.542,64.542,,629.328003,0.1025,0.1025,0.1025,640.184021,0.10125,0.10125,0.10125,
12/31/2003,3487.737,,-3255.024,,232.713,0.0,-115.186,115.186,,0.0,117.527,-8.476,7.2,8.245,-1.045,0.0,1.276,0.0,109.051,-41.62,67.431,,,,67.431,0.0,67.431,0.0,0.0,67.431,67.431,,618.92,0.10875,0.10875,0.10875,628.104,0.1075,0.1075,0.1075,
03/31/2004,3627.814941,,-3406.028076,,221.786865,,-95.244003,,,,126.542999,-13.226,,12.71,-0.824,0.0,,1.34,113.316999,-43.354,69.962997,0.0,,,69.962999,0.0,69.962997,0.0,0.0,69.962997,69.962997,,618.664001,0.1125,0.1125,0.11,628.567993,0.11125,0.11125,0.11,
06/30/2004,3779.504883,,-3555.98291,,223.521973,,-96.723,,,,126.799004,-20.819,,20.16,-0.801,0.0,,1.46,105.980004,-40.560001,65.419998,0.0,,,65.420002,0.0,65.419998,0.0,0.0,65.419998,65.419998,,618.031982,0.10375,0.10375,0.1175,628.416016,0.10375,0.10375,0.1175,
09/30/2004,3767.689941,,-3532.280029,,235.409912,,-105.806,,,,129.604004,-29.335,,4.248,-0.867,0.0,,25.954,100.269004,-38.352001,61.917,0.0,,,61.917003,0.0,61.917,0.0,0.0,61.917,61.917,,609.007996,0.10125,0.10125,0.12625,617.40802,0.1,0.1,0.125,
12/31/2004,3939.718,,-3676.247,,263.471,,-128.43,,,,135.05,21.031,,4.554,-1.345,0.0,,-24.24,156.081,-50.17,80.907,0.0,,,105.911,0.0,80.907,0.0,0.0,80.907,80.907,,598.48,0.13375,0.13375,0.13375,607.52,0.13375,0.13375,0.13375,
03/31/2005,3839.122,,-3574.158,,264.964,,-126.631,126.631,,0.0,138.333,-3.8,3.147,4.747,-1.6,0.0,0.653,0.0,134.533,-49.257,85.276,0.0,,,85.276,0.0,85.276,0.0,0.0,85.276,85.276,,589.072,0.145,0.145,0.14125,597.048,0.1425,0.1425,0.13875,
06/30/2005,3944.254,,-3667.507,,276.747,,-128.353,128.353,,0.0,148.394,-2.873,2.231,4.683,-2.452,0.0,0.642,0.0,145.521,-43.521,102.0,0.0,,,102.0,0.0,102.0,0.0,0.0,102.0,102.0,,593.14,0.1725,0.1725,0.155,602.128,0.17,0.17,0.15,
09/30/2005,3847.642,,-3554.442,,293.2,,-132.067,132.067,,0.0,161.133,-2.229,1.596,5.102,-3.506,0.0,0.633,0.0,158.904,-57.21,101.694,0.0,,,101.694,0.0,101.694,0.0,0.0,101.694,101.694,,585.248,0.175,0.175,0.1725,595.432,0.17,0.17,0.1675,
12/31/2005,4634.982,,-4270.893,,364.089,,-168.949,,,,195.14,-19.098,,22.468,-3.442,0.0,,0.072,176.042,-65.012,111.03,0.0,,,111.03,0.0,111.03,0.0,0.0,111.03,111.03,,588.0,0.1875,0.1875,0.1925,592.0,0.1875,0.1875,0.1925,
03/31/2006,4444.6,,-4100.0,,344.6,,-161.1,161.1,,0.0,183.5,-16.0,15.5,20.5,-5.0,0.0,0.5,0.0,167.5,-62.8,104.7,0.0,,,104.7,0.0,104.7,0.0,0.0,104.7,104.7,0.0,586.0,0.1775,0.1775,0.1775,596.4,0.175,0.175,0.175,
06/30/2006,4452.1,,-4088.5,,363.6,,-171.1,171.1,,0.0,192.5,-20.0,19.7,23.7,-4.0,0.0,0.3,0.0,172.5,-64.7,107.8,0.0,,,107.8,0.0,107.8,0.0,0.0,107.8,107.8,0.0,564.8,0.19,0.19,0.19,573.6,0.1875,0.1875,0.1875,
09/30/2006,4330.2,,-3955.9,,374.3,,-168.6,168.6,,0.0,205.7,-24.5,24.1,26.4,-2.3,0.0,0.4,0.0,181.2,-66.5,114.7,0.0,,,114.7,0.0,114.7,0.0,0.0,114.7,114.7,0.0,544.4,0.21,0.21,0.21,552.8,0.2075,0.2075,0.2075,
