Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/24/1988,784.939026,,,,,,,,,,,,,,,,,,,,,,,,,,142.710999,,,142.710999,142.710999,,5854.80957,0.024375,0.024375,0.024375,5854.80957,0.024375,0.024375,0.024375,
12/31/1988,727.340027,,,,,,,,,,,,,,,,,,,,,,,,,,85.801003,,,85.801003,85.801003,,5968.768066,0.014375,0.014375,0.014375,5968.768066,0.014375,0.014375,0.014375,
04/01/1989,713.083008,,,,,,,,,,,,,,,,,,,,,,,,,,97.003998,,,97.003998,97.003998,,5934.208008,0.01625,0.01625,0.01625,5934.208008,0.01625,0.01625,0.01625,
07/01/1989,747.336975,,,,,,,,,,,,,,,,,,,,,,,,,,99.319,,,99.319,99.319,,6025.759766,0.016562,0.016562,0.016562,6025.759766,0.016562,0.016562,0.016562,
09/30/1989,771.437988,,,,,,,,,,,,,,,,,,,,,,,,,,71.998001,,,71.998001,71.998001,,6055.456055,0.011875,0.011875,0.011875,6055.456055,0.011875,0.011875,0.011875,
12/31/1989,894.974976,,,,,,,,,,,,,,,,,,,,,,,,,,122.699997,,,122.699997,122.699997,,6148.160156,0.02,0.02,0.02,6148.160156,0.02,0.02,0.02,
03/31/1990,894.45697,,-439.199005,,455.257965,,-252.722,,,,202.535995,19.231998,,23.479,,0.021,,-42.731998,221.767994,-78.0,143.768005,0.0,,,143.767994,0.0,143.768005,0.0,,143.768005,143.768005,,6295.711914,0.022813,0.022813,0.022813,6295.711914,0.022813,0.022813,0.022813,
06/30/1990,968.301025,,-468.989014,,499.312012,,-281.88501,,,,217.427002,44.765998,,25.041,,-0.277,,-69.529999,262.193,-91.5,170.692993,0.0,,,170.693,0.0,170.692993,0.0,,170.692993,170.692993,,6520.768066,0.02625,0.02625,0.02625,6520.768066,0.02625,0.02625,0.02625,
09/29/1990,1012.440979,,-486.408997,,526.031982,,-293.415985,,,,232.615997,31.308001,,24.622,,0.617,,-56.547001,263.923998,-92.0,171.923996,0.0,,,171.923998,0.0,171.923996,0.0,,171.923996,171.923996,,6613.791992,0.025937,0.025937,0.025937,6613.791992,0.025937,0.025937,0.025937,
12/29/1990,1046.074951,,-535.690979,,510.383972,,-304.627991,,,,205.755997,32.62,,26.221001,,-3.05,,-55.791,238.375996,-74.5,163.876007,0.0,,,163.875996,0.0,163.876007,0.0,,163.876007,163.876007,,6388.12793,0.025,0.025,0.025,6388.12793,0.025,0.025,0.025,
03/30/1991,1132.777954,,-550.401001,,582.376953,,-313.22699,,,,269.149994,29.260999,,25.41,,0.443,,-55.113998,298.410992,-101.0,197.410995,0.0,,,197.410992,0.0,197.410995,0.0,,197.410995,197.410995,,6645.503906,0.029687,0.029687,0.029687,6645.503906,0.029687,0.029687,0.029687,
06/29/1991,1252.686035,,-590.017029,,662.669006,,-339.78299,,,,322.885986,26.917,,23.065001,,-1.011,,-48.971001,349.802987,-119.0,230.802994,0.0,,,230.802987,0.0,230.802994,0.0,,230.802994,230.802994,,6712.576172,0.034375,0.034375,0.034375,6712.576172,0.034375,0.034375,0.034375,
09/28/1991,1187.703003,,-595.830994,,591.872009,,-353.868988,,,,238.003006,37.725999,,14.394,,-2.361,,-49.758999,275.729005,-74.0,201.729004,0.0,,,201.729005,0.0,201.729004,0.0,,201.729004,201.729004,,6703.423828,0.03,0.03,0.03,6703.423828,0.03,0.03,0.03,
12/28/1991,1205.448975,,-579.309998,,626.138977,,-376.238007,,,,249.901001,20.785001,,18.917,,-0.322,,-39.380001,270.686002,-82.0,188.686005,0.0,,,188.686002,0.0,188.686005,0.0,,188.686005,188.686005,,6522.175776,0.028438,0.028438,0.028438,6522.175776,0.028438,0.028438,0.028438,
03/28/1992,1241.291016,,-581.424011,,659.867004,,-391.536987,,,,268.329987,9.740999,,14.494,,1.724,,-25.959,278.070986,-94.0,184.070999,0.0,,,184.070986,0.0,184.070999,0.0,,184.070999,184.070999,,6834.720215,0.026875,0.026875,0.026875,6834.720215,0.026875,0.026875,0.026875,
06/27/1992,1319.692993,,-610.570007,,709.122986,,-426.570007,,,,282.553009,23.607,,15.288,,0.868,,-39.763,306.160009,-93.0,213.160004,0.0,,,213.160009,0.0,213.160004,0.0,,213.160004,213.160004,,6811.744141,0.03125,0.03125,0.03125,6811.744141,0.03125,0.03125,0.03125,
09/26/1992,1426.166992,,-640.870972,,785.296021,,-457.437012,,,,327.859009,25.899999,,11.808,,-1.99,,-35.717999,353.759008,-113.0,240.759003,0.0,,,240.759008,0.0,240.759003,0.0,,240.759003,240.759003,,6880.512207,0.035,0.035,0.035,6880.512207,0.035,0.035,0.035,
12/26/1992,1856.833008,,-724.541992,,1132.291016,,-520.987,,,,611.304016,19.255,,13.069,,-0.602,,-31.722,630.559016,-202.0,428.55899,0.0,,,428.559016,0.0,428.55899,0.0,,428.55899,428.55899,,6679.136224,0.061562,0.061562,0.061562,6679.136224,0.061562,0.061562,0.061562,
03/27/1993,2023.55896,,-718.151001,,1305.407959,,-486.640991,,,,818.767029,24.179002,,12.693,,0.0,,-36.872002,842.946031,-295.0,547.945984,0.0,,,547.946031,0.0,547.945984,0.0,,547.945984,547.945984,,7084.096191,0.0775,0.0775,0.0775,7084.096191,0.0775,0.0775,0.0775,
06/26/1993,2129.560059,,-765.348999,,1364.21106,,-519.629028,,,,844.58197,28.955001,,6.591,,0.0,,-35.546001,873.536972,-305.0,568.536987,0.0,,,568.536972,0.0,568.536987,0.0,,568.536987,568.536987,,7016.335938,0.08125,0.08125,0.08125,7016.335938,0.08125,0.08125,0.08125,
09/25/1993,2239.8479,,-833.094971,,1406.75293,,-537.155029,,,,869.598022,29.83,,12.316,,0.0,,-42.146,899.428022,-315.0,584.427979,0.0,,,584.428022,0.0,584.427979,0.0,,584.427979,584.427979,,7040.448242,0.083125,0.083125,0.083125,7040.448242,0.083125,0.083125,0.083125,
