Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1995,2951.0,,-2343.0,,608.0,,-80.0,,,,528.0,-44.0,,44.0,,,,0.0,484.0,-168.0,316.0,0.0,,,316.0,0.0,316.0,0.0,,316.0,316.0,,1587.600037,0.2,0.2,,1587.600037,0.2,0.2,0.2,
06/30/1995,2764.0,,-2201.699951,,562.300049,,-38.700001,,,,523.599976,-35.5,,,,0.0,,35.5,488.099976,-169.899994,318.200012,0.0,,,318.199982,0.0,318.200012,0.0,,318.200012,318.200012,,1595.100037,0.2,0.2,0.2,1595.100037,0.2,0.2,0.2,
09/30/1995,3123.600098,,-2637.600098,,486.0,,-56.799999,,,,429.200012,-24.400001,,141.800003,,0.0,,-117.400002,404.800011,-140.800003,264.0,0.0,,,264.000008,0.0,264.0,0.0,,264.0,264.0,,1598.700072,0.166667,0.166667,0.166667,1598.700072,0.166667,0.166667,0.166667,
12/31/1995,3837.0,,-2974.0,,863.0,,-86.0,,,,777.0,-13.0,,13.0,,,,0.0,764.0,-268.0,496.0,0.0,,,496.0,0.0,496.0,0.0,,496.0,496.0,,1602.0,0.31,0.31,0.31,1602.0,0.31,0.31,0.31,
03/31/1996,4543.0,,-3887.0,,656.0,,-97.0,,,,559.0,-608.0,,83.0,,,,525.0,-49.0,24.0,-25.0,0.0,,,-25.0,0.0,-25.0,0.0,,-25.0,-25.0,,1701.0,-0.013333,-0.013333,-0.013333,1701.0,-0.013333,-0.013333,-0.013333,
06/30/1996,5087.0,,-4131.0,,956.0,,-66.0,,,,890.0,-171.0,,171.0,,,,0.0,719.0,-313.0,406.0,0.0,,,406.0,0.0,406.0,0.0,,406.0,406.0,,2073.0,0.196667,0.196665,0.196667,2073.0,0.196667,0.196667,0.196667,
09/30/1996,5291.0,,-4423.0,,868.0,,-92.0,,,,776.0,-149.0,,212.0,,,,-63.0,627.0,-290.0,337.0,0.0,,,337.0,0.0,337.0,0.0,,337.0,337.0,,2055.0,0.163333,0.163333,0.163333,2055.0,0.163333,0.163333,0.163333,
12/31/1996,6278.0,,-4851.0,,1427.0,,-90.0,,,,1337.0,-36.0,,171.0,,,,-135.0,1301.0,-552.0,749.0,0.0,,,749.0,0.0,749.0,0.0,,749.0,749.0,,2058.0,0.37,0.37,0.333333,2058.0,0.36,0.36,0.323333,
03/31/1997,5481.0,,-4617.0,,864.0,,-108.0,,,,756.0,-184.0,,184.0,,,,0.0,572.0,-239.0,333.0,0.0,,,333.0,0.0,333.0,0.0,,333.0,333.0,,2022.0,0.16,0.16,0.16,2058.0,0.16,0.16,0.16,
06/30/1997,5194.0,,-4134.0,,1060.0,,-69.0,,,,991.0,-185.0,185.0,185.0,,,,0.0,806.0,-333.0,473.0,0.0,,,473.0,0.0,473.0,0.0,,473.0,473.0,,2022.999024,0.23,0.23,0.23,2064.0,0.23,0.23,0.23,
09/30/1997,5520.0,,-4559.0,,961.0,,-100.0,,,,861.0,-153.0,,153.0,,,,0.0,708.0,-297.0,411.0,0.0,,,411.0,0.0,411.0,0.0,,411.0,411.0,,2058.0,0.2,0.2,0.2,2058.0,0.2,0.2,0.2,
12/31/1997,6339.0,,-4847.0,,1492.0,,-4847.0,,,,1492.0,-212.0,134.0,,,,,78.0,1280.0,-525.0,755.0,,,,755.0,,755.0,,,755.0,755.0,,2019.0,0.373333,0.373333,0.373333,2067.0,0.366667,0.366667,0.366667,
03/31/1998,5242.0,,-4393.0,,849.0,,-4393.0,,,,849.0,-198.0,150.0,,,,,48.0,651.0,-267.0,384.0,,,,384.0,,384.0,,,384.0,384.0,,2037.0,0.19,0.19,0.19,2079.0,0.183333,0.183333,0.183333,
06/30/1998,5248.0,,-4325.0,,923.0,,,,,,923.0,-210.0,161.0,,,,,49.0,713.0,-298.0,415.0,,,,415.0,,415.0,,,415.0,415.0,,2043.0,0.2,0.2,0.2,2085.0,0.2,0.2,0.2,
09/30/1998,6147.0,,-5396.0,,751.0,,-61.0,,,,690.0,-177.0,,177.0,,,,0.0,513.0,-217.0,296.0,0.0,,,296.0,0.0,296.0,0.0,,296.0,296.0,,2049.0,0.14,0.14,0.16,2083.0,0.14,0.14,0.16,
12/31/1998,6521.0,,-5371.0,,1150.0,,-108.0,,,,1042.0,-32.0,,163.0,,0.0,,-131.0,1010.0,-366.0,644.0,0.0,,,644.0,-22.0,622.0,0.0,,622.0,622.0,,2050.0,0.3,0.3,0.23,2076.0,0.3,0.3,0.23,
03/31/1999,5475.0,,-4615.0,,860.0,,-107.0,,,,753.0,-300.0,,172.0,,0.0,,128.0,453.0,-206.0,247.0,0.0,,,247.0,-21.0,226.0,0.0,,226.0,226.0,,2054.0,0.11,0.11,0.13,2089.0,0.11,0.11,0.13,
06/30/1999,5489.0,,-4391.0,,1098.0,,-117.0,,,,981.0,-254.0,164.0,164.0,,0.0,,90.0,727.0,-333.0,394.0,0.0,,,394.0,-26.0,368.0,0.0,,368.0,368.0,75.0,2059.0,0.18,0.18,0.2,2086.0,0.18,0.18,0.2,
09/30/1999,5781.0,,-5260.0,,521.0,,-264.0,,,,496.0,-130.0,108.0,108.0,,0.0,,22.0,366.0,-95.0,85.0,0.0,,,271.0,0.0,85.0,0.0,0.0,85.0,85.0,,2062.0,0.04,0.04,0.04,2082.0,0.04,0.04,0.04,
12/31/1999,6940.0,,-5842.0,,1098.0,,-226.0,,,,872.0,57.0,197.0,,,0.0,-11.0,-243.0,929.0,-590.0,339.0,,,,339.0,-24.0,315.0,0.0,0.0,315.0,315.0,,2064.0,0.17,0.17,0.05,2081.0,0.17,0.17,0.05,
03/31/2000,6307.0,,-5549.0,,758.0,0.0,-344.0,,,,414.0,-94.0,121.0,,,0.0,,-27.0,320.0,-223.0,97.0,,,,97.0,-20.0,77.0,0.0,84.0,161.0,161.0,,2069.0,0.08,0.08,0.08,2103.0,0.08,0.08,0.08,
06/30/2000,6053.0,,-4935.0,,1118.0,,-340.0,,,,778.0,50.0,124.0,124.0,,0.0,,-174.0,828.0,-425.0,403.0,0.0,,,403.0,-42.0,361.0,0.0,0.0,361.0,361.0,169.0,2078.0,0.21,0.21,0.26,2123.0,0.21,0.21,0.25,
09/30/2000,6034.0,,-5025.0,,1009.0,,-970.0,,,,39.0,584.0,,84.0,,0.0,,-668.0,623.0,-312.0,311.0,0.0,,,311.0,-22.0,289.0,0.0,0.0,289.0,289.0,,2083.0,0.12,0.12,0.21,2115.0,0.11,0.11,0.2,
12/31/2000,7433.0,,-6283.0,,1150.0,0.0,-293.0,,,,857.0,-199.0,109.0,,,0.0,-82.0,172.0,658.0,-386.0,272.0,278.0,,,-6.0,-30.0,-36.0,0.0,99.0,63.0,63.0,111.8,2082.0,0.03,0.163785,0.217483,2103.0,0.03,0.162192,0.215354,
03/31/2001,6049.0,,-5133.0,,916.0,,-184.0,,,,732.0,-1028.0,98.0,,,0.0,,930.0,-296.0,-238.0,-534.0,,,,-534.0,-33.0,-567.0,0.0,19.0,-548.0,-548.0,,2082.0,-0.26,-0.26,0.22,2098.0,-0.26,-0.26,0.22,
06/30/2001,5960.0,,-4932.0,,1028.0,,-145.0,,,,883.0,-132.0,80.0,,,0.0,,52.0,751.0,-339.0,412.0,0.0,,,412.0,-20.0,392.0,0.0,0.0,392.0,392.0,138.0,2091.0,0.19,0.19,0.23,2107.0,0.19,0.19,0.23,
09/30/2001,5786.0,,-5281.0,,505.0,,-145.0,,,,360.0,-190.0,,198.0,,0.0,,-8.0,170.0,-96.0,74.0,0.0,,,74.0,-21.0,53.0,0.0,0.0,53.0,53.0,,2085.0,0.03,0.03,0.12,2093.0,0.03,0.03,0.12,
12/31/2001,7048.0,,-6399.0,,649.0,,-3.0,,,,646.0,125.0,-55.0,,,,,-70.0,771.0,-299.0,472.0,,,,472.0,-34.0,438.0,,,438.0,438.0,,2039.0,0.21,0.21,0.21,2040.0,0.21,0.21,0.21,
03/31/2002,5856.0,,-5251.0,,605.0,,-2.0,,,,603.0,-109.0,182.0,182.0,,0.0,,-73.0,494.0,-205.0,289.0,0.0,,,289.0,-30.0,259.0,0.0,0.0,259.0,259.0,,2039.0,0.13,0.13,0.13,2045.0,0.13,0.13,0.13,
06/30/2002,5795.0,,-5043.0,,752.0,,-9.0,,,,743.0,-107.0,185.0,,,0.0,,-78.0,636.0,-253.0,383.0,0.0,,,383.0,-19.0,364.0,0.0,0.0,364.0,364.0,-21.0,2041.0,0.18,0.18,0.17,2046.0,0.18,0.18,0.17,
09/30/2002,6662.0,,-6263.0,,399.0,,-7.0,,,,392.0,-103.0,,,,0.0,,103.0,289.0,-96.0,193.0,0.0,,,193.0,-18.0,175.0,0.0,0.0,175.0,175.0,,2041.0,0.09,0.09,0.09,2043.0,0.09,0.09,0.09,
12/31/2002,7170.0,,-6795.0,,375.0,,,,,,,-206.0,187.0,187.0,,,,19.0,,-77.0,92.0,71.0,,,,15.0,36.0,,,36.0,36.0,,2042.0,0.02,0.05,0.05,2044.0,0.02,0.05,0.05,
03/31/2003,6500.0,,-5786.0,,714.0,,,,,,714.0,-127.0,,172.0,,0.0,,-45.0,587.0,-219.0,368.0,0.0,,,368.0,-54.0,314.0,0.0,0.0,314.0,314.0,,2042.0,0.15,0.15,0.15,2043.0,0.15,0.15,0.15,
06/30/2003,6377.0,,-5431.0,,946.0,,,,,,946.0,-82.0,,168.0,,0.0,,-86.0,864.0,-322.0,542.0,0.0,,,542.0,-40.0,502.0,0.0,0.0,502.0,502.0,,2043.0,0.2,0.2,0.2,2084.0,0.19,0.19,0.19,
09/30/2003,7014.0,,-6332.0,,682.0,,-4.0,,,,678.0,-191.0,,147.0,,0.0,,44.0,487.0,-171.0,463.0,0.0,,,316.0,-48.0,415.0,0.0,0.0,415.0,415.0,,2044.0,0.2,0.2,0.17,2095.0,0.2,0.2,0.17,
12/31/2003,8549.0,,-7384.0,,1165.0,,,,,,,-51.0,148.0,148.0,,,,-97.0,,-410.0,704.0,,,,,-16.0,688.0,,,688.0,688.0,,2045.0,0.34,0.34,0.34,2099.0,0.33,0.33,0.33,
03/31/2004,7189.0,,-6153.0,,1036.0,,,,,,1036.0,-73.0,,140.0,,0.0,,-67.0,963.0,-357.0,606.0,0.0,,,606.0,-69.0,537.0,0.0,0.0,537.0,537.0,,2048.0,0.26,0.26,0.26,2110.0,0.26,0.26,0.26,
06/30/2004,7471.0,,-6375.0,,1096.0,,,,,,1096.0,-81.0,,174.0,-23.0,0.0,,-70.0,1015.0,-365.0,650.0,0.0,,,650.0,-46.0,604.0,0.0,0.0,604.0,604.0,,2053.0,0.29,0.29,0.31,2111.0,0.29,0.29,0.31,
09/30/2004,7543.0,,-6792.0,,751.0,,,,,,751.0,-104.0,,167.0,,0.0,,-63.0,647.0,-65.0,582.0,0.0,,,582.0,-66.0,516.0,0.0,0.0,516.0,516.0,,2050.0,0.25,0.25,0.19,2105.0,0.25,0.25,0.19,
01/01/2005,8666.0,,-7550.0,,1116.0,,,,,,1116.0,-32.0,140.0,162.0,-22.0,0.0,,-108.0,1084.0,-372.0,712.0,0.0,,,712.0,-26.0,686.0,0.0,0.0,686.0,686.0,,2042.0,0.34,0.34,0.34,2107.0,0.33,0.33,0.33,
04/02/2005,7829.0,,-6720.0,,1109.0,,,,,,1109.0,16.0,80.0,90.0,-10.0,0.0,,-96.0,1125.0,-414.0,711.0,0.0,,,711.0,-54.0,657.0,0.0,0.0,657.0,657.0,,2044.0,0.32,0.32,0.32,2114.0,0.31,0.31,0.31,
07/02/2005,7715.0,,-6433.0,,1282.0,,,,,,1528.0,-231.0,115.0,134.0,-19.0,0.0,,116.0,1297.0,-439.0,858.0,0.0,,,858.0,-47.0,811.0,0.0,0.0,811.0,811.0,-21.0,2031.0,0.4,0.4,0.39,2096.0,0.39,0.39,0.38,
10/01/2005,7734.0,,-7321.0,,413.0,,,,,,413.0,68.0,142.0,233.0,-17.0,0.0,,-284.0,481.0,-16.0,465.0,36.0,,,429.0,-50.0,379.0,0.0,0.0,379.0,379.0,,1995.0,0.19,0.21,0.18,2053.0,0.19,0.2,0.17,
12/31/2005,8854.0,,-7693.0,,1161.0,,,,,,1161.0,18.0,163.0,181.0,-18.0,0.0,,-181.0,1179.0,-429.0,750.0,0.0,,,750.0,-16.0,734.0,0.0,0.0,734.0,734.0,,1940.0,0.38,0.38,0.36,1999.0,0.37,0.37,0.35,
04/01/2006,8027.0,,-6841.0,,1186.0,,,,,,1186.0,-37.0,103.0,145.0,-42.0,0.0,,-66.0,1149.0,-404.0,745.0,0.0,,,745.0,-12.0,733.0,0.0,0.0,733.0,733.0,,1924.0,0.38,0.38,0.38,1990.0,0.37,0.37,0.37,
07/01/2006,8474.0,,-6734.0,,1740.0,,,,,,1740.0,21.0,133.0,158.0,-25.0,0.0,,-154.0,1761.0,-593.0,1168.0,-30.0,,,1198.0,-73.0,1125.0,0.0,0.0,1125.0,1125.0,-11.94,2071.0,0.54,0.53,0.52,2147.0,0.53,0.51,0.5,
09/30/2006,8652.0,,-7337.0,,1315.0,,,,,,1315.0,-33.0,193.0,151.0,-29.0,0.0,,-89.0,1282.0,-428.0,854.0,-10.0,,,864.0,-82.0,782.0,0.0,0.0,782.0,782.0,,2085.0,0.38,0.38,0.38,2168.0,0.36,0.36,0.36,
12/30/2006,9581.0,,-7907.0,,1674.0,,,,,,1674.0,1016.0,157.0,188.0,-31.0,0.0,121.0,-1294.0,2690.0,-1009.0,1681.0,-25.0,,,1706.0,-5.0,1701.0,0.0,0.0,1701.0,1701.0,,2059.0,0.83,0.81,0.49,2148.0,0.79,0.78,0.47,
03/31/2007,7954.0,,-6441.0,,1513.0,,,,,,1513.0,-9.0,130.0,167.0,-37.0,0.0,,-121.0,1504.0,-582.0,922.0,-12.0,,,934.0,-3.0,931.0,0.0,0.0,931.0,931.0,,2039.0,0.46,0.45,0.45,2129.0,0.44,0.43,0.43,
06/30/2007,9045.0,,-7022.0,,2023.0,,,,,,2023.0,4.0,143.0,183.0,-40.0,0.0,,-147.0,2027.0,-762.0,1265.0,18.0,,,1247.0,-69.0,1178.0,0.0,0.0,1178.0,1178.0,,1982.0,0.59,0.6,0.6,2070.0,0.57,0.58,0.58,
09/29/2007,8930.0,,-7359.0,,1571.0,,,,,,1571.0,-67.0,163.0,208.0,-45.0,0.0,,-96.0,1504.0,-521.0,983.0,6.0,,,977.0,-100.0,877.0,0.0,0.0,877.0,877.0,-39.86,1936.0,0.45,0.46,0.44,2023.0,0.44,0.44,0.42,
12/29/2007,10452.0,,-8419.0,,2033.0,0.0,,,,,2033.0,0.0,123.0,216.0,-93.0,0.0,-123.0,0.0,2033.0,-759.0,1274.0,0.0,,,1274.0,-24.0,1250.0,0.0,0.0,1250.0,1250.0,,1904.0,0.66,0.66,0.66,1989.0,0.63,0.63,0.63,
03/29/2008,8710.0,,-6812.0,,1898.0,,,,,,1898.0,-3.0,147.0,186.0,-39.0,0.0,,-144.0,1895.0,-712.0,1183.0,0.0,,,1183.0,-50.0,1133.0,0.0,0.0,1133.0,1133.0,,1883.0,0.6,0.6,0.6,1960.0,0.58,0.58,0.58,
06/28/2008,9236.0,,-7215.0,,2021.0,,,,,,2021.0,66.0,141.0,161.0,-20.0,0.0,,-207.0,2087.0,-712.0,1375.0,0.0,,,1375.0,-91.0,1284.0,0.0,0.0,1284.0,1284.0,,1900.0,0.68,0.68,0.64,1940.0,0.66,0.66,0.62,
09/27/2008,9445.0,,-7993.0,,1452.0,,,,,,1452.0,-65.0,113.0,149.0,-36.0,0.0,,-48.0,1387.0,-490.0,897.0,0.0,,,897.0,-137.0,760.0,0.0,0.0,760.0,760.0,58.877,1871.0,0.41,0.41,0.44,1903.0,0.4,0.4,0.43,
12/27/2008,9599.0,9599.0,-8382.0,8382.0,1217.0,0.0,114.0,,,-114.0,1331.0,8.0,139.0,168.0,-29.0,,-147.0,0.0,1339.0,-488.0,851.0,0.0,0.0,0.0,851.0,-6.0,845.0,0.0,0.0,845.0,770.12,-74.88,1852.0,0.46,0.46,0.415832,1872.0,0.45,0.45,0.41,
03/28/2009,8087.0,8087.0,-6800.0,6800.0,1287.0,0.0,-305.0,,,305.0,982.0,19.0,128.0,150.0,-22.0,,-147.0,0.0,1001.0,-348.0,653.0,0.0,0.0,0.0,653.0,-40.0,613.0,0.0,0.0,613.0,811.25,198.25,1855.0,0.33,0.33,0.437332,1868.0,0.33,0.33,0.43613,
06/27/2009,8596.0,8596.0,-6998.0,6998.0,1598.0,0.0,-21.0,,,21.0,1577.0,80.0,75.0,134.0,-59.0,,-155.0,0.0,1657.0,-626.0,1031.0,0.0,0.0,0.0,1031.0,-77.0,954.0,0.0,0.0,954.0,967.65,13.65,1857.0,0.51,0.51,0.521082,1874.0,0.51,0.51,0.517284,
10/03/2009,9867.0,9867.0,-8272.0,8272.0,1595.0,0.0,62.0,,,-62.0,1657.0,4.0,124.0,136.0,-12.0,,-128.0,0.0,1661.0,-587.0,1074.0,0.0,0.0,0.0,1074.0,-179.0,895.0,0.0,0.0,895.0,854.7,-40.3,1859.0,0.48,0.48,0.459763,1885.0,0.47,0.47,0.448621,
01/02/2010,9739.0,9739.0,-8325.0,8325.0,1414.0,0.0,-78.0,,,78.0,1336.0,-14.0,103.0,118.0,-15.0,,-89.0,0.0,1322.0,-478.0,844.0,0.0,0.0,0.0,844.0,0.0,844.0,0.0,0.0,844.0,893.22,49.22,1867.0,0.45,0.45,0.478425,1903.0,0.44,0.44,0.465864,
04/03/2010,8580.0,8580.0,-7068.0,7068.0,1512.0,0.0,-1.0,,,1.0,1511.0,24.0,130.0,147.0,-17.0,,-154.0,0.0,1535.0,-537.0,998.0,0.0,0.0,0.0,998.0,-45.0,953.0,0.0,0.0,953.0,953.65,0.65,1940.0,0.49,0.49,0.491572,1973.0,0.48,0.48,0.480329,
07/03/2010,10002.0,10002.0,-7723.0,7723.0,2279.0,0.0,7.0,,,-7.0,2286.0,50.0,89.0,103.0,-14.0,,-139.0,0.0,2336.0,-831.0,1505.0,0.0,0.0,0.0,1505.0,-174.0,1331.0,0.0,0.0,1331.0,1326.45,-4.55,1945.0,0.68,0.68,0.681979,1978.0,0.67,0.67,0.6677,
10/02/2010,9742.0,9742.0,-8221.0,8221.0,1521.0,0.0,-58.0,,,58.0,1463.0,-29.0,87.0,88.0,-1.0,,-58.0,0.0,1434.0,-468.0,966.0,0.0,0.0,0.0,966.0,-131.0,835.0,0.0,0.0,835.0,872.7,37.7,1909.0,0.44,0.44,0.45715,1941.0,0.43,0.43,0.449423,
01/01/2011,10716.0,10716.0,-8776.0,8776.0,1940.0,0.0,63.0,,,-63.0,2003.0,61.0,95.0,100.0,-5.0,,-156.0,0.0,2064.0,-730.0,1334.0,0.0,0.0,0.0,1334.0,-32.0,1302.0,0.0,0.0,1302.0,1261.05,-40.95,1891.0,0.69,0.69,0.666869,1927.0,0.68,0.68,0.658749,
04/02/2011,9077.0,9077.0,-7549.0,7549.0,1528.0,0.0,0.0,,,0.0,1528.0,40.0,83.0,111.0,-28.0,,-123.0,0.0,1568.0,-558.0,1010.0,0.0,0.0,0.0,1010.0,-68.0,942.0,0.0,0.0,942.0,942.0,0.0,1899.0,0.5,0.5,0.5,1934.0,0.49,0.49,0.49,
07/02/2011,10675.0,10675.0,-8229.0,8229.0,2446.0,0.0,-34.0,,,34.0,2412.0,96.0,88.0,113.0,-25.0,,-184.0,0.0,2508.0,-845.0,1663.0,0.0,0.0,0.0,1663.0,-187.0,1476.0,,0.0,1476.0,1495.12,19.12,1883.0,0.78,0.78,0.79401,1912.0,0.77,0.77,0.78,
