Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2001,429.1,,-293.3,,135.8,,-92.6,79.2,,13.4,43.2,-6.3,,7.1,,0.0,,-0.8,36.9,-16.3,20.6,0.0,,,20.6,0.6,21.2,0.0,0.0,21.2,21.2,2.405,65.3,0.32,0.32,0.3568,65.4,0.32,0.32,0.35677,
03/31/2002,412.9,,-282.6,,130.3,,-101.4,,,,28.9,-6.9,4.8,4.8,,,,2.1,22.0,-10.1,11.9,,,,11.9,0.5,12.4,0.0,0.0,12.4,12.4,,65.4,0.19,0.19,0.19,65.4,0.19,0.19,0.19,
06/30/2002,471.600006,,-320.299988,,151.300018,,-101.699997,,,,49.599998,-9.3,,5.6,-0.8,0.0,,4.5,40.299998,-19.1,21.200001,0.0,,,21.199998,0.0,21.200001,0.0,0.0,21.200001,21.200001,,65.400002,0.32,0.32,0.39,65.599998,0.32,0.32,0.39,
09/30/2002,480.0,,-324.600006,,155.399994,,-107.099998,,,,48.299999,-17.8,,4.8,-0.9,-0.6,,14.5,30.499999,-15.1,15.4,0.0,,,15.399999,-1.4,14.0,0.0,0.0,14.0,14.0,,65.5,0.21,0.21,0.42,65.5,0.21,0.21,0.42,
12/31/2002,453.4,,-318.1,,135.3,,-157.0,145.1,,11.9,-21.7,-10.3,,4.8,,0.0,,5.5,-32.0,6.3,-25.7,0.0,,,-25.7,0.2,-25.5,0.0,0.0,-25.5,-25.5,5.655,65.5,-0.39,-0.39,-0.30367,65.5,-0.39,-0.39,-0.30367,
03/31/2003,444.799988,,-321.3,,123.499988,,-119.4,,,,4.1,-3.1,3.0,4.2,-1.2,1.3,,-1.2,1.0,-3.1,-2.1,0.0,,,-2.1,-0.2,-2.3,0.0,0.0,-2.3,-2.3,,65.5,-0.04,-0.04,0.037,65.5,-0.04,-0.04,0.037,
06/30/2003,503.399994,,-355.0,,148.399994,,-122.099998,,,,26.299999,-9.3,,4.1,-1.3,2.0,,4.5,16.999999,-10.2,6.8,0.0,,,6.799999,-0.3,6.5,0.0,0.0,6.5,6.5,,65.5,0.1,0.1,0.21,65.599998,0.1,0.1,0.21,
09/30/2003,521.0,,-362.600006,,158.399994,,-115.099998,,,,43.299999,-53.2,,4.1,-0.9,-0.4,,50.4,-9.900001,-0.7,-10.6,0.0,,,-10.600001,0.7,-9.9,0.0,0.0,-9.9,-9.9,,65.599998,-0.15,-0.15,0.645,65.599998,-0.15,-0.15,0.645,
12/31/2003,511.299988,,-353.799988,,157.5,,-113.199997,,,,44.299999,-121.099997,,3.2,-0.9,1.2,,117.599997,-76.799998,26.299999,-50.5,0.0,,,-50.499999,1.0,-49.5,0.0,0.0,-49.5,-49.5,,65.599998,-0.75,-0.75,1.121951,65.599998,-0.75,-0.75,1.121951,
03/31/2004,518.5,,-358.899994,,159.600006,,-127.199997,,,,32.400002,-5.2,,3.9,-0.9,1.4,,0.8,27.200002,-10.9,16.299999,0.0,,,16.300002,-0.5,15.8,0.0,0.0,15.8,15.8,,65.599998,0.24,0.24,0.309,65.800003,0.24,0.24,0.309,
06/30/2004,572.400024,,-383.899994,,188.50003,,-140.100006,,,,48.400002,-11.5,,3.9,-1.4,-0.4,,9.4,36.900002,-13.0,23.9,0.0,,,23.900002,-2.6,21.299999,0.0,0.0,21.299999,21.299999,,65.599998,0.32,0.32,0.35,65.800003,0.32,0.32,0.35,
09/30/2004,579.900024,,-388.200012,,191.700012,,-134.100006,,,,57.599998,21.7,,4.5,-0.7,2.8,,-28.3,79.299998,-28.0,51.299999,0.0,,,51.299998,-3.3,48.0,0.0,0.0,48.0,48.0,,65.800003,0.73,0.73,0.48,66.300003,0.72,0.72,0.47,
12/31/2004,589.1,,-409.3,,179.8,,-154.4,,,,25.4,-563.9,,98.8,-0.1,-2.4,,467.6,-538.5,53.4,-485.1,0.0,,,-485.1,-2.3,-487.4,0.0,0.0,-487.4,-487.4,,66.2,-7.36,-7.36,1.379,66.2,-7.36,-7.36,1.379,
03/31/2005,603.2,,-421.5,,181.7,,-152.0,,,,29.7,-14.5,13.9,14.6,-0.7,0.4,,0.2,15.2,-8.6,6.6,,,,6.6,-3.5,3.1,,,3.1,3.1,6.0,66.6,0.05,0.05,0.14,67.3,0.05,0.05,0.139,
06/30/2005,676.5,,-468.3,,208.2,,-154.0,,,,54.2,6.0,,13.3,-0.9,0.3,,-18.7,60.2,-20.0,40.2,0.0,,,40.2,-7.5,32.7,0.0,0.0,32.7,32.7,,66.9,0.49,0.49,0.5,67.2,0.49,0.49,0.5,
09/30/2005,653.4,,-426.0,,227.4,,-172.2,,,,55.2,-18.3,12.6,13.4,-0.8,0.3,,5.4,36.9,2.6,39.5,0.0,,,39.5,-7.4,32.1,0.0,0.0,32.1,32.1,,66.9,0.48,0.48,0.62,67.2,0.48,0.48,0.62,
12/31/2005,636.4,,-516.8,,119.6,,-105.2,,,,14.4,-17.0,,14.0,-1.2,-0.8,,5.0,-2.6,4.7,2.1,0.0,,,2.1,-2.7,-0.6,0.0,0.0,-0.6,-0.6,,66.9,-0.01,-0.01,0.15,66.9,-0.02,-0.02,0.15,
03/31/2006,658.6,,-466.1,,192.5,,-158.5,,,,34.0,-22.6,14.4,15.8,-1.4,1.0,,7.2,11.4,-4.5,6.9,0.0,,,6.9,-6.8,0.1,0.0,0.0,0.1,0.1,8.7,67.0,0.0,0.0,0.13,67.3,0.0,0.0,0.13,
06/30/2006,729.1,,-498.6,,230.5,,-173.4,,,,57.1,-47.5,19.9,19.9,0.0,0.0,,27.6,9.6,-3.3,6.3,0.0,,,6.3,-11.5,-5.2,0.0,0.0,-5.2,-5.2,8.2,67.9,-0.08,-0.08,0.04,67.9,-0.08,-0.08,0.04,
09/30/2006,741.4,,-513.0,,228.4,,-180.0,,,,48.4,-24.5,17.1,18.8,-1.7,-0.2,,7.6,23.9,2.4,26.3,0.0,,,26.3,-7.9,18.4,0.0,0.0,18.4,18.4,7.8,68.3,0.27,0.27,0.38,68.5,0.27,0.27,0.38,
12/31/2006,697.4,,-472.2,,225.2,,-185.1,,,,40.1,-24.2,14.8,18.7,-3.9,0.0,,9.4,15.9,-2.7,13.2,0.0,,,13.2,-8.2,5.0,0.0,0.0,5.0,5.0,,68.4,0.07,0.07,0.33,69.0,0.07,0.07,0.33,
03/31/2007,715.6,,-497.7,,217.9,,-166.6,,,,51.3,-29.2,17.1,19.4,-2.3,0.0,,12.1,22.1,-14.9,7.2,,,,7.2,-2.4,4.8,0.0,,4.8,4.8,,69.4,0.07,0.07,0.23,70.5,0.07,0.07,0.23,
06/30/2007,812.8,,-552.9,,259.9,,-177.8,,,,82.1,-48.2,18.7,20.3,-1.6,,,29.5,33.9,-9.3,24.6,0.0,,,24.6,-4.1,20.5,0.0,0.0,20.5,20.5,17.13,70.1,0.29,0.29,0.53,71.8,0.29,0.29,0.53,
09/30/2007,783.1,,-532.6,,250.5,,-184.1,,,,66.4,-33.7,15.7,17.3,-1.6,,,18.0,32.7,-8.6,24.1,0.0,,,24.1,-5.0,19.1,0.0,0.0,19.1,19.1,15.7,70.2,0.27,0.27,0.49,71.5,0.27,0.27,0.49,
12/31/2007,803.700012,,-563.200012,,240.5,,-204.199997,,,,36.299999,-31.200001,12.9,15.0,-2.1,,,18.300001,5.099998,37.799999,42.900002,0.0,,,42.899998,-5.7,37.200001,0.0,0.0,37.200001,37.200001,,70.599998,0.53,0.53,0.75,72.099998,0.52,0.52,0.73,
03/31/2008,759.2,,-519.8,,239.4,,-178.8,142.8,,36.0,60.6,-22.1,14.0,15.1,-1.1,,,8.1,38.5,-17.9,20.6,0.0,,,20.6,-2.9,17.7,0.0,0.0,17.7,17.7,11.96,71.7,0.25,0.25,0.41,72.4,0.24,0.24,0.4,
06/30/2008,900.0,,-624.3,,275.7,,-183.4,148.2,,35.2,92.3,-30.5,13.2,14.5,-1.3,,,17.3,61.8,-25.3,36.5,0.0,,,36.5,-4.4,32.1,0.0,0.0,32.1,32.1,15.08,72.1,0.45,0.45,0.66,72.9,0.44,0.44,0.65,
09/30/2008,889.4,,-630.8,,258.6,,-185.3,150.7,,34.6,73.3,-45.2,12.5,13.2,-0.7,,,32.7,28.1,4.3,32.4,0.0,,,32.4,-4.1,28.3,0.0,0.0,28.3,28.3,7.8,72.2,0.39,0.39,0.5,72.8,0.39,0.39,0.5,
12/31/2008,768.4,,-559.5,,208.9,,-181.7,148.0,,33.7,27.2,-14.4,,11.4,,,-0.1,3.1,12.8,34.6,47.4,0.0,,,47.4,-4.0,43.4,0.0,0.0,43.4,43.4,,72.2,0.6,0.6,0.76,72.4,0.6,0.6,0.76,
03/31/2009,682.1,682.1,-511.6,511.6,170.5,0.0,-209.3,149.7,18.6,41.0,-38.8,-23.4,9.0,9.2,-0.2,,-0.1,14.5,-62.2,23.4,-38.8,0.0,0.0,0.0,-38.8,-0.1,-38.9,0.0,0.0,-38.9,-9.82,29.08,72.2,-0.54,-0.54,-0.136011,72.2,-0.54,-0.54,-0.13723,
06/30/2009,711.0,711.0,-467.9,467.9,243.1,0.0,-183.4,139.4,17.6,26.4,59.7,-20.2,9.0,9.6,-0.6,,0.7,10.5,39.5,-16.8,22.7,0.0,0.0,0.0,22.7,-3.4,19.3,0.0,0.0,19.3,29.025,9.725,72.2,0.27,0.27,0.402008,72.9,0.26,0.26,0.393402,
09/30/2009,753.6,753.6,-491.1,491.1,262.5,0.0,-154.5,136.7,16.6,1.2,108.0,-33.6,,9.7,,,,23.9,74.4,-23.6,50.8,0.0,0.0,0.0,50.8,-6.4,44.4,0.0,0.0,44.4,31.755,-12.645,72.2,0.61,0.61,0.43982,72.9,0.61,0.61,0.436543,
12/31/2009,678.3,678.3,-429.9,429.9,248.4,0.0,-182.6,148.8,17.3,16.5,65.8,-24.8,,9.8,,,-2.3,17.3,41.0,5.5,46.5,0.0,0.0,0.0,46.5,-0.1,46.4,0.0,0.0,46.4,45.065,-1.335,72.3,0.64,0.64,0.623306,73.7,0.63,0.63,0.611886,
03/31/2010,614.9,614.9,-401.2,401.2,213.7,0.0,-158.3,121.0,15.3,22.0,55.4,-15.2,9.8,9.9,-0.1,,-5.1,10.5,40.2,16.5,56.7,0.0,0.0,0.0,56.7,-0.4,56.3,0.0,0.0,56.3,66.86,10.56,72.4,0.78,0.78,0.923481,74.4,0.76,0.76,0.901935,
06/30/2010,685.0,685.0,-440.5,440.5,244.5,0.0,-164.2,129.8,14.8,19.6,80.3,-9.0,10.8,11.0,-0.2,,-6.2,4.4,71.3,-20.3,51.0,0.0,0.0,0.0,51.0,,51.0,0.0,0.0,51.0,56.68,5.68,72.7,0.7,0.7,0.779642,74.4,0.69,0.69,0.766344,
09/30/2010,682.1,682.1,-436.6,436.6,245.5,0.0,-163.5,123.9,14.8,24.8,82.0,-10.0,9.9,10.2,-0.3,,-1.7,1.8,72.0,-17.1,54.9,0.0,0.0,0.0,54.9,,54.9,0.0,0.0,54.9,62.13,7.23,72.8,0.75,0.75,0.853434,74.3,0.74,0.74,0.837308,
12/31/2010,693.0,693.0,-451.3,451.3,241.7,0.0,-172.3,135.0,15.4,21.9,69.4,-13.0,,10.2,,,-4.8,7.6,56.4,-11.6,44.8,0.0,0.0,0.0,44.8,0.1,44.9,0.0,0.0,44.9,51.2,6.3,73.0,0.62,0.62,0.70137,74.8,0.6,0.6,0.684225,
03/31/2011,695.7,695.7,-443.9,443.9,251.8,0.0,-161.6,129.3,15.6,16.7,90.2,-10.7,10.1,10.4,-0.3,,-3.5,4.1,79.5,-25.5,54.0,0.0,0.0,0.0,54.0,0.2,54.2,0.0,0.0,54.2,58.765,4.565,73.2,0.74,0.74,0.802801,75.1,0.72,0.72,0.780786,
06/30/2011,826.4,826.4,-521.8,521.8,304.6,0.0,-178.4,145.9,16.7,15.8,126.2,-14.1,10.7,11.0,-0.3,,-4.2,7.6,112.1,-36.6,75.5,0.0,0.0,0.0,75.5,0.3,75.8,0.0,0.0,75.8,81.015,5.215,73.4,1.03,1.03,1.103747,75.6,1.0,1.0,1.068981,
09/30/2011,864.2,864.2,-547.8,547.8,316.4,0.0,-181.0,148.2,16.8,16.0,135.4,-13.8,10.8,11.1,-0.3,,-5.5,8.5,121.6,-40.4,81.2,0.0,0.0,0.0,81.2,0.1,81.3,0.0,0.0,81.3,87.18,5.88,73.7,1.1,1.1,1.182904,75.7,1.07,1.07,1.147675,
12/31/2011,825.6,825.6,-538.3,538.3,287.3,0.0,-184.6,143.4,19.4,21.8,102.7,-32.4,10.5,10.8,-0.3,,-2.0,23.9,70.3,-12.2,58.1,0.0,0.0,0.0,58.1,,58.1,0.0,0.0,58.1,76.89,18.79,73.8,0.79,0.79,1.04187,75.7,0.77,0.77,1.018217,
03/31/2012,754.4,754.4,-477.3,477.3,277.1,0.0,-174.9,136.6,16.5,21.8,102.2,-10.1,11.2,11.3,-0.1,,-5.7,4.6,92.1,-30.8,61.3,0.0,0.0,0.0,61.3,-0.4,60.9,0.0,0.0,60.9,66.93,6.03,74.3,0.82,0.82,0.900808,76.4,0.8,0.8,0.878927,
06/30/2012,826.7,826.7,-522.6,522.6,304.1,0.0,-188.4,133.8,16.0,38.6,115.7,-10.2,11.0,11.3,-0.3,,-3.2,2.4,105.5,-35.8,69.7,0.0,0.0,0.0,69.7,-0.4,69.3,0.0,0.0,69.3,100.405,31.105,74.7,0.93,0.93,1.34411,76.6,0.9,0.9,1.30607,
09/30/2012,776.6,776.6,-491.8,491.8,284.8,0.0,-165.0,130.8,15.4,18.8,119.8,-8.4,11.2,11.5,-0.3,,-4.9,2.1,111.4,-35.4,76.0,0.0,0.0,0.0,76.0,-0.5,75.5,0.0,0.0,75.5,80.665,5.165,75.0,1.01,1.01,1.075533,76.4,0.99,0.99,1.057605,
12/31/2012,797.8,797.8,-539.5,539.5,258.3,0.0,-600.6,219.0,16.6,365.0,-342.3,-15.6,12.1,12.4,-0.3,,-4.7,8.2,-357.9,173.3,-184.6,0.0,0.0,0.0,-184.6,0.3,-184.3,0.0,0.0,-184.3,50.595,234.895,75.4,-2.44,-2.44,0.671021,75.4,-2.44,-2.44,0.671021,
03/31/2013,709.9,709.9,-450.9,450.9,259.0,0.0,-150.2,133.3,16.9,0.0,108.8,-18.1,10.3,10.5,-0.2,,-5.1,12.9,90.7,-31.3,59.4,0.0,0.0,0.0,59.4,-0.3,59.1,0.0,0.0,59.1,64.165,5.065,75.7,0.78,0.78,0.847622,77.2,0.77,0.77,0.835609,
06/30/2013,802.8,802.8,-501.9,501.9,300.9,0.0,-162.0,142.1,16.6,3.3,138.9,-5.6,10.8,10.9,-0.1,,-9.2,4.0,133.3,-42.5,90.8,0.0,0.0,0.0,90.8,-0.5,90.3,0.0,0.0,90.3,96.12,5.82,76.3,1.18,1.18,1.259764,77.6,1.16,1.16,1.235,
09/30/2013,771.3,771.3,-488.9,488.9,282.4,0.0,-144.7,129.7,15.0,0.0,137.7,-16.8,10.5,10.7,-0.2,,-2.8,9.1,120.9,-43.6,77.3,0.0,0.0,0.0,77.3,-0.3,77.0,0.0,0.0,77.0,90.2,13.2,76.7,1.0,1.0,1.17601,77.9,0.99,0.99,1.159448,
12/31/2013,776.7,776.7,-476.9,476.9,299.8,0.0,-268.2,100.6,16.7,150.9,31.6,-15.9,11.2,11.7,-0.5,,-5.8,10.5,15.7,14.5,30.2,0.0,0.0,0.0,30.2,-0.5,29.7,0.0,0.0,29.7,132.725,103.025,77.0,0.39,0.39,1.723701,78.1,0.38,0.38,1.699142,
03/31/2014,744.5,744.5,-475.3,475.3,269.2,0.0,-163.4,136.8,20.5,6.1,105.8,-25.7,10.7,11.2,-0.5,,-3.7,18.7,80.1,-29.8,50.3,0.0,0.0,0.0,50.3,-0.2,50.1,0.0,0.0,50.1,61.555,11.455,77.0,0.65,0.65,0.799416,78.1,0.64,0.64,0.786671,
06/30/2014,838.0,838.0,-517.1,517.1,320.9,0.0,-156.4,144.0,20.3,-7.9,164.5,-35.5,10.6,11.1,-0.5,,-3.1,28.0,129.0,7.7,136.7,0.0,0.0,0.0,136.7,-0.5,136.2,0.0,0.0,136.2,149.5,13.3,75.9,1.79,1.79,1.969697,76.8,1.77,1.77,1.943177,
09/30/2014,856.4,856.4,-528.6,528.6,327.8,0.0,-144.5,147.7,20.5,-23.7,183.3,-63.7,14.4,14.7,-0.3,,-6.4,55.7,119.6,-44.6,75.0,0.0,0.0,0.0,75.0,-0.5,74.5,0.0,0.0,74.5,86.18,11.68,74.7,1.0,1.0,1.153681,75.6,0.99,0.99,1.144497,
12/31/2014,804.1,804.1,-529.6,529.6,274.5,0.0,-254.0,235.5,18.2,0.3,20.5,-14.9,24.4,24.5,-0.1,-0.2,-6.5,-2.8,5.6,9.7,15.3,0.0,0.0,0.0,15.3,0.2,15.5,0.0,0.0,15.5,101.7,86.2,73.6,0.21,0.21,1.381793,74.4,0.21,0.21,1.368602,
03/31/2015,397.0,397.0,-250.0,250.0,147.0,0.0,-89.1,77.0,12.1,0.0,57.9,-10.2,24.5,24.7,-0.2,-2.8,-6.2,-5.3,47.7,-17.5,30.2,-22.5,-22.5,0.0,52.7,,52.7,0.0,0.0,52.7,30.2,0.0,72.8,0.72,0.41,0.41,73.5,0.72,0.41,0.41,
06/30/2015,407.2,407.2,-239.4,239.4,167.8,0.0,-90.0,73.5,12.3,4.2,77.8,-27.3,24.6,24.6,0.0,1.4,-2.3,3.6,50.5,-17.9,32.6,-24.8,-24.8,0.0,57.4,,57.4,0.0,0.0,57.4,37.0,4.4,72.6,0.79,0.45,0.509642,73.2,0.78,0.45,0.509642,
09/30/2015,399.2,399.2,-233.1,233.1,166.1,0.0,-87.5,70.5,11.8,5.2,78.6,-27.3,25.1,25.2,-0.1,-0.4,-3.6,6.2,51.3,-17.7,33.6,19.9,19.9,0.0,13.7,0.1,13.8,0.0,0.0,13.8,42.1,8.4,72.1,0.19,0.47,0.583911,72.7,0.19,0.46,0.575543,
12/31/2015,424.8,424.8,-254.0,254.0,170.8,0.0,-114.3,97.9,10.9,5.5,56.5,-12.3,24.5,24.7,-0.2,0.6,-8.3,-4.5,44.2,-16.7,27.5,7.2,7.2,0.0,20.3,0.0,20.3,0.0,0.0,20.3,50.4,22.9,70.7,0.29,0.39,0.712871,71.2,0.29,0.39,0.711629,
03/31/2016,362.8,362.8,-210.1,210.1,152.7,0.0,-93.3,68.0,11.7,13.6,59.4,-28.0,21.8,22.0,-0.2,0.5,-6.9,12.6,31.4,-21.2,10.2,9.9,9.9,0.0,0.3,0.2,0.5,0.0,0.0,0.5,43.0,32.6,70.6,0.01,0.15,0.609065,71.1,0.01,0.15,0.608509,
06/30/2016,390.5,390.5,-217.3,217.3,173.2,0.0,-88.2,66.4,12.4,9.4,85.0,-25.6,19.4,19.8,-0.4,0.2,-2.6,8.6,59.4,-21.5,37.9,-0.6,-0.6,0.0,38.5,0.2,38.7,0.0,0.0,38.7,52.6,14.5,70.5,0.55,0.54,0.746099,70.9,0.55,0.54,0.744513,
09/30/2016,404.5,404.5,-236.3,236.3,168.2,0.0,-84.8,67.1,12.1,5.6,83.4,-22.7,19.4,19.8,-0.4,-0.2,-8.5,12.0,60.7,-19.4,41.3,1.6,1.6,0.0,39.7,-0.1,39.6,0.0,0.0,39.6,53.9,12.7,70.3,0.56,0.59,0.766714,70.7,0.56,0.58,0.759632,
12/31/2016,440.8,440.8,-279.0,279.0,161.8,0.0,-129.9,107.8,12.6,9.5,31.9,-17.4,19.6,19.6,0.0,-1.1,-11.8,10.7,14.5,-1.4,13.1,2.0,2.0,0.0,11.1,-0.3,10.8,0.0,0.0,10.8,64.5,51.7,69.1,0.16,0.19,0.93343,69.4,0.16,0.18,0.924957,
03/31/2017,398.0,398.0,-244.8,244.8,153.2,0.0,-82.0,66.5,13.2,2.3,71.2,-10.3,19.3,19.5,-0.2,0.5,-7.0,-2.5,60.9,-18.0,42.9,0.0,0.0,0.0,42.9,0.0,42.9,0.0,0.0,42.9,46.6,3.7,68.3,0.63,0.63,0.682284,68.5,0.63,0.63,0.682284,
06/30/2017,429.5,429.5,-262.3,262.3,167.2,0.0,-88.3,69.3,13.6,5.4,78.9,-15.8,19.5,20.1,-0.6,1.5,-6.1,0.9,63.1,-19.6,43.5,0.0,0.0,0.0,43.5,0.4,43.9,0.0,0.0,43.9,57.4,13.5,68.3,0.64,0.64,0.84041,68.4,0.64,0.64,0.837368,
09/30/2017,429.5,429.5,-258.2,258.2,171.3,0.0,-92.6,69.3,14.0,9.3,78.7,-20.0,19.7,20.1,-0.4,1.8,-4.8,3.3,58.7,-11.6,47.1,0.0,0.0,0.0,47.1,0.3,47.4,0.0,0.0,47.4,55.0,7.6,67.9,0.7,0.7,0.810015,68.0,0.7,0.7,0.810015,
12/31/2017,459.5,459.5,-275.1,275.1,184.4,0.0,-94.4,69.9,14.8,9.7,90.0,-61.8,16.5,19.8,-3.3,1.2,-8.0,52.1,28.2,-151.3,-123.1,0.0,0.0,0.0,-123.1,0.1,-123.0,0.0,0.0,-123.0,66.4,189.4,67.8,-1.81,-1.81,0.979351,67.8,-1.81,-1.81,0.979351,
03/31/2018,431.5,431.5,-262.0,262.0,169.5,0.0,-89.6,69.3,14.7,5.6,79.9,-11.7,18.9,19.3,-0.4,-0.4,-5.4,-1.4,68.2,-24.8,43.4,0.0,0.0,0.0,43.4,0.2,43.6,0.0,0.0,43.6,54.9,11.3,67.6,0.64,0.64,0.81213,67.7,0.64,0.64,0.806913,
