Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Source: Bloomberg
03/31/1999,,,3.0,,9.42,9.42,,,,,,
06/30/1999,,,116.699997,,56.793,56.793,,,,,,
09/30/1999,,,118.599998,,127.41,127.41,,,,,,
12/31/1999,,,121.099998,,126.906998,126.906998,,,,,,
03/31/2000,,,124.599998,,132.32,132.32,,,,,,
06/30/2000,,,124.599998,,129.393,129.393,,,,,,
09/30/2000,,,126.5,,130.714,130.714,,-0.194970760233915,,,,
12/31/2000,,,131.759003,,136.21,136.21,,0.342075256556443,,,,
03/31/2001,,,131.294006,,116.127,116.127,,0.78387458006719,,,,
06/30/2001,,,141.832993,,143.006,143.006,,1.17145899893504,,,,
09/30/2001,,,151.028,,154.52,154.52,,2.85132382892057,,,,
12/31/2001,,,155.063004,,156.438004,156.438004,,1.17878192534381,,,,
03/31/2002,,,155.195007,,152.381,152.381,,0.386100386100386,,,,
06/30/2002,,,151.994995,,142.587,142.587,,-3.01318267419963,,,,
09/30/2002,,,167.955002,,162.735,162.735,,6.74157303370785,,,,
12/31/2002,,,159.604996,,121.384,121.384,,-1.4336917562724,,,,
03/31/2003,,,164.253006,,223.326,223.326,,6.60377358490565,,,,
06/30/2003,,,176.447006,,217.854,217.854,,8.92857142857142,,,,
09/30/2003,,,176.205994,,190.385,190.385,,5.12820512820513,,,,
12/31/2003,,,177.701996,,,,,-0.813008130081302,,,,
03/31/2004,,,186.242004,,208.617004,208.617004,,0.315955766192733,,,,
06/30/2004,,,189.705994,,218.382996,218.382996,,2.83960092095166,,,,
09/30/2004,,,187.207001,,183.210999,183.210999,,-1.21580547112462,,,,
12/31/2004,,,193.020004,,232.835007,232.835007,,1.11524163568774,,,,
03/31/2005,,,196.619003,,212.807007,212.807007,,4.8689138576779,,,,
06/30/2005,,,187.589996,,173.673996,173.673996,,-1.08303249097472,,,,
09/30/2005,,260.0,0.0,,141.783997,141.783997,,1.2292118582791,,,,
12/31/2005,,258.0,187.501999,,182.721,182.721,,-0.576368876080692,,,,
03/31/2006,,264.0,198.0,,198.994,198.994,,6.77466863033872,,,,
06/30/2006,,271.75,205.0,56.9443371040724,221.362,221.362,,5.41110330288123,,,,
09/30/2006,,273.2,213.901001,57.736512132964,217.947,217.947,,6.16438356164384,,,,
12/31/2006,,279.667,177.785004,,180.985,180.985,,-11.1261872455902,,,,
03/31/2007,,283.167,198.610992,8.67617688527201,198.611,198.611,,1.161995898838,,,,
06/30/2007,,283.667,206.572998,,211.831,211.831,,3.15374507227333,,,,
09/30/2007,,278.333,-37.126999,,-36.64,-36.64,,-3.49206349206349,,,,
12/31/2007,,-511.0,-407.802002,,-2295.75,-2295.75,,-12.7049180327869,,,,
03/31/2008,,-1402.0,-555.947998,,-2406.733,-2406.733,,-70.0564971751412,,,,
06/30/2008,,-512.067,228.576004,770.168017724868,1700.36,1700.36,,,,,,
09/30/2008,,-265.45,-514.461975,,-806.479,-806.479,,-114.492753623188,,,,
12/31/2008,,-588.0,199.132004,,-1159.843,-1159.843,,,,,,
03/31/2009,,-361.9,-273.499,,696.706,-273.49895,,-80.939226519337,,,,
06/30/2009,,-351.0,577.1,222.111038961039,894.743,496.254,,,,,,
09/30/2009,,-325.0,-92.426,,-727.804,-95.6972,,57.7981651376147,,-228.019384615385,,
12/31/2009,,-320.0,-566.086,175.385232067511,-240.408,-418.1947,,-145.945945945946,,35.89125,,
03/31/2010,,-315.0,28.3815,,-1480.236,-3.26765,,,,-617.278095238095,,
06/30/2010,,-277.5,322.438,1538.6109095498,1295.0,131.5,,,,,,
09/30/2010,,-91.35,-148.93,,-213.0,96.4,,-200.275482093664,,-290.4039408867,,
12/31/2010,,13.85,450.847,319.371844660194,450.847,81.56705,,,,,,
03/31/2011,,-20.985,-54.60555,,-1274.0,-46.15,,-50.8646408839779,,-7313.85275196569,,
06/30/2011,,-81.6,-4263.477,-56.9609649122807,137.0,249.45,,,,-79.6691176470589,,
09/30/2011,,-68.8,444.0,449.019607843137,444.0,-88.35,,653.333333333333,,-525.0,,
12/31/2011,,,-626.0,,-626.0,297.0,,,,,,
03/31/2012,,-71.9,10.0,165.972222222222,10.0,-94.0,,-61.5384615384615,,-662.169680111266,,
06/30/2012,,20.9,51.9,699.230769230769,581.0,79.85,,285.714285714286,,,,
09/30/2012,,-92.5,7.0,160.185185185185,7.0,-18.35,,-66.6666666666667,,-27.5675675675676,,
12/31/2012,,8.99,636.0,690.496760259179,636.0,299.3,,6420.0,,1123.58175750834,,
03/31/2013,,20.65,164.0,129.559748427673,164.0,138.65,,460.0,,941.162227602906,,
06/30/2013,,18.25,-85.7,24.1685144124168,-178.0,-132.5,,,,,,
09/30/2013,,37.9,164.5,359.518599562363,132.0,-34.4,,472.413793103448,,,,
12/31/2013,,19.45,-21.4,101.762114537445,132.0,-52.6,,,,,,
03/31/2014,,20.85,-70.95,-49.2307692307692,251.0,-23.95,,,,,,
06/30/2014,,-48.35,134.3,-21.6931216931217,116.0,90.65,,173.684210526316,,,,
09/30/2014,,3.075,123.95,63.8709677419355,168.0,101.7,,1250.0,,,,
12/31/2014,,11.325,22.0,30.5732484076433,18.0,20.55,,69.2307692307692,,200.220750551876,,
03/31/2015,,63.0,34.0,44.2212709911096,67.0,36.8,,11.7647058823529,,3.17460317460317,,
06/30/2015,,46.15,19.0,96.6292134831461,62.0,136.85,,-15.3846153846154,,99.3499458288191,,
09/30/2015,,18.8,24.0,-33.3333333333333,-35.0,-7.05,,50.0,,,,
12/31/2015,,32.0,10.0,170.491803278689,79.0,7.5,,-6.66666666666665,,334.375,,
03/31/2016,,11.7,16.0,-76.6423357664234,-78.0,-75.8,,2.56410256410255,,,,
06/30/2016,,22.7,15.0,15.4971761919211,-27.0,-28.3,,50.0,,,,
09/30/2016,,13.65,5.0,106.720977596741,30.0,-9.0,,-66.6666666666667,,302.930402930403,,
12/31/2016,,35.4,-6.0,,-265.0,-147.35,,,,,,
03/31/2017,,22.25,9.0,-15.5396141147564,-72.0,47.7,,75.0,,,,
06/30/2017,,33.5,-139.0,-18.0421172453045,-1229.0,-168.9,,,,,,
09/30/2017,,-13.5,-113.0,-61.5384615384615,-267.0,-153.95,,,,-1922.22222222222,,
12/31/2017,,-24.85,-167.0,196.515062020083,-37.0,-165.25,,-1800.0,,-133.400402414487,,
03/31/2018,,-33.9,-61.0,-4.69973890339425,-98.0,-80.64,,-430.769230769231,,-183.185840707965,,
06/30/2018,,-52.6,-51.0,-80.7176256969775,-146.0,-74.7,,-90.1639344262295,,-177.566539923954,,
09/30/2018,,-40.0,-32.0,47.4719101123595,-45.0,-48.16,,-25.0,,-12.5,,
12/31/2018,,-51.05,106.0,,-7.0,94.359999,,,,82.3702252693438,,
03/31/2019,,-36.4,39.0,-15.1103565365025,-21.0,-9.15,,,,47.8021978021978,,
06/30/2019,,-39.15,-76.0,-47.0432480141218,-170.0,-152.63,,-386.486486486487,,-428.735632183908,,
09/30/2019,,-39.9,115.0,215.018315018315,67.0,-64.26,,,,,,
12/31/2019,,-35.8,-95.0,-43.2624113475177,-243.0,-172.42,,-594.444444444444,,-514.525139664805,,
03/31/2020,,-37.85,-47.0,,-333.0,-226.91,,-233.333333333333,,-779.788639365918,,
06/30/2020,,-45.5,-72.0,131.237322515213,-106.0,-227.0,,-139.583333333333,,-132.967032967033,,
09/30/2020,,,,,,,,,,,,
12/31/2020,,,,,,,,,,,,
