Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Tax Allowance/Credit,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,239.236003,179.536003,299.432007,299.432007,,-119.896004,59.7,4.047,,,,,55.653,-22.966,216.270003,-156.524994,0.0,156.524994,59.744999,0.0,0.0,59.744999,-18.712,,41.033001,0.0,,,41.032999,0.0,41.033001,0.0,,41.033001,41.033001,,211.548969,0.193964,0.193964,,211.548969,0.193964,0.193964,0.193964,
12/31/1992,252.096986,193.733986,309.536987,309.536987,,-115.803001,58.363,1.779,,,,,56.584,-16.879,235.217986,-172.597,0.0,172.597,62.620998,0.0,0.0,62.620998,-18.784,,43.837002,0.0,,,43.836998,0.0,43.837002,0.0,,43.837002,43.837002,,215.494786,0.203426,0.203426,0.203426,215.494786,0.203426,0.203426,0.203426,
03/31/1993,252.352998,188.739998,299.749001,217.707001,82.042,-111.009003,63.613,6.239,,,,45.471001,11.903,-23.479,228.873998,-147.798996,0.0,147.798996,81.074997,0.0,0.0,81.074997,-26.527,,54.548,0.0,,,54.547997,0.0,54.548,0.0,,54.548,54.548,,215.494786,0.253744,0.253744,,215.494786,0.253744,0.253744,0.253744,
06/30/1993,269.262002,199.843002,313.259003,224.759003,88.5,-113.416,69.419,3.103,,,,49.209999,17.106001,-25.17,244.092002,-157.735001,0.0,157.735001,86.357002,0.0,0.0,86.357002,-28.086,,58.271,0.0,,,58.271002,0.0,58.271,0.0,,58.271,58.271,,216.40625,0.270947,0.270947,,216.40625,0.270947,0.270947,0.270947,
09/30/1993,289.425001,198.704002,308.934006,226.210007,82.723999,-110.230003,90.720999,16.945999,,,,45.848999,27.926001,-15.28,274.145001,-181.268005,0.0,181.268005,92.876999,0.0,0.0,92.876999,-32.141998,,60.735001,0.0,,,60.735001,0.0,60.735001,0.0,,60.735001,60.735001,,217.076113,0.279119,0.279119,,217.076113,0.279119,0.279119,0.279119,
12/31/1993,290.937996,208.912995,314.368996,231.970993,82.398003,-105.456001,82.025001,0.901,,,,55.144001,25.98,-15.365,275.572996,-172.091003,0.0,172.091003,103.482002,0.0,0.0,103.482002,-40.124001,,63.358002,0.0,,,63.358001,0.0,63.358002,0.0,,63.358002,63.358002,,217.868786,0.288581,0.288581,0.288581,217.868786,0.288581,0.288581,0.288581,
03/31/1994,264.420007,203.167007,301.637009,231.238007,70.399002,-98.470001,61.253,1.798,,,,46.459,12.996,-8.464,255.956008,-154.024994,0.0,154.024994,101.931,0.0,0.0,101.931,-35.188999,,66.741997,0.0,,,66.742001,0.0,66.741997,0.0,,66.741997,66.741997,,219.564053,0.302773,0.302773,,219.564053,0.302773,0.302773,0.302773,
06/30/1994,254.066001,192.082001,297.485001,238.371002,59.113998,-105.403,61.984,0.203,,,,45.644001,16.136999,-3.219,250.847001,-150.195007,0.0,150.195007,100.652,0.0,0.0,100.652,-33.199001,,67.453003,0.0,,,67.452999,0.0,67.453003,0.0,,67.453003,67.453003,,219.737385,0.307504,0.307504,,219.737385,0.307504,0.307504,0.307504,
09/30/1994,240.949002,183.551003,301.723999,250.516998,51.207001,-118.172997,57.397999,0.648,,,,45.473999,11.276,-1.113,239.836002,-154.960999,0.0,154.960999,84.875,0.0,0.0,84.875,-28.973,,55.902,0.0,,,55.902,0.0,55.902,0.0,,55.902,55.902,,219.203857,0.254282,0.254282,,219.203857,0.254282,0.254282,0.254282,
12/31/1994,231.974992,177.249992,318.874992,260.735992,58.139,-141.625,54.725,-0.055,,,,58.743,-3.963,-2.488,229.486992,-150.470993,0.0,150.470993,79.015999,0.0,0.0,79.015999,-26.52,,52.495998,0.0,,,52.495999,0.0,52.495998,0.0,,52.495998,52.495998,,219.137903,0.242455,0.242455,0.242455,219.137903,0.242455,0.242455,0.242455,
03/31/1995,234.096009,176.209007,342.397011,277.027008,65.370003,-166.188004,57.887002,0.06,,,,46.740002,11.087,-4.608,229.488009,-144.641006,0.0,144.641006,84.847,0.0,0.0,84.847,-29.985001,,54.862,0.0,,,54.862,0.0,54.862,0.0,,54.862,54.862,,225.780307,0.242455,0.242455,,225.780307,0.242455,0.242455,0.242455,
06/30/1995,239.932986,179.889984,360.202988,289.648987,70.554001,-180.313004,60.043002,6.379,,,,43.643002,10.021,-4.787,235.145986,-142.570999,0.0,142.570999,92.574997,0.0,0.0,92.574997,-34.414001,,58.160999,0.0,,,58.160995,0.0,58.160999,0.0,,58.160999,58.160999,,225.465766,0.260196,0.260196,,225.465766,0.260196,0.260196,0.260196,
09/30/1995,247.781988,186.577988,377.858994,296.813995,81.044998,-191.281006,61.204,2.315,,,,41.216,17.673,-7.187,240.594988,-138.850006,0.0,138.850006,101.745003,0.0,0.0,101.745003,-35.807999,,65.936996,0.0,,,65.937004,0.0,65.936996,0.0,,65.936996,65.936996,,220.934591,0.298042,0.298042,,220.934591,0.298042,0.298042,0.298042,
12/31/1995,241.174017,181.886017,381.437012,381.437012,0.0,-199.550995,59.288,0.302,,,,34.548,24.438,-12.139,229.035017,-138.654007,0.0,138.654007,90.380997,8.9,-8.9,99.280997,-33.751999,,65.528999,0.0,,,65.528998,0.0,65.528999,0.0,,65.528999,65.528999,,215.03046,0.304251,0.304251,0.304251,215.03046,0.304251,0.304251,0.304251,
03/31/1996,294.843988,217.105988,438.050995,438.050995,,-220.945007,77.738001,7.106,,,,58.422001,12.21,-14.195,280.648989,-170.011993,0.0,170.011993,110.637001,0.0,0.0,110.637001,-38.233002,,72.403999,0.0,,,72.403999,0.0,72.403999,0.0,,72.403999,72.403999,,259.12783,0.279415,0.279415,0.279415,259.12783,0.279415,0.279415,0.279415,
06/30/1996,299.463002,222.692002,439.514008,439.514008,,-216.822006,76.771,0.102,,,,62.882,13.787,-14.16,285.303002,-172.016998,0.0,172.016998,113.286003,0.0,0.0,113.286003,-37.997002,,75.289001,0.0,,,75.289001,0.0,75.289001,0.0,,75.289001,75.289001,,257.985978,0.291833,0.291833,0.291833,257.985978,0.291833,0.291833,0.291833,
09/30/1996,307.620007,226.236008,445.453003,445.453003,,-219.216995,81.383999,6.172,,,,60.300999,14.911,-22.978001,284.642006,-168.473007,0.0,168.473007,116.168999,0.0,0.0,116.168999,-38.724998,,77.444,0.0,,,77.444,0.0,77.444,0.0,,77.444,77.444,,257.694781,0.300526,0.300526,0.300526,257.694781,0.300526,0.300526,0.300526,
12/31/1996,307.222002,229.052002,452.716003,452.716003,,-223.664001,78.17,4.24,,,,61.299,12.631,-25.038,282.184002,-165.007996,0.0,165.007996,117.176003,0.0,0.0,117.176003,-38.043999,,79.132004,0.0,,,79.132004,0.0,79.132004,0.0,,79.132004,79.132004,,251.863268,0.314186,0.314186,0.314186,253.097507,0.307356,0.307356,0.307356,
03/31/1997,324.282002,247.551003,475.874001,385.384003,90.489998,-228.322998,76.730999,2.098,,,,62.313999,12.319,-22.379999,301.902003,-183.860992,0.0,183.860992,118.041,0.0,0.0,118.041,-40.862,,77.179001,0.0,,,77.179001,0.0,77.179001,0.0,,77.179001,77.179001,,251.668549,0.308039,0.308039,0.308039,254.513285,0.300526,0.300526,0.300526,
06/30/1997,344.459003,262.958,503.017998,412.632996,90.385002,-240.059998,81.501003,3.604,,,,65.842003,12.055,-30.830999,313.628004,-185.804993,0.0,185.804993,127.822998,0.0,0.0,127.822998,-44.220001,,83.602997,0.0,,,83.602997,0.0,83.602997,0.0,,83.602997,83.602997,,254.681665,0.327846,0.327846,0.327846,257.485406,0.321016,0.321016,0.321016,
09/30/1997,353.25501,257.158012,502.821007,414.600006,88.221001,-245.662994,96.096998,1.242,,,,79.184998,15.67,-28.351,324.90401,-193.746994,0.0,193.746994,131.156998,-51.162998,51.162998,79.993999,-38.762001,,41.231998,0.0,,,41.231998,0.0,41.231998,0.0,,41.231998,41.231998,,254.55375,0.165289,0.165289,0.330579,257.797392,0.157025,0.157025,0.323065,
12/31/1997,348.073007,259.563004,499.76001,499.76001,,-240.197006,88.510004,1.034,,,,76.382004,11.094,-26.235001,321.838007,-188.531998,0.0,188.531998,133.306,0.0,0.0,133.306,-42.657001,,90.649002,0.0,,,90.648998,0.0,90.649002,0.0,,90.649002,90.649002,,254.915786,0.353118,0.353118,0.353118,254.915786,0.353118,0.353118,0.353118,
03/31/1998,351.614988,254.847984,502.479988,405.30899,97.170998,-247.632004,96.767003,3.089,,,,76.452003,17.226,-22.181,329.433988,-197.789993,0.0,197.789993,131.643997,0.0,0.0,131.643997,-42.158001,,89.486,0.0,,,89.485996,0.0,89.486,0.0,,89.486,89.486,,255.766285,0.347107,0.347107,0.347107,258.709124,0.347107,0.347107,0.347107,
06/30/1998,368.697984,247.428985,491.26799,406.898987,84.369003,-243.839005,121.268999,14.316,,,,81.431999,25.521,-24.594999,344.102985,-208.291,0.0,208.291,135.811996,0.0,0.0,135.811996,-43.502998,,92.308998,0.0,,,92.308998,0.0,92.308998,0.0,,92.308998,92.308998,,256.035162,0.363636,0.363636,0.363636,259.743322,0.354621,0.354621,0.354621,
09/30/1998,366.156015,251.515015,505.221008,437.074005,68.147003,-253.705994,114.641001,10.615,,,,83.416,20.610001,-24.16,341.996016,-211.876999,0.0,211.876999,130.119003,0.0,0.0,130.119003,-41.363998,,88.754997,0.0,,,88.755005,0.0,88.754997,0.0,,88.754997,88.754997,,256.173945,0.347107,0.347107,0.347107,258.330163,0.347107,0.347107,0.347107,
12/31/1998,372.824001,267.301003,500.394997,426.487,73.907997,-233.093994,105.522998,1.773,,,,83.683998,20.066,-34.306,338.518001,-213.968796,0.0,213.968796,124.546997,-82.0,82.0,42.546997,-11.329,,31.218,0.0,,,31.217997,0.0,31.218,0.0,,31.218,31.218,,255.328149,0.118182,0.118182,0.321488,257.426281,0.118182,0.118182,0.319835,
03/31/1999,369.393,259.521,495.692,416.84,78.852,-236.171,109.872,2.31,,,,90.091,17.471,-25.305,344.088,-202.106,0.0,202.106,141.982,0.0,0.0,141.982,-45.41,,96.572,0.0,,,96.572,0.0,96.572,0.0,,96.572,96.572,,254.60457,0.380165,0.380165,0.380165,256.74627,0.372727,0.372727,0.372727,
06/30/1999,378.423997,261.147995,498.5,420.621002,77.878998,-237.352005,117.276002,2.22,,,,94.637001,20.419001,-21.025999,357.397998,-202.136993,0.0,202.136993,155.261002,0.0,0.0,155.261002,-50.285,,104.975998,0.0,,,104.976002,0.0,104.975998,0.0,,104.975998,104.975998,,254.073376,0.409091,0.409091,0.409091,256.467971,0.409091,0.409091,0.409091,
09/30/1999,384.085,268.431,516.294,437.662,78.632,-247.863,115.654,0.537,,,,99.624,15.493,-22.076,362.009,-206.189,0.0,206.189,155.82,0.0,0.0,155.82,-50.233,,105.587,0.0,,,105.587,0.0,105.587,0.0,,105.587,105.587,,253.1463,0.418182,0.418182,0.418182,255.2165,0.409091,0.409091,0.409091,
12/31/1999,374.905,252.662,515.516,436.818,78.698,-262.854,122.243,7.905,,,,93.574,20.764,-20.04,354.865,-222.486,0.0,222.486,132.379,0.0,0.0,132.379,-46.769,,114.94,0.0,,,85.61,0.0,114.94,0.0,,114.94,114.94,-20.193,252.4159,0.454545,0.454545,0.374545,254.1825,0.451818,0.451818,0.372727,
03/31/2000,366.385,240.691,515.557,442.406,73.151,-274.866,125.694,14.555,,,,89.964,21.175,-15.701,350.684,-200.106,0.0,200.106,150.578,0.0,0.0,150.578,-46.405,,104.173,0.0,,,104.173,0.0,104.173,0.0,0.0,104.173,104.173,,247.9741,0.418182,0.418182,0.418182,249.139,0.418182,0.418182,0.418182,
06/30/2000,348.47,232.806,519.496,452.605,66.891,-286.69,115.664,0.103,,,,80.462,35.099,-15.834,332.636,-198.076,,198.076,134.56,0.0,0.0,134.56,-37.039,,97.521,,,,97.521,,97.521,0.0,0.0,97.521,97.521,,269.318253,0.363636,0.363636,0.363636,270.217099,0.363636,0.363636,0.363636,
09/30/2000,357.521,235.869,535.791,464.406,71.385,-299.922,121.652,11.379,,,,90.861,19.412,-26.396,331.125,-213.585,0.0,213.585,117.54,-50.0,50.0,67.54,-17.01,,50.53,0.0,,,50.53,0.0,50.53,0.0,0.0,50.53,50.53,,251.114,0.2,0.2,0.33,252.033,0.2,0.2,0.33,
12/31/2000,363.613,233.064,537.661,464.369,73.292,-304.597,130.549,4.576,,,,96.36,29.613,-32.548,331.065,-223.85,0.0,223.85,107.215,0.0,0.0,107.215,-30.995,,76.22,0.0,,,76.22,0.0,76.22,0.0,0.0,76.22,76.22,,250.913,0.3,0.3,0.3,251.456,0.3,0.3,0.3,
03/31/2001,360.847978,243.123978,517.974991,454.140991,63.834,-274.851013,117.724,2.078,,,,74.349998,41.296001,-33.464001,327.383977,-234.089996,,234.089996,93.293999,,,93.293999,-25.427999,,67.865997,,,,67.865999,,67.865997,0.0,0.0,67.865997,67.865997,,250.998383,0.27,0.27,0.27,251.510178,0.27,0.27,0.27,
06/30/2001,376.235998,248.032997,498.958992,443.524994,55.433998,-250.925995,128.203001,-2.503,,,,86.801003,43.904999,-117.495003,258.740996,-267.292999,0.0,267.292999,-8.552,0.0,0.0,-8.552,10.929,,2.377,0.0,,,2.377,0.0,2.377,0.0,0.0,2.377,2.377,,251.024002,0.01,0.01,0.01,251.447998,0.01,0.01,0.01,
09/30/2001,380.24299,249.786991,478.833988,428.338989,50.494999,-229.046997,130.455999,1.059,,,,84.169998,45.227001,-49.558998,330.683992,-279.707001,0.0,279.707001,50.977001,0.0,0.0,50.977001,-8.348,,42.629002,0.0,,,42.629002,0.0,42.629002,0.0,0.0,42.629002,42.629002,,251.147659,0.17,0.17,0.17,252.203003,0.17,0.17,0.17,
12/31/2001,388.335,255.238,443.751,397.299,46.452,-188.513,133.097,0.089,,,,165.428,-32.42,-108.275,280.06,-42.091,0.0,42.091,237.969,-200.406,200.406,37.563,28.086,,65.649,0.0,,,65.649,0.0,65.649,0.0,0.0,65.649,65.649,,251.14206,0.261402,0.261402,0.261402,251.702224,0.26082,0.26082,0.26082,
03/31/2002,663.531,184.431,335.201,290.42,44.781,-150.77,479.1,0.457,,,,101.833,376.81,-39.01,624.521,-532.96,,532.96,91.561,126.286,-126.286,217.847,-124.706,,93.141,,,,93.141,,93.141,0.0,0.0,93.141,93.141,,250.749,0.37,0.37,0.26,251.953,0.37,0.37,0.26,
06/30/2002,479.658993,191.993992,322.815998,278.391998,44.424,-130.822006,287.665001,2.709,,,,89.398003,195.557999,-49.875999,429.782994,-331.69101,0.0,331.69101,98.092003,0.0,0.0,98.092003,-25.080999,,73.011002,0.0,,,73.011003,0.0,73.011002,0.0,0.0,73.011002,73.011002,,246.106003,0.3,0.3,0.3,247.867004,0.29,0.29,0.29,
09/30/2002,465.317,191.265,324.177,273.462,50.715,-132.912,274.052,1.14,,,,79.798,193.114,-54.304,411.013,-319.496,0.0,319.496,91.517,24.55,-24.55,116.067,-28.052,,88.015,0.0,,,88.015,0.0,88.015,0.0,0.0,88.015,88.015,,239.925,0.37,0.37,0.31,241.357,0.36,0.36,0.3,
12/31/2002,481.846,210.255,341.446,296.828,44.618,-131.191,271.591,2.339,,,,95.214,174.038,-51.236,430.61,-338.74,0.0,338.74,99.081,7.211,-7.211,106.292,-24.687,,74.394,0.0,,,81.605,0.0,74.394,0.0,0.0,74.394,74.394,,233.581,0.32,0.32,0.3,235.083,0.32,0.32,0.3,
03/31/2003,474.683,201.759,320.014,277.936,42.078,-118.255,272.924,11.453,,,,91.74,169.731,-36.844,437.839,-315.479,,315.479,122.36,0.0,0.0,122.36,-30.63,,91.73,,,,91.73,,91.73,0.0,0.0,91.73,91.73,,231.355,0.39,0.39,0.39,232.805,0.39,0.39,0.39,
06/30/2003,489.783985,215.577984,330.461987,288.428986,42.033001,-114.884003,274.206001,21.695,,,,93.095001,159.416,-49.193001,440.590984,-311.359009,0.0,311.359009,129.231995,5.315,-5.315,134.546995,-37.16,,97.387001,0.0,,,97.386995,0.0,97.387001,0.0,0.0,97.387001,97.387001,,228.632996,0.43,0.43,0.41,230.572006,0.42,0.42,0.4,
09/30/2003,480.127,220.471,333.32,290.81,42.51,-112.849,259.656,-4.107,,,,112.158,151.605,-51.615,428.512,-300.182,0.0,300.182,128.33,13.112,-13.112,141.442,-37.23,,104.212,13.33,,,90.882,0.0,90.882,0.0,0.0,90.882,90.882,,228.715,0.4,0.46,0.42,230.966,0.39,0.45,0.41,
12/31/2003,470.825,224.315,335.097,315.257,19.84,-110.782,246.51,17.568,,,,93.814,135.128,-26.341,444.484,-317.816,0.0,317.816,126.668,0.0,0.0,126.668,-33.758,,93.261,0.0,,,92.91,0.0,93.261,0.0,0.0,93.261,93.261,,228.902,0.41,0.41,0.41,231.986,0.4,0.4,0.4,
03/31/2004,450.324,222.685,325.931,274.272,51.659,-103.246,227.639,24.094,,,,78.574,124.971,-25.596,424.728,-285.654,0.0,285.654,139.074,0.0,0.0,139.074,-34.901,,104.173,0.0,,,104.173,0.0,104.173,0.0,0.0,104.173,104.173,,229.227,0.45,0.45,0.45,232.915,0.45,0.45,0.45,
06/30/2004,440.691,222.563,324.167,272.994,51.173,-101.604,218.128,-4.34,,,,107.794,114.674,-5.027,435.664,-282.153,0.0,282.153,153.511,0.0,0.0,153.511,-43.384,,110.127,0.0,,,110.127,0.0,110.127,0.0,0.0,110.127,110.127,,229.429,0.48,0.48,0.48,232.659,0.47,0.47,0.47,
09/30/2004,416.949,227.058,338.002,291.983,46.019,-110.944,189.891,8.115,,,,89.446,92.33,-11.785,405.164,-267.274,0.0,267.274,137.89,-6.149,6.149,131.741,-38.255,,93.486,0.0,,,93.486,0.0,93.486,0.0,0.0,93.486,93.486,,229.848,0.41,0.41,0.43,234.348,0.4,0.4,0.42,
12/31/2004,418.308,235.368,359.215,318.473,40.742,-123.847,182.94,2.1,,,,91.38,89.46,-12.654,405.654,-266.714,0.0,266.714,138.94,-10.6,10.6,128.34,-37.201,,91.139,0.0,,,91.139,0.0,91.139,0.0,0.0,91.139,91.139,,231.147,0.39,0.39,0.44,235.502,0.39,0.39,0.44,
03/31/2005,403.248,235.198,376.105,333.798,42.307,-140.907,168.05,0.957,,,,92.86,74.233,-19.874,383.374,-256.277,0.0,256.277,127.097,4.4,-4.4,131.497,-34.978,,96.519,0.0,,,96.519,0.0,96.519,0.0,0.0,96.519,96.519,,231.824,0.42,0.42,0.4,235.053,0.41,0.41,0.39,
06/30/2005,400.17,241.9,402.326,360.943,41.383,-160.426,158.27,2.011,,,,83.049,73.21,-12.895,387.275,-244.536,0.0,244.536,142.739,0.9,-0.9,143.639,-37.214,,106.425,0.0,,,106.425,0.0,106.425,0.0,0.0,106.425,106.425,,232.217,0.46,0.46,0.46,235.671,0.45,0.45,0.45,
09/30/2005,402.377,241.637,420.858,376.828,44.03,-179.221,160.74,0.603,,,,111.001,49.136,-17.699,384.678,-233.052,0.0,233.052,151.626,1.8,-1.8,153.426,-44.852,,108.574,0.0,,,108.574,0.0,108.574,0.0,,108.574,108.574,,229.83,0.47,0.47,0.46,233.456,0.47,0.47,0.46,
12/31/2005,390.998,243.676,442.476,442.476,,-198.8,147.322,-8.315,,,,98.006,57.631,-30.831,360.167,-226.955,0.0,226.955,133.212,-3.4,3.4,129.812,-29.239,,100.573,0.0,,,100.573,0.0,100.573,0.0,0.0,100.573,100.573,,226.699,0.44,0.44,0.44,229.718,0.44,0.44,0.44,
03/31/2006,403.214,243.68,464.787,406.632,58.155,-221.107,159.534,0.428,,,,107.034,52.072,-19.54,383.674,-237.415,,237.415,146.259,-1.0,1.0,145.259,-40.803,,104.456,,,,104.456,,104.456,,,104.456,104.456,,230.976,0.45,0.45,0.45,234.371,0.45,0.45,0.45,
06/30/2006,422.914,262.195,521.903,455.492,66.411,-259.708,160.719,-1.803,,,,117.673,44.849,-15.745,407.169,-249.759,,249.759,157.41,-0.3,0.3,157.11,-45.506,,111.604,,,,111.604,,111.604,,,111.604,111.604,0.2,241.729,0.46,0.46,0.46,244.538,0.46,0.46,0.46,
09/30/2006,412.823,255.313,538.988,472.414,66.574,-283.675,157.51,3.131,,,,96.728,57.651,-14.162,398.661,-242.43,,242.43,156.231,24.9,-24.9,181.131,-23.685,,157.446,,,,157.446,,157.446,,,157.446,157.446,-45.7,237.672,0.66,0.66,0.47,240.896,0.65,0.65,0.46,
12/31/2006,411.495,257.989,544.841,480.786,64.055,-286.852,153.506,-1.652,,,,105.913,49.245,-15.744,395.751,-244.09,0.0,244.09,151.661,-36.6,36.6,115.061,-27.346,,87.715,0.0,,,87.715,0.0,87.715,0.0,0.0,87.715,87.715,,236.426,0.37,0.37,0.47,239.881,0.37,0.37,0.46,
03/31/2007,409.232,255.555,534.949,473.741,61.208,-279.394,153.677,9.748,,,,109.328,34.601,-29.406,379.826,-239.372,0.0,239.372,140.454,-11.2,11.2,129.254,-33.528,,95.726,0.0,,,95.726,0.0,95.726,0.0,0.0,95.726,95.726,7.2,235.586,0.41,0.41,0.44,238.754,0.4,0.4,0.43,
06/30/2007,409.584,253.391,542.461,486.249,56.212,-289.07,156.193,-5.139,,,,116.025,45.307,-60.133,349.451,-237.055,0.0,237.055,112.396,-7.6,7.6,104.796,-24.275,,80.521,0.0,,,80.521,0.0,80.521,0.0,0.0,80.521,80.521,4.6,236.032,0.34,0.34,0.36,239.008,0.34,0.34,0.36,
09/30/2007,614.307,409.633,851.155,783.903,67.252,-441.522,204.674,-13.152,,,,171.149,46.677,-42.007,572.3,-335.263,0.0,335.263,237.037,-50.3,50.3,186.737,-48.535,,138.202,0.0,,,138.202,0.0,138.202,0.0,0.0,138.202,138.202,32.695,365.895,0.38,0.38,0.47,368.28,0.38,0.38,0.47,
12/31/2007,553.49,382.933,814.398,750.273,64.125,-431.465,170.557,-11.551,,,,172.355,9.753,-512.082,41.408,-439.552,0.0,439.552,-398.144,,,-398.144,158.864,,-239.28,0.0,,,-239.28,0.0,-239.28,0.0,0.0,-239.28,-239.28,,366.119,-0.65,-0.65,0.35,366.119,-0.65,-0.65,0.35,
