Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Funds From Operations - Basic,Funds From Operations - Diluted,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/2000,24.516,27.3,24.458,,2.48892,1.996484,,0.65,0.42,0.42,0.64,0.43,0.43,0.3625,1.752392,-0.921416,,,0.573666,17.848507,,
12/31/2000,24.516001,24.992001,24.504999,,2.374862,1.309325,1.433503,1.07,1.09,1.09,0.87,0.88,0.88,0.3625,0.29141,-1.350459,0.75,0.7,0.440243,18.562285,,
03/31/2001,24.705,27.403,24.639,,2.719023,1.472544,,0.46,0.48,0.48,0.45,0.47,0.47,0.3875,0.672186,-11.189618,0.95,,0.326978,18.409836,,
06/30/2001,24.859,32.183,24.706,,2.690682,1.550555,,0.63,0.51,0.51,0.6,0.51,0.51,0.3875,0.753258,-3.773456,,,1.759604,18.7199,,
09/30/2001,29.945,31.373,28.511,,2.097261,1.060713,,0.45,0.4,0.4,0.44,0.39,0.39,0.3875,0.862755,0.687314,,,0.200067,20.383703,,
12/31/2001,29.978,28.273,30.116,,1.873489,1.10247,,0.53,0.5,0.5,0.57,0.54,0.54,0.4425,0.69126,0.402909,,,0.440089,20.44526,,
03/31/2002,30.042,32.905,29.992,,1.979595,1.092958,,0.51,0.49,0.49,0.5,0.48,0.48,0.44,0.823586,0.631502,,,0.413721,20.583283,,
06/30/2002,30.307,33.183,30.2,,1.917848,1.085099,,0.52,0.47,0.47,0.51,0.46,0.46,0.4425,0.761788,0.440695,,,0.675949,20.572376,,
09/30/2002,30.376,37.811,30.357,,2.002932,1.039694,,0.56,0.5,0.5,0.54,0.49,0.49,0.4425,1.074151,0.78038,,,0.442784,20.580886,,
12/31/2002,30.422,47.245,30.395,,1.941405,1.064517,,0.63,0.6,0.6,0.41,0.38,0.38,0.465,0.890936,0.636059,,,1.907172,20.598416,,
03/31/2003,30.939,38.182,30.706,,2.171497,1.127793,,1.11,0.5,0.5,1.01,0.49,0.49,0.465,0.813685,0.061779,0.92,0.85,0.795727,21.110734,,
06/30/2003,31.173,38.819,31.082,,2.392092,1.60334,,0.5,0.48,0.48,0.49,0.47,0.47,0.465,1.443729,0.410173,2.136413,1.710606,0.539249,21.140153,,
09/30/2003,35.876,39.186,31.269,,2.427964,1.246666,,0.62,0.45,0.45,0.59,0.44,0.44,0.465,0.678979,0.43081,,,0.394999,21.849816,,
12/31/2003,36.015999,37.458,35.957001,,2.250577,1.106711,1.293545,0.6,0.55,0.55,0.58,0.53,0.53,0.465,0.337765,-1.438273,0.92,0.89,1.070247,22.165594,,
03/31/2004,38.551,42.01,37.978,,2.133498,1.109195,,0.42,0.42,0.42,0.4,0.4,0.4,0.5,0.808073,0.743983,0.87,0.83,0.580867,22.839459,,
06/30/2004,38.692,42.456,38.638,,2.140665,1.683912,,1.18,1.18,1.18,1.13,1.13,1.13,0.5,3.86961,2.851079,1.08,1.04,1.681097,23.833997,,
09/30/2004,40.547,43.317,39.386,,2.180166,1.028411,,0.52,0.46,0.46,0.49,0.43,0.43,0.5,0.306302,-6.191566,0.98,0.94,0.574617,24.563889,,
12/31/2004,40.876,42.227,40.661,,2.314577,0.97698,1.349647,2.75,0.495,0.495,2.64,0.47,0.47,0.54,2.017068,-1.036792,0.99,0.95,0.875697,26.900333,,
03/31/2005,41.622,45.16,41.302,,2.423902,1.206673,,0.56,0.55,0.55,0.54,0.53,0.53,0.54,0.666239,-2.064476,1.02,0.99,0.403368,27.053145,,
06/30/2005,41.83,45.505,41.79,,2.442115,1.154965,,1.35,0.5,0.5,1.31,0.49,0.49,0.54,1.39543,-3.451902,1.05,1.02,0.047287,27.753622,,
09/30/2005,41.942,45.674,41.923,,2.757389,1.392148,,0.89,0.58,0.58,0.87,0.58,0.58,0.54,0.791045,-2.216468,1.19,1.13,0.338396,28.401388,,
12/31/2005,42.456,45.82,44.596,,2.38638,1.159857,1.386941,0.49,0.41,0.42,0.48,0.41,0.41,0.6,1.219168,-0.177908,1.05,1.02,0.567741,28.526922,,
03/31/2006,43.133,46.608,42.858,,2.715152,1.262401,1.538616,0.55,0.51,0.51,0.54,0.5,0.5,0.6,0.779294,-5.193756,1.11,1.08,0.476086,28.672177,,
06/30/2006,43.226,46.901,43.191,,2.862633,1.384964,1.731518,0.67,0.58,0.58,0.65,0.57,0.57,0.6,1.61323,1.046862,1.26,1.22,0.328136,28.876186,,
09/30/2006,45.774,49.215,45.277,,2.862115,1.424343,1.661395,2.62,0.46,0.46,2.53,0.45,0.45,0.6,0.866555,-4.096495,1.17,1.13,3.854677,35.167409,,
12/31/2006,49.84,48.463,46.993,,3.092056,1.638159,2.007661,0.62,0.55,0.55,0.62,0.55,0.55,0.7,1.773307,-0.779733,1.22,1.18,2.351083,42.884852,,
03/31/2007,59.182,60.93,56.649,,5.047185,3.076489,3.575985,2.6,2.54,2.61,2.53,2.47,2.55,0.7,2.387456,-63.367332,2.09,2.03,8.443919,56.051925,,
06/30/2007,59.923,63.275,59.513,,4.231193,2.41764,2.643238,4.47,0.33,0.33,4.38,0.32,0.32,0.7,1.919312,-4.125636,1.28,1.26,1.340053,58.715986,,
09/30/2007,59.989,62.411,59.432,,4.126582,2.208255,2.53658,1.66,0.31,0.31,1.64,0.3,0.3,0.7,1.159577,1.159577,1.26,1.25,1.635283,58.887613,,
12/31/2007,58.759,61.917,59.031,,4.28607,2.354458,2.652047,2.18,0.3,0.3,2.16,0.28,0.28,0.7875,1.496129,-13.257102,1.25,1.24,0.782246,60.902551,,
03/31/2008,60.404,61.221,58.482,,4.35522,2.37008,2.718905,2.07062,0.24,0.24,2.060257,0.24,0.24,0.7875,0.348432,-0.619404,1.37,1.36,0.774667,59.88769,,
06/30/2008,60.397,61.014,58.329,,4.984176,2.879837,3.264105,2.3,2.26,2.3,2.29,1.53,0.73,0.7875,2.009652,0.699995,1.93,1.92,0.886915,61.248108,,
09/30/2008,57.044,60.716,58.113,,4.617091,2.441588,2.742089,0.5,0.504967,0.51,0.49,0.498962,0.5,0.7875,1.303323,0.838831,1.37,1.37,12.46664,63.705526,,
12/31/2008,57.044,59.46,57.12,,4.709821,0.662255,1.220116,1.35,-2.857248,1.35,1.34,-2.857248,1.34,0.375,1.447356,0.744608,1.04,1.03,12.742602,64.221198,,
03/31/2009,60.619,59.555,57.178,,4.589825,1.487967,1.758526,0.573088,0.46315,-0.371297,0.572378,0.46315,-0.371297,0.375,0.969761,0.662475,1.48,1.48,7.153764,61.23844,,
06/30/2009,80.18,69.742,67.363,,3.741,1.379066,1.629277,0.19,0.196666,0.217285,0.18,0.190109,0.210025,0.1,1.438846,1.006591,1.2,1.2,8.440609,51.561275,,
09/30/2009,76.841,79.168,76.832,,3.198784,1.536977,1.733939,-0.03,0.096913,-0.012,-0.03,0.095884,-0.012,0.1,0.812656,0.494208,0.99,0.98,8.251741,53.473966,,
12/31/2009,77.515,79.454,77.266,,3.145497,1.349157,1.565566,-0.07,-0.068137,-0.072231,-0.07,-0.068137,-0.075764,0.1,0.781702,0.317397,0.87,0.87,4.434174,53.292111,53.292111,
03/31/2010,77.924,79.76,77.823,,3.223738,1.643332,1.827789,0.19,0.17,0.170579,0.19,0.17,0.170579,0.1,0.856842,0.678784,1.07,1.07,2.151507,53.198706,,
06/30/2010,78.209,79.791,78.046,,3.223381,1.663211,1.85611,1.76,1.725072,1.741422,1.75,1.719884,1.735876,0.1,1.101555,0.835853,1.03,1.02,4.341917,54.872227,,
09/30/2010,78.252,79.781,78.227,,4.079806,2.537219,2.720608,1.43,0.95,0.949992,1.42,0.94,0.946405,0.1,1.296164,-1.318598,1.83,1.82,3.460653,56.176174,,
12/31/2010,78.307,79.937,78.3,,3.356117,1.739489,1.955811,0.09,0.064406,0.064406,0.09,0.062904,0.062904,0.1,0.855798,-0.927344,0.97,0.97,4.250322,57.294801,57.294801,
03/31/2011,80.925,81.643,79.401,,4.146308,2.55726,2.752963,1.02,1.01,0.821476,1.01,1.0,0.821476,0.1,0.965466,0.570056,1.76,1.75,2.891677,58.12126,,
06/30/2011,84.297,86.01,83.578,,3.573967,1.943191,2.177906,6.3,5.74,0.031396,6.26,5.7,0.031396,0.1,1.198748,-3.084891,1.09,1.08,4.629216,64.967852,,
09/30/2011,85.706,88.081,85.696,,3.578032,1.959578,2.146926,0.08,0.069583,0.058708,0.08,0.06733,0.056749,0.1,0.710045,0.079409,1.0,1.0,4.603003,65.760203,,
12/31/2011,85.783,88.744,86.02,,3.823285,2.073901,2.235794,0.03,0.019693,-0.076866,0.03,0.017436,-0.076866,0.25,0.873797,-1.014125,1.02,1.02,1.610949,65.083373,65.083373,
03/31/2012,88.855,90.173,86.744,,3.909585,2.160046,2.351436,0.29,0.216614,0.216614,0.29,0.216614,0.216614,0.25,0.655158,-1.398229,1.11,1.1,1.504305,64.935569,,
06/30/2012,89.938,93.351,89.789,,3.837163,2.20987,2.383198,1.15,1.137567,1.137567,1.14,1.13037,1.13037,0.25,1.571507,-0.06493,1.93,1.92,2.855289,65.926661,,
09/30/2012,90.363,93.891,90.241,,3.956195,2.179331,2.339524,0.09,0.075143,0.075143,0.09,0.075143,0.075143,0.25,0.800734,-1.279141,1.12,1.12,1.796786,64.732379,,
12/31/2012,91.25,90.745,90.481,,3.830627,2.19729,2.329395,0.22,0.112996,0.190117,0.22,0.11271,0.189607,0.33,0.846133,-1.142936,1.14,1.14,2.082016,65.723858,65.723858,
03/31/2013,91.555,94.302,91.399,,3.93826,2.322881,2.482007,0.21,0.19,0.388549,0.21,0.19,0.386316,0.33,0.979836,0.322093,1.16,1.16,2.404063,65.476992,,
06/30/2013,91.813,94.536,91.66,,3.861488,2.277329,2.443247,0.09,0.048418,0.073674,0.09,0.048418,0.072906,0.33,1.310626,0.72206,1.28,1.27,2.167111,65.402459,,
09/30/2013,92.214,95.016,91.988,,3.682893,2.101491,2.245282,0.4,0.171794,0.171794,0.4,0.171794,0.171794,0.33,1.096252,0.520427,1.34,1.34,2.26753,65.619266,,
12/31/2013,94.993,94.321,94.004,,3.728043,2.12292,2.29069,0.39,0.332794,0.332741,0.39,0.328126,0.328073,0.5,0.804998,-5.834422,1.39,1.38,2.175866,66.793922,66.793922,
03/31/2014,95.319,98.716,95.117,,3.810518,2.245519,2.4147,1.54,1.475246,1.475215,1.53,1.47156,1.471529,0.5,0.926732,0.419851,1.53,1.52,4.691216,67.097766,,
06/30/2014,95.587,99.484,95.455,,3.987554,2.441894,2.618962,2.467561,1.206443,1.217212,2.454525,1.206443,1.216776,0.5,1.973852,-1.112943,1.63,1.62,3.223273,69.043615,,
09/30/2014,95.945,99.706,95.734,,4.07665,2.474565,2.633798,0.675706,0.325339,0.580995,0.675225,0.325339,0.570811,0.5,1.051288,-5.754246,1.28,1.28,2.642347,69.703882,,
12/31/2014,97.325,97.243,96.77,,3.995319,2.388788,2.552671,0.59,0.354883,0.425824,0.59,0.354883,0.425479,0.6,1.169526,-3.119335,1.44,1.43,2.891436,69.647973,69.647973,
03/31/2015,99.533,103.019,98.402,,4.027347,2.394484,2.586004,0.44,0.31,0.304018,0.44,0.31,0.304018,0.6,0.924361,0.381618,1.51,1.5,3.323219,70.628334,,
06/30/2015,99.59,99.579,99.579,,4.108035,2.55348,2.726689,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,0.6,1.431025,0.309613,1.63,1.62,2.167848,70.390923,,
09/30/2015,99.659,103.929,99.621,,4.337098,2.630098,2.793869,1.64,1.64,0.03969,1.64,1.64,0.03969,0.6,0.898806,-25.494936,1.66,1.65,2.451961,70.323001,,
12/31/2015,99.976,100.226,99.758,,4.264219,2.654514,2.806011,1.02,1.00407,0.840975,1.01,0.998636,0.836303,0.72,2.039786,-0.61971,1.61,6.38,2.554603,70.591592,70.591592,
03/31/2016,100.081,104.259,100.051,,4.552118,2.884159,3.045077,0.23,0.23,0.094432,0.23,0.23,0.094432,0.72,1.140318,0.138549,1.84,1.84,3.159491,70.324717,,
06/30/2016,100.164,104.792,100.134,,6.167875,4.520872,4.691154,1.33,1.33,-0.630385,1.33,1.33,-0.630385,0.72,2.58941,1.644496,3.4,3.39,2.757737,70.766842,,
09/30/2016,100.264,105.143,100.233,,4.157124,2.409875,2.615825,0.34,0.34,0.337763,0.34,0.34,0.336224,0.72,1.350992,0.230194,1.64,1.63,4.048273,70.449563,,
12/31/2016,100.562,100.695,100.321,,3.730445,2.032924,2.24625,0.44,0.44,0.165967,0.44,0.44,0.165967,0.775,1.255191,-0.165479,1.438595,1.432566,2.778813,70.548269,70.548269,
03/31/2017,100.776,105.554,100.643,,3.749699,2.126169,2.31875,0.11,0.11,0.107151,0.11,0.11,0.104628,0.775,1.124261,0.11982,1.58,1.57,4.64431,69.791032,,
06/30/2017,98.367,104.732,99.9,,3.985485,2.374124,2.582573,0.08,0.08,0.120571,0.08,0.08,0.116503,0.775,1.978989,1.336436,1.79,1.78,2.754633,68.170342,,
09/30/2017,97.446,102.57,97.783,,3.830932,2.10737,2.311445,0.4,0.4,0.4,0.4,0.4,0.4,0.775,1.037011,-0.105714,1.494804,1.491,2.478183,67.605494,,
12/31/2017,92.803,96.265,96.018,,3.763274,2.095076,2.343352,0.29,0.29,-0.50527,0.29,0.29,-0.50527,0.8125,1.361713,0.448749,1.61,1.6,1.378059,64.600207,64.600207,
03/31/2018,89.135,95.256,90.52,,3.33291,1.853635,2.074481,1.12,1.12,0.864395,1.12,1.12,0.864395,0.8125,1.044476,0.459998,1.66,1.66,3.240119,70.205699,,
06/30/2018,85.725,92.083,87.176,,3.454116,1.966482,2.183663,1.19,1.19,1.357553,1.19,1.19,1.350616,0.8125,1.739768,1.127179,1.69,1.69,3.350714,69.534162,,
09/30/2018,85.594,90.428,85.566,,3.594243,2.023783,2.233726,1.03,1.03,1.085793,1.03,1.03,1.081953,0.8125,0.833661,-0.30837,1.66,1.66,1.872187,69.91913,,
12/31/2018,83.684,84.156,83.967,,3.775721,2.098015,2.399931,-0.73,-0.73,-0.111306,-0.73,-0.73,-0.113609,0.85,1.476675,0.155716,1.62,1.61,1.547189,67.773063,67.773063,
03/31/2019,83.272,87.81,83.313,,3.651951,2.019841,2.298753,0.52,0.52,0.538223,0.52,0.52,0.531946,0.85,0.747938,0.273535,1.68,1.68,1.733152,66.862799,,
06/30/2019,82.41,87.398,82.971,,3.772692,2.129491,2.4039,1.94,1.94,1.94,1.94,1.94,1.94,0.85,1.875378,-1.931157,1.83,1.82,1.807766,67.709283,,
09/30/2019,81.515,86.714,82.292,,3.811233,2.127704,2.379599,0.4,0.4,0.359889,0.4,0.4,0.359165,0.85,0.990594,0.298158,1.75,1.75,1.493602,67.007888,,
12/31/2019,79.202,80.07,79.517,,3.874417,2.14241,2.425217,0.21,0.21,0.461197,0.21,0.21,0.450302,0.85,1.25055,-0.047776,1.76,1.75,2.09679,65.79777,65.79777,
03/31/2020,76.535,82.567,77.864,,4.036564,2.286872,2.5061,1.474378,1.474378,0.541521,1.390398,1.390398,0.510676,0.295,0.539736,-1.882076,2.09,2.08,7.241066,65.766852,,
06/30/2020,73.675,80.219,75.69,,3.351817,1.787224,2.062677,0.74,0.74,-0.111507,0.74,0.74,-0.111507,0.885,2.408231,1.330532,1.7,1.7,13.781446,66.372202,,
09/30/2020,,,,,,,,-0.22,-0.22,-0.257,-0.22,-0.22,-0.257,0.89,1.18,,1.548,1.548,,,,
12/31/2020,,,,,,,,-0.28,-0.28,-0.365,-0.28,-0.28,-0.365,0.894,1.02,,1.548,1.548,,,,
