Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/25/1990,-86.5,47.099998,50.299999,-20.700001,,,-20.700001,-163.199997,,,,-163.199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/17/1990,45.299999,67.099998,45.200001,-6.2,,,-6.2,-60.799999,,,,-60.799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/07/1990,84.400002,103.5,67.0,-64.099998,,,-64.099998,-22.0,,,,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/1990,207.399994,74.300003,48.700001,4.9,,,4.9,79.5,,,,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.399994,,,
03/24/1991,-36.200001,48.400002,55.0,1.2,,,1.2,-140.800003,,,,-140.800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/16/1991,99.5,75.900002,55.900002,-6.7,,,-6.7,-25.6,,,,-25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/1991,114.599998,106.900002,75.099998,-23.6,,,-23.6,-43.799999,,,,-43.799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/1991,293.100006,85.599998,45.299999,12.5,,,12.5,149.699997,,,,149.699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.100006,,,
03/22/1992,-77.5,-221.300003,56.299999,278.799988,,,278.799988,-191.300003,,,,-191.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/14/1992,133.800003,67.199997,60.900002,19.1,,,19.1,-13.4,,,,-13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/1992,158.600006,100.300003,75.0,12.0,,,12.0,-28.700001,,,,-28.700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/03/1993,280.200012,41.200001,56.0,58.200001,,,58.200001,124.800003,,,,124.800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.200012,,,
03/28/1993,-20.4,49.799999,63.0,-9.3,,,-9.3,-123.900002,,,,-123.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/20/1993,39.299999,89.800003,64.400002,-7.1,,,-7.1,-107.800003,,,,-107.800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/1993,138.600006,-33.900002,83.199997,96.900002,,,96.900002,-7.6,,,,-7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,432.100006,-120.900002,69.800003,181.699997,,,181.699997,301.5,,,,301.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.100006,,,
03/27/1994,-63.799999,58.0,76.900002,3.6,,,3.6,-202.300003,,,,-202.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/19/1994,11.3,111.400002,78.0,-49.200001,,,-49.200001,-128.899994,,,,-128.899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/09/1994,151.699997,79.599998,97.199997,29.6,,,29.6,-54.700001,,,,-54.700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/1995,303.0,35.0,86.300003,117.099999,,,117.099999,64.599998,,,,64.599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/1995,-27.700001,79.400002,88.099998,-2.9,,,-2.9,-192.300003,,,,-192.300003,,,-65.5,,,,-65.5,,,,,,,,,,65.5,,,,,,,,,,,,,,,
06/18/1995,159.0,-297.200012,93.0,441.700012,,,441.700012,-78.5,,,,-78.5,,,-50.099998,,,,-50.099998,,,,,,,,,,50.099998,,,,,,,,,,,,,,,
10/08/1995,217.399994,83.5,98.599998,-21.0,,,-21.0,56.299999,,,,56.299999,,,-116.300003,,,,-116.300003,,,,,,,,,,116.300003,,,,,,,,,,,,,,,
12/31/1995,189.000019,83.500011,,-62.799996,,,-62.799996,168.300003,,,,168.300003,,,-149.899987,,,,-149.899987,,,,,,,,,,149.899987,,,,,,,,,,,,,,,
03/31/1996,34.0,71.800003,71.900002,-22.200001,,,-22.200001,-87.5,,,,-87.5,,,-77.400002,,,,-77.400002,,,,,,,,,,77.400002,,,,,,,,,,,,,,,
06/30/1996,82.300003,37.0,69.900002,37.400002,,,37.400002,-62.0,,,,-62.0,,,-147.300003,,,,-147.300003,,,,,,,,,,147.300003,,,,,,,,,,,,,,,
09/30/1996,217.699997,-19.799999,70.300003,170.0,,,170.0,-2.8,,,,-2.8,,,-151.899994,,,,-151.899994,,,,,,,,,,151.899994,,,,,,,,,,,,,,,
12/31/1996,187.100006,86.599998,40.200001,11.4,,,11.4,48.900002,,,,48.900002,,-183.399994,-183.399994,,,,-183.399994,,,,,,,,,,0.0,,,,,,,,,,,,3.700012,,,
03/31/1997,10.4,92.0,77.099998,8.6,,,8.6,-167.300003,,,,-167.300003,,-50.0,-50.0,32.900002,,,-82.900002,,,-0.1,0.0,-0.1,,,,,0.1,-76.2,-41.700001,-14.7,,,,-2.4,8.1,-10.5,-17.4,,-115.800003,,,
06/30/1997,193.0,127.0,73.400002,22.6,,,22.6,-30.0,,,,-30.0,,-166.300003,-129.399998,18.799999,,,-148.199997,,,-4.2,0.0,-4.2,,,,,-32.700006,12.299996,-41.900002,49.699998,,,,-0.200001,17.299999,-17.5,4.7,,39.0,,,
09/30/1997,156.800003,112.300003,79.699997,2.8,,,2.8,-38.0,,,,-38.0,,-171.5,-170.699994,4.2,,,-174.899994,,,-3.3,0.0,-3.3,,,,,2.499994,-45.999998,-42.099998,5.8,,,,-5.2,8.3,-13.5,-4.5,,-60.700001,,,
12/31/1997,293.899994,108.5,55.700001,-15.5,,,-15.5,145.199997,,,,145.199997,,-325.600006,-339.300006,0.3,,,-339.600006,,,-1.2,0.0,-1.2,,,,,14.9,51.100003,-42.099998,56.000002,,,,-5.1,3.5,-8.6,42.299999,,19.4,,,
03/31/1998,-20.5,61.5,78.900002,-8.8,,,-8.8,-152.100006,,,,-152.100006,,-115.699997,-35.099991,97.800003,,,-132.899994,,,0.0,0.0,0.0,,,,,-80.600006,118.700005,-42.099998,164.600003,,,,-3.2,6.3,-9.5,-0.6,,-17.5,8.3,31.6,
06/30/1998,166.699997,123.800003,78.300003,-31.0,,,-31.0,-4.4,,,,-4.4,,362.600006,-218.300003,2.5,,,-220.800003,,,0.0,0.0,0.0,,,,,580.900009,-417.500014,-41.900002,-369.900013,,,,-6.2,8.7,-14.9,0.5,,111.800003,,,
09/30/1998,115.900002,104.400002,75.800003,-88.900002,,,-88.900002,24.6,,,,24.6,,-169.800003,-168.999997,0.2,,,-169.199997,,,0.0,0.0,0.0,,,,,-0.800006,-44.399998,-42.299999,18.700001,,,,-25.199999,1.1,-26.299999,4.4,,-98.300003,,,
12/31/1998,375.5,104.300003,65.0,140.800003,,,140.800003,65.400002,,,,65.400002,,-202.800003,-150.899998,39.799999,,,-190.699997,,,-102.099998,0.0,-102.099998,,,,,50.199993,-220.299998,-42.0,-4.400002,,,,-2.7,6.3,-9.0,-171.199997,,-47.599998,,,
03/31/1999,62.799999,92.5,101.599998,-1.8,,,-1.8,-129.5,,,,-129.5,,-161.199997,-150.0,0.0,,,-150.0,,,0.0,0.0,0.0,,,,,-11.199997,207.399998,-43.900002,231.599998,,,,32.100001,39.700001,-7.6,-12.4,,109.0,35.299999,30.1,
06/30/1999,69.699997,131.0,102.099998,5.6,,,5.6,-169.0,,,,-169.0,,-276.200012,-131.4,11.6,,,-143.0,,,0.0,0.0,0.0,,,,,-144.800013,122.100008,-44.299999,165.800007,,,,-2.5,47.400002,-49.900002,3.1,,-84.400002,39.299999,20.5,
09/30/1999,358.100006,141.899994,98.400002,14.5,,,14.5,103.300003,,,,103.300003,,-214.199997,-160.900002,41.599998,,,-202.5,,,-37.400002,0.0,-37.400002,,,,,-15.899994,-117.999993,-44.299999,-31.799995,,,,-48.599998,,-48.599998,6.7,,25.9,65.900002,21.5,
12/31/1999,345.799988,150.399994,106.199997,-21.799999,,,-21.799999,111.0,,,,111.0,,-281.299988,-246.900006,14.7,,,-261.600006,,,-0.3,0.0,-0.3,,,,,-34.099981,106.2,-44.400002,115.900002,,,,36.0,36.0,,-1.3,,170.699997,45.900002,58.799999,
03/31/2000,-53.0,77.0,125.0,119.0,,,119.0,-374.0,,,,-374.0,,-1299.0,-213.0,0.0,,,-213.0,,,0.0,0.0,0.0,,,,,-1086.0,2385.0,-50.0,212.0,,,,2225.0,2267.0,-42.0,-2.0,,1033.0,10.0,37.0,
06/30/2000,342.399994,149.199997,176.399994,-63.200001,,,-63.200001,80.0,,,,80.0,,-437.600006,-296.700001,52.799999,,,-349.5,,,0.0,0.0,0.0,,,,,-140.900005,161.599992,-52.5,-47.4,,,,221.899994,268.399994,-46.5,39.599998,,66.400002,25.6,23.9,
09/30/2000,583.200012,253.600006,219.100006,289.299988,,,289.299988,-178.800003,,,,-178.800003,,-454.600006,-409.899988,3.9,,,-413.799988,,,0.0,0.0,0.0,,,,,-44.700018,-270.600001,-53.400002,-13.0,,,,-199.5,,-199.5,-4.7,,-142.0,16.200001,41.299999,
12/31/2000,545.700012,-57.700001,243.800003,416.700012,,,416.700012,-57.099998,,,,-57.099998,,-4357.600098,-525.4,23.1,,,-548.5,,,-55.599998,0.0,-55.599998,,,,,-3776.6001,4368.2,-55.5,2021.399951,,,,2454.300049,2454.300049,,-52.0,,556.299988,69.699997,29.9,
03/31/2001,167.0,132.0,311.0,-5.0,,,-5.0,-271.0,,,,-271.0,,-553.0,-576.0,0.0,,,-576.0,,,0.0,0.0,0.0,,,,,23.0,-129.0,-56.0,-59.0,,,,-12.0,7.0,-19.0,-2.0,,-515.0,35.0,45.0,
06/30/2001,514.0,-4755.0,323.0,4981.0,,,4981.0,-35.0,,,,-35.0,,-731.0,-579.0,0.0,,,-579.0,,,0.0,0.0,0.0,,,,,-152.0,249.0,-56.0,297.0,,,,12.0,12.0,0.0,-4.0,,32.0,,,
09/30/2001,534.0,-220.0,206.0,240.0,,,240.0,308.0,,,,308.0,,-358.0,-328.0,49.0,,,-377.0,,,0.0,0.0,0.0,,,,,-30.0,108.0,0.0,-125.0,,,,221.0,227.0,-6.0,12.0,,284.0,,,
12/31/2001,221.0,-655.0,240.0,397.0,,,397.0,239.0,,,,239.0,,-733.0,-250.0,18.0,,,-268.0,,,0.0,0.0,0.0,,,,,-483.0,669.0,-1.0,699.0,,,,-16.0,1.0,-17.0,-13.0,,157.0,,111.0,
03/31/2002,-172.0,-90.0,168.0,-105.0,,,-105.0,-145.0,,,,-145.0,,220.0,-96.0,5.0,,,-101.0,,,1.0,1.0,0.0,,,,,315.0,-127.0,0.0,-136.0,,,,15.0,15.0,0.0,-6.0,,-79.0,,,
06/30/2002,23.0,-370.0,177.0,352.0,,,352.0,-136.0,,,,-136.0,,394.0,-116.0,0.0,,,-116.0,,,0.0,0.0,0.0,,,,,510.0,-435.0,0.0,-482.0,,,,18.0,18.0,0.0,29.0,,-18.0,,,
09/30/2002,-1.0,-133.0,171.0,-116.0,,,-116.0,77.0,,,,77.0,,-394.0,-8.0,57.0,,,-65.0,,,0.0,0.0,0.0,,,,,-386.0,438.0,-67.0,-36.0,,,,541.0,572.0,-31.0,0.0,,43.0,,,
12/31/2002,-115.0,-709.0,139.0,294.0,,,294.0,161.0,,,,161.0,,750.0,-44.0,30.0,,,-74.0,,,0.0,0.0,0.0,,,,,794.0,-147.0,-21.0,-150.0,,,,4.0,4.0,0.0,20.0,,488.0,,112.0,
03/31/2003,23.0,-205.0,127.0,215.0,,,215.0,-114.0,,,,-114.0,,-88.0,-42.0,13.0,,,-55.0,,,3.0,3.0,0.0,,,,,-49.0,-234.0,-3.0,-251.0,,,,3.0,3.0,0.0,17.0,,-299.0,,,
06/30/2003,25.0,-22.0,141.0,-82.0,,,-82.0,-12.0,,,,-12.0,,-72.0,-25.0,30.0,,,-55.0,,,-4.0,0.0,-4.0,,,,,-43.0,-333.0,-3.0,-626.0,,,,278.0,278.0,0.0,18.0,,-380.0,,,
09/30/2003,18.0,33.0,123.0,-151.0,,,-151.0,13.0,,,,13.0,,71.0,-94.0,0.0,,,-94.0,,,0.0,0.0,0.0,,,,,165.0,-27.0,-9.0,-383.0,,,,370.0,370.0,0.0,-5.0,,62.0,,,
