Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1993,17.988001,6.757,22.639,0.828,,,0.828,-12.236,,,,-12.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,22.627001,5.791,21.867001,-4.225,,,-4.225,-0.806,,,,-0.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,35.463001,5.667,20.507999,13.104,,,13.104,-3.816,,,,-3.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,25.527,5.211,23.445999,-2.777,,,-2.777,1.263,,,,1.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.527,,,
03/31/1994,9.794,10.756,22.844999,0.097,,,0.097,-23.903999,,,,-23.903999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,41.139999,15.332,23.237,1.876,,,1.876,0.695,,,,0.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,45.193001,19.49,22.820999,-3.935,,,-3.935,6.817,,,,6.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,14.608,5.7,24.372999,-2.416,,,-2.416,-13.049,,,,-13.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1995,33.080002,14.608,23.158001,-1.991,,,-1.991,-2.695,,,,-2.695,,,-22.156,,,,-22.156,,,,,,,,,,22.156,,,,,,,,,,,,,,,
06/30/1995,23.385,12.466,23.750999,-2.216,,,-2.216,-10.616,,,,-10.616,,,-30.385,,,,-30.385,,,,,,,,,,30.385,,,,,,,,,,,,,,,
09/30/1995,29.275,22.222,22.712999,-11.37,,,-11.37,-4.29,,,,-4.29,,,-29.35,,,,-29.35,,,,,,,,,,29.35,,,,,,,,,,,,,,,
12/31/1995,30.497,28.934,24.509001,-7.072,,,-7.072,-15.874,,,,-15.874,,,-30.521,,,,-30.521,,,,,,,,,,30.521,,,,,,,,,,,,,,,
03/31/1996,17.105,115.624001,20.629999,-96.177002,,,-96.177002,-22.972,,,,-22.972,,,-22.652,,,,-22.652,,,,,,,,,,22.652,,,,,,,,,,,,,,,
06/30/1996,-21.636999,14.635,16.165001,-6.495,,,-6.495,-45.942001,,,,-45.942001,,,-16.790001,,,,-16.790001,,,,,,,,,,16.790001,,,,,,,,,,,,,,,
09/30/1996,23.292999,7.887,17.409,-1.534,,,-1.534,-0.469,,,,-0.469,,,-24.652,,,,-24.652,,,,,,,,,,24.652,,,,,,,,,,,,,,,
12/31/1996,9.708,17.913,16.84,-75.355003,,,-75.355003,50.310001,,,,50.310001,,,-26.344999,,,,-26.344999,,,,,,,,,,26.344999,,,,,,,,,,,,,,,
03/31/1997,15.521,20.177,16.097,0.85,,,0.85,-21.603001,,,,-21.603001,,-27.416,-27.424,0.0,,,-27.424,,,0.0,0.0,0.0,,,,,0.007999,0.268001,-3.853,4.115001,,,,0.0,0.0,0.0,0.006,,-11.627,,,
06/30/1997,23.84,20.363001,17.51,-1.89,,,-1.89,-12.143,,,,-12.143,,-24.076,-24.877001,0.0,,,-24.877001,,,0.0,0.0,0.0,,,,,0.801001,1.479,-3.853,2.374,,,,2.964,2.964,0.0,-0.006,,1.243,,,
09/30/1997,28.334,18.548,17.110001,0.737,,,0.737,-8.061,,,,-8.061,,-20.205999,-20.983999,0.0,,,-20.983999,,,0.0,0.0,0.0,,,,,0.778,-1.647,-3.869,0.422,,,,1.8,1.8,0.0,0.0,,6.481,,,
12/31/1997,31.113001,20.893999,18.327,8.373,,,8.373,-16.481001,,,,-16.481001,,-18.591999,-11.999,0.0,,,-11.999,,,0.0,0.0,0.0,,,,,-6.592999,11.462001,-4.988,53.778,,,,-37.327999,0.187,-37.514999,0.0,,23.983,,,
03/31/1998,52.782001,22.649,17.607,-2.68,,,-2.68,15.206,,,,15.206,,-18.576,-18.361,0.0,,,-18.361,,,0.0,0.0,0.0,,,,,-0.215,-26.283999,-4.963,-2.459,,,,-18.861999,0.167,-19.028999,0.0,,7.922,,,
06/30/1998,34.528999,21.811001,18.636,0.589,,,0.589,-6.507,,,,-6.507,,-16.724001,-17.4,0.0,,,-17.4,,,0.0,0.0,0.0,,,,,0.675999,-16.958001,-4.781,-4.602,,,,-7.575,0.094,-7.669,0.0,,0.847,,,
