Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
04/01/1990,1067.791891,-60.013999,5.719,0.0,211.932008,1225.4289,631.478004,33.561265,0.172945,,,,,,1080.399158,1238.036166,30.268714,,
07/01/1990,1079.537288,-5.975,5.719,0.0,208.338997,1287.620285,638.141005,32.6478,0.161802,,,,,,1090.799672,1298.882669,31.757023,,
09/30/1990,820.77303,-2.429,5.719,0.0,240.051998,1064.115028,688.105986,34.885905,0.225588,,,,,,830.209522,1073.55152,26.253701,,
12/29/1990,914.208398,-13.222,5.599,0.0,210.225996,1116.811394,672.176997,31.275393,0.188238,1.564574,6.246114,8.84519,12.761495,,922.522587,1125.125583,27.639057,,
03/31/1991,975.421981,-1.303,5.599,0.0,223.365997,1203.083978,685.022996,32.60708,0.185661,1.701598,7.336638,10.970938,16.739226,,984.420632,1212.08263,29.755738,,
06/30/1991,966.531666,-1.262,5.599,0.0,231.870003,1202.738669,695.596009,33.334004,0.192785,1.698879,7.76682,12.063457,11.44542,,974.577493,1210.784495,29.709721,,
09/29/1991,1200.967918,-1.178,5.599,0.0,260.460007,1465.848925,744.099004,35.003408,0.177685,1.974705,9.478064,14.825124,15.722056,,1212.52165,1477.402657,36.15898,,
01/04/1992,1435.128375,-13.418,5.584,0.0,198.636006,1625.930381,706.722016,28.106667,0.122168,2.020831,9.839454,14.964569,13.295896,,1450.335309,1641.137315,40.078148,,
04/05/1992,1410.03386,-3.032,5.584,0.0,218.850998,1631.436858,740.869999,29.53973,0.134146,1.92281,8.787891,12.742017,13.241458,,1426.723188,1648.126186,40.061805,,
07/05/1992,1334.431447,-4.864,0.691,0.0,296.976006,1627.234453,826.210012,35.944373,0.182504,1.875385,8.315921,11.885345,18.869613,,1351.527051,1644.330057,39.936055,,
10/04/1992,1334.627964,-5.982,0.631,0.0,324.600006,1653.87697,871.750007,37.235446,0.196266,1.839933,8.16298,11.703478,20.412402,,1350.380806,1669.629812,40.583947,,
01/02/1993,1280.419052,-6.094933,0.6221,0.0,260.687607,1535.633826,831.312808,31.358546,0.169759,1.707898,7.487652,10.616586,23.19731,,1292.476245,1547.691019,37.628705,,
04/04/1993,1389.454285,-4.889,0.622,0.0,311.18,1696.367285,892.777029,34.855288,0.183439,1.869011,8.246689,11.87028,35.155344,,1403.423073,1710.336073,41.510173,,
07/04/1993,1202.421851,-4.636,0.347,0.0,340.151001,1538.283852,930.697014,36.547985,0.221124,1.65411,7.359054,10.751081,20.040434,,1212.013571,1547.875572,37.580062,,
10/03/1993,1127.818256,-4.514,0.347,0.0,348.294006,1471.945262,932.087997,37.367073,0.236622,1.570481,7.177286,10.540413,16.098112,,1139.749494,1483.8765,36.054114,,
01/01/1994,1141.441222,-3.897,0.0,0.0,278.671997,1416.216219,866.323017,32.167216,0.196772,1.521526,7.131645,10.700134,9.676185,,1161.837722,1436.612719,35.05052,,
04/03/1994,1136.730898,-4.08,0.0,0.0,312.511993,1445.162892,899.751987,34.733126,0.216247,1.508126,7.361749,11.081093,8.863331,,1140.366857,1448.79885,36.074059,,
07/03/1994,1170.263217,-3.468,0.0,0.0,343.457001,1510.252218,940.474995,36.519525,0.227417,1.521366,7.674163,11.511244,10.093584,,1177.634296,1517.623297,37.747813,,
10/02/1994,1217.346445,-6.749,0.0,0.0,350.084991,1560.682436,968.555004,36.145081,0.224315,1.496047,7.697001,11.460691,10.383992,,1228.214304,1571.550295,39.10211,,
12/31/1994,1245.242344,-4.141,0.0,0.0,261.576995,1502.678339,890.238994,29.382783,0.174074,1.368237,7.068933,10.325273,12.80107,,1259.769,1517.204995,37.861331,,
04/02/1995,1155.848966,-7.332,0.0,0.0,295.391006,1443.907972,919.491005,32.125492,0.204577,1.295617,6.827827,10.020111,11.755989,,1177.415985,1465.474991,37.0081,,
07/02/1995,1119.985037,-5.521,0.0,0.0,351.846008,1466.310045,974.238003,36.114995,0.239953,1.286596,6.985389,10.270363,13.88506,,1130.277476,1476.602485,37.640158,,
10/01/1995,993.250505,-3.726,0.0,0.0,375.253998,1364.778503,1005.213001,37.330794,0.274956,1.180225,7.067473,10.885137,14.209813,,997.763958,1369.291956,35.038343,,
12/30/1995,1074.34125,-4.485,0.0,0.0,326.549992,1396.406242,959.108006,34.04726,0.23385,1.211493,8.004071,13.117708,18.029978,-153.335621,1082.25,1404.314992,36.068868,,
03/31/1996,1028.136287,-4.973,0.0,0.0,354.861984,1378.025271,992.897995,35.740024,0.257515,1.185733,7.854636,12.958185,15.690492,-72.88247,1038.702549,1388.591533,35.853395,,
06/30/1996,1063.120532,-5.062,0.0,0.0,413.307999,1471.366531,1057.383972,39.087787,0.280901,1.242709,7.920367,12.758546,15.020616,-70.774419,1067.181389,1475.427388,38.2332,,
09/30/1996,1223.871948,-5.23,0.0,0.0,438.005997,1656.647945,1103.234009,39.702003,0.264393,1.395827,8.039873,12.348208,15.918204,-99.281005,1240.608032,1673.384029,43.315589,,
01/04/1997,1131.95775,-7.355,0.0,0.0,351.133995,1475.736745,1030.956977,34.059035,0.237938,1.186089,6.51525,9.565377,9.951324,43.068939,1143.02478,1486.803775,38.785165,,
04/06/1997,1290.020092,-6.144,0.0,0.0,398.992004,1682.868096,1070.185017,37.282526,0.23709,1.352235,7.368074,10.861558,14.082025,66.781292,1348.03507,1740.883074,46.147699,,
07/06/1997,1103.399053,-9.552,0.0,0.0,496.973999,1590.821052,1140.974018,43.556995,0.312401,1.299453,7.420497,11.22209,16.131539,98.69487,1118.191255,1605.613254,43.612813,,
10/05/1997,1114.675504,-13.608,0.0,0.0,524.032013,1625.099517,1183.396004,44.28205,0.322461,1.294056,7.527442,11.465922,17.663378,93.639288,1118.220788,1628.644801,44.557455,,
01/03/1998,993.616784,-8.609,0.0,0.0,421.340996,1406.34878,1086.942993,38.763854,0.299599,1.145051,7.298088,11.889996,16.535354,115.987319,995.551511,1408.283506,38.5692,,
04/05/1998,978.531631,-6.196,0.0,0.0,435.122993,1407.458624,1095.360023,39.724199,0.309155,1.147758,7.938871,13.580658,11.609418,39.105625,981.548618,1410.475611,38.745213,,
07/05/1998,1054.849206,-5.663,0.0,0.0,485.253983,1534.440189,1143.085957,42.451224,0.316242,1.249728,8.72962,14.996776,11.219564,29.706304,1058.19863,1537.789613,42.366786,,
10/04/1998,946.442407,-9.142,0.0,0.0,458.557007,1395.857414,1096.657013,41.814077,0.328513,1.128647,9.380447,18.24078,7.44289,13.092946,948.144659,1397.559665,38.622547,,
01/02/1999,721.479708,-13.852,0.0,0.0,368.165001,1075.792709,982.935989,37.455644,0.342227,0.911598,8.284122,19.385748,,,731.128114,1085.441115,30.287809,,
04/04/1999,676.45416,-11.001,0.0,0.0,415.379997,1080.833157,987.720993,42.054386,0.384315,0.934115,8.721249,21.483893,,,685.932993,1090.31199,31.356671,,
07/04/1999,685.100013,-9.993,0.0,0.0,460.125992,1135.233005,1011.927986,45.470231,0.405314,0.990872,9.773432,25.941068,,,693.570322,1143.703314,33.658473,,
10/03/1999,475.208731,-10.753,0.0,0.0,504.494003,968.949734,1062.320992,47.48979,0.520661,0.870264,6.905335,13.539247,10.400648,24.033019,478.716223,972.457226,29.310599,,
01/01/2000,549.634486,-9.123,0.0,0.0,399.27899,939.790476,948.620993,42.090465,0.42486,0.822765,6.658428,12.165258,9.613601,21.175829,552.465279,942.621268,28.639925,,
04/02/2000,465.957747,-7.664,0.0,0.0,437.900999,896.194746,978.24999,44.763711,0.488623,0.770615,6.303374,10.8099,9.229007,22.472116,467.646622,897.883621,27.527791,,
07/02/2000,650.26001,-10.162,0.0,0.0,489.235991,1129.334001,1023.066992,47.820523,0.433208,0.951452,7.760519,12.686865,10.507275,25.439947,661.039963,1140.113954,34.734844,,
10/01/2000,512.556105,-8.714,0.0,0.0,505.368999,1009.211105,1030.806992,49.02654,0.500756,0.840152,6.681924,10.701679,8.137506,16.023876,523.255852,1019.910851,31.257507,,
12/30/2000,492.394499,-4.193,0.0,0.0,423.481998,911.683497,949.421997,44.604191,0.464505,0.743425,5.508462,8.223663,8.177681,17.523156,495.420235,914.709234,28.583004,,
04/01/2001,596.698307,-6.706,0.0,0.0,474.083988,1064.076296,994.613976,47.665124,0.445536,0.876925,6.408245,9.469567,10.920558,27.387306,604.066126,1071.444115,33.347215,,
07/01/2001,542.847494,-12.845,0.0,0.0,506.03299,1036.035483,1011.357002,50.035051,0.488432,0.875913,6.893209,10.633967,14.002479,46.969903,542.575641,1035.76363,32.425761,,
09/30/2001,439.126587,-5.804,0.0,0.0,498.868011,932.190599,981.031998,50.85135,0.535157,0.793387,7.615936,12.739195,,,438.920646,931.984657,29.14644,,
