Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
04/01/1990,40.485001,40.963001,40.963001,,3.883065,0.951078,0.645876,0.35,0.35,,0.35,0.35,0.35,0.08,0.197324,,1.482376,10.221736,,
07/01/1990,40.546001,40.969002,40.969002,,4.065757,0.922624,0.60536,0.31,0.31,,0.31,0.31,0.31,0.08,-0.505944,,0.147363,10.459305,,
09/30/1990,40.532001,40.998001,40.998001,,4.726791,1.255573,0.947778,0.51,0.51,,0.51,0.51,0.51,0.08,0.28577,,0.059928,10.913228,,
12/29/1990,40.407001,40.774479,40.774479,,4.767468,1.240163,0.88651,0.48,0.48,0.48,0.48,0.48,0.48,0.08,1.882133,,0.327221,11.293884,,
03/31/1991,40.431999,40.805,40.805,,3.731945,0.591619,0.241539,0.08,0.08,,0.08,0.08,0.08,0.08,-0.182086,,0.032227,11.27963,,
06/30/1991,40.483002,40.82,40.82,,4.103332,0.702401,0.363572,0.15,0.15,,0.15,0.15,0.15,0.08,0.307251,,0.031174,11.316528,,
09/29/1991,40.539001,40.929001,40.929001,,5.574092,1.252828,0.929219,0.51,0.51,,0.51,0.51,0.51,0.08,-0.002688,,0.029058,11.792101,,
01/04/1992,40.569,40.998878,40.998878,,6.260244,1.491651,1.120104,0.64,0.64,0.64,0.64,0.64,0.64,0.08,2.584607,,0.330745,12.386354,,
04/05/1992,40.723,41.205002,41.205002,,4.760636,1.080961,0.709623,0.37,0.37,,0.37,0.37,0.37,0.08,-0.14423,,0.074454,12.681654,,
07/05/1992,40.745998,41.268002,41.268002,,4.524401,0.937845,0.574683,0.3,0.3,,0.3,0.3,0.3,0.08,-0.587695,,0.119374,12.971654,,
10/04/1992,40.751999,41.233002,41.233002,,6.289646,1.411661,1.029176,0.58,0.58,,0.58,0.58,0.58,0.09,-0.116921,,0.14679,13.410851,,
01/02/1993,40.810169,41.194462,41.194462,,6.236773,1.544815,1.195617,0.74,0.74,0.74,0.74,0.74,0.74,0.09,2.212835,,0.149348,13.967183,,
04/04/1993,40.866302,41.277149,41.277149,,4.958046,1.093947,0.666325,0.39,0.39,,0.39,0.39,0.39,0.09,-0.592967,,0.119634,14.216481,,
07/04/1993,40.93351,41.260036,41.260036,,5.066913,1.018734,0.578986,0.31,0.31,,0.31,0.31,0.31,0.1,0.100751,,0.113257,14.41848,,
10/03/1993,40.826,41.2579,41.2579,,6.462326,1.315094,0.945322,-0.09,-0.09,,-0.09,-0.09,-0.09,0.1,0.24296,,0.110567,14.291064,,
01/01/1994,40.404999,41.126999,41.126999,,6.089674,1.389258,1.020254,0.59,0.59,0.59,0.59,0.59,0.59,0.1,3.558417,,0.096448,14.544018,,
04/03/1994,40.061001,40.18914,40.18914,,5.77564,1.066955,0.636142,0.33,0.33,,0.33,0.33,0.33,0.1,-0.177759,,0.101845,14.658645,,
07/03/1994,40.008999,40.261002,40.261002,,6.048161,1.056183,0.612752,0.32,0.32,,0.32,0.32,0.32,0.1,-0.235538,,0.08668,14.922093,,
10/02/1994,39.912998,40.269321,40.269321,,7.875251,1.49558,1.092171,0.6,0.6,,0.6,0.6,0.6,0.1,0.229679,,0.169093,15.495454,,
12/31/1994,39.688999,40.152,40.152,,7.608712,1.667314,1.278068,0.71,0.71,0.71,0.71,0.71,0.71,0.12,2.808279,,0.104336,15.839704,,
04/02/1995,39.015999,39.743999,39.743999,,6.247861,1.051203,0.607211,0.31,0.31,0.31,0.31,0.31,0.31,0.12,-0.05241,-0.313481,0.187923,15.996002,,
07/02/1995,38.956001,39.313999,39.313999,,6.835504,1.041868,0.593682,0.32,0.32,0.32,0.32,0.32,0.32,0.12,-0.689296,-1.150659,0.141724,15.976794,,
10/01/1995,38.951,39.127998,39.127998,,8.531487,1.109742,0.679565,0.33,0.33,0.33,0.33,0.33,0.33,0.12,-0.016714,-0.623007,0.095659,16.173115,,
12/30/1995,38.715,39.0,39.0,,7.737615,1.238487,0.830487,0.42,0.42,0.42,0.42,0.42,0.42,0.12,2.407718,1.527744,0.115847,16.338835,,
03/31/1996,38.435001,38.830002,38.830002,,6.640587,1.101159,0.618723,0.3,0.3,0.3,0.3,0.3,0.3,0.12,0.192918,-0.593922,0.129387,16.60039,,
06/30/1996,38.484001,38.631001,38.631001,,7.521369,1.327664,0.836634,0.42,0.42,0.42,0.42,0.42,0.42,0.12,-0.448603,-1.229091,0.131535,16.736201,,
09/30/1996,38.245998,38.769001,38.208,,8.811741,1.667347,1.188939,0.64,0.64,0.64,0.63,0.63,0.63,0.13,0.126282,-0.547294,0.136746,17.393402,,
01/04/1997,38.049,38.421001,38.369999,,9.359213,1.791817,1.368439,0.76,0.76,0.76,0.76,0.76,0.76,0.13,3.573156,2.854079,0.193303,17.867039,,
04/06/1997,36.466999,38.106998,37.806,,6.828519,1.181109,0.652912,0.3,0.3,0.3,0.3,0.3,0.3,0.13,-0.56454,-0.850923,0.168481,18.405491,,
07/06/1997,36.476002,36.965,36.777,,7.348968,1.013432,0.520434,0.22,0.22,0.22,0.22,0.22,0.22,0.13,-1.057835,-1.556598,0.261871,17.655444,,
10/05/1997,36.472,36.588001,36.476002,,10.096336,1.78786,1.244709,0.64,0.64,0.64,0.64,0.64,0.64,0.13,-0.058915,-0.54932,0.373108,18.078635,,
01/03/1998,36.463001,36.534,36.465,,9.09069,1.2495,0.796764,0.32,0.32,0.32,0.32,0.32,0.32,0.14,3.56753,2.858138,0.236102,18.254175,17.346405,
04/05/1998,36.326,36.438,36.408001,,7.037711,0.803093,0.275791,0.05,0.05,0.19,0.05,0.05,0.19,0.14,0.396506,-0.239178,0.170567,18.17533,18.17533,
07/05/1998,36.217999,36.333,36.279999,,7.492393,0.985612,0.491207,0.18,0.18,0.18,0.18,0.18,0.18,0.14,-0.644928,-1.146885,0.156359,18.163123,18.163123,
10/04/1998,36.140999,36.206001,36.206001,,10.418384,1.056317,0.541568,-0.39,-0.39,0.7,-0.39,-0.39,0.7,0.14,1.416726,1.038115,0.252954,17.655849,,
