Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
05/31/1998,468.455992,505.200012,482.399992,,11.513267,3.053483,9.514926,0.986733,0.555,0.555,0.555,0.53,0.53,0.53,0.01875,-5.914179,-5.959785,11.153662,9.234592,8.893045,
08/31/1998,466.691988,504.888,486.092012,,12.267225,1.913218,10.837454,0.425845,0.2875,0.2875,0.2875,0.275,0.275,0.275,0.01875,-18.200258,-18.28049,10.13945,9.408775,9.055223,
11/30/1998,454.631989,490.0,482.799988,,7.86454,1.377382,7.114747,0.194698,0.1275,0.1275,0.1275,0.1275,0.1275,0.1275,0.01875,0.020713,-0.068351,6.719721,9.909114,9.550582,
02/28/1999,475.912,503.2,487.6,,9.415505,2.292863,7.824036,0.633716,0.405,0.405,0.405,0.3925,0.3925,0.3925,0.0225,-3.336751,-3.377769,7.71151,9.940913,9.604717,
05/31/1999,478.804,521.6,488.8,,10.090016,2.976678,8.134206,0.953355,0.5475,0.5475,0.5475,0.5225,0.5225,0.5225,0.0225,-4.729951,-4.762684,8.364592,10.306931,10.029156,
08/31/1999,480.28,516.4,485.2,,9.820692,2.794724,7.949299,0.859439,0.575,0.575,0.575,0.55,0.55,0.55,0.0225,7.174361,7.137263,9.969185,10.810361,10.518864,
11/30/1999,479.652,527.6,482.4,,9.745025,2.924959,8.46393,0.910033,0.625,0.625,0.625,0.5575,0.5575,0.5575,0.0225,14.094113,14.054726,10.812005,11.664707,11.376998,
02/29/2000,480.6,524.8,492.0,,12.886179,4.47561,10.091463,1.613821,0.98,0.98,0.98,0.9225,0.9225,0.9225,0.0275,14.22561,14.22561,5.803163,12.455264,12.172285,
05/31/2000,486.833724,530.4,492.8,,12.853084,3.561282,10.472808,1.132305,0.7425,0.7425,0.7425,0.695,0.695,0.695,0.0175,-24.482549,-24.55763,8.150627,12.829842,12.554595,
08/31/2000,480.448,530.0,484.6,,15.18572,4.23442,12.362773,1.388774,0.915,0.915,0.915,0.8425,0.8425,0.8425,0.0275,0.0,0.0,10.338268,13.924504,13.647679,
11/30/2000,472.79,530.8,483.8,,13.257544,3.509715,10.95494,1.145101,0.8,0.8,0.8,0.73,0.73,0.73,0.0275,2.06697,,10.913936,14.977051,14.596332,
02/28/2001,494.642,541.378,492.308,,13.714991,3.824841,11.131243,1.163906,0.76,0.76,0.76,0.695,0.695,0.695,0.035,3.233748,2.973748,5.124919,14.246667,13.888833,
05/31/2001,488.404,533.756,487.704,,12.884865,4.145957,10.535079,1.281515,0.755,0.755,0.755,0.69,0.69,0.69,0.035,2.241113,2.113987,4.969247,14.903645,14.547383,
08/31/2001,478.094,523.51,480.83,,10.517231,3.385812,8.356384,0.904686,0.62,0.62,0.62,0.57,0.57,0.57,0.035,17.035127,16.877067,7.295636,15.501136,15.143466,
11/30/2001,475.068,523.09,483.866,,8.886758,2.488292,7.46901,0.502205,0.245,0.245,0.39,0.23,0.23,0.365,0.035,-8.783424,-11.005113,5.390807,16.332399,15.98087,
02/28/2002,488.34,530.404,490.568,,8.614504,3.273756,6.622935,0.896919,0.535,0.535,0.535,0.495,0.495,0.495,0.045,8.170121,7.805238,5.166482,16.275546,15.902855,
05/31/2002,487.148,526.982,491.534,,8.843742,3.383286,6.725883,0.887019,0.58,0.58,0.58,0.54,0.54,0.54,0.045,-3.963103,-4.23165,4.454498,16.844983,16.442642,
08/31/2002,478.068,522.08,493.308,,8.260559,2.730546,6.432087,0.545298,0.37,0.37,0.37,0.35,0.35,0.35,0.045,3.036642,2.809604,4.281818,17.171197,16.761214,
11/30/2002,462.262,510.2,487.8,,8.472735,3.154982,6.611316,0.725707,0.36,0.36,0.51,0.345,0.345,0.495,0.045,8.03608,8.03608,8.001956,17.829716,17.368938,
02/28/2003,482.924,506.0,483.6,,8.478081,3.538048,6.267577,0.903639,0.6,0.6,0.6,0.575,0.575,0.575,0.06,-5.374276,-5.645161,6.400593,17.512072,17.023383,
05/31/2003,484.844,511.6,484.6,,9.224102,4.72761,6.335122,1.454808,0.88,0.88,0.97,0.835,0.835,0.925,0.06,2.426744,2.212134,10.30847,18.428608,17.943916,
08/31/2003,478.428,519.0,487.6,,9.152994,4.813372,6.222313,1.536095,0.96,0.96,0.96,0.905,0.905,0.905,0.06,13.254717,13.162428,24.875216,19.294439,18.780255,
11/30/2003,533.358,542.4,509.4,,8.351001,4.51119,6.003141,1.417354,0.91,0.91,0.91,0.855,0.855,0.855,0.06,-6.366313,-6.702002,14.853063,22.740823,16.064257,
02/29/2004,554.472,589.4,551.0,,9.30127,5.705989,5.981851,1.907441,1.185,1.185,1.205,1.105,1.105,1.125,0.08,-12.916515,-13.268603,10.860783,22.726125,16.215427,
05/31/2004,545.498,588.4,553.6,,9.443642,5.285405,6.166908,1.596821,1.07,1.07,1.07,1.005,1.005,1.005,0.08,-5.408237,-5.500361,8.566484,23.521626,16.878155,
08/31/2004,539.018,570.0,545.6,,9.257698,4.807551,6.218842,1.325147,0.895,0.895,0.895,0.855,0.855,0.855,0.08,2.941716,2.910557,5.253999,24.25893,17.639485,
11/30/2004,548.318,577.0,546.4,,10.699122,5.276354,7.935578,1.608712,1.035,1.035,1.035,0.98,0.98,0.98,0.08,-4.399707,-4.6541,9.92125,24.757531,18.768306,
02/28/2005,550.859024,588.0,557.2,,13.264537,6.83776,9.264178,2.343862,1.535,1.535,1.535,1.455,1.455,1.455,0.1,-5.391242,-5.504307,10.76682,26.157328,20.213883,
05/31/2005,544.941594,588.0,559.2,,13.116953,5.152003,9.601216,1.811516,1.185,1.185,1.185,1.13,1.13,1.13,0.1,-2.160229,-2.401645,8.628448,27.127678,21.097674,
08/31/2005,538.698576,587.4,557.2,,15.504307,6.390883,11.374731,2.320531,1.55,1.55,1.55,1.47,1.47,1.47,0.1,-7.891242,-8.063532,7.969206,28.288547,22.233213,
11/30/2005,542.874206,551.8,551.8,,16.409931,6.687206,11.192461,2.205509,1.465,1.465,1.465,1.38,1.38,1.38,0.1,-6.516854,-6.725263,9.026032,28.918302,22.920595,
02/28/2006,538.302918,584.2,546.3,,18.866923,8.165843,13.7635,2.839099,1.96,1.87,1.87,1.83,1.75,1.75,0.12,-11.272195,-11.497346,12.413085,30.462402,24.365463,
05/31/2006,540.323059,582.8,545.1,,21.124564,8.092093,16.01541,2.74812,1.81,1.81,1.81,1.69,1.69,1.69,0.12,-30.62007,-30.821868,8.248769,31.253525,25.15162,
08/31/2006,530.296514,573.3,540.9,,21.680532,7.724163,16.723979,2.527269,1.66,1.66,1.66,1.57,1.57,1.57,0.12,-11.883897,-12.200037,7.857868,32.625144,26.281523,
11/30/2006,533.368195,573.1,539.2,,24.406528,8.406899,19.009644,2.761499,1.83,1.83,1.82,1.72,1.72,1.72,0.12,-13.165801,-13.503338,11.224891,33.927782,27.624444,
02/28/2007,534.877435,575.4,540.9,,25.50379,9.330745,19.567388,3.141061,2.09,2.09,2.09,1.96,1.96,1.96,0.15,-26.008504,-26.411536,7.695221,35.353894,28.752381,
05/31/2007,530.153162,568.1,538.2,,28.946488,10.241546,22.469342,3.491267,2.33,2.33,2.33,2.21,2.21,2.21,0.15,-18.110368,-18.53586,9.983907,37.78908,30.900504,
08/31/2007,529.445153,565.8,540.4,,27.274241,7.971873,21.796817,2.22983,1.61,1.61,1.61,1.54,1.54,1.54,0.15,-34.376388,-34.839008,13.312049,38.980431,31.221364,
11/30/2007,531.887419,563.7,542.6,,27.298194,8.090675,21.750829,2.266863,1.6,1.6,1.6,1.54,1.54,1.54,0.15,-5.903059,-6.39882,13.698388,40.224678,32.465517,
02/29/2008,551.384099,572.8,551.5,,22.429737,6.359021,17.56301,1.202176,0.84,0.84,0.84,0.81,0.81,0.81,0.17,-19.289211,-19.722575,13.718205,39.607598,32.150002,
05/31/2008,552.704921,571.8,559.3,,11.156803,-1.19435,5.338816,-7.307348,-5.14,-5.14,-5.14,-5.14,-5.14,-5.14,0.17,-12.982299,-13.425711,11.783865,34.888417,27.468545,
08/31/2008,,691.200012,691.200012,,3.476562,-4.199942,,-8.425926,-5.92,-5.92,-5.92,-5.92,-5.92,-5.92,0.17,,,,,,
