Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,12.209,,-5.731,,6.478,,-4.396,,,,2.082,0.096,,0.021,,0.0,-0.117,2.178,-0.842,1.336,0.0,,,1.336,0.0,1.336,0.0,,1.336,1.336,,607.039978,0.002188,0.002188,,607.039978,0.002188,0.002188,0.002188,
06/30/1990,13.147,,-6.144,,7.003,,-4.512,,,,2.491,0.111,,0.021,,0.0,-0.132,2.602,-1.01,1.592,0.0,,,1.592,0.0,1.592,0.0,,1.592,1.592,,607.039978,0.002656,0.002656,,607.039978,0.002656,0.002656,0.002656,
09/30/1990,13.861,,-6.401,,7.46,,-4.825,,,,2.635,0.122,,0.021,,0.0,-0.143,2.757,-1.07,1.687,0.0,,,1.687,0.0,1.687,0.0,,1.687,1.687,,607.039978,0.002813,0.002813,,607.039978,0.002813,0.002813,0.002813,
12/31/1990,13.073,,-5.547,,7.526,,-4.739,,,,2.787,0.138,,0.028,,0.0,-0.166,2.925,-1.129,1.796,0.0,,,1.796,0.0,1.796,0.0,,1.796,1.796,,607.04,0.002969,0.002969,0.002969,607.04,0.002969,0.002969,0.002969,
03/31/1991,13.774,,-6.431,,7.343,,-5.284,,,,2.059,0.141,,0.02,,0.0,-0.161,2.2,-0.855,1.345,0.0,,,1.345,0.0,1.345,0.0,,1.345,1.345,,607.039978,0.002188,0.002188,,607.039978,0.002188,0.002188,0.002188,
06/30/1991,15.516,,-7.328,,8.188,,-5.59,,,,2.598,0.103,,0.02,,0.0,-0.123,2.701,-1.04,1.661,0.0,,,1.661,0.0,1.661,0.0,,1.661,1.661,,607.039978,0.002813,0.002813,,607.039978,0.002813,0.002813,0.002813,
09/30/1991,16.724001,,-7.706,,9.018001,,-6.039,,,,2.979,0.101,,0.011,,0.0,-0.112,3.08,-1.2,1.88,0.0,,,1.88,0.0,1.88,0.0,,1.88,1.88,,607.039978,0.003125,0.003125,,607.039978,0.003125,0.003125,0.003125,
12/31/1991,16.291,,-7.913,,8.378,,-5.766,,,,2.612,0.155,,0.0,,0.0,-0.155,2.767,-1.047,1.72,0.0,,,1.72,0.0,1.72,0.0,,1.72,1.72,,607.04,0.002812,0.002812,0.002812,607.04,0.002812,0.002812,0.002812,
03/31/1992,18.224001,,-8.575,,9.649001,,-6.9,,,,2.749,0.111,,0.0,,0.0,-0.111,2.86,-1.138,1.722,0.0,,,1.722,0.0,1.722,0.0,,1.722,1.722,,607.007996,0.002813,0.002813,,607.007996,0.002813,0.002813,0.002813,
06/30/1992,20.283001,,-9.355,,10.928001,,-7.343,,,,3.585,0.067,,0.0,,0.0,-0.067,3.652,-1.465,2.187,0.0,,,2.187,0.0,2.187,0.0,,2.187,2.187,,607.007996,0.00375,0.00375,,607.007996,0.00375,0.00375,0.00375,
