Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
08/30/1989,,,,,,,,11.282664,,8.282438,5.02045,5.02045,5.02045,,39.384391,25.243901,,
11/30/1989,,,,,,,,12.072338,,9.479627,5.722076,5.501344,5.501344,,39.638174,23.03418,,
02/28/1990,,,,,,,,12.743585,,10.301197,6.201739,6.201739,6.201739,,39.795936,23.672389,,
05/31/1990,,,,,,,,16.465003,,13.485272,7.857404,7.7776,7.7776,,41.733438,24.110414,,
08/31/1990,,19.575279,6.321419,11.213013,10.705409,,,13.971618,,11.193008,6.666674,6.666674,6.666674,,40.438938,23.779988,14.92028,
11/30/1990,,18.674304,6.411048,11.167734,10.645069,,,14.558158,,12.024057,7.109938,6.974879,6.974879,,40.869059,22.570528,14.459415,
02/28/1991,,19.895938,6.883079,11.91744,11.404094,,,15.190438,,12.572894,7.445585,7.416182,7.416182,,40.780659,22.226126,15.473842,
05/31/1991,,18.019212,6.914961,11.74684,10.029842,,,15.957342,12.226168,13.664303,7.81876,7.477836,7.477836,,42.779664,22.574638,13.95144,
08/31/1991,,18.06122,7.15995,12.014462,11.588224,,,13.986624,14.136237,12.254091,7.277006,7.277006,7.277006,,40.615702,22.446017,14.007195,
12/01/1991,,18.320053,7.203226,11.906712,11.429397,,,13.128472,,11.691993,6.903077,6.903077,6.903077,,40.95894,28.567786,13.086419,
02/29/1992,,15.918114,6.372623,10.56213,10.213925,,,9.302163,,7.769783,4.578611,4.1337,4.1337,,41.071572,44.385992,8.852701,
05/31/1992,,6.053551,2.507232,5.254011,8.817589,,,14.718476,-208.460471,-8.550827,-5.359959,-7.820717,-7.820717,,,,,
08/31/1992,,4.703798,1.980198,4.44698,9.09314,,,10.651642,-87.066726,8.987781,5.376695,5.376695,5.376695,,40.177727,37.525679,2.938666,
11/30/1992,,3.682813,1.556867,3.824594,8.564564,,,13.02425,-13.472579,16.302851,9.936141,6.669892,6.669892,,39.052738,25.143533,2.756823,
02/28/1993,,4.50869,1.867905,4.200148,8.584389,,,11.848786,,13.471056,8.18597,6.814112,6.814112,,39.232902,30.215362,3.146373,
05/31/1993,,9.340339,3.805447,7.048767,7.539403,,,8.324929,,-4.894186,-2.717523,0.229275,0.229275,,,,,
08/31/1993,,4.044064,1.609315,4.009301,8.102054,,,10.976691,-9.176417,12.042865,7.117676,-5.286802,-5.286802,,40.897154,37.495731,2.527713,
11/30/1993,,-13.098264,-5.286051,-5.904374,8.600956,,,13.321999,,13.400834,7.945949,-29.377284,-29.377284,,40.705564,32.391305,-8.855565,
02/28/1994,,-28.486764,-10.694551,-14.567649,9.072792,,,13.442341,,20.509014,12.595139,-22.809037,-22.809037,,38.587299,0.0,-28.486764,
05/31/1994,,-27.669271,-10.800508,-15.069841,6.78058,,,4.242183,-13.705082,2.295214,1.302658,0.888196,0.888196,,43.244582,3.653931,-26.658255,
08/31/1994,,-20.750925,-8.462554,-10.856856,7.352325,,18.521652,12.803789,,16.446927,9.959642,9.659719,9.659719,,39.443753,0.0,-20.750925,
11/30/1994,,-3.284219,-1.360011,-0.220249,7.573095,,19.09831,13.274891,-13.551444,12.210395,7.51409,7.232311,7.232311,,38.461536,0.0,-3.284219,
02/28/1995,,11.819164,4.692179,9.227844,7.660048,,19.121877,13.42922,-13.587374,12.429977,7.585162,7.403483,7.403483,,38.976859,0.0,11.819164,
05/31/1995,,9.981851,2.841154,6.671384,6.237475,,,12.51098,21.474145,5.080447,2.867837,0.433081,0.433081,,43.551475,0.0,9.981851,
08/31/1995,,12.551116,3.908228,8.674958,7.433978,,20.886075,14.293933,16.077578,19.275028,10.184119,9.723821,9.723821,,47.16418,0.0,12.551116,
11/30/1995,,18.781508,6.219418,12.790094,8.753208,,21.042115,14.701814,16.077898,23.893329,14.432831,14.048571,14.048571,,39.594725,0.0,18.781508,
02/29/1996,,19.564915,6.951937,15.051365,11.155141,,,13.489127,13.519282,8.607493,5.266894,4.97288,4.97288,,38.810364,0.0,19.564915,
05/31/1996,,17.100513,4.81644,10.29687,7.39473,,20.687914,15.106824,20.746912,7.525633,3.798172,2.565786,2.565786,,49.530201,0.0,17.100513,
08/31/1996,,17.565765,5.244571,11.857543,10.163427,,18.78453,13.10899,11.247418,8.387745,5.17328,4.821698,4.821698,,38.323353,0.0,17.565765,
11/30/1996,,13.377682,4.163226,10.321589,10.641895,,18.569398,13.121743,10.58286,8.668877,5.305542,4.879204,4.879204,,38.797814,0.0,13.377682,
02/28/1997,,4.453071,1.371198,5.475804,8.658172,,19.497392,14.366999,27.07262,-3.224277,-2.750119,-5.372214,-5.372214,,,,,
05/31/1997,,-7.823412,-2.26316,-42.559036,-51.395369,,22.353106,14.630954,8.720201,-12.901416,-9.489085,-15.893049,-15.893049,,,,,
08/31/1997,,-7.62596,-2.305705,-6.98036,-57.412089,,18.781493,13.971599,22.916667,9.115896,5.588639,5.313788,5.313788,,38.693467,0.0,-7.62596,
11/30/1997,,-6.320764,-1.920455,-1.918107,-55.023652,,19.36328,14.391627,29.120879,10.292194,6.323594,6.018317,6.018317,,38.559322,0.0,-6.320764,
02/28/1998,,1.729959,0.51025,3.66148,-46.040411,,19.908372,14.868805,18.493151,10.32903,6.413994,6.164098,6.164098,,37.903226,0.0,1.729959,
05/31/1998,,7.696845,2.127313,6.342923,8.978095,,19.62963,14.691358,15.135879,-0.576132,-0.864198,-5.802469,-5.802469,,,,,
08/31/1998,,8.006814,2.267975,6.366376,8.893681,,,14.11863,15.63981,9.440267,5.889724,5.72264,5.72264,,37.610619,0.0,8.006814,
11/30/1998,,7.345713,2.084302,5.916235,8.454974,,,13.324926,,8.575032,5.296343,5.254309,5.254309,,38.235294,0.0,7.345713,
02/28/1999,,6.39186,1.842105,5.41326,7.856818,,17.401216,12.006079,,7.674772,4.711246,4.711246,4.711246,,38.613861,0.0,6.39186,
05/31/1999,,6.704362,1.871899,5.218788,6.992135,,,12.115666,,-5.527086,-4.941435,-5.014641,-5.014641,,,,,
08/31/1999,,5.804334,1.657728,4.827937,6.772072,,17.245283,12.188679,,8.075472,5.018868,4.113208,4.113208,,37.850467,0.0,5.804334,
11/30/1999,,5.809129,1.717217,4.765114,6.53132,,18.249027,13.11284,10.471204,10.933852,5.447471,5.252918,5.252918,,50.177936,0.0,5.809129,
02/29/2000,,3.590887,1.063167,3.634321,6.591224,,18.968134,13.92261,1275.0,2.807284,1.669196,1.441578,1.441578,,40.540541,0.0,3.590887,
05/31/2000,,7.610887,2.242685,5.92158,9.660508,,18.803103,13.852974,,2.585888,1.625416,0.738825,0.738825,,37.142857,0.0,7.610887,
08/31/2000,,8.417223,2.591099,6.307485,9.995835,,19.291045,14.179104,190.0,9.813433,5.970149,5.746269,5.746269,,39.163498,0.0,8.417223,
11/30/2000,,8.924248,2.932262,7.133496,11.056777,,19.822813,14.80251,46.043165,10.926541,6.607604,6.459948,6.459948,,39.527027,0.0,8.924248,
02/28/2001,,12.097755,4.106452,8.543165,11.264918,,20.518282,15.583955,39.779006,11.892084,7.13525,7.028754,7.028754,,40.0,0.0,12.097755,
05/31/2001,,14.062329,4.916654,9.763965,9.960023,,19.071362,14.646307,18.924303,8.164537,4.736678,3.614833,3.614833,,41.984733,0.0,14.062329,
08/31/2001,,13.448888,4.866437,9.430711,10.363317,,20.517863,15.634218,26.145553,12.749918,7.571288,5.080302,5.080302,,40.616967,0.0,13.448888,
11/30/2001,,11.289833,4.20434,8.45103,11.059482,,21.619898,16.804847,29.508197,11.22449,6.505102,2.83801,2.83801,,42.045455,0.0,11.289833,
02/28/2002,,12.301778,4.760311,9.001405,11.609745,,22.198276,17.456897,29.698376,15.3633,9.144089,8.62069,8.62069,,40.480962,0.0,12.301778,
05/31/2002,,14.67564,5.856242,10.72923,15.175397,,20.652755,16.639914,28.733459,14.954521,8.855003,6.982343,6.982343,,40.78712,0.0,14.67564,
03/31/2003,,11.063753,4.5085,8.610051,19.180158,,20.421649,17.369415,59.055118,8.967904,7.45752,-0.629327,-0.629327,,16.842105,0.0,11.063753,
06/30/2003,,6.019202,2.420373,5.696597,20.807291,,10.967324,7.085086,-684.444444,-6.114526,-3.882239,-6.308638,-6.308638,,,,,
09/30/2003,,-4.88032,-1.932367,-0.198326,23.054309,,6.756757,1.151151,-43.52,-15.815816,-9.95996,-15.415415,-15.415415,,,,,
12/31/2003,,-29.599198,-11.312806,,,,3.833866,2.023429,-61.346363,-50.017749,-39.013135,-33.865815,-33.865815,,,,,
03/31/2004,,-31.5453,-12.233198,,,,9.55711,5.866356,-66.390728,2.097902,1.204351,-4.739705,-4.739705,,42.592593,0.0,-31.5453,
