Date,Price/T12M FFO per Share,Average,High,Low,Price/T12M Sales per Share,Price/T12M EBITDA per Share,P/Sales,P/Book,Price/Cash Flow per Share,Price/Free Cash Flow per Share,Source: Bloomberg
03/31/1994,,,,,,,,2.741265,,,
06/30/1994,,,,,,,,2.753721,,,
09/30/1994,,,,,,,,2.794571,,,
12/31/1994,19.128788,,,,5.843677,8.939782,5.843677,3.057852,12.088861,,
03/31/1995,18.997525,,,,5.852929,8.831093,5.852929,2.632155,11.917513,,
06/30/1995,18.357488,,,,5.730778,8.534811,5.730778,2.605498,10.905847,,
09/30/1995,18.867924,,,,5.957529,8.714286,5.957529,2.740811,11.277911,,
12/31/1995,16.786447,,,,6.054672,8.732341,6.054672,2.06097,12.234269,,
03/31/1996,14.620938,,,,5.810095,8.422184,5.810095,1.935753,10.682742,,
06/30/1996,13.603531,,,,5.886769,8.481329,5.886769,1.6972,10.213291,,
09/30/1996,12.878788,,,,6.082172,8.681471,6.082172,1.783435,10.756956,,
12/31/1996,14.71519,,,,6.925206,9.817688,6.925206,2.089659,12.279526,,
03/31/1997,13.374486,69.800002,69.800002,69.800002,6.369691,8.956865,6.369691,1.944301,11.219842,69.800002,
06/30/1997,12.751004,68.08057,71.679233,65.504617,6.158737,8.650679,6.158737,1.896196,11.206711,,
09/30/1997,13.651961,,,,6.475881,9.236218,6.475881,1.893026,10.25934,,
12/31/1997,13.557692,,,,6.34104,9.214671,6.34104,1.917942,10.466563,,
03/31/1998,13.199627,,,,6.028115,8.852287,6.028115,1.920707,10.380505,,
06/30/1998,14.855072,,,,6.632236,9.816806,6.632236,1.531454,11.782863,,
09/30/1998,13.240418,,,,5.82693,8.607272,5.82693,1.881665,11.689119,,
12/31/1998,13.098185,,,,5.696221,8.351392,5.696221,1.506967,12.385324,,
03/31/1999,,,,,5.081728,,5.081728,1.773831,11.074573,,
06/30/1999,,,,,5.355189,,5.355189,1.912077,11.538119,,
09/30/1999,,,,,4.819043,,4.819043,1.705447,10.07899,,
12/31/1999,,,,,4.630706,,4.630706,1.283871,8.638415,,
03/31/2000,,,,,5.137858,,5.137858,1.787666,9.425548,,
06/30/2000,,,,,5.524945,,5.524945,1.939326,9.936264,,
09/30/2000,,152.761941,152.761941,152.761941,5.611609,,5.611609,1.943746,9.803641,152.761941,
12/31/2000,,146.102855,161.34915,32.435985,5.793828,,5.793828,1.638394,10.881774,32.435985,
03/31/2001,,31.427877,34.339127,30.022784,6.098861,,6.098861,1.963528,11.369914,34.339127,
06/30/2001,,34.6881,37.022371,29.468014,6.744437,,6.744437,2.137609,12.168733,29.468014,
09/30/2001,,29.54553,34.663818,27.725449,7.671565,,7.671565,2.178686,12.986582,34.663818,
12/31/2001,,35.202585,36.413073,34.228289,7.926733,,7.926733,2.057627,13.78548,34.627476,
03/31/2002,,33.398227,35.294815,27.934819,7.491146,,7.491146,2.043101,12.552999,27.934819,
06/30/2002,,27.69422,38.489395,26.781547,7.963951,,7.963951,2.082438,13.622226,38.489395,
09/30/2002,,36.027024,50.025761,32.191339,6.91758,,6.91758,1.932058,12.183526,50.025761,
12/31/2002,,49.38413,51.569964,45.859628,6.776115,,6.776115,1.903436,11.47346,,
03/31/2003,,,,,7.590567,,7.590567,2.163242,12.849909,,
06/30/2003,,,,,8.04221,,8.04221,2.280935,13.711675,,
09/30/2003,,,,,8.568642,,8.568642,2.344677,15.158252,,
12/31/2003,,,,,9.258198,,9.258198,2.527415,15.508255,,
03/31/2004,,,,,10.281127,,10.281127,2.853747,16.738023,,
06/30/2004,,,,,9.029264,,9.029264,2.536393,14.542192,,
09/30/2004,,,,,9.944578,,9.944578,2.600152,15.596403,,
12/31/2004,,,,,11.10587,15.913482,11.10587,6.325417,17.684135,,
03/31/2005,,,,,10.238421,14.642301,10.238421,2.892826,16.335121,,
06/30/2005,25.502165,,,,12.521689,17.732605,12.521689,3.403438,20.220672,,
09/30/2005,21.89547,,,,13.345995,19.114929,13.345995,3.290796,20.268082,,
12/31/2005,24.868217,,,,13.539553,20.96122,13.539553,3.307155,19.669958,,
03/31/2006,30.103704,,,,16.898192,26.20189,16.898192,3.636332,23.658475,,
06/30/2006,22.115152,,,,12.762543,19.437568,12.762543,3.230414,18.422123,,
09/30/2006,25.070175,,,,15.120082,23.814936,15.120082,3.773573,22.265767,,
12/31/2006,20.339367,,,,15.139876,20.136981,15.139876,3.532819,23.535693,,
03/31/2007,19.813008,,,,16.213481,21.760466,16.213481,3.754602,23.106841,,
06/30/2007,14.475285,,,,12.399163,16.911525,12.399163,2.887466,15.581112,,
09/30/2007,17.125,,,,13.786205,18.705591,13.786205,3.450817,17.346617,,
12/31/2007,14.054054,,,,11.24884,17.27002,11.24884,2.363324,13.774973,,
03/31/2008,15.987755,,,,11.66049,17.96447,11.66049,3.058245,15.867869,,
06/30/2008,14.383333,,,,10.161328,15.683135,10.161328,2.71723,16.032472,,
09/30/2008,14.717131,,,,10.628966,16.436214,10.628966,2.716521,16.052455,,
12/31/2008,9.049505,,,,5.166525,8.113405,5.166525,1.483485,8.263222,,
03/31/2009,4.209945,,,,2.212448,3.558949,2.212448,0.640106,3.756632,,
06/30/2009,10.255102,30.755299,30.755299,30.755299,3.234059,5.661316,3.234059,0.991099,5.613089,30.755299,
09/30/2009,21.733333,34.489176,46.699091,25.155081,4.710986,8.454112,4.710986,1.258602,9.971269,38.125254,
12/31/2009,15.551724,37.367408,40.961259,34.295186,5.340153,9.455242,5.340153,1.300828,11.351823,,
03/31/2010,20.853333,,,,6.811587,11.985521,6.811587,1.511937,13.951092,,
06/30/2010,11.389831,,,,5.919858,9.653539,5.919858,1.306556,12.120435,,
09/30/2010,13.686957,,,,7.007893,11.437522,7.007893,1.483403,14.359657,,
12/31/2010,15.686957,30.128394,30.128394,30.128394,8.203318,13.746663,8.203318,1.777065,15.254224,30.128394,
03/31/2011,16.087719,30.400308,35.480125,28.692118,8.360888,14.180558,8.360888,1.823154,16.490951,35.480125,
06/30/2011,15.663866,35.749379,38.033765,33.197325,8.525648,14.58448,8.525648,1.857746,16.24816,35.428575,
09/30/2011,12.024,33.15843,38.583695,27.825877,6.932121,11.980228,6.932121,1.55218,12.475865,30.827212,
12/31/2011,12.787402,33.893279,109.171872,28.940251,7.509193,12.883647,7.509193,1.704854,14.716551,109.171872,
03/31/2012,15.046875,154.640852,2043.075806,109.373544,8.916302,15.233816,8.916302,2.021359,15.955675,2043.075806,
06/30/2012,14.526718,1973.457381,2101.419093,1842.587059,8.74013,14.723082,8.74013,2.035201,15.211631,,
09/30/2012,15.96063,,,,9.203054,15.257306,9.203054,2.167019,16.854874,,
12/31/2012,15.456,,,,8.708277,14.530666,8.708277,2.078633,16.372922,,
03/31/2013,17.637795,,,,10.065193,16.746626,10.065193,2.400679,19.269804,,
06/30/2013,16.820429,346.921677,346.921677,346.921677,9.6353,16.861254,9.6353,2.342527,18.573443,346.921677,
09/30/2013,15.241162,340.836655,374.766067,43.765526,9.099705,17.848351,9.099705,2.220732,13.58313,43.765526,
12/31/2013,14.728101,45.639366,95.375398,41.748582,8.920016,17.033461,8.920016,2.212542,14.122509,95.375398,
03/31/2014,16.195722,102.50685,109.283304,85.485839,9.879551,18.9248,9.879551,2.466051,14.840058,85.485839,
06/30/2014,17.061046,88.687084,91.97151,84.977925,10.172516,19.213189,10.172516,2.586579,14.880629,,
09/30/2014,15.684416,,,,9.363834,15.754863,9.363834,2.411366,16.399074,,
12/31/2014,17.337931,243.747324,243.747324,243.747324,10.348192,17.629409,10.348192,2.724667,16.33928,243.747324,
03/31/2015,18.141892,260.28963,274.676281,245.201664,10.483192,17.866626,10.483192,2.744122,18.002019,,
06/30/2015,14.265823,,,,8.42724,14.09848,8.42724,2.32875,15.688546,,
09/30/2015,15.36478,,,,8.877368,14.899328,8.877368,2.553949,14.953983,,
12/31/2015,16.98847,,,,9.325968,15.813336,9.325968,2.576214,18.661765,,
03/31/2016,18.36013,54.38861,54.38861,54.38861,10.038806,16.841808,10.038806,2.746795,21.280349,54.38861,
06/30/2016,20.815548,55.574945,133.583439,51.346022,11.011648,19.414208,11.011648,2.919619,25.25632,133.583439,
09/30/2016,22.484965,132.030248,274.995529,121.876796,10.238663,18.165393,10.238663,2.733367,25.381727,274.995529,
12/31/2016,19.019757,247.442016,269.866079,61.146117,8.990246,14.069818,8.990246,2.399804,17.795089,61.146117,
03/31/2017,16.826182,58.414126,63.357682,52.469979,7.969658,12.42196,7.969658,2.131414,15.203965,54.859467,
06/30/2017,13.644817,48.47583,56.424042,30.622135,6.611497,10.015284,6.611497,1.762554,11.457561,30.622135,
09/30/2017,12.573698,32.943888,46.076877,29.787744,7.000312,10.482641,7.000312,1.885454,12.9081,46.076877,
12/31/2017,11.713849,44.918525,93.04203,42.305879,6.402736,10.53628,6.402736,1.770176,12.518321,93.04203,
03/31/2018,9.1752,78.717491,92.888242,59.647897,5.03591,8.352503,5.03591,1.403317,9.393013,59.647897,
06/30/2018,10.979353,61.913019,74.145649,29.7314,5.950208,9.800229,5.950208,1.647079,10.786287,29.7314,
