Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Provision for Doubtful Accounts,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Property Additions,Property Improvements,Change in Investments,Change in Notes,Change in Mortgages,Change in Real Estate Interest,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Preferred Dividends Other Distributions,Proceeds from Repayments of Borrowings,Change in Unsecured Debt,Change in Secured Debt,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1994,19.426001,6.984,6.381,0.0,3.135,2.926,,,,,,,,,,,,,,,,,,,,,
06/30/1994,22.441,7.533,8.466,0.0,2.958,3.484,,,,,,,,,,,,,,,,,,,,,
09/30/1994,24.921,9.454,10.039,0.0,2.829,2.599,,,,,,,,,,,,,,,,,,,,,
12/31/1994,27.209,10.447,12.387,0.0,4.687,-0.312,,,,,,,,,,,,,,,,,,,,,
03/31/1995,31.614,10.345,16.608999,0.0,3.704,0.956,,,,,,,,,,,,,,,,,,,,,
06/30/1995,37.514999,12.481,17.311001,0.0,2.051,5.672,,,,,,,,,,,,,,,,,,,,,
09/30/1995,46.964001,14.504,18.062,0.0,2.44,11.958,,,,,,,,,,,,,,,,,,,,,
12/31/1995,10.434,30.389,20.427999,0.0,-12.459,-27.924,,,,,,,,,,,,,,,,,,,,,
03/31/1997,61.706001,32.962002,28.877001,0.0,-0.275,0.142,,4.771,-154.126999,-6.276,0.0,0.0,0.451,0.0,5.754,-149.427002,25.278999,-31.973,-13.965,-20.562,,,91.202003,0.0,0.577,-62.442001,
06/30/1997,84.094002,35.709,33.897999,0.0,3.517,10.97,,0.0,-182.373001,-8.433,0.0,0.0,-87.869003,0.0,-92.485001,-371.160004,513.594971,-30.75,-16.471001,-9.525,,,575.937012,0.0,-5.596,226.529007,
09/30/1997,108.542,47.234001,43.339001,0.0,1.438,16.531,,0.706,-300.212006,-9.016,0.0,0.0,0.443,0.0,-36.794998,-344.873993,202.522995,-44.209999,-20.923,-23.556,,,302.647003,0.0,-11.435,-33.808998,
12/31/1997,76.792999,60.687,50.529999,0.0,-6.188,-28.236,,30.281,-563.421997,-26.521,0.0,0.0,0.608,0.0,-118.808998,-677.862976,356.81601,-101.307999,-32.481998,425.750008,,,66.473,0.0,-1.617,-244.253998,
