Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/2010,,,,,,,,,,,,,,0.0,,,,,,
06/30/2010,,,,,,,,,,,,,,0.0,,,,,,
12/31/2011,,,,,,,,,,,,,,0.0,,,,,,
03/31/2012,21.878872,,,,,,,,,,,,,0.0,,,9.1e-05,5.369929,3.393868,
06/30/2012,,,,,,,,,,,,,,0.0,,,,,,
09/30/2012,21.878872,21.878872,21.878872,,50.716371,0.342157,0.249967,0.03,0.03,0.031999,0.03,0.03,0.031999,0.0285,0.845062,0.737287,8.934967,3.13773,1.484172,
12/31/2012,21.878872,21.878872,21.878872,,46.192281,0.4822,0.425616,0.39,0.39,0.395304,0.39,0.39,0.393327,0.44,-0.432198,-1.924962,0.308608,3.580258,1.931772,
03/31/2013,21.878872,21.891026,21.878872,,49.838813,0.493627,0.410396,0.38,0.38,0.376678,0.38,0.38,0.376678,0.4375,0.781347,-0.47731,0.42621,3.537248,1.91902,
06/30/2013,21.878872,21.915794,21.878872,,51.231937,0.565249,0.481286,0.44,0.44,0.444575,0.44,0.44,0.442135,0.4528,0.933183,-0.415698,0.753604,3.560513,1.963218,
09/30/2013,21.951578,21.903107,21.903107,,53.130179,0.59786,0.486826,0.44,0.44,0.441481,0.44,0.44,0.441481,0.4687,0.518191,-1.439248,0.816206,3.648986,1.609224,
12/31/2013,21.955096,21.953923,21.953923,,50.763957,0.608684,0.490391,0.43,0.43,0.437266,0.43,0.43,0.433494,0.49,0.08281,-0.539676,0.371212,3.629818,1.553079,
