Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Discontinued Operations,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1992,2178.905029,77.869003,77.869003,0.0,763.999023,,,830.125,,,,,0.0,,,1671.993042,175.173004,,,0.0,331.739014,,,,,,,331.739014,506.912018,,452.54599,452.54599,,,,876.682983,,,,3.1e-05,,,3.1e-05,1329.229004,230.238007,,,,63.049999,,,,63.049999,293.288006,1622.51701,0.0,16.74,,,0.0,,539.64801,556.38801,0.0,556.38801,2178.90502,
09/30/1992,2400.971924,106.18,61.868999,44.311001,962.039001,,,857.091003,,,,,0.0,,,1925.310059,173.845001,,,0.0,301.816986,,,,,,,301.816986,475.661987,,483.149994,483.149994,,,,1051.68103,,,,3.1e-05,,,3.1e-05,1534.831055,230.399002,,,,65.205002,,,,65.205002,295.604004,1830.435059,0.0,15.211,,,0.0,,555.325989,570.536989,,570.536989,2400.972048,
12/31/1992,2393.834961,136.742996,43.375999,93.366997,920.927979,,,898.359985,,,,,0.0,,,1956.031006,172.225998,,,0.0,265.578003,,,,,,,265.578003,437.804001,,477.88501,477.88501,,,,1024.907959,,,,0.0,,,0.0,1502.792969,228.912003,,,,69.474998,,,,69.474998,298.387001,1801.17997,0.0,22.129,,,0.0,,570.526001,592.655001,,592.655001,2393.83497,
03/31/1993,2272.093018,136.381003,26.065001,110.316002,820.893982,,,896.344971,,,,,0.0,,,1853.619995,177.610001,284.843994,-107.234001,0.0,240.863007,,,,,,,240.863007,418.473008,,527.093994,527.093994,,,,841.710022,,,,-6.1e-05,,,-6.1e-05,1368.803955,223.988007,,,,100.886002,,,,100.886002,324.874009,1693.677964,0.0,23.160999,,,0.0,,555.254028,578.415027,,578.415027,2272.092991,
06/30/1993,2465.803955,136.143997,33.583,102.560997,960.640015,,,946.362,,,,,0.0,,,2043.145996,183.179993,,,0.0,239.477997,,,,,,,239.477997,422.65799,,548.572998,548.572998,,,,1019.817017,,,,0.0,,,0.0,1568.390015,223.800995,,,,75.928001,,,,75.928001,299.728996,1868.119011,0.0,26.990999,,,0.0,,570.69397,597.684969,,597.684969,2465.80398,
09/30/1993,2669.771973,121.483997,22.882999,98.600998,1133.956055,,,991.35498,,,,,0.0,,,2246.794922,184.462006,,,0.0,238.514999,,,,,,,238.514999,422.977005,,641.101013,641.101013,,,,1099.578003,,,,-6.1e-05,,,-6.1e-05,1740.678955,223.367996,,,,83.410004,,,,83.410004,306.778,2047.456955,0.0,30.35,,,0.0,,591.965027,622.315027,,622.315027,2669.771982,
12/31/1993,2629.715088,120.092001,27.635,92.457001,1052.310059,,,1031.260986,,,,,0.0,,,2203.663086,188.369995,,,0.0,237.682007,,,,,,,237.682007,426.052002,,578.98999,578.98999,,,,1100.630005,,,,0.0,,,0.0,1679.619995,223.731995,,,,78.792,,,,78.792,302.523994,1982.14399,0.0,33.599998,,,0.0,,613.971008,647.571007,,647.571007,2629.714996,
03/31/1994,2580.355957,154.528,76.287003,78.240997,929.171997,,,1097.457031,,,,,0.0,,,2181.156982,188.929993,310.949005,-122.018997,0.0,210.268997,,,,,,,210.268997,399.19899,,618.942993,618.942993,,,,994.640015,,,,0.0,,,0.0,1613.583008,222.832001,,,,75.281998,,,,75.281998,298.113999,1911.697007,0.0,34.547001,,,0.0,,634.112,668.659001,,668.659001,2580.356008,
06/30/1994,2295.425049,171.396,44.618999,126.777,738.054016,,,1115.333984,,,,,0.0,,,2024.784058,44.119999,,,0.0,226.520996,,,,,,,226.520996,270.640995,,615.573975,615.573975,,,,708.223022,,,,0.0,,,0.0,1323.796997,222.210007,,,,58.629002,,,,58.629002,280.839008,1604.636005,0.0,7.703,,,0.0,,683.085999,690.788999,,690.788999,2295.425004,
09/30/1994,2261.626953,179.587997,30.584,149.003998,684.53302,,,1141.807983,,,,,0.0,,,2005.928955,44.526001,,,0.0,211.171997,,,,,,,211.171997,255.697998,,586.674011,586.674011,,,,718.898987,,,,0.0,,,0.0,1305.572998,222.218002,,,,58.646,,,,58.646,280.864002,1586.437,0.0,7.541,,,0.0,,667.648987,675.189987,,675.189987,2261.626987,
12/31/1994,1979.314941,179.399992,22.872999,156.526993,520.099976,,,1194.343994,,,,,0.0,,,1893.843994,44.880001,,,0.0,40.591,,,,,,,40.591,85.471001,,569.64502,569.64502,,,,477.317993,,,,0.0,,,0.0,1046.963013,222.522995,,,,35.181999,,,,35.181999,257.704994,1304.668007,0.0,7.159,,,0.0,,667.487976,674.646976,,674.646976,1979.314983,
03/31/1995,2049.697998,23.785,23.785,0.0,649.596985,,,1166.470947,,,,,142.151001,,,1982.004028,41.266998,81.511002,-40.243999,0.0,26.427,,,,,,,26.427,67.693998,,555.94397,555.94397,,,,576.26001,,,,-1e-06,,,-1e-06,1132.203979,222.529999,,,,26.737,,,,26.737,249.266999,1381.470978,0.0,7.018,,,0.0,,661.208984,668.226984,,668.226984,2049.697962,
06/30/1995,2151.235107,20.370001,20.370001,0.0,733.270996,,,1184.116943,,,,,147.285004,,,2085.042969,40.098999,,,0.0,26.093,,,,,,,26.093,66.191999,,539.127991,539.127991,,,,594.427002,,,,6.1e-05,,,6.1e-05,1133.555054,322.053986,,,,19.301001,,,,19.301001,341.354986,1474.91004,0.0,8.651,,,0.0,,667.674011,676.325011,,676.325011,2151.235051,
09/30/1995,2297.261963,26.389999,26.389999,0.0,790.796021,,,1270.51001,,,,,147.169998,,,2234.865967,38.775002,,,0.0,23.621,,,,,,,23.621,62.396002,,588.265015,588.265015,,,,679.224976,,,,0.0,,,0.0,1267.48999,322.075012,,,,17.268999,,,,17.268999,339.344011,1606.834002,0.0,9.614,,,0.0,,680.814026,690.428026,,690.428026,2297.262028,
12/31/1995,2331.726074,23.256001,23.256001,0.0,839.590027,,,1257.901978,,,,,149.914001,,,2270.662109,37.776001,,,0.0,23.288,,,,,,,23.288,61.064001,,587.335999,587.335999,,,,702.546021,,,,-6.1e-05,,,-6.1e-05,1289.881958,320.980988,,,,12.921,,,,12.921,333.901987,1623.783945,0.0,13.391,,,0.0,,694.551025,707.942025,,707.942025,2331.72597,
03/31/1996,2320.345947,14.042,14.042,0.0,910.559021,,,1205.449951,,,,,147.173996,,,2277.225098,37.139,84.375999,-47.237,0.0,5.982,,,,,,,5.982,43.121,,610.671021,610.671021,,,,662.267029,,,,-6.2e-05,,,-6.2e-05,1272.937988,321.002014,,,,0.0,,,,0.0,321.002014,1593.940002,0.0,13.921,,,0.0,,708.914978,722.835978,3.57,726.405978,2320.34598,
06/30/1996,2566.904053,36.066002,36.066002,0.0,897.202026,,,1107.505005,,,,,39.104,,,2079.876953,210.031006,,,0.0,276.996002,,,,,,,276.996002,487.027008,,650.788025,650.788025,,,,730.310974,,,,0.0,,,0.0,1381.098999,221.742996,,,,110.836998,,,,110.836998,332.579994,1713.678993,0.0,15.479,,,0.0,,729.309021,744.788021,108.436996,853.225018,2566.904011,
09/30/1996,2498.419922,65.228996,65.228996,0.0,856.661011,,,1065.449951,,,,,36.395,,,2023.734985,204.945007,,,0.0,269.73999,,,,,,,269.73999,474.684998,,679.531982,679.531982,,,,601.117004,,,,6.1e-05,,,6.1e-05,1280.649048,223.813004,,,,106.836998,,,,106.836998,330.650002,1611.299049,0.0,17.121,,,0.0,,756.119995,773.240995,113.879997,887.120993,2498.420042,
12/31/1996,2600.520996,73.981003,73.981003,0.0,957.596985,,,1063.125977,,,,,40.049999,,,2134.753906,203.531006,,,0.0,262.235992,,,,,,,262.235992,465.766998,,682.622009,682.622009,,,,668.963013,,,,-6.1e-05,,,-6.1e-05,1351.584961,224.503998,,,,102.836998,,,,102.836998,327.340996,1678.925957,0.0,21.02,,,0.0,,782.143982,803.163982,118.431,921.594982,2600.520939,
03/31/1997,2678.829102,31.32,31.32,0.0,987.38501,,,1001.758972,,,,,0.0,,,2020.463989,293.143005,489.703003,-196.559998,0.0,365.221985,,,,,,,365.221985,658.36499,,737.697998,737.697998,,,,627.518005,,,,-6.1e-05,,,-6.1e-05,1365.215942,236.768997,,,,0.0,,,,0.0,236.768997,1601.98494,0.0,26.042999,,,0.0,,908.570984,934.613983,142.229996,1076.843979,2678.828918,
06/30/1997,2836.825928,42.202,42.202,0.0,1041.93396,,,1086.29895,,,1086.29895,,0.0,,,2170.435059,297.544006,502.020996,-204.477005,0.0,368.846985,13.671,,,,,,355.175985,666.390991,,679.015991,679.015991,,,,820.85498,,,,0.0,,,0.0,1499.870972,240.529999,,,,94.836998,,,,94.836998,335.366997,1835.237968,0.0,31.657,,,0.0,,835.284973,866.941973,134.645996,1001.587969,2836.825937,
09/30/1997,2909.101074,70.751999,70.751999,0.0,1093.296021,,,1093.990967,,,1093.990967,,0.0,,,2258.039062,301.432007,,,0.0,349.630005,15.887,,,,,,333.743005,651.062012,,694.814026,694.814026,,,,829.348999,,,,-6.1e-05,,,-6.1e-05,1524.162964,239.886002,,,,90.836998,,,,90.836998,330.723,1854.885963,0.0,41.724998,,,0.0,,869.60199,911.326988,142.888,1054.214989,2909.100952,
12/31/1997,3059.158936,89.499001,89.499001,0.0,1172.402954,,,1152.879028,,,1152.879028,,0.0,,,2414.781006,302.161011,,,0.0,342.21701,20.434999,,,,,,321.782011,644.378021,,703.09198,703.09198,,,,936.757019,,,,0.0,,,0.0,1639.848999,240.182999,,,,86.836998,,,,86.836998,327.019997,1966.868996,0.0,42.498001,,,0.0,,904.903015,947.401016,144.889008,1092.290024,3059.159019,
03/31/1998,3416.218994,98.316002,98.316002,0.0,1582.340942,,,1051.671021,,,1051.671021,,0.0,,,2732.327881,295.992004,517.588989,-221.597,0.0,387.898987,51.009998,,,,,,336.888988,683.890991,,799.153992,799.153992,,,,1152.873047,,,,-6.1e-05,,,-6.1e-05,1952.026978,237.714996,,,,82.836998,,,,82.836998,320.551994,2272.578972,0.0,51.644001,,,0.0,,939.528015,991.172016,152.468002,1143.640018,3416.21899,
06/30/1998,3854.893066,101.568001,101.568001,0.0,1763.81604,,,1204.072998,,,1204.072998,,0.0,,,3069.457031,286.145996,510.125,-223.979004,0.0,499.290009,211.970001,,,,,,287.320007,785.436005,,854.192017,854.192017,,,,1527.771973,,,,0.000122,,,0.000122,2381.964111,208.431,,,,78.836998,,,,78.836998,287.267998,2669.232109,0.0,49.152,,,0.0,,985.307983,1034.459984,151.201004,1185.660988,3854.893097,
09/30/1998,3946.437012,94.151001,94.151001,0.0,1770.612061,,,1301.618042,,,1301.618042,,0.0,,,3166.381104,293.140991,525.052979,-231.912003,0.0,486.915009,119.781998,,,,,,367.133011,780.056,,909.143982,909.143982,,,,1520.849976,,,,-6.1e-05,,,-6.1e-05,2429.993896,209.097,,,,74.836998,,,,74.836998,283.933998,2713.927895,0.0,43.103001,,,0.0,,1039.485962,1082.588963,149.919998,1232.508961,3946.436855,
12/31/1998,4393.28418,111.838997,111.838997,0.0,1901.83606,,,1541.105957,0.0,0.0,1541.105957,0.0,0.0,,,3554.781006,301.25,536.637024,-235.386993,0.0,537.252991,147.845993,,,,,,389.406998,838.502991,,931.512024,931.512024,,,,1822.646973,,,,-6.1e-05,,,-6.1e-05,2754.158936,284.151001,,,,70.836998,,,,70.836998,354.987999,3109.146935,0.0,40.313999,,,0.0,,1096.151978,1136.465977,147.671005,1284.136982,4393.283916,
03/31/1999,4334.746094,111.267998,111.267998,0.0,1855.394043,,,1533.81897,,,1533.81897,,0.0,,,3500.480957,313.654999,555.80603,-242.151001,0.0,520.609985,155.324997,222.162003,-66.837006,,,,365.284988,834.264984,,1018.650024,1018.650024,,,,1626.599976,,,,0.0,,,0.0,2645.25,284.299011,,,,66.836998,,,,66.836998,351.136009,2996.386009,0.0,35.668999,,,0.0,,1161.969971,1197.638969,140.720993,1338.359962,4334.745972,
06/30/1999,4471.870117,105.333,105.333,0.0,1817.619019,,,1681.438965,0.0,0.0,1681.438965,0.0,0.0,,,3604.391113,322.360992,572.620972,-250.259995,0.0,545.117981,232.613007,,,,,,312.504974,867.478973,,967.981995,967.981995,,,,1708.03894,,,,6.1e-05,,,6.1e-05,2676.020996,335.743011,,,,62.837002,,,,62.837002,398.580013,3074.601009,0.0,36.228001,,,0.0,,1217.953003,1254.181004,143.087997,1397.269001,4471.87001,
09/30/1999,4605.440918,123.440002,123.440002,0.0,1582.833984,,,1939.706055,0.0,0.0,1939.706055,0.0,0.0,,,3645.97998,324.992004,583.93103,-258.938995,0.0,634.468994,245.488998,245.488998,0.0,,,,388.979996,959.460999,,1015.22699,1015.22699,,,,1509.343018,,,,6.1e-05,,,6.1e-05,2524.570068,564.580994,,,,58.837002,,,,58.837002,623.417995,3147.988064,0.0,28.417,,,0.0,1281.145996,-0.031982,1309.531013,147.921997,1457.453011,4605.441074,
12/31/1999,4401.155762,161.712997,161.712997,0.0,1126.822021,,,2096.025879,0.0,0.0,2096.025879,0.0,0.0,,,3384.561035,338.024994,759.025024,-421.0,0.0,678.570007,245.718994,245.718994,0.0,,,,432.851013,1016.595001,,1044.090942,1044.090942,,,,1236.462036,,,,0.0,,,0.0,2280.552979,570.179016,,,,54.837002,,,,54.837002,625.016018,2905.568996,0.0,20.125,,,0.0,1341.942993,-0.047974,1362.02002,133.567001,1495.587021,4401.156017,
03/31/2000,3987.903076,135.852997,135.852997,0.0,893.078003,,,1954.036987,0.0,0.0,1954.036987,0.0,3.71,,,2986.677979,360.604004,631.81897,-271.214996,0.0,640.620972,200.942993,200.942993,0.0,,,,439.677979,1001.224976,,1125.807007,1125.807007,,,,562.234985,,,,0.0,,,0.0,1688.041992,751.159973,,,,0.0,,,,0.0,751.159973,2439.201965,0.0,14.702,,,0.0,,1404.646973,1419.348972,129.352005,1548.700977,3987.902943,
06/30/2000,4724.649902,177.600006,177.600006,0.0,1317.557983,,,2110.37793,0.0,0.0,2110.37793,0.0,0.0,,,3605.535889,368.294006,647.812988,-279.519012,0.0,750.820007,254.341995,,,,,,496.478012,1119.114014,,1043.230957,1043.230957,,,,747.968018,,,,0.0,,,0.0,1791.198975,1273.650024,,,,46.837002,,,,46.837002,1320.487026,3111.686001,0.0,14.996,,,0.0,,1450.22998,1465.225981,147.738007,1612.963987,4724.649988,
09/30/2000,5228.580078,202.279999,202.279999,0.0,1743.187012,,,2141.687012,0.0,0.0,2141.687012,0.0,0.0,,,4087.154053,368.42099,657.413025,-288.992004,0.0,773.005005,256.339996,,,,,,516.665009,1141.425995,,1117.378052,1117.378052,,,,750.184998,,,,-6.1e-05,,,-6.1e-05,1867.562988,1650.307007,,,,42.837002,,,,42.837002,1693.144009,3560.706997,0.0,19.181,,,0.0,,1508.503052,1527.684052,140.188995,1667.873047,5228.580044,
12/31/2000,6052.292969,76.945,76.945,0.0,2148.469971,,,2276.302002,0.0,0.0,2276.302002,0.0,0.0,,,4501.716797,738.054993,,,0.0,812.520996,279.231995,,,,,,533.289001,1550.575989,,1134.853027,1134.853027,,,,0.0,,,,0.0,,,0.0,1134.853027,3141.383057,,,,38.837002,,,,38.837002,3180.220058,4315.073086,0.0,20.923,,,0.0,,1574.092041,1595.015041,142.205002,1737.220043,6052.293129,
03/31/2001,6649.042969,57.751999,57.751999,0.0,2602.814941,,,2202.294922,0.0,0.0,2202.294922,0.0,57.428001,,,4920.290039,729.098999,1041.862061,-312.763,0.0,999.653992,310.738007,310.738007,0.0,,,,688.915985,1728.752991,,1271.463989,1271.463989,,,,479.029999,,,,-479.029999,,,-479.029999,1271.463989,3519.891113,,,,0.0,,,,0.0,3519.891113,4791.355103,0.0,40.761002,,,0.0,,1673.302979,1714.06398,143.623993,1857.687973,6649.043076,
06/30/2001,7380.265,87.299,87.299,0.0,3053.698,,,2375.065,0.0,0.0,2375.065,0.0,63.977,,,5580.039,737.15,,,0.0,1063.076,356.059,356.059,0.0,,,,707.017,1800.226,,1222.626,1222.626,,,,0.0,,,,0.0,,,0.0,1222.626,4216.095,,,,0.0,,,,0.0,4216.095,5438.721,0.0,54.944,,,0.0,,1739.923,1794.867,146.677,1941.544,7380.265,
09/30/2001,8047.12207,62.037998,62.037998,0.0,3488.950928,,,2562.440918,0.0,0.0,2562.440918,0.0,65.404999,,,6178.834961,740.934021,,,0.0,1127.353027,355.894012,355.894012,0.0,,,,771.459015,1868.287048,,1348.774048,1348.774048,,,,0.0,,,,0.0,,,0.0,1348.774048,4655.27002,,,,0.0,,,,0.0,4655.27002,6004.044067,0.0,64.991997,,,-6.611,,1833.97599,1892.356987,150.720993,2043.07798,8047.122047,
12/31/2001,8660.900391,47.123001,47.123001,0.0,3827.601074,,,2814.720947,0.0,0.0,2814.720947,0.0,82.964996,,,6772.410156,727.633972,,,0.0,1160.855957,369.709015,369.709015,0.0,,,,791.146942,1888.489929,,1315.296021,1315.296021,,,,0.0,,,,0.0,,,0.0,1315.296021,5198.176758,,,,0.0,,,,0.0,5198.176758,6513.472778,0.0,78.085999,,,0.0,,1915.322021,1993.40802,154.018997,2147.427017,8660.899796,
03/31/2002,8985.455078,219.716003,219.716003,0.0,4062.825928,,,2704.444092,0.0,0.0,2704.444092,0.0,106.269997,,,7093.255859,720.284973,1085.093018,-364.808014,0.0,1171.91394,349.712006,349.712006,0.0,,,,822.201935,1892.198914,,1438.613037,1438.613037,,,,333.255005,,,,0.0,,,0.0,1771.868042,4943.523926,,,,0.0,,,,0.0,4943.523926,6715.391968,0.0,87.793999,,,-6.559,,2035.538004,2116.773003,153.289993,2270.062996,8985.454964,
06/30/2002,9455.972,52.879,52.879,0.0,4307.142,,,3057.71,0.0,0.0,3057.71,0.0,119.278,,,7537.009,729.777,,,0.0,1189.186,350.034,350.034,0.0,,,,839.152,1918.963,,1369.908,1369.908,,,,957.618,,,,0.0,,,0.0,2327.526,4756.896,,,,0.0,,,,0.0,4756.896,7084.422,0.0,95.605,,,-6.865,2136.194,-14.703,2210.231,161.319,2371.55,9455.972,
09/30/2002,10052.5,63.23,63.23,0.0,4663.984,,,3303.218,0.0,0.0,3303.218,0.0,127.27,,,8157.702,723.794,,,0.0,1170.999,334.365,334.365,0.0,,,,836.634,1894.793,,1462.188,1462.188,,,,866.151,,,,0.0,,,0.0,2328.339,5257.357,,,,0.0,,,,0.0,5257.357,7585.696,0.0,102.258,,,-35.495,,2237.737,2304.5,162.299,2466.799,10052.495,
12/31/2002,10618.370117,56.716999,56.716999,0.0,5078.308105,,,3533.393066,0.0,0.0,3533.393066,0.0,130.664993,,,8799.083008,708.744995,,,0.0,1110.540039,334.356995,334.356995,0.0,,,,776.183044,1819.285034,,1510.488037,1510.488037,,,,957.109985,,,,-0.000122,,,-0.000122,2467.5979,5526.710938,,,,0.0,,,,0.0,5526.710938,7994.308838,0.0,103.977997,,,-45.040001,2402.841064,-6.748085,2455.030975,169.029999,2624.060974,10618.369812,
03/31/2003,11610.536,737.279,456.179,281.1,5298.467,,,3427.99,106.057,0.0,3306.655,15.278,423.345,,,9887.081,146.329,293.443,-147.114,0.0,1577.126,212.939,212.939,0.0,,,,1364.187,1723.455,,600.816,600.816,,,,842.229,,,,142.076,,,142.076,1585.121,7023.772,,,,341.105,,,,341.105,7364.877,8949.998,0.0,114.194,,,-45.037,2597.078,-8.389,2657.846,2.692,2660.538,11610.536,
06/30/2003,12099.14,111.025,111.025,0.0,6179.285,,,3823.155,0.0,0.0,3823.155,0.0,214.442,,,10327.91,672.955,,,0.0,1098.275,303.8,303.8,0.0,,,,794.475,1771.23,,619.055,619.055,,,,944.319,,,,938.558,,,938.558,2501.932,6623.487,,,,0.91,,,,0.91,6624.397,9126.329,0.0,177.004,,,-45.011,2644.436,-27.855,2748.574,224.237,2972.811,12099.14,
09/30/2003,14862.959961,89.514,89.514,0.0,8314.425781,,,4402.587891,0.0,0.0,4402.587891,0.0,290.618011,,,13097.150391,666.060974,,,0.0,1099.750977,304.957001,304.957001,0.0,,,,794.793976,1765.811951,,621.29303,621.29303,,,,2667.590088,,,,1035.431824,,,1035.431824,4324.314941,7165.069824,,,,0.0,,,,0.0,7165.069824,11489.384766,0.0,189.533005,,,-81.505997,2828.096924,-18.705917,2917.418015,456.157013,3373.575027,14862.959793,
