Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/2004,,32.371883,9.853044,26.282617,17.079271,,17.332971,17.094017,16.776209,11.23031,11.23031,11.23031,,33.058119,1.451028,31.902158,
03/31/2005,,29.555396,9.180997,24.694457,16.113547,,18.214388,,17.618229,11.828604,11.828604,11.828604,,32.861558,1.446571,29.127856,
06/30/2005,,28.455493,8.897636,23.973115,15.151196,,16.933371,2.741573,16.356287,10.992473,10.992473,10.992473,,32.793591,1.49962,28.028769,
09/30/2005,,25.554579,8.105007,21.788496,14.069941,,12.943419,,12.371533,8.434634,8.434634,8.434634,,31.822242,1.924009,25.062906,
12/31/2005,,24.752062,7.726097,20.963139,12.40349,,11.96151,-241.135574,11.394165,7.831577,7.831577,7.831577,,31.266781,2.11044,24.229685,
03/31/2006,,24.4223,7.667638,20.783695,11.14186,,18.259348,19.18536,17.698994,11.934179,11.934179,11.934179,,32.571429,1.341961,24.094562,
06/30/2006,,23.70638,7.482042,20.423171,10.350992,,16.501552,3.319149,15.977865,10.808476,10.808476,10.808476,,32.353438,1.453734,23.361752,
09/30/2006,,24.403175,7.836662,21.096229,9.267804,,16.692626,146.928983,16.195821,10.999517,10.999517,10.999517,,32.084231,1.630371,24.005312,
12/31/2006,,25.435962,8.585044,22.040769,9.989797,,16.530181,194.896851,16.01768,10.87098,10.87098,10.87098,,32.13137,1.652881,25.015536,
03/31/2007,,23.770807,8.018355,20.688253,9.34021,,14.972856,,14.459826,9.866992,9.866992,9.866992,,31.762718,0.0,23.770807,
06/30/2007,,24.447389,7.167336,19.762169,8.691586,,11.641653,-553.915663,11.083268,7.727508,7.727508,7.727508,,30.27771,508.847374,-99.952507,
09/30/2007,,22.34699,6.819752,18.310561,8.2591,,12.327475,-1157.042254,11.392064,8.06556,8.06556,8.06556,,29.200189,0.0,22.34699,
12/31/2007,,20.072822,6.170875,16.621249,7.674776,,10.120515,-312.005109,9.164704,6.541072,6.541072,6.541072,,28.62757,42.210292,11.600025,
03/31/2008,,18.122977,5.465742,15.239697,6.760983,,10.364357,-180.823293,9.407432,6.678942,6.678942,6.678942,,29.003559,0.0,18.122977,
06/30/2008,,19.211517,4.952486,14.848961,6.361755,,9.531086,-65.843023,8.560432,6.098424,6.098424,6.098424,,28.760331,0.0,19.211517,
09/30/2008,,0.1416,0.035504,,,,-47.402744,-100.1665,-48.951587,-30.985915,-30.985915,-30.985915,,,,,
12/31/2008,,-1.529921,-0.377424,,,,7.212348,-107.758621,6.245186,4.544806,4.544806,4.544806,,27.227044,0.0,-1.529921,
03/31/2009,,-1.698903,-0.416442,0.172572,,,11.842105,,10.869691,6.708795,6.708795,6.708795,,38.279798,0.0,-1.698903,
06/30/2009,,-0.869431,-0.22262,0.659371,,,10.85202,109.745763,9.88299,6.984278,6.984278,6.984278,,29.330319,,,
09/30/2009,,18.690171,4.713728,14.270997,7.022953,,11.287551,103.834893,10.309278,7.479769,7.479769,7.479769,,27.446237,,,
12/31/2009,,21.226628,5.522222,16.091999,9.485413,,12.561576,60.33121,11.655891,7.825328,7.825328,7.825328,,32.863746,35.041764,13.788443,
03/31/2010,,21.314718,5.708028,16.381613,11.431263,,12.945417,32.384342,11.984272,8.071431,8.071431,8.071431,,32.649806,0.0,21.314718,
06/30/2010,,19.277623,5.334096,15.131341,11.255864,,9.452155,,8.498791,5.755493,5.755493,5.755493,,32.278683,,,
09/30/2010,,17.594352,5.106009,14.27777,10.396867,,11.11907,7.338308,10.272737,6.940465,6.940465,6.940465,,32.438017,,,
12/31/2010,,18.110617,5.185973,14.553761,9.357643,,11.91965,-54.040404,11.104163,7.795321,7.795321,7.795321,,29.798217,309.090909,-37.867653,
03/31/2011,,18.12306,5.334586,14.683676,8.684588,,14.828809,45.067953,14.019124,9.32809,9.32809,9.32809,,33.46168,0.0,18.12306,
06/30/2011,,18.474645,5.398553,14.946306,8.29005,,10.058927,21.973333,9.244805,6.337227,6.337227,6.337227,,31.450937,,,
09/30/2011,,16.888144,4.790701,13.53545,7.803033,,6.354085,,5.476753,3.958498,3.958498,3.958498,,27.721823,,,
12/31/2011,,17.131145,4.723794,13.608884,7.708811,,9.815234,,8.949815,6.119919,6.119919,6.119919,,31.619606,96.649786,0.57393,
03/31/2012,,14.480948,4.156601,12.060229,7.702471,,10.091699,,9.31784,6.24909,6.24909,6.24909,,32.934132,95.824783,0.604611,
06/30/2012,,12.402561,3.519694,10.50406,7.917854,,4.74732,,4.01273,2.837864,2.837864,2.837864,,29.278473,0.0,12.402561,
09/30/2012,,14.710328,3.988035,11.824744,9.031268,,10.021264,32.773794,9.32905,6.266118,6.266118,6.266118,,32.832202,0.0,14.710328,
12/31/2012,,15.275485,4.051684,12.097292,9.515377,,8.423246,,7.752193,5.462719,5.462719,5.462719,,29.533239,242.191891,-21.720501,
03/31/2013,,15.083622,4.161719,12.356165,9.379074,,11.138686,25.056433,10.4483,6.962525,6.962525,6.962525,,33.362125,55.369637,6.731875,
06/30/2013,,18.099215,4.979725,14.664642,9.663143,,11.259043,77.634146,10.596618,7.073128,7.073128,7.073128,,33.25108,0.0,18.099215,
09/30/2013,,16.703129,4.644961,13.745016,9.182753,,8.312482,,7.639335,5.146033,5.146033,5.146033,,32.637681,0.0,16.703129,
12/31/2013,,19.110401,4.948315,15.452218,10.034851,,9.803879,125.321101,9.223101,6.496912,6.496912,6.496912,,29.558271,0.0,19.110401,
03/31/2014,,18.367061,4.923222,14.988741,9.792414,,10.811098,5.457227,10.243436,6.831083,6.831083,6.831083,,33.312578,275.951855,-32.317184,
06/30/2014,,17.229646,4.653257,13.920212,9.002443,,9.861683,,9.236617,6.195755,6.195755,6.195755,,32.921811,0.0,17.229646,
09/30/2014,,17.637075,4.800644,14.385581,8.674327,,9.921885,39.455506,9.277225,6.217715,6.217715,6.217715,,32.978723,0.0,17.637075,
12/31/2014,,19.530267,5.104013,15.860164,8.857473,,11.1442,22.252155,10.566009,7.158742,7.158742,7.158742,,32.247438,0.0,19.530267,
03/31/2015,,18.405484,4.903889,14.81261,9.08588,,9.728016,,9.063395,6.04499,6.04499,6.04499,,33.303249,0.0,18.405484,
06/30/2015,,18.732066,4.840303,14.515856,14.04807,,10.614673,17.1924,9.953388,6.98234,6.883811,6.883811,,29.84961,0.0,18.732066,
09/30/2015,,18.161739,4.680904,14.30465,14.478084,,8.796903,,8.142117,5.437568,5.281937,5.281937,,33.216783,0.0,18.161739,
12/31/2015,,17.830919,4.559146,14.246872,14.810961,,10.162202,,9.530077,6.486236,6.124757,6.124757,,31.939311,0.0,17.830919,
03/31/2016,,16.667344,4.271357,13.248407,14.830498,,7.592703,,6.976786,4.658995,4.64999,4.64999,,33.221477,200.618993,-16.770514,
06/30/2016,,13.922726,3.453342,10.999523,10.600287,,5.531476,,4.94152,3.352253,3.283454,3.283454,,32.161504,0.0,13.922726,
09/30/2016,,12.575932,3.07824,9.893676,11.396335,,4.954302,,4.359044,3.465313,3.350646,3.350646,,20.502901,0.0,12.575932,
12/31/2016,,13.524415,3.260244,10.507226,11.543746,,9.385668,3.628367,8.779667,6.502671,6.25929,6.25929,,25.934884,0.0,13.524415,
03/31/2017,,14.886711,3.653477,11.646262,11.568734,,10.739222,33.625884,10.156584,6.812748,6.717753,6.717753,,32.922837,93.188782,1.013966,
06/30/2017,,16.32852,4.002447,12.70262,12.228941,,9.061842,35.205706,8.404176,5.64774,5.570457,5.570457,,32.798413,0.0,16.32852,
09/30/2017,,16.096318,3.856746,12.298083,14.625279,,4.255821,,3.704686,3.16534,3.300914,3.300914,,14.558473,0.0,16.096318,
12/31/2017,,18.468962,4.414886,13.875418,14.805467,,10.218024,15.355919,9.719001,8.15727,8.101042,8.101042,,16.068846,68.611598,5.797112,
03/31/2018,,20.539227,4.953678,15.047223,16.07992,,12.763837,24.305054,12.268154,9.830148,9.671206,9.655042,,19.872639,91.392299,1.767955,
06/30/2018,,22.71571,5.552551,16.808234,16.98917,,11.505529,22.920648,10.985047,8.752091,8.789535,8.705909,,20.327236,0.0,22.71571,
09/30/2018,,28.200423,6.929518,21.135996,16.407882,,13.810365,51.860329,13.315665,10.956419,10.935218,10.856302,,17.717824,0.0,28.200423,
12/31/2018,,26.451228,6.133716,19.336578,17.869069,,3.589578,,3.01664,3.235851,3.296881,3.212186,,,254.013183,-40.738378,
03/31/2019,,27.499639,6.59938,19.66717,18.027859,,17.3761,35.690218,16.866083,11.650778,11.603435,11.531343,,30.92185,136.877764,-10.141252,
06/30/2019,,27.621895,6.866573,20.420695,17.289071,,13.669331,25.769526,13.167452,10.365821,10.370057,10.299116,,21.276938,5.993626,25.966342,
09/30/2019,,25.104124,6.356892,18.983058,16.730212,,11.105978,,10.60727,8.857065,8.837117,8.766772,,16.500049,6.99521,23.348038,
12/31/2019,,33.550572,7.825541,24.309164,18.836283,,12.914074,40.580192,12.472519,10.010433,9.975034,9.911689,,19.740085,129.068609,-9.752685,
03/31/2020,,27.931571,6.820307,20.207927,15.107858,,9.902233,,9.387107,7.502602,7.433919,7.362016,,20.075454,200.298105,-28.014836,
06/30/2020,,30.114843,7.93929,22.607112,15.437215,,21.201401,67.918828,20.68714,16.325042,16.325042,16.263951,,21.086037,3.274093,29.128855,
