Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/30/1990,,,,,,45.617213,4.276306,,4.276306,2.608614,1.550272,2.296889,,38.998421,74.671439,,
06/29/1990,,,,,,48.071221,7.241836,,7.241836,4.417447,2.584602,4.042375,,39.001012,37.600413,,
09/28/1990,,,,,,48.09001,4.618693,,4.618693,2.817416,1.60619,2.446582,,38.99972,66.024389,,
12/28/1990,,,,,,47.759591,1.117942,,1.117942,1.933969,1.078796,1.511609,,,103.893356,,
03/29/1991,,9.350265,0.470242,0.653399,,48.017773,13.449719,51.351618,13.449719,9.201765,5.752095,8.912395,,31.58396,14.654921,7.979991,
06/28/1991,,12.259009,0.620462,0.859641,,52.036823,14.900019,114.219901,14.900019,10.195181,6.015416,9.951233,,31.576058,14.372353,10.497101,
09/27/1991,,15.253688,0.72384,1.019109,,51.374512,13.130456,107.670582,13.130456,8.983843,5.272743,8.755657,,31.580118,16.792661,12.692188,
12/27/1991,,19.25281,0.901771,1.272879,,55.671071,14.680389,177.084356,14.680389,10.044307,5.47883,9.814153,,31.580106,15.357493,16.296061,
03/27/1992,,18.942147,0.839483,1.13081,,50.832882,21.415776,82.686508,21.415776,12.421115,6.369282,9.700884,,42.000162,9.636321,17.116821,
06/26/1992,,19.355777,0.85593,1.141288,,50.205539,18.312443,37.457094,18.312443,10.621236,6.740408,10.543395,,41.999893,14.160715,16.614861,
09/25/1992,,20.189691,0.863465,1.166861,,50.029243,18.254477,42.470914,18.254477,10.58758,6.74558,10.52082,,42.000091,13.548254,17.45434,
12/25/1992,,21.653555,0.924885,1.29403,,49.853099,17.486384,30.522772,17.486384,10.723203,6.809672,10.637442,,38.676838,13.876724,18.648751,
03/31/1993,,21.502264,0.898336,1.170614,,50.697024,22.599342,29.34846,22.599342,13.107611,7.753656,11.69818,,42.000031,9.236342,19.516241,
06/25/1993,,22.842719,0.943144,1.199212,,52.324615,23.237686,47.62765,23.237686,13.477873,8.6944,13.427952,,41.999937,10.665882,20.406341,
09/24/1993,,24.279166,0.950368,1.218996,,53.593771,24.324698,51.609226,24.324698,13.621815,8.673531,13.57368,,44.000068,10.353053,21.765532,
12/31/1993,,28.004357,1.045601,1.353981,,54.437307,21.754937,34.709778,21.754937,12.647607,7.693119,12.598617,,41.863278,12.205762,24.586212,
03/31/1994,,27.52498,0.945048,1.153536,,55.5701,23.031343,28.16733,23.031343,13.127881,7.844985,13.080703,,42.999933,11.169663,24.450533,
07/01/1994,,24.680684,0.873491,1.062352,,57.938936,18.044734,-99.916772,18.044734,10.502023,5.620361,10.437838,,41.800066,19.527711,19.861111,
