Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1997,440.309998,-296.389008,143.92099,-35.453999,108.467003,-5.297,,6.174,109.344003,-42.659,66.684998,0.0,0.0,66.684998,0,,66.684998,,,66.685002,0.51,0.51,0.51,130.621002,0.51,0.51,0.51,130.891998,
06/30/1997,448.914001,-314.109985,134.804016,-40.167,94.637001,-5.743,,7.043,95.937001,-37.401001,58.535999,0.0,0.0,58.535999,0,,58.535999,,,58.536,0.45,0.45,0.45,130.639999,0.45,0.45,0.45,130.893997,
09/30/1997,457.428009,-326.251007,131.177002,-41.709,89.468002,-5.713,0.0,8.108,91.863002,-35.664001,56.199001,0.0,0.0,56.199001,0,,56.199001,,,56.199001,0.43,0.43,0.43,130.658997,0.43,0.43,0.43,130.149002,
12/31/1997,439.812988,-366.766998,73.04599,-54.991001,18.055,-4.939,,13.389,26.505,-8.072,18.433001,0.0,0.0,18.433001,0,,18.433001,,,18.433001,0.14,0.14,0.14,130.699997,0.14,0.14,0.14,131.0,
03/31/1998,554.098999,-393.244995,160.854004,-46.387001,114.467003,-4.785,,7.042,116.724003,-44.936001,71.788002,0.0,0.0,71.788002,0,,71.788002,,,71.788002,0.55,0.55,0.55,130.375,0.55,0.55,0.55,130.906998,
06/30/1998,576.573975,-421.105011,155.468964,-46.217999,109.250999,-4.812,,5.479,109.918,-41.395,68.523003,0.0,0.0,68.523003,0,,68.523003,,,68.522999,0.53,0.53,0.53,130.056,0.52,0.52,0.52,130.757004,
09/30/1998,604.315002,-460.203003,144.112,-45.667,98.445,-5.087,0.0,20.149,113.507,-42.083,71.424004,0.0,0.0,71.424004,0,,71.424004,9.0,,80.424,0.48,0.55,0.55,129.731003,0.48,0.55,0.55,130.084,
12/31/1998,571.398987,-488.463989,82.934998,-54.726002,28.209,-4.809,,7.905,31.305,-11.099,20.205999,0.0,0.0,20.205999,0,,20.205999,,,20.206,0.16,0.16,0.16,129.600006,0.16,0.16,0.16,130.300003,
03/31/1999,638.106995,-471.584991,166.522003,-54.453999,112.068001,-5.21,,41.992001,148.850001,-56.120998,92.728996,0.0,0.0,92.728996,0,,92.728996,-19.299999,,73.429004,0.57,0.71,0.71,129.757996,0.56,0.71,0.71,130.639999,
06/30/1999,638.81897,-478.951996,159.866974,-63.918999,95.947998,-4.496,,8.26,99.711998,-36.249001,63.463001,0.0,0.0,63.463001,0,,63.463001,22.0,-9.0,76.462998,0.59,0.49,0.49,129.692001,0.59,0.48,0.48,131.158005,
09/30/1999,617.242004,-426.531006,190.710999,-70.079002,120.632004,0.0,0.0,5.175,125.807004,-47.379002,78.428001,0.0,0.0,78.428001,0,,78.428001,-10.9,4.2,71.728003,0.56,0.61,0.61,129.378998,0.5,0.55,0.55,131.264999,
12/31/1999,540.451,-431.492,108.959,-65.105,43.854,-0.289,,110.011,153.576,-56.289,97.287,0.0,0.0,97.287,0,,97.287,-56.0,,41.287,0.32,0.75,0.75,129.5,0.32,0.75,0.75,130.2,
03/31/2000,644.906006,-449.065002,195.841003,-93.240997,102.599998,-2.696,,5.879,105.782999,-43.896,61.887001,0.0,3.729,65.615997,0,0.0,65.615997,12.5,,78.115999,0.58,0.51,0.51,129.699997,0.58,0.48,0.48,130.899994,
06/30/2000,661.783997,-445.604004,216.179993,-115.612,100.568001,-5.841,,2.97,97.697001,-45.466999,52.23,0.0,11.178,63.408001,0,,63.408001,17.0,2.0,82.408002,0.6,0.49,0.49,128.985992,0.55,0.46,0.46,129.179001,
09/30/2000,667.307007,-473.825012,193.481995,-125.495003,67.987,-7.276,,4.123,64.834,-28.962999,35.870998,0.0,8.544,44.415001,0,0.0,44.415001,69.0,-40.0,73.415,0.57,0.34,0.34,128.889008,0.57,0.34,0.34,128.690002,
12/31/2000,643.378,-470.264,173.114,-193.838,-20.724,-15.873,,4.766,-31.831,-4.859,-36.69,0.0,7.303,-29.387,0,,-29.387,72.5,-11.0,32.113,0.25,-0.23,-0.23,129.2,0.25,-0.23,-0.23,129.2,
03/31/2001,583.580994,-373.024994,210.556,-165.695007,44.861,-16.193001,,-6.187,22.480999,-29.855,-7.374,16.735001,7.787,17.148001,0,0.0,17.148001,72.900002,-5.0,68.313002,0.48,0.0,0.13,130.847,0.47,0.0,0.13,133.358002,
06/30/2001,593.322021,-353.468994,239.853027,-201.404999,38.448002,-12.408,,5.843,31.883002,-31.216,0.667,22.673,4.384,27.724001,0,0.0,27.724001,63.799999,-3.6,65.251001,0.49,0.04,0.21,132.300995,0.48,0.04,0.2,136.018997,
09/30/2001,535.453,-351.841,183.612,-181.506,2.106,-5.869,,55.704,51.941,-39.689,12.252,38.772,5.038,56.062,0,0.0,56.062,35.3,,52.59,0.4,0.13,0.42,133.1,0.39,0.13,0.42,135.1,
12/31/2001,432.605,-257.496,175.109,-269.233,-94.124,-6.695,,6.055,-94.764,19.797,-74.967,0.0,5.26,-69.707,0,0.0,-69.707,73.5,,3.793,0.03,-0.52,-0.52,133.0,0.03,-0.52,-0.52,134.3,
03/31/2002,549.357971,-293.829987,255.527985,-135.533997,119.994003,-5.684,,26.889999,141.200003,-54.66,86.540001,0.0,0.847,87.387001,0,0.0,87.387001,-6.7,3.3,83.987003,0.63,0.66,0.66,133.320007,0.62,0.64,0.64,136.479004,
06/30/2002,536.747986,-279.076996,257.67099,-153.367004,104.304001,-5.58,,8.73,107.454,-38.601002,68.852997,0.0,-0.888,67.964996,0,0.0,67.964996,26.5,-10.9,83.564999,0.58,0.48,0.48,142.600006,0.57,0.47,0.47,145.300003,
09/30/2002,517.374023,-301.803009,215.571014,-128.097,87.473999,-5.633,,9.079,90.92,-32.650002,58.27,0.0,-0.349,57.921001,0,0.0,57.921001,16.200001,-5.6,68.520999,0.47,0.4,0.4,143.095993,0.46,0.4,0.4,144.889999,
12/31/2002,452.986,-295.392,157.594,-151.866,5.728,-6.453,,0.005,-0.72,0.987,0.267,0.0,0.604,0.871,0,0.0,0.871,29.5,-9.5,20.871,0.15,0.01,0.01,142.0,0.15,0.01,0.01,143.6,
03/31/2003,543.833,-311.605,232.228,-128.334,103.894,-5.472,,4.84,103.262,-37.756,65.506,0.0,-0.627,64.879,0,0.0,64.879,-21.9,8.5,51.479,0.36,0.46,0.46,142.411,0.36,0.45,0.45,142.628,
06/30/2003,507.189,-318.303,188.886,-148.494,40.392,-5.3,,-25.936,9.156,-2.34,6.816,0.0,0.0,6.816,0,0.0,6.816,42.0,-16.4,32.416,0.23,0.05,0.05,142.367,0.23,0.05,0.05,143.108,
09/30/2003,526.793,-323.667,203.126,-159.26,43.866,-6.79,,2.606,39.682,-14.233,25.449,0.0,0.0,25.449,0,0.0,25.449,14.2,-5.3,34.349,0.24,0.18,0.18,142.672,0.24,0.18,0.18,145.157,
12/31/2003,467.348,-304.15,163.198,-185.12,-21.922,-6.515,,3.404,-25.033,10.253,-14.78,0.0,0.937,-13.843,0,0.0,-13.843,21.3,-8.8,-1.343,0.01,-0.1,-0.1,141.9,0.01,-0.1,-0.1,142.8,
03/31/2004,539.753,-311.515,228.238,-158.75,69.488,-6.427,,3.663,66.724,-23.687,43.037,0.0,0.0,43.037,0,0.0,43.037,12.8,-4.7,51.137,0.37,0.31,0.31,139.22,0.37,0.31,0.31,139.631,
06/30/2004,550.903,-307.777,243.126,-154.683,88.443,-6.431,,9.363,91.375,-32.438,58.937,0.0,0.0,58.937,0,0.0,58.937,10.3,-3.7,65.537,0.48,0.43,0.43,137.397,0.47,0.42,0.42,139.98,
09/30/2004,544.39,-302.015,242.375,-165.208,77.167,-6.861,,6.419,76.725,-9.299,67.426,0.0,0.0,67.426,0,0.0,67.426,-18.0,6.952,56.378,0.41,0.5,0.5,135.5,0.41,0.49,0.49,138.1,
12/31/2004,495.925,-318.873,177.052,-153.42,23.632,-7.143,,5.748,22.237,-1.218,21.019,0.0,0.0,21.019,0,0.0,21.019,15.2,-6.2,30.019,0.23,0.16,0.16,133.2,0.23,0.16,0.16,134.1,
03/31/2005,581.888,-338.02301,243.86499,-172.671005,71.194,-7.614,,25.572001,89.152001,-31.471001,57.681,0.0,0.0,57.681,0,0.0,57.681,-20.594,7.2079,44.2949,0.337231,0.44,0.44,130.253006,0.337231,0.44,0.44,130.753006,
06/30/2005,619.255005,-365.735992,253.519012,-170.412994,83.106003,-8.388,,-2.906,71.812003,-27.924999,43.887001,0.0,0.0,43.887001,0,0.0,43.887001,10.3,,54.187004,0.42,0.34,0.34,129.285995,0.42,0.34,0.34,130.042007,
09/30/2005,699.705994,-372.367004,327.338989,-227.768005,99.570999,-15.801,,9.74,93.509999,-35.014,58.495998,0.0,0.0,58.495998,0,0.0,58.495998,6.1,,64.595999,0.5,0.45,0.45,129.328003,0.5,0.45,0.45,130.091995,
12/31/2005,620.406006,-392.273987,228.132019,-221.130005,7.002,-21.271999,,4.511,-9.758999,21.847,12.088,0.0,0.0,12.088,0,0.0,12.088,-1.506,0.53,11.112001,0.08,0.09,0.09,129.5,0.08,0.09,0.09,130.5,
03/31/2006,700.188,-433.776,266.412,-228.486,37.926,-19.766,,8.564,26.724,-9.917,16.807,0.0,0.0,16.807,0,0.0,16.807,,,16.807,0.24,0.13,0.13,130.315,0.24,0.13,0.13,132.627,
06/30/2006,722.612,-426.891,295.721,-217.332,78.389,-19.297,,-8.54,50.552,-16.796,33.756,0.0,0.0,33.756,0,0.0,33.756,11.0,-2.3,42.456,0.33,0.26,0.26,130.372,0.33,0.26,0.26,130.691,
09/30/2006,746.129028,-375.587006,370.542023,-250.981995,119.559998,-20.101999,,6.996,106.453998,-38.882,67.571999,0.0,0.0,67.571999,0,0.0,67.571999,,,67.571998,0.52,0.52,0.52,129.768997,0.52,0.52,0.52,130.244995,
12/31/2006,654.867981,-342.436005,312.431976,-263.158997,49.272999,-19.957001,,7.211,36.526998,0.976,37.502998,0.0,0.0,37.502998,0,0.0,37.502998,20.120001,,57.622999,0.44,0.29,0.29,130.600006,0.43,0.28,0.28,134.100006,
