Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Market Cap,EV/EBITDA,EV/EBIT,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,426.689793,-109.929001,0.0,0.0,263.483994,580.244785,435.404997,60.514692,0.454091,1.359875,,,3.375066,465.902002,619.456995,0.507388,,
06/30/1990,385.142169,-106.769997,0.0,0.0,267.438995,545.811168,435.330999,61.433483,0.489984,1.417168,,,3.250966,419.314004,579.983003,0.474333,,
09/30/1990,284.044634,-109.900002,0.0,0.0,236.303001,410.447634,397.188995,59.493844,0.57572,1.445011,,,2.551171,304.053745,430.456745,0.360757,,
12/31/1990,277.944257,-90.410004,0.0,0.0,269.215004,456.749257,423.350999,63.591442,0.589415,1.643312,1.442173,15.690998,2.963287,295.75,474.555,0.410265,,
03/31/1991,516.469203,-107.226997,0.0,0.0,292.015999,701.258205,451.147995,64.727318,0.416417,1.357793,2.115665,17.083858,4.406771,524.981235,709.770236,0.603464,,
06/30/1991,632.915462,-116.633003,0.0,0.0,262.572998,778.855457,432.164999,60.757581,0.337127,1.230584,2.311548,15.807905,4.592525,643.054509,788.994503,0.668465,,
09/30/1991,797.062767,-132.550003,0.0,0.0,285.755005,950.267769,467.901005,61.07168,0.30071,1.192212,2.761571,15.536898,5.217066,812.5285,965.733502,0.814433,,
12/31/1991,1169.722428,-150.475998,0.0,0.0,342.644005,1361.890435,542.451,63.165891,0.251594,1.164285,3.725236,15.458987,6.81603,1193.737477,1385.905484,1.164285,,
03/31/1992,1336.603273,-181.014999,0.0,0.0,387.368988,1542.957262,614.669991,63.020644,0.251056,1.154387,4.005226,12.589198,6.788167,1365.506135,1571.860123,1.315906,,
06/30/1992,897.950577,-184.378998,0.0,0.0,407.778,1121.349579,644.548004,63.26573,0.363649,1.248788,2.908871,8.066161,4.736029,925.265526,1148.664528,0.96614,,
09/30/1992,682.159172,-192.520004,0.0,0.0,390.781998,880.421165,626.581001,62.367355,0.443858,1.290639,2.479592,6.793164,3.733778,698.940033,897.202026,0.764823,,
12/31/1992,987.084297,-204.289993,0.0,0.0,452.508988,1235.303292,711.316986,63.615659,0.366314,1.251467,3.568085,8.447789,4.773049,1005.8125,1254.031495,1.076365,,
03/31/1993,1398.483665,-253.548996,0.0,0.0,473.459015,1618.393684,763.32901,62.02555,0.292549,1.157249,4.764704,10.457307,5.583171,1435.277315,1655.187334,1.390604,,
06/30/1993,1639.971457,-249.494995,0.0,0.0,513.484985,1903.961447,835.792984,61.436862,0.269693,1.160972,5.436022,10.960196,5.907273,1690.13554,1954.12553,1.633961,,
09/30/1993,1990.688982,-265.097992,0.0,0.0,591.71402,2317.30501,936.127029,63.208731,0.255346,1.164072,6.09413,11.230626,6.728274,2058.373438,2384.989466,1.983234,,
12/31/1993,1872.47294,-279.828003,0.0,0.0,612.694992,2205.339929,991.867996,61.771828,0.277823,1.177769,5.75676,10.691417,5.816184,1936.024968,2268.891957,1.882976,,
03/31/1994,1538.889418,-331.752014,0.0,0.0,633.437988,1840.575392,1025.297989,61.780867,0.344152,1.196041,4.721155,8.830876,4.697023,1580.330663,1882.016637,1.587339,,
06/30/1994,1414.512011,-333.563995,0.0,0.0,659.215988,1740.164003,1079.694977,61.055761,0.378824,1.230222,4.295153,8.299498,4.138528,1445.400038,1771.052031,1.503605,,
09/30/1994,1686.343885,-403.265991,0.0,0.0,734.431992,2017.509885,1176.473999,62.426538,0.364029,1.196381,4.653455,9.445536,4.564068,1721.212455,2052.378455,1.750261,,
