Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2012,,,,,6731.0,2576.0,387.0,9694,,,,,,,,,
06/30/2012,,,,,6555.0,2472.0,378.0,9405,,,,,,,,,
09/30/2012,,,,,6594.0,2609.0,322.0,9525,,,,,,,,,
12/31/2012,,,,,,,,8000,,,,,,,,,
03/31/2013,,,,,6154.0,1303.0,66.0,7523,,,,,,,,,
06/30/2013,,,,,6043.0,1347.0,64.0,7454,,,,,,,,,
09/30/2013,,,,,5984.0,1270.0,64.0,7318,,,,,,,,,
12/31/2013,,,,,5756.0,967.0,64.0,6787,,,,,,,,,
03/31/2014,,,,,11142.0,880.0,64.0,12086,,,,,,,,,
06/30/2014,,,,,10955.0,795.0,63.0,11813,,,,,,,,,
09/30/2014,,,,,10868.0,637.0,63.0,11568,,,,,,,,,
12/31/2014,,,,,11036.0,561.0,63.0,11660,,,,,,,,,
03/31/2015,,,,,19226.0,446.0,63.0,19735,,,,,,,,,
06/30/2015,,,,,18577.0,362.0,62.0,19001,,,,,,,,,
09/30/2015,,,,,18699.0,303.0,62.0,19064,,,,,,,,,
12/31/2015,,,,,18584.0,208.0,62.0,18854,,,,,,,,,
03/31/2016,,,,,28835.0,164.0,62.0,29061,,,,,,,,,
06/30/2016,,,,,29366.0,119.0,62.0,29547,,,,,,,,,
09/30/2016,,,,,28722.0,106.0,6.0,28834,,,,,,,,,
12/31/2016,,,,,27825.0,137.0,6.0,27968,,,,,,,,,
03/31/2017,,,,,24028.0,185.0,6.0,24219,,,,,,,,,
06/30/2017,,,,,23825.0,179.0,6.0,24010,,,,,,,,,
09/30/2017,,,,,24021.0,172.0,6.0,24199,,,,,,,,,
12/31/2017,,,,,23529.0,170.0,6.0,23705,,,,,,,,,
03/31/2018,742.0,2221.0,8147.0,11110.0,19266.0,152.0,6121.0,25539,0.380687,1.139494,4.179856,5.700037,0.212714,0.636707,2.335548,3.184969,
06/30/2018,857.0,1774.0,7943.0,10574.0,19305.0,117.0,5735.0,25157,0.442819,0.91664,4.10421,5.463668,0.245707,0.508615,2.277302,3.031624,
09/30/2018,868.0,1763.0,8113.0,10744.0,19268.0,110.0,5853.0,25231,0.440987,0.895692,4.12181,5.45849,0.244764,0.497141,2.287749,3.029654,
12/31/2018,1145.0,2100.0,7267.0,10512.0,19180.0,117.0,5380.0,24677,0.576745,1.057785,3.660441,5.294971,0.330738,0.606593,2.0991,3.03643,
03/31/2019,1059.0,2181.0,7509.0,10749.0,18301.0,124.0,5569.0,23994,0.534792,1.101398,3.792022,5.428212,0.297314,0.612315,2.10815,3.01778,
06/30/2019,1449.0,2230.0,7123.0,10802.0,18878.0,163.0,5243.0,24284,0.730104,1.123624,3.589046,5.442773,0.401687,0.618193,1.974613,2.994492,
09/30/2019,1561.0,2014.0,7709.0,11284.0,26123.0,189.0,5524.0,31836,0.791948,1.02177,3.911034,5.724751,0.434382,0.560439,2.145197,3.140018,
12/31/2019,1678.0,2043.0,7703.0,11424.0,26220.0,204.0,5290.0,31714,0.843479,1.026953,3.872061,5.742493,0.462773,0.563435,2.124397,3.150605,
03/31/2020,5706.0,1873.0,7063.0,14642.0,36765.0,340.0,4558.0,41663,3.023158,0.992355,3.742126,7.757639,1.603692,0.526413,1.985082,4.115187,
06/30/2020,2645.0,2081.0,7684.0,12410.0,50854.0,254.0,4836.0,55944,1.413282,1.111924,4.105732,6.630938,0.731684,0.575665,2.125617,3.432966,
