Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,183.595993,270.602997,198.365005,1909.939941,1953.07605,-43.136002,1015.973022,51.209,307.553009,0,3937.239014,,417.925995,2622.271973,,2622.271973,0,3040.197998,315.161011,231.529007,74.184998,31.351,3692.424013,4.4,0,163.703995,76.710999,244.814993,3937.239007,
06/30/1990,,222.591995,276.769989,156.681,2110.135986,2158.861084,-48.724998,1020.557007,62.612999,293.707001,0,4143.056152,,481.888,2873.601074,,2873.601074,0,3355.489014,236.798004,184.710999,81.708,35.972,3894.678017,4.4,0,163.962006,80.015999,248.378005,4143.056021,
09/30/1990,,197.110001,188.742004,79.459999,2102.6521,2152.14209,-49.490002,1102.485962,64.351997,190.988007,0,3925.790039,,463.013,2824.062988,,2824.062988,0,3287.075928,211.639999,73.279999,81.485001,21.362,3674.842926,4.4,0,164.098007,82.448997,250.947005,3925.789931,
12/31/1990,,238.328003,214.996994,53.924,2078.162109,2129.083008,-50.921001,1155.265991,66.198997,197.834,0,4004.709961,,481.790009,2860.049926,1188.859985,1671.189941,0,3341.840088,278.009003,71.319,48.764999,27.742001,3767.675091,4.4,0,146.457993,86.177002,237.034995,4004.710086,
03/31/1991,,150.455002,206.246994,17.811001,2011.69104,2062.383057,-50.692001,1163.281006,71.463997,228.686005,0,3849.63501,,419.10199,2809.967041,,2809.967041,0,3229.069092,261.113007,60.868999,47.698002,16.419001,3615.1681,4.4,0,140.688995,89.377998,234.466994,3849.635094,
06/30/1991,,188.774994,98.672997,127.978996,1965.203979,2018.162964,-52.959,1122.295044,74.608002,221.212997,0,3798.74707,,452.765015,2748.184082,,2748.184082,0,3200.948975,244.182007,47.053001,48.641998,16.774,3557.599981,4.4,0,141.128998,95.617996,241.146994,3798.746975,
09/30/1991,,200.014008,251.934006,19.906,1952.105957,2001.321045,-49.215,1095.625,81.976997,202.014008,0,3803.575928,,494.579987,2729.647949,,2729.647949,0,3224.228027,208.770004,40.509998,49.16,17.777,3540.44503,21.65,0,140.656998,100.823997,263.130995,3803.576025,
12/31/1991,,228.917007,194.516998,122.528,1864.97998,1912.91394,-47.933998,1147.802979,86.573997,141.520004,0,3786.839111,,480.466003,2730.795044,1181.743042,1549.052002,0,3211.260986,200.710007,41.493999,38.884998,25.042999,3517.392989,21.65,0,141.270996,106.525002,269.445998,3786.838987,
03/31/1992,,283.449005,690.685974,192.173004,2192.243896,2260.704102,-68.459999,1597.608032,89.627998,182.371994,0,5228.160156,,527.659973,3993.654053,2544.9021,1448.751953,0,4521.313965,239.447998,50.591999,41.645,46.991001,4899.989964,76.650002,0,139.285995,112.234001,328.169998,5228.159962,
06/30/1992,,190.651001,97.815002,97.695999,2244.98999,2312.356934,-67.366997,2089.148926,88.611,174.811996,0,4983.724121,,572.817993,3738.035889,1894.090942,1843.944946,0,4310.854004,211.804993,45.548,40.846001,40.207001,4649.259998,76.650002,0,140.466995,117.347,334.463997,4983.723995,
09/30/1992,,195.828995,56.040001,746.497986,2191.681885,2255.031982,-63.349998,1436.946045,97.288002,240.194,0,4964.477051,,546.562988,3725.780029,1777.380005,1948.400024,0,4272.342773,216.901001,49.696999,39.042,38.972,4616.954773,81.849998,0,141.582993,124.088997,347.521988,4964.476761,
12/31/1992,,235.279999,176.557999,677.791016,2159.304932,2223.594971,-64.290001,1721.438965,99.727997,192.082993,0,5262.184082,,627.018982,3823.156983,1738.008057,2085.148926,0,4450.175781,296.872986,45.333,76.595001,36.995998,4905.972766,81.849998,0,144.533005,129.828003,356.211006,5262.183772,
03/31/1993,,225.382004,137.992996,693.247986,2670.864014,2750.538086,-79.674004,2154.907959,127.621002,202.865997,0,6212.881836,,722.849976,4610.140869,2061.379883,2548.760986,0,5332.991211,270.510986,54.105,86.403,41.657001,5785.667198,90.142998,0,175.362,161.710007,427.215004,6212.882202,
06/30/1993,,245.154007,155.953003,686.439026,2711.861084,2792.87793,-81.016998,2156.388916,131.501007,228.722,0,6316.019043,,723.088013,4646.989014,2145.062012,2501.927002,0,5370.077148,208.710007,42.439999,197.059006,41.071999,5859.358158,104.547997,0,180.996994,171.115997,456.660988,6316.019146,
09/30/1993,,256.983002,175.317993,728.424011,2881.445068,2966.003906,-84.558998,2108.576904,136.753006,204.029007,0,6491.528809,,760.245972,4710.116943,2098.116943,2612.0,0,5470.362793,191.220993,45.049,248.072998,38.095001,5992.800785,104.547997,0,194.309006,199.871002,498.728004,6491.52879,
12/31/1993,,363.359985,104.823997,1096.241943,4539.015137,4653.368164,-114.352997,2487.090088,189.080002,250.281998,0,9029.892578,,1172.250977,6499.369873,2885.741943,3613.62793,0,7671.621094,275.536987,52.765999,310.17099,37.796001,8347.891071,104.547997,0,237.207001,340.247009,682.002007,9029.893078,
03/31/1994,,434.125,189.261993,2641.326904,4983.990234,5108.678223,-124.688004,1183.116943,209.578003,258.278015,0,9899.676758,,1251.397949,7173.548096,3311.092041,3862.456055,0,8424.946289,478.812012,68.915001,121.292,41.608002,9135.573303,104.547997,0,259.972992,399.583008,764.103996,9899.677299,
06/30/1994,,420.233002,59.153999,2789.196045,5265.63623,5388.458984,-122.822998,1072.302002,214.078003,270.399994,0,10090.999023,,1244.370972,7096.635986,3218.263916,3878.37207,0,8341.006836,534.101013,63.230999,341.636993,42.276001,9322.251842,104.547997,0,263.90799,400.290985,768.746971,10090.998814,
09/30/1994,,426.295013,97.106003,2303.0,5426.545898,5549.523926,-122.977997,1405.545044,211.908997,298.571014,0,10168.97168,,1244.739014,7023.185059,3163.23999,3859.945068,0,8267.923828,672.711975,67.185997,337.552002,38.890999,9384.264801,104.547997,0,265.820007,414.338989,784.706993,10168.971794,
12/31/1994,,524.458008,45.051998,2119.773926,6587.631165,6721.597168,-133.966003,1146.167969,229.897003,332.040009,0,10985.019531,,1484.938965,7768.226318,3435.486084,4332.740234,0,9253.165039,455.01001,77.013,356.007996,38.676998,10179.873043,101.098,0,305.789001,398.26001,805.147011,10985.020054,
03/31/1995,,427.109009,126.498001,1917.386963,6661.953125,6797.362793,-135.410004,1124.010986,225.408997,301.964996,0,10784.332031,,1307.661987,7825.414062,3322.974121,4502.439941,0,9133.076172,528.273987,87.410004,130.018005,45.066002,9923.84417,101.098,0,313.05899,446.330994,860.487984,10784.332153,
06/30/1995,,468.296997,178.317993,1802.751953,6827.717773,6960.602051,-132.884003,1106.952026,228.218994,309.226013,0,10921.482422,,1359.373047,7931.955811,3268.219971,4663.73584,0,9291.329102,466.153992,82.663002,142.199997,42.07,10024.416092,101.098999,0,317.585999,478.381012,897.06601,10921.482101,
09/30/1995,,499.253998,291.269989,2646.841064,6956.249023,7090.242188,-133.992996,98.639999,230.156998,297.604004,0,11020.014648,,1354.886963,7964.455811,3168.782959,4795.672852,0,9319.342773,462.023987,87.001999,137.296997,58.867001,10064.532757,105.610001,0,330.712006,519.159973,955.481979,11020.014736,
12/31/1995,,459.963989,460.769012,3596.601074,8884.670594,9041.058594,-156.388,186.268997,246.776001,548.171997,0,14383.22168,,1592.48999,9482.231934,3746.563965,5735.667969,0,11074.72168,838.28302,126.945999,1026.577026,103.531998,13170.059723,91.809998,0,425.765015,695.586975,1213.161988,14383.221711,
03/31/1996,,526.604004,295.743988,3949.281006,9444.788086,9611.613281,-166.824997,187.425995,266.679993,571.614014,0,15242.136719,,1640.776978,10152.112061,4028.551025,6123.561035,0,11792.888672,834.388977,148.082993,1079.824951,89.072998,13944.258591,91.809998,0,463.859985,742.208008,1297.877991,15242.136581,
06/30/1996,,522.096985,157.078003,4152.01416,9439.791016,9607.77832,-167.987,179.889999,266.569,555.705994,0,15273.144531,,1635.041992,9958.401855,3796.187988,6162.213867,0,11593.444336,1076.781006,121.408997,1082.978027,82.418999,13957.031364,87.233002,0,474.092987,754.788025,1316.114014,15273.145378,
09/30/1996,,556.724976,74.484001,3891.686035,9995.626953,10164.901367,-169.274002,175.505997,268.303009,638.601013,0,15600.931641,,1708.017944,9804.656982,3711.388916,6093.268066,0,11512.674805,1306.703003,138.046005,1211.772949,93.575996,14262.772758,85.147003,0,484.770996,768.241028,1338.159027,15600.931786,
12/31/1996,,1067.901001,275.713989,6041.121094,17561.449891,17819.087891,-257.638,0.0,461.507996,1019.541992,0,26427.236328,,6074.922119,16824.850097,6533.891113,10290.958984,0,19899.771484,1467.437012,237.748993,2064.89209,380.618011,24050.46759,83.808998,0,960.208984,1331.75,2375.767982,26426.235572,
03/31/1997,,650.752991,122.212997,3794.01709,12367.894531,12560.837891,-192.942993,0.0,332.569,787.468994,0,18054.916016,,2188.123047,11198.273926,4370.998047,6827.275879,0,13386.397461,961.757019,181.160995,1497.067017,365.17099,16391.553482,71.936996,0,566.067017,1025.359009,1663.363022,18054.916504,
06/30/1997,,717.216003,224.427994,3579.288086,12423.862305,12620.836914,-196.975006,0.0,338.033997,752.578979,0,18035.40625,,2246.9729,11122.888672,4319.461914,6803.426758,0,13369.862305,916.22998,137.964996,1532.224976,356.470001,16312.752258,63.331001,0,587.109985,1072.213989,1722.654976,18035.407234,
09/30/1997,,1037.542969,280.463013,6102.220215,18645.441406,18936.525391,-291.084015,0.0,503.645996,1370.144043,0,27939.457031,,3248.129883,17552.759766,6615.121094,10937.638672,0,20800.890625,2062.952881,253.074005,1726.932983,414.766998,25258.617493,57.240002,0,1151.94104,1471.660034,2680.841076,27939.458569,
12/31/1997,,1257.149048,304.018005,6777.314941,19978.494751,20302.96875,-324.473999,0.0,528.434021,1129.052002,0,29974.462891,,3572.895996,19302.98291,7517.897949,11785.084961,0,22875.878906,1959.512939,241.132996,1604.499023,418.966003,27099.989867,54.709,0,1235.651978,1584.112061,2874.473039,29974.462906,
