Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,291.399994,536.700012,51.200001,-346.899994,532.400024,,,,,,,,,,,,,,,,,
06/30/1990,,300.600006,547.0,-56.099998,-23.700001,767.799988,,,,,,,,,,,,,,,,,
09/30/1990,,296.700012,701.900024,-236.0,91.800003,854.400024,,,,,,,,,,,,,,,,,
12/31/1990,,60.700001,551.700012,-271.0,378.899994,720.299988,,,,,,,,,,,,,,,720.299988,,
03/31/1991,,269.5,569.900024,-60.5,-226.399994,552.5,,,,,,,,,,,,,,,,,
06/30/1991,,290.799988,561.099976,-153.100006,61.099998,759.900024,,,,,,,,,,,,,,,,,
09/30/1991,,291.799988,611.799988,-5.0,-9.8,888.799988,,,,,,,,,,,,,,,,,
12/31/1991,,-251.300003,654.700012,535.799988,105.300003,1044.5,,,,,,,,,,,,,,,1044.5,,
03/31/1992,,336.200012,598.700012,0.9,-95.599998,840.200012,,,,,,,,,,,,,,,,,
06/30/1992,,331.100006,621.799988,-65.400002,-10.7,876.799988,,,,,,,,,,,,,,,,,
09/30/1992,,319.700012,640.799988,-17.6,-28.0,914.900024,,,,,,,,,,,,,,,,,
12/31/1992,,324.200012,656.700012,-6.3,-100.199997,874.400024,,,,,,,,,,,,,,,874.400024,,
03/31/1993,,207.600006,615.200012,319.299988,-431.799988,710.299988,,,,,,,,,,,,,,,,,
06/30/1993,,340.200012,624.5,-5.9,-82.099998,876.700012,,,,,,,,,,,,,,,,,
09/30/1993,,298.299988,639.400024,-142.5,148.899994,944.099976,,,,,,,,,,,,,,,,,
12/31/1993,,-1242.0,654.900024,1437.99994,273.200012,1124.099976,,,,,,,,,,,,,,,,,
03/31/1994,,290.600006,652.0,-163.100006,1.0,780.5,,,,,,,,,,,,,,,,,
06/30/1994,,1.2,663.900024,448.899994,-345.200012,768.799988,,,,,,,,,,,,,,,,,
09/30/1994,,229.0,647.200012,394.0,-435.0,835.200012,,,,,,,,,,,,,,,,,
12/31/1994,,124.800003,677.5,-467.800064,980.700012,1315.199951,,,,,,,,,,,,,,,,,
03/31/1995,,250.199997,662.400024,82.099998,-350.100006,644.599976,,,-702.599976,,,,,,,,,,,,,,
06/30/1995,,-2678.600098,650.299988,2951.0,-123.400002,799.299988,,,-820.5,,,,,,,,,,,,,,
09/30/1995,,342.899994,622.900024,-168.399994,290.899994,1088.300049,,,-773.5,,,,,,,,,,,,,,
12/31/1995,,235.600006,631.200012,45.299999,203.5,1115.599976,-1136.900024,,-1136.900024,,,,,,,,,,,,-21.300048,,
03/31/1996,,344.799988,640.299988,107.099998,-437.100006,655.099976,,,-656.400024,,,,,,,,,,,,,,
06/30/1996,,358.0,639.799988,-190.199997,-263.600006,544.0,,,-603.5,,,,,,,,,,,,,,
09/30/1996,,394.5,611.299988,67.199997,-11.6,1061.400024,,,-738.5,,,,,,,,,,,,,,
12/31/1996,,379.700012,607.900024,-27.9,468.5,1428.199951,,,-1108.0,,,,,,,,,,,,,,
03/31/1997,,159.600006,614.099976,216.5,-577.400024,412.799988,-688.299988,0.0,-600.200012,0.0,0.0,-88.099998,282.100006,-259.700012,589.400024,69.800003,-74.099998,85.599998,-110.0,-18.9,6.6,,
06/30/1997,,380.5,582.599976,-122.300003,-38.599998,802.200012,-874.799988,0.0,-649.299988,0.0,0.0,-225.5,46.900002,-259.799988,442.0,79.900002,-229.899994,117.900002,-122.0,18.799999,-25.700001,,
