Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
11/30/1989,476.546105,-11.075,0.0,0.0,3.16,,468.631105,170.161995,1.857054,0.006743,,,,,,476.493883,468.578884,17.127392,,
02/28/1990,462.966896,-6.771,0.0,0.0,2.995,,459.190897,174.077005,1.720503,0.006522,,,,,,462.941487,459.165487,16.778693,,
05/31/1990,472.089397,-9.628,0.0,0.0,2.889,,465.350396,180.038998,1.604652,0.006208,,,,,,472.089397,465.350396,17.003759,,
08/31/1990,526.949519,-12.327,0.0,0.0,2.783,,517.405519,185.751002,1.498242,0.005379,1.661947,8.871076,11.022699,,,526.876735,517.332735,18.901348,,
11/30/1990,510.138739,-10.302,0.0,0.0,2.672,,502.508739,190.299998,1.404099,0.005317,1.581629,8.435459,10.524404,,,509.971135,502.341135,18.346431,,
02/28/1991,551.344498,-6.663,0.0,0.0,2.56,,547.241498,194.478995,1.316338,0.004678,1.69443,9.05849,11.36582,,,551.264004,547.161004,19.975234,,
05/31/1991,544.535264,-8.363,0.0,0.0,2.445,,538.617264,200.258999,1.220919,0.004539,1.651061,8.842257,11.166292,,,544.495498,538.577498,19.658999,,
08/31/1991,500.013518,-14.2,0.0,0.0,2.331,,488.144518,205.113001,1.136447,0.004775,1.487175,8.101849,10.329571,9.773446,,500.013518,488.144518,17.816793,,
11/30/1991,441.873373,-9.088,0.0,0.0,2.208,,434.993373,208.211994,1.060458,0.005076,1.320138,7.359547,9.501406,8.975042,,441.84111,434.96111,15.873933,,
02/29/1992,428.156257,-3.373,0.0,0.0,7.085,,431.868257,216.871007,3.266919,0.016405,1.293224,7.225139,9.357317,9.839787,,428.171873,431.883873,15.760465,,
05/31/1992,433.133506,-9.284,0.0,0.0,6.961,,430.810506,220.496,3.156973,0.016158,1.264141,7.109436,9.256381,9.012018,,434.625754,432.302754,15.789859,,
08/31/1992,434.127984,-12.294,0.0,0.0,1.847,,423.680984,219.098004,0.843002,0.004359,1.223242,6.656313,8.611752,9.081927,,435.152016,424.705016,15.614971,,
11/30/1992,529.118185,-13.216,0.0,0.0,1.732,,517.634185,223.171999,0.776083,0.003346,1.462867,7.815116,10.051539,10.327691,,529.111007,517.627007,19.076771,,
02/28/1993,568.59936,-14.239,0.0,0.0,0.0,,554.36036,227.466995,0.0,0.0,1.542083,8.151519,10.461801,9.909024,,567.194615,552.955615,20.352243,,
05/31/1993,616.281692,-22.854,0.0,0.0,0.0,,593.427692,233.495995,0.0,0.0,1.636297,8.530427,10.933721,10.775293,,616.282382,593.428382,21.785981,,
08/31/1993,701.098031,-34.305,0.0,0.0,0.0,,666.793031,238.947998,0.0,0.0,1.813135,9.517864,12.20294,12.038148,,701.24975,666.94475,24.490042,,
11/30/1993,577.259374,-16.523001,0.0,0.0,0.0,,560.736373,226.525002,0.0,0.0,1.502002,7.853781,10.040582,10.06112,,586.862481,570.33948,21.248868,,
02/28/1994,603.635986,-8.646,0.0,0.0,6.0,,600.989986,223.689007,2.682295,0.009984,1.586781,8.264666,10.52946,10.586401,,610.952355,608.306355,23.272537,,
05/31/1994,598.027999,-6.038,0.0,0.0,10.0,,601.989999,225.163998,4.441207,0.016612,1.563541,8.138079,10.307518,11.231995,,602.82201,606.78401,23.65569,,
08/31/1994,590.273,-10.909,0.0,0.0,17.0,,596.364,230.525997,7.374439,0.028506,1.52643,7.978114,10.099306,11.436429,,595.02,601.111,23.742495,,
11/30/1994,536.557999,-8.206,0.0,0.0,30.0,,558.351998,231.217999,12.974768,0.05373,1.402993,7.426079,9.406833,10.127732,,545.07198,566.865979,22.8936,,
02/28/1995,538.515239,-5.889,0.0,0.0,49.0,,581.626239,237.646999,20.618817,0.084247,1.436742,7.708457,9.790204,11.127401,,549.002999,592.113999,24.571258,,
05/31/1995,474.941239,-11.264,0.0,0.0,61.0,,524.677239,248.010006,24.595782,0.116262,1.277638,6.984614,8.917623,9.711691,,477.325126,527.061126,22.508677,,
08/31/1995,463.345875,-12.392,0.0,0.0,57.0,,507.953875,249.704006,22.827027,0.112215,1.212231,6.745825,8.626641,8.799064,,463.306145,507.914145,21.788439,,
11/30/1995,513.36998,-10.196,0.0,0.0,60.0,,563.17398,257.370998,23.31265,0.106539,1.322268,7.427874,9.523692,10.088781,,513.084011,562.888011,24.134305,,
02/29/1996,489.94899,-1.502,0.0,0.0,53.0,,541.44699,260.542004,20.342209,0.097886,1.247056,6.974174,8.925196,9.594754,,486.213984,537.711984,22.93101,,
05/31/1996,593.610272,-7.612,0.0,0.0,40.0,,625.998272,263.742001,15.166337,0.063898,1.408596,7.844197,10.022066,9.360815,,588.217354,620.605354,25.968566,,
08/31/1996,566.480274,-2.687,0.0,0.0,41.0,,604.793274,266.673001,15.374635,0.067792,1.343603,7.497313,9.603704,9.803858,33.718933,569.5515,607.8645,25.22284,,
11/30/1996,512.445984,-3.977,0.0,0.0,84.0,,592.468984,297.255001,28.258566,0.14178,1.276658,7.336259,9.477835,9.373959,95.410104,519.508007,599.531007,25.435496,,
02/28/1997,476.999111,-6.332,0.0,0.0,95.0,,565.667111,313.945004,30.260077,0.167943,1.193207,7.149664,9.379947,9.349092,206.445582,476.367483,565.035483,24.16245,,
05/31/1997,450.778764,-6.766,0.0,0.0,90.0,,534.012765,311.199001,28.920401,0.168535,1.102032,6.945694,9.289602,9.219683,-4723.381254,452.716235,535.950235,22.952495,,
08/31/1997,458.049395,-6.43,0.0,0.0,84.0,,535.619395,302.840008,27.737418,0.156828,1.081085,6.92677,9.375449,8.918091,57.73709,458.049395,535.619395,23.02155,,
11/30/1997,459.602248,-2.246,0.0,0.0,81.0,,538.356248,301.434994,26.871465,0.150458,1.081404,7.234804,9.981575,9.343162,25.752083,459.562732,538.316732,23.134212,,
02/28/1998,404.333623,-3.73,0.0,0.0,86.0,,486.603623,308.721996,27.856778,0.176735,0.968934,6.610744,9.218946,8.424457,18.227701,404.333623,486.603623,20.910301,,
05/31/1998,430.513498,-2.312,0.0,0.0,77.0,,505.201498,303.269009,25.39,0.152414,0.998807,6.946069,9.781817,9.291558,18.759736,430.513498,505.201498,21.709488,,
08/31/1998,354.882749,-3.76,0.0,0.0,73.0,,424.122749,278.413994,26.219946,0.17212,0.833458,6.133196,8.830188,8.278523,16.219034,354.882749,424.122749,18.225377,,
11/30/1998,361.045125,-3.006,0.0,0.0,84.0,,442.039125,282.471001,29.737566,0.190028,0.866901,6.478567,9.321394,9.053127,17.39816,367.157004,448.151004,19.436272,,
02/28/1999,318.083751,-6.776,0.0,0.0,91.0,,402.307751,287.400993,31.663078,0.226195,0.788106,5.931555,8.492701,7.248304,13.161631,319.091051,403.315051,17.944146,,
05/31/1999,381.140001,-0.696,0.0,0.0,74.0,,454.444001,274.717003,26.936811,0.162836,0.897529,6.687622,9.51755,7.719612,13.115736,381.140001,454.444001,20.269581,,
08/31/1999,299.867501,-0.286,0.0,0.0,78.0,,377.581501,281.204006,27.737869,0.206578,0.752915,5.684414,8.137708,6.464684,17.326772,299.867501,377.581501,16.84128,,
11/30/1999,260.632501,-1.091,0.0,0.0,86.0,,345.541501,290.915001,29.561899,0.248885,0.692566,5.15672,7.447657,5.410338,18.818404,260.632501,345.541501,15.412199,,
02/29/2000,234.008751,-0.67,0.0,0.0,101.0,,334.338751,307.079006,32.890558,0.302089,0.672603,5.112682,7.579659,5.758579,106.706907,234.008751,334.338751,14.912522,,
