Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,1.8,,1.8,1.8,,,,,,,
06/30/1990,,,-8.453,,-8.452999,-8.452999,,,,,,,
09/30/1990,,,-29.179001,,-29.179001,-29.179001,,,,,,,
12/31/1990,,,0.0,,-48.895,-48.895,,,,,,,
03/31/1991,,,-35.470001,,-35.470001,-35.470001,,,,,,,
06/30/1991,,,-40.971001,,-40.971001,-40.971001,,,,,,,
09/30/1991,,,-25.796,,-25.796,-25.796,,,,,,,
12/31/1991,,,0.0,,11.323,11.323,,,,,,,
03/31/1992,,,0.181,,0.181,0.181,,,,,,,
06/30/1992,,,0.519,,0.519,0.519,,,,,,,
09/30/1992,,,2.375,,2.375,2.375,,,,,,,
12/31/1992,,,0.0,,3.948,3.948,,,,,,,
03/31/1993,,,12.257,,27.257,27.257,,,,,,,
06/30/1993,,,8.703,,8.703,8.703,,,,,,,
09/30/1993,,,7.624,,7.624,7.624,,,,,,,
12/31/1993,,,0.0,,9.833002,9.833002,,,,,,,
03/31/1994,,,14.904,,15.2,15.2,,,,,,,
06/30/1994,,,24.617001,,24.617,24.617,,,,,,,
09/30/1994,,,12.075,,12.075,12.075,,,,,,,
12/31/1994,,,0.0,,13.219,13.219,,,,,,,
03/31/1995,,,15.002,,15.002,15.002,,,,,,,
06/30/1995,,,16.469,,16.469,16.469,,,,,,,
09/30/1995,,,18.955,,18.955,18.955,,,,,,,
12/31/1995,,,0.0,,18.374001,18.374001,,,,,,,
03/31/1996,,,20.5,,20.499999,20.499999,,,,,,,
06/30/1996,,,18.1,,18.100001,18.100001,,,,,,,
09/30/1996,,,20.299999,,20.3,20.3,,,,,,,
12/31/1996,,,0.0,,20.6,20.6,,,,,,,
03/31/1997,,,22.0,,22.0,22.0,,,,,,,
06/30/1997,,,21.9,,21.9,21.9,,,,,,,
09/30/1997,,,23.299999,,23.299999,23.299999,,,,,,,
12/31/1997,,,0.0,,25.200001,25.200001,,,,,,,
03/31/1998,,,25.4,,25.4,25.4,,,,,,,
06/30/1998,,,28.700001,,28.700001,28.700001,,,,,,,
09/30/1998,,,27.700001,,27.700001,27.700001,,,,,,,
12/31/1998,,,17.4,,9.9,9.9,,,,,,,
03/31/1999,,,27.9,,27.9,27.9,,,,,,,
06/30/1999,,,29.0,,29.0,29.0,,,,,,,
09/30/1999,,,28.299999,,28.299999,28.299999,,,,,,,
12/31/1999,,,26.799999,,26.799999,26.799999,,,,,,,
03/31/2000,,,27.0,,27.0,27.0,,,,,,,
06/30/2000,,,26.5,,26.5,26.5,,,,,,,
09/30/2000,,,26.200001,,26.200001,26.200001,,-2.14516129032258,,,,,
