Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,41,0.0,416,0.0,,457,0,4712,7989,-3277,76,4788,5245,,175,8,208,391,2192,1167,3359,3750,0,0,1602,-107,1495,5245,
06/30/1990,,38,0.0,353,0.0,,391,0,4698,8015,-3317,51,4749,5140,,166,8,184,358,2164,1158,3322,3680,0,0,1602,-142,1460,5140,
09/30/1990,,68,0.0,472,0.0,,540,0,4674,8021,-3347,101,4775,5315,,223,322,236,781,2881,1146,4027,4808,7,0,1985,-1485,507,5315,
12/31/1990,,81,,597,0.0,506.0,1184,0,3968,6814,-2846,100,4068,5252,,283,654,308,1245,2267,1118,3385,4630,7,0,1985,-1370,622,5252,
03/31/1991,,73,0.0,463,0.0,,536,0,3923,6837,-2914,101,4024,4560,,256,93,305,654,2178,1051,3229,3883,7,0,1985,-1315,677,4560,
06/30/1991,,27,0.0,508,0.0,,535,0,3899,6907,-3008,102,4001,4536,,344,91,152,587,2268,1045,3313,3900,7,0,1985,-1356,636,4536,
09/30/1991,,8,0.0,352,0.0,,360,0,3870,6944,-3074,99,3969,4329,,158,92,181,431,2296,1001,3297,3728,7,0,1985,-1391,601,4329,
12/31/1991,,10,0.0,387,0.0,,397,0,3762,6805,-3043,98,3860,4257,,204,21,228,453,2341,929,3270,3723,7,0,1985,-1458,534,4257,
03/31/1992,,9,0.0,342,0.0,,351,0,3869,7011,-3142,92,3961,4312,,166,33,183,382,2359,1079,3438,3820,7,0,1985,-1500,492,4312,
06/30/1992,,24,0.0,404,0.0,,428,0,3797,6983,-3186,97,3894,4322,,196,19,204,419,2338,1060,3398,3817,7,0,1985,-1487,505,4322,
09/30/1992,,15,0.0,340,0.0,,355,0,3654,6795,-3141,95,3749,4104,,155,18,187,360,1845,1055,2900,3260,7,0,2329,-1492,844,4104,
12/31/1992,,10,0.0,265,0.0,,275,0,3365,6280,-2915,98,3463,3738,,151,218,217,586,1489,846,2335,2921,7,0,2329,-1519,817,3738,
03/31/1993,,12,0.0,228,,,240,0,3327,6339,-3012,94,3421,3661,,112,223,207,542,1471,849,2320,2862,7,0,2328,-1536,799,3661,
06/30/1993,,8,0.0,259,,,267,0,3334,6401,-3067,90,3424,3691,,122,251,202,575,1469,854,2323,2898,7,0,2329,-1543,793,3691,
