Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2000,138.015,,,-45.106,,92.909,,-39.865,14.525,,,25.34,53.044,-15.979,,,,0.0,,15.979,37.065,-25.476,11.589,0.0,,,11.589,0.0,11.589,0.0,0.0,11.589,11.589,15.018,9.66215,1.2,1.2,2.8,9.66215,1.2,1.2,2.8,
12/31/2000,165.065994,,,-52.347,,112.718994,,-71.664001,,,,,41.055,7.106999,,8.305,-15.412,0.0,,0.0,48.162,-20.059999,28.101999,0.0,,,28.102,0.0,28.101999,0.0,0.0,28.101999,28.101999,,9.0217,3.2,3.2,5.4,9.6542,3.0,3.0,5.0,
03/31/2001,121.757004,,,-46.004002,,75.753002,,-77.252998,,,,,-1.5,4.67,,8.388,-13.712,0.0,,0.654,3.17,-14.394,-11.224,0.0,,,-11.224,0.0,-11.224,0.0,0.0,-11.224,-11.224,,9.1075,-1.2,-1.2,2.0,9.1075,-1.2,-1.2,2.0,
06/30/2001,60.138,,,-81.052002,,-20.914001,,-81.467003,,,,,-102.380997,-22.983,,7.795,-11.372,0.0,,26.559999,-125.363997,48.766998,-76.597,-7.029,,,-69.567998,0.0,-69.568001,0.0,0.0,-69.568001,-69.568001,,9.2237,-7.6,-8.4,-1.2,9.2237,-7.6,-8.4,-1.2,
09/30/2001,37.181999,,,-22.325001,,14.856998,,-99.672997,,,,,-84.816002,-0.214,,7.208,-8.155,0.0,,1.161,-85.030002,13.907,-71.123001,-11.938,,,-59.185003,0.0,-59.185001,0.0,0.0,-59.185001,-59.185001,,9.7448,-6.0,-7.4,-2.8,9.7448,-6.0,-7.4,-2.8,
12/31/2001,39.148998,,,-33.916,,5.232998,,-65.648003,,,,,-60.415001,-46.366,,4.324,-5.159,0.0,,47.201,-106.781001,-0.101,-106.882004,0.0,,,-106.882001,0.0,-106.882004,0.0,0.0,-106.882004,-106.882004,,9.87715,-10.8,-10.8,-2.4,9.87715,-10.8,-10.8,-2.4,
03/31/2002,42.089001,,,-22.639999,,19.449001,,-64.516998,,,,,-45.068001,0.667,,3.9,-4.843,0.0,,0.276,-44.401001,0.0,-44.401001,0.0,,,-44.401001,0.0,-44.401001,0.0,0.0,-44.401001,-44.401001,,9.90215,-4.4,-4.4,-2.2,9.90215,-4.4,-4.4,-2.2,
06/30/2002,38.881001,,,-39.150002,,-0.269001,,-55.564999,,,,,-55.834,-541.958972,,3.2,-3.878,0.0,,542.636972,-597.792972,-130.794998,-728.588013,7.316,,,-735.90397,0.0,-735.903992,0.0,0.0,-735.903992,-735.903992,,9.92295,-74.2,-73.4,-2.0,9.92295,-74.2,-73.4,-2.0,
09/30/2002,38.102001,,,-19.014999,,19.087002,,-57.125999,,,,,-38.039001,-1.095,,7.142,-2.851,0.0,,-3.196,-39.134002,-6.374,-45.507999,-49.168999,,,3.660997,0.0,3.661,0.0,0.0,3.661,3.661,,10.00385,0.4,-4.6,-1.8,10.0208,0.4,-4.6,-1.8,
12/31/2002,35.709999,,,-16.176001,,19.533998,,-41.032001,,,,,-21.497999,17.249001,,1.885,-1.401,0.0,,-17.733001,-4.248998,0.0,-4.249,6.8,,,-11.048999,0.0,-11.049,0.0,0.0,-11.049,-11.049,,10.0125,-1.2,-0.4,-1.0,10.0125,-1.2,-0.4,-1.0,
03/31/2003,38.132,,,-16.16,,21.972,,-41.203999,,,,,-19.232,-0.068,,1.366,-1.196,0.0,,-0.102,-19.3,-0.03,-19.33,5.816,,,-25.146,0.0,-25.146,0.0,0.0,-25.146,-25.146,,10.0847,-2.4,-1.8,-0.8,10.0847,-2.4,-1.8,-0.8,
06/30/2003,39.737999,,,-23.312,,16.425999,,-40.535999,,,,,-24.110001,-50.147,,1.849,-0.993,0.0,,49.291,-74.257001,-8.004,-82.261002,12.732,,,-94.993001,0.0,-94.992996,0.0,0.0,-94.992996,-94.992996,,10.1852,-9.4,-8.2,-0.8,10.1852,-9.4,-8.2,-0.8,
09/30/2003,42.791,,,-17.514999,,25.276001,,-45.563,,,,,-20.287001,-15.09,,2.094,-0.99,0.0,,13.986,-35.377001,-1.086,-36.463001,1.632,,,-38.095001,0.0,-38.095001,0.0,0.0,-38.095001,-38.095001,,10.4361,-3.4,-3.2,-0.6,10.4361,-3.4,-3.2,-0.6,
12/31/2003,50.312,,,-17.868999,,32.443001,,-39.796001,,,,,-7.353,-0.247,,2.108,-0.807,0.0,,-1.054,-7.6,-0.35,-7.95,0.0,,,-7.95,0.0,-7.95,0.0,0.0,-7.95,-7.95,,10.67815,-0.8,-0.8,0.0,11.2181,-0.8,-0.8,0.0,
03/31/2004,56.034,,,-19.535,,36.499001,,-42.527,,,,,-6.028,-11.299999,,2.044,-0.508,0.0,,9.764,-17.327999,-0.123,-17.451,0.0,,,-17.450999,0.0,-17.451,0.0,0.0,-17.451,-17.451,,10.7826,-1.6,-1.6,0.2,10.7826,-1.6,-1.6,0.2,
06/30/2004,60.417,,,-20.865999,,39.551001,,-42.68,,,,,-3.129,-1.634,,2.249,-0.47,0.0,,-0.145,-4.763,0.203,-4.56,0.0,,,-4.56,0.0,-4.56,0.0,0.0,-4.56,-4.56,,10.85545,-0.4,-0.4,0.4,10.85545,-0.4,-0.4,0.4,
09/30/2004,52.012001,,,-20.450001,,31.562,,-44.904999,,,,,-13.343,9.421,,2.116,-0.654,0.0,,-10.883,-3.922001,0.818,-3.104,0.0,,,-3.104001,0.0,-3.104,0.0,0.0,-3.104,-3.104,,10.8436,-0.2,-0.2,-0.4,10.8436,-0.2,-0.2,-0.4,
12/31/2004,44.459,,,-20.198,,24.261,,-40.546001,,,,,-16.285,-0.672,0.93,1.57,-0.64,0.0,,-0.258,-16.957,-0.258,-17.215,0.0,,,-17.215,0.0,-17.215,0.0,0.0,-17.215,-17.215,,10.6648,-1.6,-1.6,-0.8,10.6648,-1.6,-1.6,-0.8,
03/31/2005,47.158001,,,-21.114,,26.044001,,-40.715,,,,,-14.671,-14.138,0.283,0.54,-0.257,0.0,,13.855,-28.808999,-0.089,-28.898001,0.0,,,-28.897999,0.0,-28.898001,0.0,0.0,-28.898001,-28.898001,,10.7704,-2.6,-2.6,-0.8,10.7704,-2.6,-2.6,-0.8,
06/30/2005,50.971001,,,-22.415001,,28.556,,-39.831001,,,,,-11.275,-0.521,0.54,0.709,-0.169,0.0,,-0.019,-11.796,-0.04,-11.836,0.0,,,-11.836,0.0,-11.836,0.0,0.0,-11.836,-11.836,,10.83035,-1.0,-1.0,-0.6,10.83035,-1.0,-1.0,-0.6,
09/30/2005,48.19,,,-27.416,,20.774,,-40.35,,,,,-19.576,-49.673,0.551,0.697,-0.146,0.0,,49.122,-69.249,0.319,-68.93,0.0,,,-68.93,0.0,-68.93,0.0,0.0,-68.93,-68.93,,10.9273,-6.4,-6.4,-0.8,10.9273,-6.4,-6.4,-0.8,
12/31/2005,53.011,,,-23.073,,29.938,,-41.957,,,,,-12.019,-1.809,0.533,0.665,-0.132,0.0,,1.276,-13.828,-0.228,-14.056,0.0,,,-14.056,0.0,-14.056,0.0,0.0,-14.056,-14.056,,10.94465,-1.2,-1.2,-0.8,10.94465,-1.2,-1.2,-0.8,
03/31/2006,48.821999,,,,,,,,,,,,48.821999,,,,,,,,,,48.821999,,,,,,-14.314,,,-14.314,-14.314,,11.10885,-1.2,-0.8,-0.6,11.10885,-1.2,-0.8,-0.6,
06/30/2006,51.291,,,,,,,,,,,,51.291,,,,,,,,,,51.291,,,,,,-20.329,,,-20.329,-20.329,,11.1515,-1.8,-1.6,-0.4,11.1515,-1.8,-1.6,-0.4,
09/30/2006,55.536999,,,,,,,,,,,,55.536999,,,,,,,,,,55.536999,,,,,,-12.643,,,-12.643,-12.643,,11.17045,-1.2,-0.8,-0.2,11.17045,-1.2,-0.8,-0.2,
12/31/2006,57.614,,,-29.897,,27.717,0.0,-25.725,10.793,,,14.932,1.992,-7.01,0.208,0.208,0.0,0.0,,6.802,-5.018,-0.093,-5.111,3.437,,,-8.548,,-8.548,0.0,0.0,-8.548,-8.548,,11.1778,-0.8,-0.4,0.2,11.1778,-0.8,-0.4,0.2,
03/31/2007,50.921,,,-25.078,,25.843,,-24.08,,,,,1.763,-1.832,1.735,1.735,,0.0,,0.097,-0.069,-0.06,-0.129,3.939,,,-4.068,0.0,-4.068,0.0,0.0,-4.068,-4.068,,11.1778,-0.4,-0.4,-0.2,11.1778,-0.4,-0.4,-0.2,
06/30/2007,56.001,,,-31.496,,24.505,,-22.158,,,,,2.347,-4.845,1.135,1.135,,,,3.71,-2.498,-0.049,-2.547,4.487,,,-7.034,0.0,-7.034,0.0,0.0,-7.034,-7.034,,11.1778,-0.6,-0.2,0.2,11.1778,-0.6,-0.2,0.2,
09/30/2007,57.412,,,-27.283,,30.129,,-24.472,,,,,5.657,-3.669,,0.498,,0.0,,3.171,1.988,-0.022,2.962,4.959,,,-2.993,0.0,-1.997,0.0,0.0,-1.997,-1.997,,11.1778,-0.2,0.2,0.4,11.1778,-0.2,0.2,0.4,
12/31/2007,52.542,,,-26.498,,26.044,,-27.83,13.892,,,13.938,-1.786,-2.859,0.647,,,,,2.212,-4.645,1.126,-3.519,-4.978,,,1.459,0.0,1.459,0.0,0.0,1.459,1.459,,11.1778,0.0,-0.4,-0.2,11.1778,0.0,-0.4,-0.2,
03/31/2008,55.593,,,-25.514,,30.079,0.0,-22.378,9.296,,,13.082,7.701,-4.758,0.947,,,,,3.811,2.943,-0.577,2.366,-1.42,,,3.786,0.0,3.786,0.0,0.0,3.786,3.786,,11.1778,0.4,0.2,0.4,11.1778,0.4,0.2,0.4,
06/30/2008,55.041,,,-27.965,,27.076,0.0,-27.338,14.57,,,12.768,-0.262,0.334,1.112,,,,,-1.446,0.072,-0.003,0.069,-1.703,,,1.772,-0.66,1.112,0.0,0.0,1.112,1.112,,11.1778,0.2,0.0,0.0,11.1778,0.2,0.0,0.0,
09/30/2008,65.36,,,-26.367,,38.993,,-25.507,,,,,13.486,-2.464,1.162,1.162,,0.0,,1.302,11.022,-1.768,9.254,-0.943,,,10.197,0.0,10.197,0.0,0.0,10.197,10.197,,11.1894,1.0,1.0,1.4,11.1894,1.0,1.0,1.4,
12/31/2008,49.81,44.81,5.0,-22.447,22.447,27.363,0.0,-215.686,10.419,11.581,0.319,193.367,-188.323,-0.986,1.13,,,,,-0.144,-189.309,-0.65,-189.959,0.0,0.0,0.0,-189.959,0.001,-189.958,0.0,0.0,-189.958,-66.15445,123.80355,11.3103,-16.8,-16.8,-5.84904,11.3103,-16.8,-16.8,-5.85392,
03/31/2009,34.577,34.577,,-18.228,18.228,16.349,0.0,-22.77,9.93,10.939,0.386,1.515,-6.421,-1.218,1.17,,,,,0.048,-7.639,0.554,-7.085,0.0,0.0,0.0,-7.085,0.0,-7.085,0.0,0.0,-7.085,-6.10025,0.98475,11.51135,-0.6,-0.6,-0.52994,11.51135,-0.6,-0.6,-0.52994,
06/30/2009,44.606,36.356,8.25,-17.282,17.282,27.324,0.0,-9.768,11.412,11.2,0.362,-13.206,17.556,-5.842,5.804,,,,,0.038,11.714,0.696,12.41,-0.071,-0.071,0.0,12.481,0.0,12.481,0.0,0.0,12.481,3.8261,-8.5839,11.5453,1.0,1.0,0.3314,11.58675,1.0,1.0,0.25916,
09/30/2009,39.184,39.184,,-20.436,20.436,18.748,0.0,-20.565,8.466,11.986,0.293,-0.18,-1.817,-8.593,-3.451,,,,,12.044,-10.41,0.851,-9.559,0.0,0.0,0.0,-9.559,0.08,-9.479,0.0,0.0,-9.479,-12.06015,-5.59455,0.57725,-16.6,-16.6,-26.29172,0.57725,-16.6,-16.6,-26.29172,
12/31/2009,41.651,41.611,0.04,-19.103,19.103,22.548,0.0,-22.81,10.529,11.959,0.249,0.073,-0.262,-31.72,10.22,,,,,21.5,-31.982,-1.878,-33.86,0.0,0.0,0.0,-33.86,0.0,-33.86,0.0,-0.126,-33.986,-19.32915,14.65685,17.3725,-2.0,-2.0,-1.11262,17.3725,-2.0,-2.0,-1.15632,
03/31/2010,43.911,43.661,0.25,-19.362,19.362,24.549,0.0,-21.541,9.083,12.276,0.182,0.0,3.008,-32.922,32.951,,,,,-0.029,-29.914,-4.147,-34.061,0.0,0.0,0.0,-34.061,0.001,-34.06,0.0,0.0,-34.06,-34.06,0.0,20.19485,-1.6,-1.6,-1.6,20.19485,-1.6,-1.6,-1.6,
06/30/2010,37.533,37.533,,-15.702,15.702,21.831,0.0,-22.525,8.669,13.674,0.182,0.0,-0.694,30.479,2.496,,,,,-32.975,29.785,3.244,33.029,0.0,0.0,0.0,33.029,0.0,33.029,0.0,0.0,33.029,11.5556,-21.4734,22.78,1.38,1.38,0.50726,34.544,0.99,0.96,0.33838,
09/30/2010,42.895,42.828,0.067,-18.031,18.031,24.864,0.0,-22.925,9.509,13.192,0.184,0.04,1.939,11.516,-2.292,,,,,-9.224,13.455,1.26,14.715,-0.121,-0.121,0.0,14.836,0.0,14.836,0.0,0.0,14.836,8.90595,-5.80905,23.948,0.62,0.61,0.371887,35.213,0.42,0.42,0.255031,
12/31/2010,37.747,37.596,0.151,-14.349,14.349,23.398,0.0,-25.07,10.459,14.446,0.165,0.0,-1.672,-5.986,2.518,,,,,3.468,-7.658,-0.074,-7.732,0.0,0.0,0.0,-7.732,0.0,-7.732,0.0,0.0,-7.732,-5.2724,2.4596,24.05,-0.32,-0.32,-0.219227,24.05,-0.32,-0.32,-0.219227,
03/31/2011,36.892,34.403,2.489,-12.995,12.995,23.897,0.0,-25.015,9.978,14.976,0.061,0.0,-1.118,-7.848,2.039,,,,,5.809,-8.966,-0.075,-9.041,0.0,0.0,0.0,-9.041,0.0,-9.041,0.0,0.0,-9.041,-5.2385,3.8025,24.303,-0.37,-0.37,-0.21555,24.303,-0.37,-0.37,-0.21555,
06/30/2011,35.988,31.856,4.132,-13.488,13.488,22.5,0.0,-22.174,9.561,12.551,0.062,0.0,0.326,5.997,1.929,,,,,-7.926,6.323,0.227,6.55,0.0,0.0,0.0,6.55,0.0,6.55,0.0,0.0,6.55,1.38185,-5.16815,24.447,0.26,0.26,0.056524,37.543,0.21,0.21,0.056524,
09/30/2011,30.34,28.887,1.453,-12.898,12.898,17.442,0.0,-25.912,11.341,11.408,0.061,3.102,-8.47,3.34,1.97,,,,,-5.31,-5.13,0.541,-4.589,0.0,0.0,0.0,-4.589,0.0,-4.589,0.0,0.0,-4.589,-5.42126,-0.83226,24.463,-0.19,-0.19,-0.221611,24.463,-0.19,-0.19,-0.224021,
12/31/2011,29.991,28.942,1.049,-12.163,12.163,17.828,0.0,-19.944,7.424,12.425,0.067,0.028,-2.116,1.338,1.948,,,,,-3.286,-0.778,-0.066,-0.844,0.0,0.0,0.0,-0.844,0.0,-0.844,0.0,0.0,-0.844,-2.9695,-2.1255,24.512,-0.03,-0.03,-0.121145,24.512,-0.03,-0.03,-0.121145,
