Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1990,105.584,105.616997,105.616997,,7.215448,0.879101,0.674446,0.31,0.31,,0.31,0.31,0.31,0.225,0.699736,,0.301305,9.171162,,
06/30/1990,105.664001,105.602997,105.602997,,7.466929,0.847684,0.64038,0.29,0.29,,0.29,0.29,0.29,0.225,0.203706,,0.368924,9.262909,,
09/30/1990,105.721001,105.598,105.598,,7.400045,0.752514,0.539811,0.22,0.22,,0.22,0.22,0.22,0.225,0.776625,,0.495682,9.707778,,
12/31/1990,105.725998,105.652,105.652,,6.860249,0.519214,0.328863,0.12,0.12,,0.12,0.12,0.12,0.275,1.129652,,0.658182,9.597743,,
03/31/1991,105.720001,105.695999,105.695999,,6.981078,0.618538,0.399533,0.14,0.14,,0.14,0.14,0.14,0.125,-0.166317,,0.45402,9.58181,,
06/30/1991,106.288002,105.758003,105.758003,,7.352465,0.676526,0.45954,0.18,0.18,,0.18,0.18,0.18,0.125,0.594177,,0.434913,9.147016,,
09/30/1991,106.334999,105.767998,105.767998,,6.897493,0.720927,0.505569,0.23,0.23,,0.23,0.23,0.23,0.125,0.884776,,0.436084,9.255128,,
12/31/1991,106.342003,105.821999,105.821999,,6.857156,0.670919,0.446079,0.2,0.2,,0.2,0.2,0.2,0.125,0.905568,,0.458445,9.503159,,
03/31/1992,106.414001,106.032997,106.032997,,7.103232,0.750266,0.51881,-2.66,0.23,,-2.66,0.23,0.23,0.125,-0.351051,,0.428158,9.592131,,
06/30/1992,106.583,106.248001,106.248001,,7.24776,0.664238,0.434371,0.18,0.18,,0.18,0.18,0.18,0.125,0.02497,,0.415432,9.823771,,
09/30/1992,106.585999,106.047997,106.047997,,6.935916,0.56349,0.316941,-0.6,-0.6,,-0.6,-0.6,-0.6,0.125,0.901431,,0.379496,6.543833,,
12/31/1992,106.605003,106.047989,106.047989,,7.378225,0.63211,0.365816,0.11,0.11,,0.11,0.11,0.11,0.125,1.1508,,0.534984,5.620984,,
03/31/1993,107.137756,106.102997,106.102997,,6.7562,0.235205,-0.013609,-0.1,-0.1,,-0.1,-0.1,-0.1,0.125,-0.375211,,0.303422,5.269618,,
06/30/1993,107.137001,106.175003,106.175003,,7.094476,0.778535,0.517956,0.2,0.2,,0.2,0.2,0.2,0.125,-0.265712,,0.529658,5.498129,,
09/30/1993,107.181999,106.286003,106.286003,,7.246693,0.81053,0.543938,0.22,0.22,,0.22,0.22,0.22,0.125,0.528762,,0.37803,5.454078,,
