Date,Revenue,Sales & Services Revenue,Financing Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
07/31/1994,1079.500977,,,-723.659973,,355.841003,,-267.596008,,,,88.245003,15.978,,7.806,,0.0,,-23.784,104.223003,-41.200001,63.022999,0.0,,,63.023002,0.0,63.022999,0.0,,63.022999,63.022999,,328.467987,0.1925,0.1925,,328.467987,0.1925,0.1925,0.1925,
10/31/1994,861.968018,,,-569.312012,,292.656006,,-246.307007,,,,46.348999,16.73,,7.705,,0.0,,-24.434999,63.078999,-25.0,38.078999,0.0,,,38.078999,0.0,38.078999,0.0,,38.078999,38.078999,,328.640015,0.115,0.115,,328.640015,0.115,0.115,0.115,
01/31/1995,1190.947021,,,-796.445984,,394.501037,,-294.579987,,,,99.920998,15.562001,,7.211,,0.0,,-22.773001,115.482999,-45.599998,69.883003,0.0,,,69.883001,0.0,69.883003,0.0,,69.883003,69.883003,,328.864012,0.2125,0.2125,0.2125,328.864012,0.2125,0.2125,0.2125,
04/30/1995,815.598022,,,-553.752991,,261.845032,,-239.770996,,,,22.073999,23.602999,,7.673,,0.0,,-31.275999,45.676999,-18.0,27.677,0.0,,,27.676999,0.0,27.677,0.0,,27.677,27.677,,329.0,0.085,0.085,,329.0,0.085,0.085,0.085,
07/31/1995,1149.239014,,,-779.783997,,369.455017,,-299.838013,,,,69.616997,19.448,,9.639,,0.0,,-29.087,89.064997,-35.200001,53.865002,0.0,,,53.864996,0.0,53.865002,0.0,,53.865002,53.865002,,328.864014,0.1625,0.1625,0.1625,328.864014,0.1625,0.1625,0.1625,
10/31/1995,906.848022,,,-612.283997,,294.564026,,-267.552002,,,,27.011999,21.530002,,10.849,,0.0,,-32.379002,48.542001,-19.1,29.441999,0.0,,,29.442,0.0,29.441999,0.0,,29.441999,29.441999,,328.096008,0.09,0.09,,328.096008,0.09,0.09,0.09,
01/31/1996,1241.832031,,,-860.429016,,381.403015,,-313.628998,,,,67.774002,21.254,,11.134,,0.0,,-32.388,89.028002,-34.900002,54.127998,0.0,,,54.128,0.0,54.127998,0.0,,54.127998,54.127998,,324.78,0.1675,0.1675,0.1675,324.78,0.1675,0.1675,0.1675,
04/30/1996,905.961975,,,-617.112,,288.849976,,-268.786987,,,,20.063,22.834002,,11.746,,0.0,,-34.580002,42.897001,-17.0,25.896999,0.0,,,25.897001,0.0,25.896999,0.0,,25.896999,25.896999,,324.696014,0.08,0.08,0.08,324.696014,0.08,0.08,0.08,
07/31/1996,1241.463989,,,-861.888,,379.575989,,-328.835999,,,,50.740002,23.341,,10.333,,0.0,,-33.674,74.081001,-29.299999,44.780998,0.0,,,44.781002,0.0,44.780998,0.0,,44.780998,44.780998,,325.420013,0.1375,0.1375,0.1375,325.420013,0.1375,0.1375,0.1375,
10/31/1996,984.440002,,,-665.377991,,319.062012,,-288.644012,,,,30.417999,25.318002,,9.151,,0.0,,-34.469002,55.736001,-21.700001,34.035999,0.0,,,34.036,0.0,34.035999,0.0,,34.035999,34.035999,,323.104004,0.105,0.105,0.105,323.104004,0.105,0.105,0.105,
01/31/1997,1321.197021,,,-937.658997,,383.538024,,-331.322998,,,,52.215,18.576,,8.17,,0.0,,-26.746,70.791,-28.0,42.791,0.0,,,42.791,0.0,42.791,0.0,,42.791,42.791,,320.388,0.1325,0.1325,0.1325,320.388,0.1325,0.1325,0.1325,
04/30/1997,953.747009,,,-646.512024,,307.234985,,-274.286987,,,,32.948002,20.400999,,7.51,,0.0,,-27.910999,53.349001,-21.0,32.348999,0.0,,,32.349001,0.0,32.348999,0.0,,32.348999,32.348999,,314.31601,0.1025,0.1025,0.1025,314.563995,0.1025,0.1025,0.1025,
07/31/1997,1353.344971,,,-924.354004,,428.990967,,-350.363007,,,,78.627998,18.058001,,8.403,,0.0,,-26.461,96.685999,-38.099998,58.585999,0.0,,,58.586,0.0,58.585999,0.0,,58.585999,58.585999,,308.144012,0.19,0.19,0.19,308.864014,0.19,0.19,0.19,
10/31/1997,1089.784,,,-724.081,,365.703,0.0,-326.193,326.193,,0.0,39.51,20.135,7.659,,,,,-27.794,59.645,-23.5,36.145,,,,36.145,,36.145,,0.0,36.145,36.145,,618.010344,0.0575,0.0575,0.0575,620.49712,0.0575,0.0575,0.0575,
01/31/1998,1454.748047,,,-1000.866028,,453.882019,,-372.085999,,,,81.795998,15.737,,10.678,,0.0,,-26.415001,97.532998,-38.400002,59.132999,0.0,,,59.132997,0.0,59.132999,0.0,,59.132999,59.132999,,308.451996,0.19,0.19,0.19,308.451996,0.19,0.19,0.19,
04/30/1998,1040.214966,,,-698.299988,,341.914978,,-309.263,,,,32.652,20.184999,,10.232,,0.0,,-30.417,52.837,-20.5,32.337002,0.0,,,32.337,0.0,32.337002,0.0,,32.337002,32.337002,,300.440002,0.11,0.11,0.1025,301.515991,0.105,0.105,0.1025,
07/31/1998,1447.284058,,,-971.242981,,476.041077,,-379.51001,,,,96.530998,16.530999,11.054,11.054,,0.0,,-27.584999,113.061997,-43.900002,69.160004,0.0,,,69.161995,0.0,69.162003,0.0,,69.162003,69.162003,,297.015992,0.235,0.235,0.225,298.563996,0.235,0.235,0.225,
10/31/1998,1094.348999,,,-717.099976,,377.249023,,-328.234985,,,,49.014,14.160999,,12.715,,0.0,,-26.875999,63.174999,-24.5,38.674999,0.0,,,38.674999,0.0,38.674999,0.0,,38.674999,38.674999,,288.980011,0.135,0.135,0.135,289.906006,0.135,0.135,0.135,
01/31/1999,1446.041992,,,-958.302002,,487.73999,,-388.261993,,,,99.477997,9.171,,13.09,,0.0,,-22.261,108.648996,-42.099998,66.549004,0.0,,,66.548998,0.0,66.549004,0.0,,66.549004,66.549004,,283.752014,0.235,0.235,0.235,285.291992,0.235,0.235,0.235,
04/30/1999,1039.10498,,,-688.195984,,350.908997,,-314.384003,,,,36.525002,15.163001,,12.009,,0.0,,-27.172001,51.688003,-20.15,31.538,0.0,,,31.538003,0.0,31.538,0.0,0.0,31.538,31.538,,283.690002,0.11,0.11,0.12,285.951996,0.11,0.11,0.12,
07/31/1999,1443.39502,,,-943.348022,,500.046998,,-393.399994,,,,106.647003,9.542,12.483,12.483,,0.0,,-22.025,116.189003,-45.349998,70.838997,0.0,,,70.839005,0.0,70.838997,0.0,0.0,70.838997,70.838997,,278.68399,0.255,0.255,0.255,280.182006,0.255,0.255,0.255,
10/31/1999,1110.114014,,,-717.843994,,392.27002,,-351.18399,,,,41.085999,13.947,13.091,13.091,,0.0,,-27.038,55.032999,-21.4,33.632999,0.0,,,33.632999,0.0,33.632999,0.0,0.0,33.632999,33.632999,,273.444,0.125,0.125,0.145,274.134002,0.125,0.125,0.145,
01/31/2000,1539.977,,,-1010.372,,529.605,,-443.734,,,,85.871,23.276,12.813,,,0.0,,-36.089,109.147,-42.6,66.547,0.0,,,66.547,0.0,66.547,0.0,0.0,66.547,66.547,,266.964,0.25,0.25,0.25,267.564,0.25,0.25,0.25,
04/30/2000,1153.376953,,,-745.655029,,407.721924,,-371.898987,,,,35.823002,17.866,13.296,13.296,,0.0,,-31.162,53.689002,-20.9,32.789001,0.0,,,32.789002,0.0,32.789001,0.0,0.0,32.789001,32.789001,,262.329986,0.125,0.125,0.125,263.253998,0.125,0.125,0.125,
07/31/2000,1457.035034,,,-954.312988,,502.722046,,-436.417999,,,,66.304001,8.197,,14.296,,0.0,,-22.493,74.501001,-29.1,45.401001,0.0,,,45.401001,0.0,45.401001,0.0,0.0,45.401001,45.401001,,259.339996,0.175,0.175,0.2,260.200012,0.175,0.175,0.2,
10/31/2000,1262.390015,,,-823.867981,,438.522034,,-444.390015,,,,-5.868,0.348,15.995,15.995,,0.0,,-16.343,-5.52,2.2,-3.32,0.0,,,-3.32,0.0,-3.32,0.0,0.0,-3.32,-3.32,,258.630004,-0.015,-0.015,0.09,258.630004,-0.015,-0.015,0.09,
01/31/2001,1655.735,,,-1125.68,,530.055,0.0,-494.341,494.341,,0.0,35.714,8.634,19.111,,,0.0,,-27.745,44.348,-17.3,27.048,0.0,,,27.048,0.0,27.048,0.0,0.0,27.048,27.048,1.0803,267.806,0.1,0.1,0.104034,267.97,0.1,0.1,0.104031,
04/30/2001,1218.040039,,,-798.429993,,419.610046,,-396.705994,,,,22.903999,17.651,,19.504,,0.0,,-37.155,40.554999,-15.8,24.754999,0.0,,,24.754999,0.0,24.754999,0.0,0.0,24.754999,24.754999,,267.712006,0.09,0.09,0.09,267.843994,0.09,0.09,0.09,
07/31/2001,1545.759033,,,-1040.907959,,504.851074,,-457.44101,,,,47.41,16.09,,19.279,,0.0,,-35.369,63.5,-24.799999,38.699001,0.0,,,38.700001,0.0,38.699001,0.0,0.0,38.699001,38.699001,,268.015992,0.145,0.145,0.145,268.843994,0.145,0.145,0.145,
10/31/2001,1239.240967,,,-836.960999,,402.279968,,-399.567993,,,,2.712,14.383,,17.934,,0.0,,-32.317,17.095,-6.6,10.495,0.0,,,10.495,0.0,10.495,0.0,0.0,10.495,10.495,,268.298004,0.04,0.04,0.04,268.418,0.04,0.04,0.04,
01/31/2002,1631.089966,,,-1089.560059,,541.529907,,-468.920013,,,,72.610001,10.729,,18.321,,0.0,,-29.05,83.339001,-32.599998,50.738998,0.0,,,50.739003,0.0,50.738998,0.0,0.0,50.738998,50.738998,,268.794006,0.19,0.19,0.19,269.834014,0.19,0.19,0.19,
04/30/2002,1245.760986,,,-823.088013,,422.672973,,-386.084015,,,,36.589001,-28.792,,20.049,,0.0,,8.743,7.797001,-19.01,-11.213,13.359,,,-24.571999,0.0,-24.572001,0.0,0.0,-24.572001,-24.572001,,269.403992,-0.09,-0.04,0.11,269.403992,-0.09,-0.04,0.11,
07/31/2002,1655.527954,,,-1104.035034,,551.49292,,-496.915009,,,,54.577999,4.614999,,19.605,,0.0,,-24.219999,59.192998,-22.858,36.334999,0.0,,,36.334998,0.0,36.334999,0.0,0.0,36.334999,36.334999,,270.131988,0.135,0.135,0.195,271.640014,0.135,0.135,0.195,
10/31/2002,1323.20105,,,-872.153992,,451.047058,,-434.92099,,,,16.125999,14.174,,20.832001,,0.0,,-35.006001,30.299999,-11.873,18.427,0.0,,,18.426999,0.0,18.427,0.0,0.0,18.427,18.427,,270.415986,0.07,0.07,0.07,271.532012,0.07,0.07,0.07,
01/31/2003,1750.58606,,,-1165.994019,,584.592041,,-500.460999,,,,84.130997,67.371,,21.434999,,0.0,,-88.806,151.501997,-38.299999,113.202003,0.0,,,113.201998,-53.167999,60.034,0.0,0.0,60.034,60.034,,270.876007,0.22,0.22,0.22,271.675995,0.22,0.22,0.22,
05/03/2003,1335.472046,,,-886.094971,,449.377075,,-420.325989,,,,29.051001,15.403999,20.228001,20.228001,,0.0,,-35.632,44.455,-17.299999,27.155001,0.0,,,27.155001,0.0,27.155001,0.0,0.0,27.155001,27.155001,,271.156006,0.1,0.1,0.1,271.596008,0.1,0.1,0.1,
08/02/2003,1784.848999,,,-1194.428955,,590.420044,,-492.29599,,,,98.124001,9.947,,26.134001,,0.0,,-36.081001,108.071001,-42.200001,65.871002,0.0,,,65.871,0.0,65.871002,0.0,0.0,65.871002,65.871002,,271.687988,0.24,0.24,0.24,272.675994,0.24,0.24,0.24,
11/01/2003,1409.109009,,,-911.429016,,497.679993,,-439.006012,,,,58.674,15.895,26.681,26.681,,0.0,,-42.576,74.569,-29.1,45.469002,0.0,,,45.469,0.0,45.469002,0.0,0.0,45.469002,45.469002,,272.608002,0.165,0.165,0.165,276.205994,0.165,0.165,0.165,
01/31/2004,1932.54895,,,-1221.988037,,710.560913,,-562.406982,,,,148.154007,22.891998,,17.909,,0.0,,-40.800999,171.046005,-66.699997,104.346001,0.0,,,104.346008,0.0,104.346001,0.0,0.0,104.346001,104.346001,,275.197998,0.38,0.38,0.38,281.380005,0.37,0.37,0.37,
05/01/2004,1535.48999,,,-972.932007,,562.557983,,-452.734009,,,,109.823997,2.803002,36.683998,36.683998,,0.0,,-39.487,112.626999,-43.900002,68.726997,0.0,,,68.726997,0.0,68.726997,0.0,0.0,68.726997,68.726997,,278.220002,0.245,0.245,0.245,283.950012,0.24,0.24,0.24,
07/31/2004,1953.47998,,,-1270.891968,,682.588012,,-536.232971,,,,146.354996,28.910999,,14.091,,0.0,,-43.001999,175.265995,-68.350998,106.915001,0.0,,,106.914997,0.0,106.915001,0.0,0.0,106.915001,106.915001,,281.470002,0.38,0.38,0.38,286.993988,0.37,0.37,0.37,
10/30/2004,1542.075,,,-984.908,,557.167,,-465.769,,,,91.398,31.515,13.485,13.485,,0.0,,-45.0,122.913,-45.085,77.828,0.0,,,77.828,0.0,77.828,0.0,0.0,77.828,77.828,,281.396,0.275,0.275,0.275,286.298,0.27,0.27,0.27,
01/29/2005,2100.343,,,-1330.656,,769.687,,-565.497,,,,204.19,32.285,,21.097,,0.0,,-53.382,236.475,-96.495,139.98,0.0,,,139.98,0.0,139.98,0.0,0.0,139.98,139.98,,274.89,0.51,0.51,0.525,280.642,0.5,0.5,0.515,
04/30/2005,1654.474,,,-1046.165,,608.309,,-465.422,,,,142.887,30.093,2.157,12.639,-10.482,0.0,,-32.25,172.98,-68.442,104.538,0.0,,,104.538,0.0,104.538,0.0,0.0,104.538,104.538,,273.07,0.385,0.385,0.385,278.394,0.375,0.375,0.375,
07/30/2005,2106.438,,,-1347.515,,758.923,,-551.196,,,,207.727,34.066,-7.499,10.904,-18.403,0.0,,-26.567,241.793,-92.875,148.918,0.0,,,148.918,0.0,148.918,0.0,0.0,148.918,148.918,,273.379,0.54,0.54,0.54,279.169,0.53,0.53,0.53,
10/29/2005,1666.13,,,-1058.452,,607.678,,-481.768,,,,125.91,37.102,-5.213,10.248,-15.461,0.0,,-31.889,163.012,-55.559,107.453,0.0,,,107.453,0.0,107.453,0.0,0.0,107.453,107.453,,271.599,0.4,0.4,0.4,277.293,0.39,0.39,0.39,
01/28/2006,2295.818,,,-1435.891,,859.927,,-602.28,,,,257.647,49.793,60.66,11.509,,0.0,,-110.453,307.44,-117.01,190.43,0.0,,,190.43,0.0,190.43,0.0,0.0,190.43,190.43,,269.783,0.71,0.71,0.71,275.662,0.69,0.69,0.69,
04/29/2006,1787.223,,,-1123.003,,664.22,,-494.22,,,,170.0,43.087,-8.175,10.751,-18.926,0.0,,-34.912,213.087,-81.856,131.231,0.0,,,131.231,0.0,131.231,0.0,0.0,131.231,131.231,,267.49,0.49,0.49,0.49,272.831,0.48,0.48,0.48,
07/29/2006,2270.468,,,-1446.633,,823.835,,-579.552,,,,244.283,48.068,-12.99,12.783,-25.773,0.0,,-35.078,292.351,-113.597,178.754,0.0,,,178.754,0.0,178.754,0.0,0.0,178.754,178.754,,261.512,0.68,0.68,0.68,266.226,0.67,0.67,0.67,
10/28/2006,1872.103,,,-1160.123,,711.98,,-538.21,,,,173.77,47.4,-9.48,11.419,-20.899,0.0,,-37.92,221.17,-85.497,135.673,0.0,,,135.673,0.0,135.673,0.0,0.0,135.673,135.673,,256.757,0.53,0.53,0.53,261.616,0.52,0.52,0.52,
02/03/2007,2630.904,,,-1624.19,,1006.714,,-684.881,,,,321.833,57.212,27.475,27.475,,0.0,,-84.687,379.045,-146.704,232.341,0.0,,,232.341,0.0,232.341,0.0,0.0,232.341,232.341,,257.259,0.9,0.9,0.9,262.23,0.89,0.89,0.89,
05/05/2007,1980.872,,,-1214.752,,766.12,,-566.014,,,,200.106,53.639,-14.054,7.212,-21.266,0.0,,-39.585,253.745,-96.948,156.797,0.0,,,156.797,0.0,156.797,0.0,0.0,156.797,156.797,,257.948,0.61,0.61,0.61,262.731,0.6,0.6,0.6,
08/04/2007,2390.0,,,-1514.0,,876.0,0.0,-636.0,636.0,,0.0,240.0,53.0,17.0,,,,,-70.0,293.0,-113.0,180.0,0.0,,,180.0,0.0,180.0,0.0,0.0,180.0,180.0,0.0,251.0,0.72,0.72,0.72,255.4,0.71,0.71,0.71,
11/03/2007,2045.444,,,-1228.506,,816.938,0.0,-596.632,552.632,,44.0,220.306,51.296,20.408,,,,,-71.704,271.602,-105.878,165.724,,,,165.724,,165.724,0.0,0.0,165.724,165.724,-22.05125,241.521,0.69,0.69,0.6,245.344,0.68,0.68,0.6,
02/02/2008,2591.0,,,-1569.0,,1022.0,0.0,-637.0,637.0,,0.0,385.0,-31.0,30.0,57.569,,,,1.0,354.0,-142.0,212.0,0.0,,,212.0,0.0,212.0,0.0,0.0,212.0,212.0,0.0,228.5,0.93,0.93,0.93,231.6,0.92,0.92,0.92,
05/03/2008,1949.0,1949.0,,-1179.0,1179.0,770.0,0.0,-543.0,543.0,,0.0,227.0,-31.0,31.0,,,,,0.0,196.0,-77.0,119.0,0.0,0.0,0.0,119.0,0.0,119.0,0.0,0.0,119.0,119.0,0.0,218.6,0.54,0.54,0.54,221.7,0.54,0.54,0.54,
08/02/2008,2359.0,2359.0,,-1488.0,1488.0,871.0,0.0,-602.0,602.0,,0.0,269.0,-34.0,34.0,,,,,0.0,235.0,-92.0,143.0,0.0,0.0,0.0,143.0,0.0,143.0,0.0,0.0,143.0,143.0,0.0,216.5,0.66,0.66,0.66,219.5,0.65,0.65,0.65,
11/01/2008,1879.0,1879.0,,-1185.0,1185.0,694.0,0.0,-567.0,567.0,,0.0,127.0,-33.0,33.0,,,,,0.0,94.0,-23.0,71.0,0.0,0.0,0.0,71.0,0.0,71.0,0.0,0.0,71.0,71.0,0.0,215.6,0.33,0.33,0.33,218.1,0.33,0.33,0.33,
01/31/2009,2301.0,2301.0,,-1565.0,1565.0,736.0,0.0,-580.0,670.0,,-90.0,156.0,-33.0,33.0,,,,,0.0,123.0,-55.0,68.0,0.0,0.0,0.0,68.0,0.0,68.0,0.0,0.0,68.0,68.0,0.0,215.6,0.32,0.32,0.32,216.8,0.31,0.31,0.31,
05/02/2009,1792.0,1792.0,,-1107.0,1107.0,685.0,0.0,-539.0,539.0,,0.0,146.0,-31.0,31.0,,,,,0.0,115.0,-34.0,81.0,0.0,0.0,0.0,81.0,0.0,81.0,0.0,0.0,81.0,69.0,-12.0,215.9,0.38,0.38,0.319592,217.4,0.37,0.37,0.314802,
08/01/2009,2232.0,2232.0,,-1418.0,1418.0,814.0,0.0,-608.0,608.0,,0.0,206.0,-36.0,36.0,,,,,0.0,170.0,-65.0,105.0,0.0,0.0,0.0,105.0,0.0,105.0,0.0,0.0,105.0,105.0,0.0,216.5,0.49,0.49,0.49,218.8,0.48,0.48,0.48,
10/31/2009,1963.0,1963.0,,-1210.0,1210.0,753.0,0.0,-581.0,581.0,,0.0,172.0,-38.0,38.0,,,,,0.0,134.0,-51.0,83.0,0.0,0.0,0.0,83.0,0.0,83.0,0.0,0.0,83.0,83.0,0.0,217.1,0.38,0.38,0.38,220.7,0.38,0.38,0.38,
01/30/2010,2640.0,2640.0,,-1593.0,1593.0,1047.0,0.0,-737.0,737.0,,0.0,310.0,-33.0,33.0,,,,,0.0,277.0,-105.0,172.0,0.0,0.0,0.0,172.0,0.0,172.0,0.0,0.0,172.0,172.0,0.0,217.7,0.79,0.79,0.79,221.7,0.77,0.77,0.77,
05/01/2010,2087.0,2087.0,,-1243.0,1243.0,844.0,0.0,-625.0,625.0,,0.0,219.0,-31.0,31.0,,,,,0.0,188.0,-72.0,116.0,0.0,0.0,0.0,116.0,0.0,116.0,0.0,0.0,116.0,116.0,0.0,218.4,0.53,0.53,0.53,222.4,0.52,0.52,0.52,
07/31/2010,2515.0,2515.0,,-1565.0,1565.0,950.0,0.0,-678.0,678.0,,0.0,272.0,-32.0,32.0,,,,,0.0,240.0,-94.0,146.0,0.0,0.0,0.0,146.0,,146.0,,0.0,146.0,146.0,0.0,219.2,0.67,0.67,0.67,222.8,0.66,0.66,0.66,
