Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
07/29/1989,893.083895,-16.921,,,11.084,887.246895,209.649,5.286932,0.012493,,,,,,594.94087,589.10387,18.130722,,
10/28/1989,661.145923,-14.18,,,10.948,657.913922,220.066002,4.974871,0.01664,,,,,,660.818238,657.586238,20.151008,,
01/27/1990,693.557348,-25.542,,,15.936,683.951348,237.030997,6.723171,0.0233,,,,,,693.174977,683.568977,20.95568,,
04/28/1990,417.677237,-17.502001,,,15.785,415.960236,236.166992,6.68383,0.037948,0.580446,5.590563,6.891094,,,416.905849,415.188849,12.697587,,
07/28/1990,389.096236,-2.069,,,29.985,417.012236,252.555993,11.872615,0.071904,0.566951,5.597179,6.969836,,,389.02498,416.94098,12.726981,,
10/27/1990,294.89399,-1.686,,,15.785,308.992989,246.372,6.406978,0.051085,0.412763,4.248377,5.377532,,,294.89399,308.992989,9.430294,,
01/31/1991,434.348227,-17.393999,,,15.785,432.739227,247.473005,6.378473,0.036477,0.599157,6.761762,8.974641,10.521921,,434.255477,432.646478,13.200917,,
04/27/1991,441.054027,-7.917,,,40.274,473.411027,273.888004,14.704551,0.085072,0.673667,8.451957,11.802818,15.913243,,439.749964,472.106964,14.356229,,
07/27/1991,451.85952,-15.301,,,120.971001,557.529521,356.878998,33.896923,0.216977,0.770823,9.665069,13.636863,10.077792,,448.889238,554.559239,16.811286,,
10/26/1991,603.073103,-27.597,,,163.817001,739.293105,410.780001,39.879498,0.221586,0.942889,11.408316,16.423991,-47.528625,,601.206217,737.426218,22.21901,,
01/31/1992,503.269224,-35.611,,,152.384995,620.043218,406.978003,37.443054,0.245765,0.695011,8.183444,11.98429,37.221157,,503.254107,620.028101,18.634467,,
05/02/1992,445.066513,-34.775002,,,135.75,546.041511,396.611004,34.227492,0.248607,0.53521,5.368401,7.383929,12.18476,,445.053152,546.02815,16.409469,,
08/01/1992,490.818257,-21.635,,,159.654999,628.838256,421.878002,37.843879,0.253889,0.59003,6.024798,8.539125,44.588845,,490.821014,628.841013,18.897757,,
10/31/1992,381.830542,-27.462,,,126.761997,481.130539,397.902004,31.857592,0.263467,0.433933,4.534476,6.370481,4.26309,,381.972502,481.272499,14.490725,,
01/31/1993,506.574477,-7.928,0.0,0.0,94.716999,593.363476,376.543993,25.154298,0.159627,0.521345,5.456065,7.562721,7.628686,,506.39152,593.180519,17.86271,,
05/01/1993,481.660985,-57.306,0.0,0.0,123.562004,547.916989,412.261999,29.971718,0.225512,0.488468,5.034984,6.986866,6.657231,,481.660985,547.916989,16.494581,,
07/31/1993,350.823183,-29.577999,0.0,0.0,134.801003,456.046186,416.790997,32.34259,0.295586,0.413314,4.609833,6.691015,5.58316,,349.807486,455.030489,13.649283,,
10/30/1993,409.321518,-21.402,0.0,0.0,120.409,508.328518,413.885002,29.092381,0.236872,0.460442,5.00092,7.250856,8.252044,,409.309228,508.316228,15.213039,,
01/31/1994,459.456263,-23.264,0.0,0.0,129.469997,565.66226,429.416988,30.150181,0.228882,0.529462,5.945703,8.905543,12.275296,,459.456263,565.66226,16.928393,,
04/30/1994,363.344614,-10.568,0.0,0.0,108.563999,461.340613,408.057003,26.605106,0.235323,0.432548,5.359627,8.488015,13.778456,,363.377261,461.37326,13.808046,,
07/30/1994,347.873737,-13.469,0.0,0.0,126.247002,460.651739,422.897991,29.852826,0.274062,0.42455,4.925334,7.70746,7.843598,,347.251263,460.029264,13.738496,,
10/29/1994,368.807999,-7.644,0.0,0.0,129.199997,490.363996,438.308998,29.476921,0.263478,0.441877,5.092363,8.291579,12.781604,,368.818993,490.37499,14.625507,,
01/31/1995,364.72573,-0.234,0.0,0.0,163.709,528.20073,478.349998,34.223686,0.309937,0.450447,5.15162,8.323496,10.854866,,364.714861,528.189861,15.749322,,
04/29/1995,356.288136,-24.392,0.0,0.0,146.199997,478.096133,457.851994,31.931716,0.305796,0.389944,5.244755,8.054723,6.979087,,356.309375,478.117372,14.257481,,
07/29/1995,335.979996,-5.747,0.0,0.0,165.5,495.732996,466.964996,35.441629,0.333849,0.398375,6.44596,10.348684,12.315372,,335.670013,495.423013,14.754837,,
10/28/1995,272.878118,-2.924,0.0,0.0,200.404007,470.358124,501.097019,39.993055,0.426067,0.394464,8.732328,15.873853,315.311653,,272.910631,470.390638,14.005006,,
01/31/1996,214.078883,-11.877,0.0,0.0,170.100006,372.301889,469.922005,36.197498,0.456887,0.316828,10.78292,28.162019,,,214.091626,372.314632,11.086682,,
04/27/1996,200.988006,-19.936001,0.0,0.0,143.600006,324.652011,423.160008,33.935155,0.44232,0.286641,16.03695,,,,201.383994,325.047999,9.691683,,
07/27/1996,159.105992,-7.711,0.0,0.0,151.600006,302.994998,422.723011,35.862729,0.500338,0.268888,17.47376,,,,159.110758,302.999764,9.045707,,
10/26/1996,230.264375,-9.779,0.0,0.0,156.386993,376.872368,434.327988,36.006658,0.41496,0.319721,15.472856,,,,230.278118,376.886111,11.252273,,
01/31/1997,267.76001,-1.356,0.0,0.0,127.519997,393.924006,411.681,30.975439,0.323717,0.338515,12.219623,229.961396,,,267.839996,394.003993,11.769465,,
05/03/1997,221.096132,-12.449,0.0,0.0,150.520004,359.167136,434.173002,34.668209,0.419081,0.304112,6.754182,14.982777,12.780255,65.681868,221.632743,359.703747,10.762207,,
08/02/1997,208.543754,-8.294,0.0,0.0,130.520004,330.769758,407.492004,32.030077,0.394595,0.283911,5.77673,12.186639,6.215738,10.970849,208.556247,330.782251,9.91308,,
11/01/1997,224.608133,-9.565,0.0,0.0,150.440002,365.483136,432.820007,34.758098,0.41162,0.322508,6.249498,13.48298,8.904502,19.775345,225.977447,366.85245,11.085324,,
01/31/1998,197.568003,-14.654,0.0,0.0,122.139999,305.054002,407.623001,29.963962,0.400388,0.274595,5.208722,11.464747,4.144417,5.998387,200.538632,308.024631,9.457279,,
05/02/1998,341.75418,-25.562,0.0,0.0,114.767998,430.960177,388.574991,29.535611,0.266308,0.390178,8.023238,16.402534,-9.414565,-6.418361,344.041333,433.24733,13.477193,,
08/01/1998,282.264132,-10.314,0.0,0.0,111.069,383.019132,315.412996,35.213831,0.289983,0.342789,7.027229,12.571193,,,284.284005,385.039005,12.127767,,
10/31/1998,313.905743,-7.211,0.0,0.0,130.988998,437.683742,338.164,38.735347,0.299278,0.400941,7.507053,11.803132,,,313.856064,437.634063,13.856013,,
01/31/1999,382.809373,-8.78,0.0,0.0,66.0,440.029373,283.398001,23.288802,0.14999,0.409881,7.560902,10.225394,,,384.929996,442.149996,14.009213,,
05/01/1999,436.626559,-27.405001,0.0,0.0,58.427998,467.649556,284.114002,20.564984,0.12494,0.441782,6.521036,8.473754,,,440.12813,471.151127,15.061663,,
07/31/1999,337.191243,-31.722,0.0,0.0,58.427998,363.897241,272.753991,21.4215,0.160562,0.34232,4.833917,6.073051,4.434599,5.752164,347.181698,373.887696,12.073565,,
10/22/1999,437.429756,-0.703,0.0,0.0,63.927998,500.654754,279.500005,22.872271,0.127689,0.471283,6.395528,7.926267,5.410293,6.824586,450.948175,514.173173,17.096529,,
01/31/2000,298.9245,-1.689,,,52.928,350.1635,274.326,19.293833,0.151152,0.31392,3.945015,4.97123,3.724083,4.784912,308.52149,359.76049,12.299817,,
