Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBITDA,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/2001,,,296.0,,437.0,437.0,,,,,,,,,,
06/30/2001,,,260.0,,195.0,195.0,,,,,,,,,,
09/30/2001,,,105.0,,-280.0,-280.0,,,,,,,,,,
12/31/2001,,,105.0,,-506.0,-506.0,,27.6595744680851,,,,,,,,
03/31/2002,,,336.0,,153.0,153.0,,20.6543967280164,,,,,,,,
06/30/2002,,,310.0,,-68.0,-68.0,,5.26315789473685,,,,,,,,
09/30/2002,,,306.0,,302.0,302.0,,9.979633401222,,,,,,,,
12/31/2002,,,228.0,,-193.0,-193.0,,-7.52688172043011,,,,,,,,
03/31/2003,,,303.0,,196.0,196.0,,5.45454545454544,,,,,,,,
06/30/2003,,,226.0,,196.0,196.0,,10.5610561056106,,,,,,,,
09/30/2003,,,361.0,,297.0,297.0,,20.1413427561838,,,,,,,,
12/31/2003,,,687.0,,575.0,575.0,,3.05958132045089,,,,,,,,
03/31/2004,,,549.0,,401.0,401.0,,2.49307479224377,,,,,,,,
06/30/2004,,,495.0,,549.0,549.0,,23.882503192848,,,,,,,,
09/30/2004,,,460.0,,728.0,728.0,,18.5567010309278,,,,,,,,
12/31/2004,,,484.0,,578.0,578.0,,21.2121212121212,,,,,,,,
03/31/2005,,,623.0,,929.0,929.0,,16.600790513834,,,,,,,,
06/30/2005,,,592.0,,883.0,883.0,,4.24354243542434,,,,,,,,
09/30/2005,,567.0,756.0,,1364.0,1364.0,,25.9706643658326,,,,,,,33.3333333333333,
12/31/2005,,592.0,543.0,,364.0,364.0,,-13.6807817589577,,,,,,,-8.27702702702703,
03/31/2006,,663.333,688.0,34.4470827679783,733.0,733.0,,1.49253731343284,,,,,,,3.71864508474628,
06/30/2006,,699.5,698.0,23.7264433641873,453.0,453.0,,4.24422933730454,,,,,,,-0.214438884917798,
09/30/2006,,706.667,846.0,39.5915678524374,1205.0,1205.0,,16.2162162162162,,,,,,,19.716924661828,
12/31/2006,,725.714,808.0,42.1310934273235,1037.0,1037.0,,9.50819672131148,,,,,,,11.3386265112703,
03/31/2007,,781.0,868.0,34.3589353033015,1120.0,1120.0,,11.7149758454106,,,,,,,11.1395646606914,
06/30/2007,,805.333,872.0,27.9665843933928,846.0,846.0,,8.34298957126304,,,,,,,8.27819051249608,
09/30/2007,,795.333,931.0,-0.370356514907785,867.0,867.0,,14.4018583042973,,,,,,,17.0578864450488,
12/31/2007,,853.5,729.0,30.1610758090734,871.0,871.0,,-14.4981412639405,,,,,,,-14.5869947275923,
03/31/2008,,809.667,729.0,10.6535493544966,60.0,60.0,,-9.48985189248492,,,,,,,-9.96298478263286,
06/30/2008,,811.2,868.0,-0.595977150628523,581.0,581.0,,9.42578548212351,,,,,,,7.00197238658777,
09/30/2008,,408.6,308.0,-8.51171514483909,-176.0,-176.0,,-6.09137055837564,,,,,,,-24.6206558981889,
12/31/2008,,-637.375,-878.0,15.461115162766,-1582.0,-1582.0,,-50.7760532150776,,,,,,,-37.7525004902922,
03/31/2009,,473.6,436.0,25.389493462773,14.0,679.5,,11.8210862619808,,,,,-12.5757575757576,,-7.93918918918919,
06/30/2009,,520.333,817.0,-2.53729048131632,163.0,1057.5,,55.3719008264463,,,,,61.8746405980448,,57.0148347308358,
09/30/2009,,631.667,733.0,-0.883572759511934,1082.0,1174.95,,19.1904047976012,,,,,15.4988858628373,,16.0421551228733,
12/31/2009,,748.8,495.0,-0.962520052501094,1865.0,357.0,,-3.69036903690368,,,,,0.441176470588235,,-33.8942307692308,
03/31/2010,,606.6,699.0,3.54415232464013,697.0,603.65,,14.3514965464313,,,,,10.4408352668213,,15.2324431256182,
06/30/2010,,551.25,708.0,20.0637117592135,1077.0,432.15,,15.0914634146341,,,,,17.1381903240944,,28.4353741496599,
09/30/2010,,668.5,1002.0,5.79764655311376,1244.0,1004.1,,47.2222222222222,,,,,46.4893617021277,,49.887808526552,
12/31/2010,,646.375,861.0,3.26021396146154,177.0,1654.45,,20.1890614449696,,,,,27.8680393245218,,33.2044092051827,
03/31/2011,,694.375,835.0,12.051142377289,561.0,818.05,,14.9659863945578,,,,,16.3306451612903,,20.2520252025203,
06/30/2011,,739.333,843.0,5.12325157506219,789.0,634.55,,10.6796116504854,,,,,9.83179341388297,,14.0216925255602,
09/30/2011,,713.571,520.0,-0.158542214373149,1570.0,163.3,,-30.2477183833116,,,,,-26.3883580357016,,-27.1270833596096,
12/31/2011,,807.333,948.0,0.641327371146148,419.0,1843.45,,11.8047673098751,,,,,16.0455255523321,,17.4236653276901,
03/31/2012,,798.571,741.0,1.77318101341092,-931.0,268.4,,-9.24956369982548,,,,,-7.50865682522326,,-7.20925252732694,
06/30/2012,,714.889,627.0,6.95148050669776,2211.0,722.925,,-13.1561892417369,,,,,-15.9399716081931,,-12.2940764230531,
09/30/2012,,780.375,722.0,22.1401287927657,-580.0,659.6,,-8.54751942618051,,,,,-6.62443530128833,,-7.48037802338619,
12/31/2012,,819.667,798.0,17.2359751900533,-39.0,1863.15,,-2.9293509477312,,,,,-8.64553492868414,,-2.64339054762483,
03/31/2013,,872.9,1079.0,-4.73134383870052,-718.0,1172.798,,22.2520107238606,,,,,24.2881072026801,,23.6109519990835,
06/30/2013,,916.75,1090.0,-3.68992543055073,-515.0,1031.796,,15.4618473895582,,,,,17.2565531533333,,18.898281974366,
09/30/2013,,1060.273,1393.0,-9.87525104900425,1020.0,1190.1,,39.4686907020873,,,,,40.2367398572332,,31.3812574685954,
12/31/2013,,1036.5,1048.0,-5.2488822207701,-475.0,3254.8,,-1.25673249551167,,,,,2.06077541040866,,1.10950313555234,
03/31/2014,,1071.25,1137.0,-5.11989068312204,1225.0,977.732,,6.4773735581189,,,,,5.63879868983682,,6.13768961493582,
06/30/2014,,1096.667,1176.0,1.24027305812584,1077.0,940.8,,6.18336886993603,,,,,6.52227418163918,,7.2340099592675,
09/30/2014,,1124.8,1034.0,3.44385572861453,505.0,1323.35,,-8.82718607542477,,,,,-13.5524573017505,,-8.07254623044096,
12/31/2014,,1114.333,1008.0,40.4774582889599,-1455.0,448.906,,-10.9617807643847,,,,,-12.6055880441845,,-9.54230019213288,
03/31/2015,,1103.222,1298.0,7.51351658983552,2023.0,457.15,,16.6875784190715,,,,,14.9755487529271,,17.6553767056857,
06/30/2015,,1143.917,1350.0,13.7332954222349,1391.0,1094.6,,17.861482381531,,,,,18.6593619078311,,18.0155553243811,
09/30/2015,,1118.7,1110.0,-0.60116644235083,1451.0,1009.65,,-0.785448532451431,,,,,-5.17591714591825,,-0.777688388307861,
12/31/2015,,1052.7,891.0,14.4177608845888,745.0,2455.24,,-15.5420113191119,,,,,-18.1652964084812,,-15.3605015673981,
03/31/2016,,1078.636,997.0,0.251543302904823,1321.0,771.75,,-7.82241014799154,,,,,-8.00029439905792,,-7.56844755784157,
06/30/2016,,1127.0,829.0,1.1633355363965,910.0,310.05,,-26.3410728582866,,,,,-29.8673052258478,,-26.4418811002662,
09/30/2016,,1108.875,1191.0,29.2363215375636,1806.0,2724.45,,6.78442392613408,,,,,5.72747014115093,,7.4061548867095,
12/31/2016,,1016.727,1090.0,10.8419170431671,284.0,-1450.584616,,6.49350649350649,,,,,8.61942404159551,,7.20675264844939,
03/31/2017,,1152.091,1237.0,-3.65496489468405,1352.0,1002.95,,5.68181818181818,,,,,7.90123007402285,,7.36999073857882,
06/30/2017,,1186.571,919.0,4.3157979021539,485.0,1400.2,,-22.6785053644099,,,,,-21.8664004525132,,-22.5499359077544,
09/30/2017,,1180.333,1323.0,4.91229172228592,2211.0,346.15,,10.9882005899705,,,,,13.238997123958,,12.0870127328474,
12/31/2017,,1148.3,1173.0,18.1294095675216,3765.0,4485.85,,1.85535781900795,,,,,2.09999954535624,,2.15100583471219,
03/31/2018,,1281.875,1340.0,-2.94153122455749,1347.0,1012.83,,3.25175997318136,,,,,4.10586011342155,,4.534373476353,
